Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
RGTI,"Rigetti Computing, Inc.",16.39,+3.66,+28.80%,171.253M,48.888M,5.288B,--,+987.18%
NVDA,NVIDIA Corporation,170.73,+0.03,+0.02%,128.06M,207.49M,4.164T,54.90,+44.67%
NU,Nu Holdings Ltd.,13.73,+0.19,+1.40%,87.516M,63.18M,66.239B,31.20,+2.42%
F,Ford Motor Company,11.30,-0.27,-2.33%,83.48M,97.648M,44.935B,9.04,-20.10%
WBD,"Warner Bros. Discovery, Inc.",12.61,+0.59,+4.86%,81.999M,48.604M,31.21B,--,+44.59%
TSLA,"Tesla, Inc.",322.38,+11.60,+3.73%,81.123M,111.667M,1.038T,185.28,+25.06%
JOBY,"Joby Aviation, Inc.",16.32,+2.37,+16.95%,69.656M,23.046M,13.729B,--,+97.59%
QS,QuantumScape Corporation,11.15,+0.30,+2.76%,69.624M,25.776M,6.232B,--,+21.64%
LCID,"Lucid Group, Inc.",2.2650,-0.0650,-2.79%,61.66M,128.47M,6.909B,--,-38.52%
NIO,NIO Inc.,4.1050,-0.1450,-3.41%,59.773M,38.148M,9.285B,--,-7.41%
AAL,American Airlines Group Inc.,12.30,+0.13,+1.07%,57.873M,59.639M,8.112B,12.30,+10.54%
ACHR,Archer Aviation Inc.,12.05,+0.79,+6.98%,50.647M,36.112M,6.613B,--,+122.09%
BAC,Bank of America Corporation,46.03,-0.12,-0.25%,49.987M,40.336M,346.73B,13.74,+4.93%
ABEV,Ambev S.A.,2.4250,+0.0750,+3.19%,49.86M,32.957M,38.356B,15.16,+7.80%
PLTR,Palantir Technologies Inc.,151.26,+2.68,+1.80%,49.254M,88.877M,356.954B,687.53,+426.51%
SOFI,"SoFi Technologies, Inc.",21.31,+0.35,+1.65%,49.086M,69.153M,23.55B,49.55,+167.35%
HOOD,"Robinhood Markets, Inc.",104.07,+4.53,+4.55%,46.702M,43.777M,91.829B,59.47,+311.66%
WULF,TeraWulf Inc.,5.24,+0.37,+7.49%,43.555M,46.033M,2.039B,--,-17.46%
INTC,Intel Corporation,22.54,-0.38,-1.64%,43.556M,80.946M,98.34B,--,-33.49%
QBTS,D-Wave Quantum Inc.,16.51,+0.36,+2.26%,42.57M,66.807M,5.161B,--,"+1,304.35%"
AMD,"Advanced Micro Devices, Inc.",158.30,+2.69,+1.73%,42.397M,45.945M,256.668B,115.55,-2.40%
MARA,"MARA Holdings, Inc.",19.66,+0.90,+4.80%,42.23M,46.35M,6.919B,--,-26.58%
CIFR,Cipher Mining Inc.,6.24,+0.27,+4.44%,38.809M,28.389M,2.315B,--,-11.95%
VALE,Vale S.A.,9.81,+0.12,+1.29%,38.568M,35.542M,42.937B,7.11,-13.56%
PSLV,Sprott Physical Silver Trust,12.77,+0.07,+0.59%,38.954M,30.864M,6.731B,4.20,+22.47%
BMNR,"Bitmine Immersion Technologies, Inc.",48.03,+8.07,+20.19%,38.939M,12.748M,2.479B,--,+415.61%
ERIC,Telefonaktiebolaget LM Ericsson (publ),7.36,+0.14,+1.94%,36.372M,23.206M,25.225B,13.63,+7.28%
SNAP,Snap Inc.,9.61,+0.13,+1.41%,36.138M,38.075M,16.173B,--,-34.93%
SOUN,"SoundHound AI, Inc.",11.71,+0.41,+3.62%,34.744M,35.256M,4.704B,--,+105.83%
ITUB,Itaú Unibanco Holding S.A.,6.34,+0.05,+0.72%,34.555M,29.676M,64.477B,9.05,+10.88%
HBAN,Huntington Bancshares Incorporated,16.68,+0.12,+0.72%,32.339M,25.589M,24.336B,12.83,+14.68%
MP,MP Materials Corp.,57.37,-0.85,-1.47%,31.959M,12.431M,9.377B,--,+285.31%
RIVN,"Rivian Automotive, Inc.",12.28,-0.35,-2.73%,31.676M,29.625M,14.717B,--,-26.53%
U,Unity Software Inc.,34.14,+4.45,+14.98%,31.255M,12.236M,14.192B,--,+64.12%
AAPL,Apple Inc.,210.32,+1.21,+0.58%,30.556M,53.372M,3.141T,32.76,-8.64%
BTG,B2Gold Corp.,3.4400,-0.0100,-0.29%,29.1M,50.13M,4.566B,--,+12.75%
STLA,Stellantis N.V.,9.44,-0.05,-0.47%,28.007M,16.994M,28.324B,4.39,-53.34%
AMZN,"Amazon.com, Inc.",223.32,-3.03,-1.34%,28.022M,43.376M,2.371T,36.43,+20.44%
BCS,Barclays PLC,18.72,+0.24,+1.27%,26.961M,14.422M,66.403B,9.26,+53.74%
GRAB,Grab Holdings Limited,5.11,+0.07,+1.29%,26.994M,35.031M,21.053B,510.50,+44.41%
OSCR,"Oscar Health, Inc.",15.15,+0.23,+1.51%,25.686M,17.508M,3.857B,37.86,-4.30%
PFE,Pfizer Inc.,24.67,+0.06,+0.22%,25.657M,42.783M,140.23B,17.87,-18.05%
RIOT,"Riot Platforms, Inc.",12.57,+0.47,+3.88%,25.284M,36.415M,4.491B,--,-2.58%
SMCI,"Super Micro Computer, Inc.",52.83,-0.34,-0.64%,25.045M,46.29M,31.53B,28.71,-34.87%
APLD,Applied Digital Corporation,9.99,+0.02,+0.21%,24.776M,50.89M,2.249B,--,+60.81%
GOOGL,Alphabet Inc.,183.35,+1.35,+0.74%,23.395M,40.572M,2.231T,20.49,+0.54%
WFC,Wells Fargo & Company,79.96,+1.10,+1.39%,22.94M,17.321M,257.485B,13.74,+29.47%
CLSK,"CleanSpark, Inc.",12.62,+0.44,+3.57%,22.842M,28.038M,3.547B,--,-36.08%
RIG,Transocean Ltd.,2.5699,-0.0701,-2.66%,22.736M,40.606M,2.27B,--,-52.77%
MU,"Micron Technology, Inc.",115.91,-4.20,-3.50%,22.435M,21.453M,129.718B,20.88,+0.51%
CNH,CNH Industrial N.V.,12.94,-0.18,-1.41%,22.265M,19.52M,16.161B,16.17,+23.08%
MRVL,"Marvell Technology, Inc.",70.43,-1.98,-2.73%,21.969M,20.497M,60.725B,--,+6.60%
RKLB,Rocket Lab Corporation,47.64,+3.04,+6.81%,21.606M,20.876M,22.833B,--,+718.35%
HL,Hecla Mining Company,5.99,-0.12,-1.96%,21.254M,22.17M,3.789B,49.92,-0.65%
RXRX,"Recursion Pharmaceuticals, Inc.",5.38,+0.16,+2.97%,20.983M,25.321M,2.33B,--,-37.49%
KEY,KeyCorp,18.05,+0.16,+0.87%,19.922M,13.657M,19.776B,--,+10.36%
INFA,Informatica Inc.,24.49,+0.28,+1.16%,19.686M,4.783M,7.461B,--,-4.38%
UEC,Uranium Energy Corp.,7.51,+0.53,+7.61%,19.044M,12.768M,3.338B,--,+11.15%
IONQ,"IonQ, Inc.",43.02,+1.55,+3.74%,19.027M,22.258M,12.213B,--,+384.46%
OKLO,Oklo Inc.,63.82,+2.87,+4.71%,18.458M,19.456M,9.406B,--,+586.37%
AUR,"Aurora Innovation, Inc.",6.07,+0.28,+4.78%,18.173M,23.876M,10.731B,--,+34.03%
QUBT,Quantum Computing Inc.,18.42,+0.75,+4.27%,18.045M,27.866M,2.909B,--,"+2,589.50%"
NOK,Nokia Oyj,4.7450,-0.0050,-0.11%,17.946M,17.407M,25.883B,18.25,+21.79%
HIMS,"Hims & Hers Health, Inc.",51.72,+1.26,+2.50%,17.765M,47.039M,11.577B,76.06,+129.47%
C,Citigroup Inc.,90.07,-0.65,-0.72%,17.578M,13.138M,165.801B,13.30,+34.18%
IREN,IREN Limited,17.33,+0.45,+2.70%,17.27M,20.498M,4.193B,--,+49.91%
BBD,Banco Bradesco S.A.,2.9000,-0.0200,-0.68%,17.243M,40.964M,28.195B,9.67,+24.79%
CLF,Cleveland-Cliffs Inc.,9.12,+0.05,+0.55%,17.088M,31.673M,4.511B,--,-41.48%
JNJ,Johnson & Johnson,164.25,+9.08,+5.85%,16.989M,7.913M,395.197B,18.29,-0.90%
PCG,PG&E Corporation,13.21,+0.21,+1.62%,15.15M,23.136M,29.031B,12.12,-27.54%
TTD,"The Trade Desk, Inc.",82.22,+1.82,+2.27%,14.727M,9.177M,40.407B,100.27,-15.58%
EQX,Equinox Gold Corp.,6.21,+0.09,+1.53%,14.818M,14.437M,4.685B,8.75,+6.07%
