Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
PLUG,Plug Power Inc.,2.8000,-0.1300 -4.44% 67.485M 76.039M 3.261B -- +42.23%,0.69,3.32
NVDA,NVIDIA Corporation,189.52,+2.28 +1.22% 66.615M 172.774M 4.614T 53.84 +52.41%,86.62,191.05
OPEN,Opendoor Technologies Inc.,7.95,-0.11 -1.37% 65.13M 344.686M 6.002B -- +317.62%,0.51,10.87
RGTI,"Rigetti Computing, Inc.",33.74,"+3.89 +13.05% 61.684M 53.514M 10.939B -- +3,890.64%",0.73,35.81
TSLA,"Tesla, Inc.",452.43,-7.02 -1.53% 58.19M 88.369M 1.504T 258.53 +90.92%,212.11,488.54
INTC,Intel Corporation,36.19,+0.26 +0.71% 52.848M 116.355M 172.188B -- +61.46%,17.67,36.40
ONDS,Ondas Holdings Inc.,8.53,+1.22 +16.76% 49.984M 38.998M 3.004B -- +887.84%,0.57,8.99
NIO,NIO Inc.,7.74,+0.09 +1.24% 39.867M 83.522M 18.143B -- +14.18%,3.02,8.01
DNN,Denison Mines Corp.,2.7299,-0.0401 -1.45% 38.379M 72.367M 2.459B -- +45.79%,1.08,2.95
RIVN,"Rivian Automotive, Inc.",13.56,-1.05 -7.19% 36.057M 44.108M 17.175B -- +35.53%,9.50,17.15
BBAI,"BigBear.ai Holdings, Inc.",7.17,+0.19 +2.76% 35.176M 95.845M 2.659B -- +368.46%,1.38,10.36
SOUN,"SoundHound AI, Inc.",17.66,+1.51 +9.32% 34.4M 59.913M 7.104B -- +244.35%,4.56,24.98
RKT,"Rocket Companies, Inc.",18.31,-1.28 -6.52% 32.821M 23.754M 38.654B -- +8.41%,10.06,22.56
PFE,Pfizer Inc.,26.76,-0.45 -1.65% 32.587M 46.822M 152.145B 13.25 -3.99%,20.92,30.43
SNAP,Snap Inc.,7.95,+0.24 +3.17% 30.568M 82.671M 14.645B -- -28.21%,6.90,13.28
QBTS,D-Wave Quantum Inc.,27.98,"+2.35 +9.17% 30.269M 45.355M 9.474B -- +2,685.87%",0.87,29.18
SOFI,"SoFi Technologies, Inc.",25.63,-0.13 -0.50% 27.25M 69.407M 32.823B 55.72 +228.99%,7.65,30.30
AMD,"Advanced Micro Devices, Inc.",168.56,+4.55 +2.78% 26.27M 53.221M 273.551B 99.74 +0.71%,76.48,186.65
QS,QuantumScape Corporation,14.94,+0.35 +2.43% 26.28M 44.779M 7.815B -- +165.76%,3.40,15.21
MARA,"MARA Holdings, Inc.",18.82,+0.21 +1.13% 25.49M 54.792M 6.991B 9.91 +20.30%,9.81,30.28
AAL,American Airlines Group Inc.,11.38,+0.10 +0.93% 24.912M 75.47M 7.579B 13.54 +4.16%,8.50,19.10
BMNR,"Bitmine Immersion Technologies, Inc.",53.69,+1.33 +2.53% 24.39M 47.097M 15.253B -- +575.61%,3.92,161.00
F,Ford Motor Company,12.24,-0.03 -0.24% 22.414M 61.649M 47.999B 15.30 +17.42%,8.44,12.43
