Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,3.3685,+0.3285,+10.81%,345.43M,194.061M,2.479B,--,+69.83%
INTC,Intel Corporation,24.94,+1.08,+4.55%,252.594M,87.982M,109.184B,--,+14.33%
NVDA,NVIDIA Corporation,179.69,-2.33,-1.28%,113.318M,183.388M,4.382T,58.15,+46.11%
NU,Nu Holdings Ltd.,13.12,+1.11,+9.28%,105.449M,61.716M,63.32B,29.83,-14.76%
WULF,TeraWulf Inc.,8.96,+0.25,+2.88%,91.379M,50.714M,3.512B,--,+116.13%
UNH,UnitedHealth Group Incorporated,306.62,+35.14,+12.94%,58.503M,18.005M,277.702B,13.27,-53.00%
TSLA,"Tesla, Inc.",329.17,-6.41,-1.91%,57.832M,103.234M,1.062T,195.93,+55.27%
RUN,Sunrun Inc.,14.40,+3.92,+37.40%,56.143M,23.193M,3.323B,--,-45.98%
NIO,NIO Inc.,4.7850,+0.3350,+7.53%,53.627M,49.91M,10.972B,--,+12.66%
BMNR,"Bitmine Immersion Technologies, Inc.",57.46,-2.99,-4.95%,53.436M,31.166M,9.969B,--,+680.00%
PLTR,Palantir Technologies Inc.,176.75,-4.25,-2.35%,50.396M,72.956M,419.311B,570.16,+464.28%
RGTI,"Rigetti Computing, Inc.",16.76,-1.22,-6.79%,40.796M,51.126M,5.433B,--,"+1,902.23%"
AAL,American Airlines Group Inc.,13.12,+0.31,+2.38%,40.44M,61.109M,8.66B,15.63,+27.56%
RIVN,"Rivian Automotive, Inc.",12.32,+0.26,+2.16%,39.913M,32.305M,14.949B,--,-8.71%
AMCR,Amcor plc,8.74,-0.02,-0.17%,39.81M,25.447M,20.038B,27.33,-16.17%
AMD,"Advanced Micro Devices, Inc.",177.21,-3.74,-2.07%,37.043M,55.168M,287.584B,106.75,+21.80%
QBTS,D-Wave Quantum Inc.,17.18,-1.00,-5.50%,36.597M,64.727M,5.876B,--,"+1,854.84%"
F,Ford Motor Company,11.48,+0.04,+0.39%,35.238M,84.635M,45.707B,14.72,+8.85%
SOUN,"SoundHound AI, Inc.",15.78,-0.76,-4.56%,33.345M,42.495M,6.435B,--,+232.80%
LCID,"Lucid Group, Inc.",2.2415,-0.0085,-0.38%,32.843M,145.481M,6.887B,--,-28.57%
AAPL,Apple Inc.,230.65,-2.13,-0.92%,32.845M,56.571M,3.423T,35.00,+2.98%
SNAP,Snap Inc.,7.18,+0.10,+1.37%,32.138M,39.403M,12.128B,--,-23.29%
CORZ,"Core Scientific, Inc.",14.51,+0.67,+4.84%,30.339M,18.587M,4.43B,--,+37.12%
JOBY,"Joby Aviation, Inc.",16.65,-0.72,-4.15%,30.365M,33.19M,14.251B,--,+237.28%
