Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
WBA,"Walgreens Boots Alliance, Inc.",11.98,0.00,0.00%,451.754M,16.121M,0,--,+33.56%
OPEN,Opendoor Technologies Inc.,5.11,+0.66,+14.84%,368.514M,248.812M,3.761B,--,+129.38%
NVDA,NVIDIA Corporation,170.64,-3.47,-1.99%,196.978M,174.658M,4.155T,48.48,+61.28%
NIO,NIO Inc.,6.53,+0.15,+2.43%,103.856M,63.058M,15.625B,--,+53.73%
AAL,American Airlines Group Inc.,13.37,-0.00,-0.00%,83.921M,62.465M,8.822B,15.92,+26.13%
SNAP,Snap Inc.,7.26,+0.12,+1.75%,85.101M,44.273M,12.277B,--,-19.41%
SOFI,"SoFi Technologies, Inc.",24.92,-0.62,-2.43%,70.558M,73.925M,29.84B,49.84,+239.18%
SOUN,"SoundHound AI, Inc.",13.13,+0.11,+0.85%,65.96M,45.658M,5.353B,--,+185.53%
PLTR,Palantir Technologies Inc.,157.41,+0.70,+0.45%,58.809M,74.97M,373.43B,524.70,+413.63%
RGTI,"Rigetti Computing, Inc.",15.48,-0.75,-4.62%,58.301M,44.583M,5.018B,--,"+1,853.07%"
BTG,B2Gold Corp.,4.2300,+0.1000,+2.42%,59.197M,38.885M,5.596B,--,+54.10%
CIFR,Cipher Mining Inc.,8.27,+0.63,+8.18%,56.181M,32.9M,3.25B,--,+138.75%
MARA,"MARA Holdings, Inc.",16.00,+0.02,+0.13%,51.762M,47.141M,5.927B,8.60,+4.72%
TSLA,"Tesla, Inc.",329.55,-4.31,-1.29%,49.466M,98.508M,1.063T,197.34,+58.53%
DNN,Denison Mines Corp.,2.2697,-0.0503,-2.17%,48.772M,102.647M,2.035B,--,+51.63%
IREN,IREN Limited,28.86,+2.39,+9.01%,45.539M,26.328M,7.851B,74.01,+283.77%
F,Ford Motor Company,11.69,-0.09,-0.72%,44.606M,75.9M,46.505B,14.98,+7.19%
INTC,Intel Corporation,24.14,-0.22,-0.88%,43.565M,104.324M,105.638B,--,+21.14%
NU,Nu Holdings Ltd.,14.81,+0.01,+0.03%,43.684M,63.802M,71.543B,31.50,-0.27%
WBD,"Warner Bros. Discovery, Inc.",11.56,-0.09,-0.73%,41.228M,61.148M,28.608B,37.27,+58.15%
RIOT,"Riot Platforms, Inc.",14.10,+0.34,+2.43%,41.554M,40.084M,5.21B,--,+102.95%
BAC,Bank of America Corporation,50.26,-0.48,-0.95%,39.002M,38.419M,372.255B,14.74,+24.67%
RIVN,"Rivian Automotive, Inc.",13.91,+0.34,+2.51%,41.719M,34.118M,16.879B,--,+3.19%
WULF,TeraWulf Inc.,9.60,+0.15,+1.54%,36.703M,54.939M,3.763B,--,+147.38%
PSLV,Sprott Physical Silver Trust,13.72,+0.24,+1.74%,35.234M,26.668M,7.61B,6.02,+41.30%
HOOD,"Robinhood Markets, Inc.",101.54,-2.49,-2.39%,35.811M,44.951M,90.237B,51.54,+437.07%
BABA,Alibaba Group Holding Limited,138.22,+3.22,+2.39%,34.678M,13.941M,343.395B,16.02,+64.09%
KHC,The Kraft Heinz Company,25.91,-2.06,-7.37%,33.627M,14.851M,30.667B,--,-21.41%
AMD,"Advanced Micro Devices, Inc.",161.54,-1.09,-0.67%,33.026M,56.995M,262.154B,96.15,+18.76%
AG,First Majestic Silver Corp.,9.49,+0.35,+3.83%,31.164M,20.968M,4.641B,--,+73.11%
BMNR,"Bitmine Immersion Technologies, Inc.",42.37,-1.25,-2.88%,31.871M,34.971M,7.35B,--,+462.84%
PFE,Pfizer Inc.,24.81,+0.05,+0.18%,31.132M,40.562M,141.03B,13.12,-12.51%
CRWV,"CoreWeave, Inc.",92.65,-10.39,-10.08%,29.659M,21.45M,45.266B,--,+157.60%
ITUB,Itaú Unibanco Holding S.A.,7.01,-0.13,-1.85%,29.215M,28.389M,71.159B,9.47,+19.91%
GOOGL,Alphabet Inc.,210.73,-2.18,-1.02%,28.352M,36.878M,2.552T,22.44,+35.30%
MRVL,"Marvell Technology, Inc.",64.00,+1.14,+1.81%,29.374M,20.189M,55.179B,--,-10.21%
KGC,Kinross Gold Corporation,21.33,+0.43,+2.03%,28.306M,18.566M,25.99B,17.20,+143.02%
JOBY,"Joby Aviation, Inc.",13.39,-0.76,-5.34%,28.75M,34.129M,11.465B,--,+187.60%
AMZN,"Amazon.com, Inc.",225.57,-3.43,-1.50%,27.068M,41.536M,2.406T,34.44,+29.93%
BBD,Banco Bradesco S.A.,3.0150,-0.0950,-3.05%,29.663M,35.296M,29.598B,8.87,+10.68%
HBAN,Huntington Bancshares Incorporated,17.66,-0.15,-0.87%,25.931M,31.27M,25.757B,13.18,+20.50%
AAPL,Apple Inc.,229.02,-3.12,-1.34%,26.518M,54.241M,3.399T,34.75,+4.21%
QBTS,D-Wave Quantum Inc.,15.72,+0.10,+0.61%,24.56M,45.305M,5.375B,--,"+1,559.94%"
ABEV,Ambev S.A.,2.1950,-0.0450,-2.01%,25.7M,30.251M,34.84B,12.91,-1.32%
SBET,"SharpLink Gaming, Inc.",16.96,-0.86,-4.83%,22.427M,38.487M,2.864B,--,+106.25%
GRAB,Grab Holdings Limited,4.9050,-0.0850,-1.70%,21.798M,36.685M,19.996B,245.25,+50.30%
SMCI,"Super Micro Computer, Inc.",40.24,-1.31,-3.14%,22.552M,37.836M,23.911B,23.95,-5.97%
ACHR,Archer Aviation Inc.,8.60,-0.35,-3.85%,22.034M,37.751M,5.55B,--,+164.79%
HL,Hecla Mining Company,8.82,+0.31,+3.64%,21.687M,22.001M,5.909B,55.12,+57.88%
PPBI,"Pacific Premier Bancorp, Inc.",24.49,0.00,0.00%,19.567M,1.337M,2.375B,17.13,-2.27%
IQ,"iQIYI, Inc.",2.6850,+0.0350,+1.32%,19.567M,21.966M,2.586B,268.50,+26.79%
FSM,Fortuna Mining Corp.,7.70,+0.00,+0.01%,20.713M,14.033M,2.366B,14.00,+81.60%
KDP,Keurig Dr Pepper Inc.,28.76,-0.33,-1.12%,20.068M,11.963M,39.076B,25.46,-21.70%
LCID,"Lucid Group, Inc.",17.75,-2.05,-10.38%,19.317M,13.25M,54.521B,--,-48.17%
RIG,Transocean Ltd.,3.0500,+0.0200,+0.66%,19.691M,33.773M,2.877B,--,-29.86%
KEY,KeyCorp,18.91,-0.24,-1.27%,19.494M,23.154M,20.736B,--,+15.72%
DNB,"Dun & Bradstreet Holdings, Inc.",9.15,+0.04,+0.44%,17.827M,4.213M,4.083B,--,-23.75%
T,AT&T Inc.,29.01,-0.28,-0.97%,18.921M,31.257M,207.4B,16.57,+43.37%
HPE,Hewlett Packard Enterprise Company,22.55,-0.02,-0.11%,18.26M,18.347M,29.584B,21.68,+18.42%
KO,The Coca-Cola Company,68.89,-0.10,-0.14%,17.515M,15.237M,296.501B,24.43,-5.51%
SMR,NuScale Power Corporation,37.58,+2.93,+8.46%,17.665M,13.274M,5.032B,--,+356.52%
APLD,Applied Digital Corporation,15.23,-0.75,-4.72%,16.715M,45.886M,3.989B,--,+407.30%
CDE,"Coeur Mining, Inc.",13.52,+0.38,+2.85%,16.572M,12.824M,8.693B,33.81,+140.84%
AMCR,Amcor plc,8.40,-0.23,-2.61%,16.877M,25.306M,19.372B,26.27,-23.70%
RF,Regions Financial Corporation,26.83,-0.29,-1.07%,16.575M,13.332M,23.945B,12.54,+19.09%
EQX,Equinox Gold Corp.,9.10,+0.34,+3.94%,17.118M,15.164M,7.118B,--,+61.62%
RKLB,Rocket Lab Corporation,49.46,+0.86,+1.77%,17.154M,23.525M,23.86B,--,+701.98%
B,Barrick Mining Corporation,26.91,+0.28,+1.03%,16.094M,13.978M,45.951B,16.92,+35.87%
AVGO,Broadcom Inc.,297.79,+0.40,+0.13%,14.942M,20.532M,1.401T,108.68,+94.64%
GOOG,Alphabet Inc.,211.43,-2.10,-0.98%,14.871M,24.414M,2.553T,22.56,+34.63%
NGD,New Gold Inc.,6.07,+0.17,+2.88%,16.289M,18.01M,4.806B,30.35,+152.14%
LYFT,"Lyft, Inc.",16.77,+0.56,+3.42%,14.987M,16.427M,6.818B,72.93,+42.91%
VALE,Vale S.A.,10.12,-0.15,-1.51%,14.498M,41.731M,43.221B,8.30,+2.80%
PEP,"PepsiCo, Inc.",150.76,+2.12,+1.42%,13.972M,9.566M,206.409B,27.46,-16.27%
ALIT,"Alight, Inc.",4.0000,+0.1600,+4.17%,13.821M,7.6M,2.198B,--,-47.07%
CNH,CNH Industrial N.V.,11.18,-0.27,-2.40%,13.692M,17.475M,13.978B,17.19,+13.48%
QUBT,Quantum Computing Inc.,14.99,-0.78,-4.97%,13.719M,24.176M,2.397B,--,"+2,408.74%"
CLSK,"CleanSpark, Inc.",9.60,+0.13,+1.43%,13.539M,24.148M,2.7B,11.17,+4.99%
IONS,"Ionis Pharmaceuticals, Inc.",57.58,+14.95,+35.07%,13.378M,1.912M,9.179B,--,-9.87%
AGNC,AGNC Investment Corp.,9.73,-0.03,-0.36%,13.638M,20.411M,10.131B,32.42,-4.41%
IAG,IAMGOLD Corporation,9.36,+0.05,+0.54%,12.626M,14.23M,5.382B,6.55,+91.56%
AUR,"Aurora Innovation, Inc.",5.78,+0.14,+2.58%,13.020M,22.323M,10.657B,--,+32.16%
CMCSA,Comcast Corporation,34.03,+0.06,+0.16%,12.689M,20.686M,125.627B,5.64,-14.00%
NOK,Nokia Oyj,4.2450,-0.0550,-1.28%,12.391M,18.706M,22.981B,22.34,-1.83%
VZ,Verizon Communications Inc.,43.56,-0.67,-1.50%,13.388M,17.76M,183.682B,10.13,+3.03%
CMG,"Chipotle Mexican Grill, Inc.",41.80,-0.34,-0.81%,12.612M,16.46M,56.049B,36.99,-21.26%
YMM,Full Truck Alliance Co. Ltd.,13.22,+0.16,+1.26%,11.944M,9.977M,13.821B,23.60,+82.01%
CCL,Carnival Corporation & plc,31.08,-0.81,-2.56%,11.964M,22.083M,42.139B,16.27,+95.17%
NEM,Newmont Corporation,75.67,+1.27,+1.71%,12.012M,11.21M,83.054B,13.70,+42.34%
PBR,Petróleo Brasileiro S.A. - Petrobras,12.39,-0.01,-0.08%,12.443M,23.064M,77.534B,5.79,-16.78%
MSFT,Microsoft Corporation,503.91,-2.78,-0.55%,11.566M,19.942M,3.745T,36.97,+23.75%
CYTK,"Cytokinetics, Incorporated",49.86,+14.53,+41.13%,11.392M,1.48M,5.961B,--,-35.25%
NKE,"NIKE, Inc.",74.34,-2.63,-3.42%,11.398M,14.71M,109.793B,34.42,-4.86%
HIMS,"Hims & Hers Health, Inc.",41.59,-0.76,-1.79%,11.730M,38.196M,9.4B,52.65,+192.07%
SBSW,Sibanye Stillwater Limited,8.24,+0.66,+8.78%,11.359M,9.569M,5.824B,--,+113.24%
OSCR,"Oscar Health, Inc.",16.33,-0.33,-1.95%,11.138M,26.835M,4.224B,--,-7.24%
SLB,Schlumberger Limited,35.88,-0.97,-2.62%,11.874M,15.683M,53.514B,12.29,-12.89%
GAP,"The Gap, Inc.",22.43,+0.41,+1.89%,11.352M,9.14M,8.317B,9.66,-3.59%
JD,"JD.com, Inc.",31.35,+0.28,+0.90%,11.315M,9.84M,45.569B,8.78,+16.37%
BAX,Baxter International Inc.,24.15,-0.55,-2.21%,10.961M,6.461M,12.401B,--,-34.77%
AFRM,"Affirm Holdings, Inc.",82.40,-6.05,-6.84%,11.382M,6.515M,26.834B,549.33,+112.70%
TSM,Taiwan Semiconductor Manufacturing Company Limited,227.91,-2.96,-1.28%,10.873M,11.154M,1.182T,25.05,+43.85%
CSCO,"Cisco Systems, Inc.",67.85,-1.24,-1.80%,11.416M,20.316M,268.666B,25.99,+38.01%
INFY,Infosys Limited,16.86,+0.05,+0.27%,10.955M,15.398M,70.679B,21.90,-26.81%
C,Citigroup Inc.,94.51,-2.06,-2.13%,11.274M,14.36M,173.983B,13.96,+57.13%
WMT,Walmart Inc.,97.65,+0.67,+0.70%,10.657M,16.356M,778.589B,36.85,+25.67%
IONQ,"IonQ, Inc.",42.93,+0.19,+0.44%,10.715M,20.674M,12.779B,--,+514.08%
LRCX,Lam Research Corporation,97.11,-3.04,-3.03%,10.543M,10.847M,122.911B,23.40,+30.79%
RXRX,"Recursion Pharmaceuticals, Inc.",4.6736,-0.0264,-0.56%,10.56M,27.409M,2.04B,--,-22.57%
RKT,"Rocket Companies, Inc.",17.28,-0.49,-2.73%,10.058M,18.601M,36.483B,--,-9.34%
MRNA,"Moderna, Inc.",24.19,+0.10,+0.42%,10.118M,9.214M,9.412B,--,-66.97%
PCG,PG&E Corporation,15.26,-0.02,-0.16%,10.18M,28.931M,33.528B,14.12,-23.37%
BULL,Webull Corporation,13.39,-0.20,-1.47%,9.574M,13.261M,6.491B,89.27,+20.48%
STLA,Stellantis N.V.,9.40,-0.23,-2.44%,9.828M,19.806M,27.14B,--,-39.47%
NCLH,Norwegian Cruise Line Holdings Ltd.,24.66,-0.18,-0.74%,10.499M,15.006M,11.143B,16.89,+41.06%
WFC,Wells Fargo & Company,81.62,-0.56,-0.68%,9.945M,16.887M,261.465B,14.02,+40.79%
CORZ,"Core Scientific, Inc.",14.01,-0.35,-2.40%,9.498M,19.379M,4.277B,--,+52.66%
QXO,"QXO, Inc.",21.19,+1.07,+5.29%,9.755M,9.062M,14.276B,2.25,+51.47%
OKLO,Oklo Inc.,73.22,-0.42,-0.57%,9.971M,18.851M,10.808B,--,"+1,217.35%"
CLF,Cleveland-Cliffs Inc.,10.48,-0.27,-2.50%,10.006M,28.777M,5.185B,--,-11.23%
TGT,Target Corporation,92.33,-3.65,-3.80%,10.01M,6.485M,41.955B,10.76,-36.77%
NVO,Novo Nordisk A/S,56.21,-0.25,-0.44%,9.847M,15.462M,252.919B,14.45,-58.56%
MU,"Micron Technology, Inc.",118.12,-0.89,-0.75%,9.507M,21.839M,132.195B,21.28,+34.35%
S,"SentinelOne, Inc.",17.75,-1.11,-5.86%,10.975M,7.147M,5.923B,--,-17.57%
UAA,"Under Armour, Inc.",4.9850,-0.0150,-0.30%,9.601M,12.314M,2.121B,22.66,-39.02%
TEVA,Teva Pharmaceutical Industries Limited,18.72,+0.34,+1.85%,9.375M,11.234M,21.476B,--,-0.76%
AEO,"American Eagle Outfitters, Inc.",13.40,+0.46,+3.52%,9.234M,11.523M,2.321B,13.67,-33.95%
PR,Permian Resources Corporation,14.43,+0.14,+0.98%,9.916M,11.277M,11.55B,9.25,+3.78%
UNH,UnitedHealth Group Incorporated,309.61,-0.26,-0.08%,8.821M,16.119M,280.406B,13.41,-48.24%
U,Unity Software Inc.,39.66,+0.25,+0.63%,8.81M,13.949M,16.757B,--,+135.99%
CVE,Cenovus Energy Inc.,16.86,+0.25,+1.54%,8.84M,13.335M,30.377B,16.22,-7.57%
QS,QuantumScape Corporation,7.77,-0.16,-2.02%,9.07M,42.781M,4.398B,--,+43.66%
MSTR,Strategy Inc,341.78,+7.37,+2.20%,8.845M,11.422M,96.913B,23.98,+173.39%
AL,Air Lease Corporation,64.22,+4.01,+6.67%,8.725M,"739,130",7.178B,7.79,+37.25%
BCS,Barclays PLC,19.56,-0.07,-0.37%,8.567M,14.703M,68.622B,8.93,+67.35%
NBIS,Nebius Group N.V.,65.86,-2.46,-3.60%,8.48M,13.741M,15.721B,73.18,+241.60%
FHN,First Horizon Corporation,22.36,-0.24,-1.04%,8.828M,8.119M,11.356B,14.43,+38.40%
BE,Bloom Energy Corporation,51.35,-1.59,-3.01%,8.508M,9.149M,12.015B,466.77,+380.40%
FCX,Freeport-McMoRan Inc.,44.84,+0.44,+0.99%,8.567M,14.185M,64.379B,33.97,+7.35%
CRCL,Circle Internet Group,120.86,-11.12,-8.43%,8.538M,24.822M,30.338B,--,+58.57%
CX,"CEMEX, S.A.B. de C.V.",9.22,+0.12,+1.38%,9.055M,12.482M,13.369B,15.11,+52.77%
UBER,"Uber Technologies, Inc.",92.86,-0.89,-0.94%,8.865M,18.858M,193.663B,15.82,+30.41%
HPQ,HP Inc.,28.80,+0.26,+0.91%,9.113M,8.529M,26.919B,10.47,-19.33%
HLN,Haleon plc,9.73,-0.07,-0.71%,8.266M,11.81M,43.601B,21.62,-3.54%
DOW,Dow Inc.,24.42,-0.20,-0.83%,8.462M,14.508M,17.314B,--,-52.57%
TEM,"Tempus AI, Inc.",77.88,+2.02,+2.66%,8.18M,10.565M,13.53B,36.22,+45.63%
TMC,TMC the metals company Inc.,5.44,+0.08,+1.49%,8.067M,11.623M,2.871B,--,+490.31%
PAAS,Pan American Silver Corp.,34.08,+0.16,+0.47%,8.127M,5.119M,12.329B,23.50,+77.13%
PHYS,Sprott Physical Gold Trust,27.15,+0.63,+2.38%,7.895M,2.247M,12.6B,3.68,+36.70%
