Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,4.1999,+1.9499,+86.66%,1.005B,107.673M,3.062B,--,-10.71%
LCID,"Lucid Group, Inc.",2.7950,-0.2450,-8.06%,162.004M,145.785M,8.525B,--,-15.32%
QS,QuantumScape Corporation,12.62,-2.02,-13.76%,103.567M,30.716M,7.056B,--,+84.15%
RIOT,"Riot Platforms, Inc.",14.65,+0.79,+5.67%,84.438M,37.236M,5.232B,--,+13.24%
NVDA,NVIDIA Corporation,172.26,-0.15,-0.09%,68.907M,202.237M,4.201T,55.57,+39.56%
RXRX,"Recursion Pharmaceuticals, Inc.",6.59,+0.75,+12.86%,59.479M,26.188M,2.857B,--,-28.26%
QBTS,D-Wave Quantum Inc.,19.23,+0.34,+1.77%,58.356M,68.584M,6.007B,--,"+1,770.30%"
IREN,IREN Limited,19.73,+1.79,+9.98%,51.383M,21.075M,4.772B,--,+54.92%
TSLA,"Tesla, Inc.",329.54,-0.11,-0.03%,50.187M,111.214M,1.061T,188.31,+31.07%
WBD,"Warner Bros. Discovery, Inc.",12.87,+0.12,+0.94%,42.537M,52.561M,31.841B,--,+49.12%
NIO,NIO Inc.,4.5650,+0.1750,+3.99%,40.867M,41.011M,10.117B,--,-6.40%
NU,Nu Holdings Ltd.,13.05,+0.02,+0.19%,39.81M,65.745M,62.934B,29.65,+0.23%
F,Ford Motor Company,11.36,+0.20,+1.84%,39.31M,96.437M,45.193B,9.09,-20.96%
VALE,Vale S.A.,10.23,+0.46,+4.71%,39.184M,36.393M,43.67B,7.41,-10.53%
SOUN,"SoundHound AI, Inc.",12.06,-0.76,-5.90%,38.97M,36.409M,4.843B,--,+157.23%
JOBY,"Joby Aviation, Inc.",17.59,-0.19,-1.09%,36.719M,26.094M,14.799B,--,+174.81%
CLF,Cleveland-Cliffs Inc.,10.97,+1.49,+15.72%,36.268M,31.842M,5.426B,--,-37.67%
STLA,Stellantis N.V.,9.36,+0.16,+1.77%,34.903M,17.345M,27.957B,4.38,-55.58%
