Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
AAL,American Airlines Group Inc.,13.02,+1.54,+13.37%,103.662M,58.013M,8.584B,13.02,+6.99%
NVDA,NVIDIA Corporation,163.32,+0.44,+0.27%,101.75M,215.41M,3.983T,52.86,+27.85%
NU,Nu Holdings Ltd.,12.99,-0.65,-4.73%,67.713M,60.088M,62.693B,29.53,+2.94%
MP,MP Materials Corp.,44.12,+14.09,+46.92%,65.537M,9.866M,7.212B,--,+101.81%
PROK,ProKidney Corp.,5.43,+1.09,+25.12%,62.321M,10.319M,2.267B,--,+80.83%
SOFI,"SoFi Technologies, Inc.",20.85,+0.64,+3.14%,61.522M,66.829M,23.052B,48.50,+198.67%
TSLA,"Tesla, Inc.",302.17,+6.29,+2.12%,58.075M,113.033M,973.263B,172.67,+22.76%
LCID,"Lucid Group, Inc.",2.2800,0.0000,0.00%,51.693M,129.336M,6.955B,--,-32.94%
SOUN,"SoundHound AI, Inc.",12.21,-0.69,-5.35%,48.429M,33.473M,4.905B,--,+140.22%
VALE,Vale S.A.,10.08,+0.22,+2.23%,45.738M,34.201M,43.38B,7.30,-13.43%
AMD,"Advanced Micro Devices, Inc.",144.25,+5.84,+4.22%,45.509M,44.861M,233.886B,105.29,-23.93%
NIO,NIO Inc.,3.5850,+0.1050,+3.02%,44.031M,34.12M,8.076B,--,-25.64%
PLTR,Palantir Technologies Inc.,141.91,-1.22,-0.85%,43.19M,92.226M,334.895B,617.00,+417.84%
F,Ford Motor Company,11.89,+0.06,+0.53%,40.668M,103.239M,47.293B,9.51,-12.18%
QS,QuantumScape Corporation,8.88,+0.52,+6.16%,34.806M,22.229M,4.96B,--,+18.41%
DAL,"Delta Air Lines, Inc.",57.20,+6.50,+12.82%,33.997M,10.229M,37.349B,10.14,+12.69%
MBLY,Mobileye Global Inc.,16.69,-0.62,-3.61%,32.807M,3.839M,13.564B,--,-35.92%
CIFR,Cipher Mining Inc.,6.45,+0.18,+2.96%,31.302M,26.25M,2.392B,--,+43.58%
BTG,B2Gold Corp.,3.4250,-0.1450,-4.06%,33.759M,51.728M,4.526B,--,+19.80%
