Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
PLTR,Palantir Technologies Inc.,170.32,+9.66,+6.01%,83.601M,78.406M,401.94B,774.18,+504.21%
NVDA,NVIDIA Corporation,176.57,-3.43,-1.91%,76.581M,193.026M,4.306T,56.96,+72.66%
HIMS,"Hims & Hers Health, Inc.",58.28,-5.06,-8.00%,60.638M,45.439M,13.046B,85.71,+275.30%
PFE,Pfizer Inc.,24.51,+0.98,+4.16%,57.536M,41.532M,139.348B,17.76,-19.75%
INTC,Intel Corporation,20.25,+0.75,+3.87%,57.126M,81.756M,88.656B,--,-1.66%
QBTS,D-Wave Quantum Inc.,17.92,+0.74,+4.28%,35.653M,70.662M,5.598B,--,"+1,874.71%"
QS,QuantumScape Corporation,8.60,+0.30,+3.61%,33.407M,40.321M,4.868B,--,+41.40%
AMD,"Advanced Micro Devices, Inc.",174.15,-2.63,-1.49%,33.1M,51.6M,282.367B,128.05,+35.80%
TSLA,"Tesla, Inc.",307.02,-2.24,-0.72%,28.671M,107.104M,990.278B,183.84,+54.14%
LCID,"Lucid Group, Inc.",2.4000,-0.0100,-0.42%,26.876M,151.401M,7.374B,--,-22.01%
NIO,NIO Inc.,4.5100,-0.0900,-1.96%,26.436M,47.425M,10.716B,--,+22.02%
SOFI,"SoFi Technologies, Inc.",21.39,-0.42,-1.95%,26.329M,71.71M,25.58B,42.77,+239.19%
RGTI,"Rigetti Computing, Inc.",15.96,+0.20,+1.27%,26.102M,54.004M,5.151B,--,"+1,762.88%"
AAL,American Airlines Group Inc.,11.35,+0.08,+0.71%,25.147M,61.301M,7.489B,13.51,+21.05%
AMZN,"Amazon.com, Inc.",214.46,+2.81,+1.33%,24.673M,43.17M,2.287T,32.69,+30.70%
F,Ford Motor Company,11.02,+0.07,+0.68%,24.629M,88.993M,43.878B,14.13,+11.96%
JOBY,"Joby Aviation, Inc.",19.33,-1.06,-5.20%,24.279M,31.131M,16.266B,--,+296.69%
RXRX,"Recursion Pharmaceuticals, Inc.",5.61,-0.19,-3.36%,22.173M,28.337M,2.43B,--,-13.56%
RIVN,"Rivian Automotive, Inc.",12.27,-0.14,-1.17%,20.721M,32.792M,14.693B,--,-16.15%
AEO,"American Eagle Outfitters, Inc.",12.15,-1.13,-8.55%,19.28M,10.472M,2.104B,12.39,-34.77%
WBD,"Warner Bros. Discovery, Inc.",12.52,-0.28,-2.15%,18.883M,59.395M,30.988B,--,+69.09%
APLD,Applied Digital Corporation,13.90,-0.05,-0.39%,18.338M,51.523M,3.634B,--,+231.35%
SOUN,"SoundHound AI, Inc.",10.96,+0.32,+3.01%,17.689M,38.152M,4.403B,--,+138.57%
AAPL,Apple Inc.,204.07,+0.72,+0.36%,17.536M,53.68M,3.029T,30.97,-1.87%
SMCI,"Super Micro Computer, Inc.",57.53,-0.70,-1.20%,17.28M,44.899M,34.335B,31.27,-5.61%
PCG,PG&E Corporation,15.12,+0.08,+0.55%,16.465M,25.44M,33.239B,14.00,-15.55%
HOOD,"Robinhood Markets, Inc.",104.21,-2.16,-2.03%,16.273M,44.327M,92.61B,52.90,+518.07%
SNAP,Snap Inc.,9.34,-0.14,-1.43%,16.139M,34.496M,15.705B,--,+9.61%
BTG,B2Gold Corp.,3.6652,+0.0952,+2.67%,15.837M,44.953M,4.843B,--,+26.60%
MARA,"MARA Holdings, Inc.",15.44,-0.61,-3.77%,15.365M,48.206M,5.718B,8.30,-7.01%
ITUB,Itaú Unibanco Holding S.A.,6.50,+0.07,+1.09%,15.29M,30.444M,64.294B,9.15,+18.87%
OKLO,Oklo Inc.,80.83,+4.42,+5.78%,14.827M,21.991M,11.913B,--,+869.67%
BBD,Banco Bradesco S.A.,2.8450,+0.0385,+1.37%,14.225M,41.594M,27.659B,8.37,+12.40%
