Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
LCID,"Lucid Group, Inc.",3.0900,-0.0300,-0.96%,149.084M,141.931M,9.425B,--,-10.86%
QS,QuantumScape Corporation,14.31,+0.71,+5.26%,75.657M,28.38M,8.001B,--,+67.49%
NVDA,NVIDIA Corporation,172.04,-0.96,-0.55%,69.637M,204.565M,4.196T,55.50,+46.70%
BBAI,"BigBear.ai Holdings, Inc.",8.05,-0.17,-2.09%,58.018M,128.918M,2.343B,--,+455.41%
TSLA,"Tesla, Inc.",329.00,+9.59,+3.00%,43.268M,111.272M,1.06T,186.93,+33.53%
HOOD,"Robinhood Markets, Inc.",110.70,+5.25,+4.98%,36.933M,44.203M,97.684B,63.26,+350.45%
WBD,"Warner Bros. Discovery, Inc.",12.73,-0.11,-0.86%,36.351M,51.076M,31.495B,--,+48.10%
OSCR,"Oscar Health, Inc.",13.45,-0.42,-3.01%,30.767M,18.479M,3.426B,33.63,-9.05%
APLD,Applied Digital Corporation,11.69,+0.78,+7.15%,30.387M,50.825M,2.631B,--,+90.73%
NIO,NIO Inc.,4.4250,+0.0250,+0.57%,32.728M,40.192M,9.352B,--,-1.35%
SOFI,"SoFi Technologies, Inc.",21.74,-0.35,-1.58%,29.662M,69.05M,24.031B,50.56,+195.72%
RXRX,"Recursion Pharmaceuticals, Inc.",5.97,+0.45,+8.24%,29.444M,25.544M,2.591B,--,-27.46%
JOBY,"Joby Aviation, Inc.",17.90,+0.18,+0.99%,30.61M,25.249M,15.059B,--,+171.36%
F,Ford Motor Company,11.11,-0.04,-0.36%,26.276M,96.853M,44.179B,8.89,-20.24%
QBTS,D-Wave Quantum Inc.,18.22,-1.02,-5.30%,25.994M,67.979M,5.693B,--,"+1,786.27%"
INTC,Intel Corporation,23.38,+0.58,+2.54%,29.06M,79.993M,101.984B,--,-30.87%
GRAB,Grab Holdings Limited,5.30,+0.05,+0.95%,26.436M,35.65M,21.857B,530.00,+55.33%
RGTI,"Rigetti Computing, Inc.",16.32,-0.82,-4.78%,25.36M,52.418M,5.267B,--,"+1,548.08%"
ACHR,Archer Aviation Inc.,13.35,-0.05,-0.41%,24.472M,37.496M,7.327B,--,+188.79%
AAL,American Airlines Group Inc.,12.43,-0.02,-0.20%,28.439M,60.343M,8.194B,12.43,+17.67%
AMD,"Advanced Micro Devices, Inc.",157.09,-3.32,-2.07%,23.201M,46.428M,254.701B,115.51,+5.83%
NU,Nu Holdings Ltd.,13.67,-0.32,-2.29%,23.12M,64.851M,65.947B,31.07,+3.86%
PLTR,Palantir Technologies Inc.,152.71,-1.29,-0.83%,21.353M,87.971M,360.37B,663.93,+438.80%
WULF,TeraWulf Inc.,5.23,-0.13,-2.34%,21.244M,46.55M,2.039B,--,-4.11%
MARA,"MARA Holdings, Inc.",20.02,+0.05,+0.26%,20.713M,46.699M,7.046B,--,-19.25%
AAPL,Apple Inc.,210.72,+0.70,+0.33%,19.926M,53.222M,3.147T,32.77,-6.37%
RIOT,"Riot Platforms, Inc.",13.85,+0.52,+3.94%,19.863M,36.792M,4.95B,--,+10.81%
SOUN,"SoundHound AI, Inc.",12.60,-0.04,-0.35%,18.643M,36.008M,5.06B,--,+156.39%
PSLV,Sprott Physical Silver Trust,12.90,+0.05,+0.40%,18.386M,31.035M,6.798B,4.24,+28.63%
RIVN,"Rivian Automotive, Inc.",13.38,+0.48,+3.72%,18.391M,30.411M,16.028B,--,-22.99%
IVZ,Invesco Ltd.,19.30,+2.02,+11.70%,17.958M,5.083M,8.638B,15.44,+6.60%
HBAN,Huntington Bancshares Incorporated,16.40,-0.58,-3.41%,17.327M,26.213M,23.928B,12.62,+14.27%
RKLB,Rocket Lab Corporation,49.23,-2.10,-4.09%,17.144M,21.585M,23.598B,--,+887.12%
ANSS,"ANSYS, Inc.",374.30,0.00,0.00%,16.995M,1.086M,32.907B,55.53,+19.00%
BABA,Alibaba Group Holding Limited,120.55,+3.25,+2.77%,16.205M,13.99M,287.629B,16.14,+55.84%
SLB,Schlumberger Limited,33.36,-1.31,-3.78%,15.306M,15.576M,49.762B,11.31,-30.20%
GOOGL,Alphabet Inc.,184.62,+1.04,+0.57%,14.295M,40.433M,2.246T,20.60,+3.33%
IREN,IREN Limited,17.80,-0.25,-1.39%,14.255M,20.786M,4.305B,--,+59.73%
CLSK,"CleanSpark, Inc.",12.93,-0.05,-0.38%,13.752M,28.111M,3.633B,--,-27.24%
COIN,"Coinbase Global, Inc.",431.18,+20.43,+4.97%,13.5M,13.811M,109.824B,80.75,+59.34%
AMZN,"Amazon.com, Inc.",224.17,+0.29,+0.13%,13.378M,43.106M,2.38T,36.57,+22.25%
BMNR,"Bitmine Immersion Technologies, Inc.",46.07,+4.17,+9.95%,14.161M,14.396M,2.378B,--,+440.65%
JD,"JD.com, Inc.",33.90,+1.21,+3.69%,13.344M,11.322M,48.86B,8.25,+24.49%
CVX,Chevron Corporation,149.74,-1.64,-1.09%,13.266M,9.012M,259.379B,17.11,-4.88%
