Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,4.6399,+0.0999,+2.20%,435.288M,230.093M,3.415B,--,+90.76%
NIO,NIO Inc.,6.70,+0.61,+10.02%,128.921M,58.974M,16.661B,--,+52.25%
NVDA,NVIDIA Corporation,182.20,+2.37,+1.32%,115.454M,179.312M,4.443T,58.96,+40.15%
LCID,"Lucid Group, Inc.",2.1200,+0.0400,+1.92%,76.81M,138.71M,6.514B,--,-49.39%
WBA,"Walgreens Boots Alliance, Inc.",11.93,-0.04,-0.33%,66.604M,8.636M,10.327B,--,+26.67%
PLTR,Palantir Technologies Inc.,161.00,+3.83,+2.44%,66.11M,77.383M,381.946B,536.67,+409.63%
SOFI,"SoFi Technologies, Inc.",25.91,-0.24,-0.92%,62.239M,72.175M,31.026B,51.82,+236.55%
SOUN,"SoundHound AI, Inc.",12.06,-0.05,-0.37%,60.129M,43.841M,4.919B,--,+144.65%
TSLA,"Tesla, Inc.",349.76,+3.16,+0.91%,59.696M,100.333M,1.128T,210.70,+65.67%
INTC,Intel Corporation,24.17,-0.38,-1.55%,54.616M,103.79M,105.792B,--,+22.32%
AAL,American Airlines Group Inc.,13.14,+0.14,+1.04%,52.461M,62.34M,8.667B,15.64,+27.83%
KDP,Keurig Dr Pepper Inc.,29.19,-1.91,-6.15%,51.431M,10.394M,39.651B,25.83,-14.49%
AMD,"Advanced Micro Devices, Inc.",166.52,+3.16,+1.93%,44.175M,56.139M,270.235B,99.71,+8.54%
RIVN,"Rivian Automotive, Inc.",13.22,+0.11,+0.80%,43.466M,33.406M,16.035B,--,-9.46%
SATS,EchoStar Corporation,51.22,+21.34,+71.40%,42.388M,3.575M,14.735B,--,+52.68%
MARA,"MARA Holdings, Inc.",15.94,+0.54,+3.47%,41.45M,46.659M,5.903B,8.57,-13.24%
SNAP,Snap Inc.,7.01,+0.01,+0.21%,39.804M,41.914M,11.854B,--,-26.32%
BMNR,"Bitmine Immersion Technologies, Inc.",50.22,+0.62,+1.26%,40.895M,34.18M,8.714B,--,+540.00%
F,Ford Motor Company,11.84,+0.02,+0.13%,37.053M,81.596M,47.102B,15.17,+6.10%
NU,Nu Holdings Ltd.,14.35,+0.12,+0.81%,36.93M,63.709M,69.32B,30.52,-3.20%
UUUU,Energy Fuels Inc.,12.29,+1.36,+12.50%,34.614M,13.271M,2.839B,--,+124.90%
RGTI,"Rigetti Computing, Inc.",15.35,+0.88,+6.07%,33.65M,44.83M,4.976B,--,"+1,490.11%"
JOBY,"Joby Aviation, Inc.",14.77,+0.47,+3.25%,32.771M,34.875M,12.639B,--,+182.61%
RIOT,"Riot Platforms, Inc.",13.60,+0.32,+2.38%,29.674M,40.107M,5.025B,--,+68.10%
WULF,TeraWulf Inc.,9.23,+0.30,+3.30%,29.484M,54.564M,3.618B,--,+98.00%
BBD,Banco Bradesco S.A.,2.9953,-0.0047,-0.16%,27.544M,36.349M,29.228B,8.81,+6.76%
ABEV,Ambev S.A.,2.2000,0.0000,0.00%,27.137M,29.583M,34.819B,12.94,-7.17%
ITUB,Itaú Unibanco Holding S.A.,6.80,-0.07,-0.95%,26.247M,29.064M,69.054B,9.32,+13.30%
T,AT&T Inc.,28.46,-0.28,-0.97%,26.117M,31.38M,203.5B,16.26,+46.26%
WBD,"Warner Bros. Discovery, Inc.",11.93,-0.11,-0.96%,25.932M,60.818M,29.524B,38.47,+48.46%
BAC,Bank of America Corporation,50.18,+0.70,+1.41%,25.04M,38.558M,371.681B,14.72,+24.73%
AAPL,Apple Inc.,228.66,+1.50,+0.66%,24.067M,54.904M,3.393T,34.70,-0.38%
CIFR,Cipher Mining Inc.,7.04,+0.40,+6.02%,23.276M,31.827M,2.769B,--,+77.54%
HIMS,"Hims & Hers Health, Inc.",45.51,+2.51,+5.85%,22.789M,38.49M,10.285B,57.60,+189.69%
APLD,Applied Digital Corporation,16.43,+0.48,+3.01%,22.574M,48.834M,4.305B,--,+237.21%
UP,Wheels Up Experience Inc.,3.0500,+0.6600,+27.62%,22.4M,2.144M,2.131B,--,+25.79%
RKLB,Rocket Lab Corporation,48.72,+1.50,+3.19%,21.995M,23.072M,23.506B,--,+671.57%
OKLO,Oklo Inc.,74.16,+2.97,+4.18%,21.345M,19.697M,10.947B,--,+930.25%
KEY,KeyCorp,19.27,+0.25,+1.34%,20.816M,22.504M,21.135B,--,+14.10%
CSX,CSX Corporation,32.35,-0.47,-1.42%,20.617M,19.326M,60.3B,19.84,-2.29%
PFE,Pfizer Inc.,24.99,-0.15,-0.60%,20.454M,40.377M,142.076B,13.22,-12.77%
HOOD,"Robinhood Markets, Inc.",108.32,+0.38,+0.35%,19.578M,44.607M,96.262B,54.71,+405.34%
CVE,Cenovus Energy Inc.,16.75,+0.05,+0.30%,18.948M,12.838M,30.215B,16.11,-11.03%
ACHR,Archer Aviation Inc.,9.21,-0.16,-1.71%,18.514M,37.895M,5.941B,--,+148.54%
QBTS,D-Wave Quantum Inc.,15.42,+0.40,+2.66%,17.898M,48.924M,5.274B,--,"+1,415.64%"
PSLV,Sprott Physical Silver Trust,13.06,+0.07,+0.58%,17.617M,27.115M,6.884B,4.30,+27.10%
IREN,IREN Limited,22.98,-0.15,-0.63%,17.564M,24.573M,5.557B,--,+194.15%
BTG,B2Gold Corp.,4.0300,+0.0800,+2.03%,17.444M,40.785M,5.368B,--,+39.58%
DNB,"Dun & Bradstreet Holdings, Inc.",9.15,+0.04,+0.44%,17.827M,4.162M,4.083B,--,-23.88%
HBAN,Huntington Bancshares Incorporated,17.49,+0.20,+1.18%,16.985M,31.163M,25.523B,13.06,+18.51%
NOK,Nokia Oyj,4.2800,-0.0600,-1.38%,16.262M,18.447M,23.055B,22.53,+2.84%
IQ,"iQIYI, Inc.",2.3300,-0.0800,-3.32%,15.811M,21.507M,2.244B,233.00,+6.64%
HL,Hecla Mining Company,8.01,+0.14,+1.84%,15.534M,21.767M,5.363B,50.03,+25.96%
GRAB,Grab Holdings Limited,4.9950,-0.0150,-0.30%,15.438M,36.452M,20.362B,249.75,+54.63%
VALE,Vale S.A.,10.20,+0.03,+0.30%,14.857M,42.188M,43.542B,8.36,-6.61%
DJT,Trump Media & Technology Group Corp.,18.02,+0.80,+4.65%,14.661M,9.08M,4.993B,200.24,-17.96%
GOOGL,Alphabet Inc.,207.15,-1.34,-0.64%,14.466M,37.4M,2.509T,22.08,+26.60%
AUR,"Aurora Innovation, Inc.",5.86,-0.09,-1.51%,14.467M,22.467M,10.814B,--,+41.00%
RF,Regions Financial Corporation,27.06,+0.41,+1.52%,13.771M,12.547M,24.141B,12.64,+17.09%
PBR,Petróleo Brasileiro S.A. - Petrobras,12.06,-0.16,-1.27%,13.675M,22.955M,74.34B,5.64,-21.01%
SMCI,"Super Micro Computer, Inc.",44.26,+0.19,+0.43%,13.329M,38.507M,26.415B,26.35,-19.53%
AMZN,"Amazon.com, Inc.",228.24,+0.30,+0.13%,12.745M,42.014M,2.434T,34.79,+31.67%
FSM,Fortuna Mining Corp.,7.53,+0.04,+0.60%,12.474M,14.395M,2.315B,13.70,+56.69%
AG,First Majestic Silver Corp.,9.01,+0.10,+1.07%,12.192M,21.527M,4.413B,--,+53.89%
MSFT,Microsoft Corporation,499.70,-4.56,-0.90%,12.156M,19.885M,3.714T,36.69,+21.85%
QS,QuantumScape Corporation,8.31,+0.26,+3.17%,11.889M,42.284M,4.701B,--,+34.39%
SMR,NuScale Power Corporation,36.12,+0.22,+0.62%,11.858M,14.13M,4.836B,--,+313.12%
MP,MP Materials Corp.,70.15,-2.16,-2.99%,11.774M,16.251M,12.423B,--,+464.92%
CCL,Carnival Corporation & plc,31.81,+0.56,+1.78%,11.718M,22.304M,43.124B,16.65,+83.39%
PDD,PDD Holdings Inc.,123.41,-4.80,-3.74%,11.695M,8.232M,175.199B,13.39,+33.68%
INFY,Infosys Limited,17.25,-0.08,-0.46%,11.854M,14.75M,72.388B,22.40,-23.99%
UEC,Uranium Energy Corp.,10.75,+0.35,+3.37%,12.209M,14.246M,4.777B,--,+96.23%
GOOG,Alphabet Inc.,207.94,-1.22,-0.58%,11.5M,24.798M,2.51T,22.19,+25.71%
KGC,Kinross Gold Corporation,20.24,+0.52,+2.64%,11.502M,19.137M,24.738B,16.32,+120.34%
AGNC,AGNC Investment Corp.,9.81,-0.01,-0.05%,11.357M,21.507M,10.225B,32.72,-4.29%
LYFT,"Lyft, Inc.",16.72,-0.33,-1.96%,11.298M,16.363M,6.794B,72.67,+46.73%
AMCR,Amcor plc,8.47,-0.06,-0.76%,11.165M,26.116M,19.511B,26.45,-23.57%
NVO,Novo Nordisk A/S,55.24,-1.10,-1.95%,10.978M,15.389M,246.616B,14.24,-58.32%
CLF,Cleveland-Cliffs Inc.,10.48,-0.02,-0.24%,10.695M,32.002M,5.182B,--,-25.27%
U,Unity Software Inc.,40.20,+0.37,+0.93%,10.602M,15.096M,16.985B,--,+130.76%
CMG,"Chipotle Mexican Grill, Inc.",42.44,-0.31,-0.73%,10.496M,16.153M,56.914B,37.56,-23.85%
CMCSA,Comcast Corporation,33.67,-0.34,-1.00%,10.530M,21.047M,124.391B,5.59,-15.48%
XPEV,XPeng Inc.,24.34,+1.26,+5.48%,10.476M,7.288M,23.512B,--,+188.37%
CLSK,"CleanSpark, Inc.",9.65,+0.20,+2.12%,10.441M,24.608M,2.715B,11.23,-17.61%
RIG,Transocean Ltd.,3.0350,-0.0650,-2.09%,10.239M,34.434M,2.862B,--,-37.12%
AVGO,Broadcom Inc.,298.01,+3.78,+1.28%,10.263M,20.609M,1.401T,108.72,+82.31%
WMT,Walmart Inc.,96.08,+0.01,+0.02%,9.899M,16.408M,766.719B,36.25,+26.19%
IBKR,"Interactive Brokers Group, Inc.",63.19,+0.43,+0.68%,9.801M,5.166M,107.412B,33.26,+97.48%
STR,Sitio Royalties Corp.,18.12,-0.18,-0.98%,15.913M,1.719M,2.735B,41.18,-17.86%
IONQ,"IonQ, Inc.",40.62,+1.94,+5.02%,9.668M,21.434M,12.067B,--,+431.32%
NCLH,Norwegian Cruise Line Holdings Ltd.,24.67,+0.03,+0.12%,9.378M,14.922M,11.154B,16.90,+36.28%
CX,"CEMEX, S.A.B. de C.V.",8.98,+0.11,+1.24%,9.341M,12.659M,13.028B,14.72,+47.83%
COTY,Coty Inc.,3.6800,-0.1300,-3.41%,9.268M,8.984M,3.214B,--,-60.10%
NGD,New Gold Inc.,5.69,+0.16,+2.89%,9.247M,19.088M,4.524B,28.45,+112.69%
VZ,Verizon Communications Inc.,43.91,-0.32,-0.71%,9.019M,17.701M,185.118B,10.21,+6.71%
FL,"Foot Locker, Inc.",26.42,-0.01,-0.06%,9.074M,3.502M,2.521B,--,-19.45%
CSCO,"Cisco Systems, Inc.",68.46,+1.32,+1.97%,9.130M,20.223M,271.082B,26.23,+32.40%
LYG,Lloyds Banking Group plc,4.5550,-0.0050,-0.11%,8.837M,11.842M,67.854B,12.65,+45.22%
RUN,Sunrun Inc.,16.49,+0.11,+0.64%,8.769M,22.861M,3.808B,--,-21.33%
ET,Energy Transfer LP,17.60,+0.08,+0.44%,8.639M,13.323M,60.364B,13.63,+10.12%
RKT,"Rocket Companies, Inc.",18.88,+0.15,+0.77%,8.696M,17.785M,39.839B,--,-7.96%
HPE,Hewlett Packard Enterprise Company,22.58,+0.02,+0.11%,8.466M,18.039M,29.636B,21.72,+18.12%
FHN,First Horizon Corporation,22.70,+0.20,+0.89%,8.541M,7.576M,11.526B,14.65,+38.63%
WU,The Western Union Company,8.56,+0.12,+1.36%,8.451M,8.99M,2.763B,3.24,-29.61%
EQX,Equinox Gold Corp.,8.23,+0.15,+1.86%,8.38M,15.109M,6.283B,--,+40.77%
OSCR,"Oscar Health, Inc.",17.10,+0.39,+2.33%,8.348M,26.416M,4.421B,--,-5.27%
CAG,"Conagra Brands, Inc.",18.77,-0.39,-2.01%,8.2M,10.041M,8.987B,7.82,-38.73%
ERIC,Telefonaktiebolaget LM Ericsson (publ),7.91,-0.02,-0.32%,8.011M,16.477M,26.133B,14.64,+6.73%
BEKE,KE Holdings Inc.,18.75,-0.07,-0.40%,7.999M,7.473M,23.075B,35.37,+29.53%
UAA,"Under Armour, Inc.",4.9750,-0.0950,-1.87%,7.931M,12.246M,2.123B,22.61,-39.43%
TSM,Taiwan Semiconductor Manufacturing Company Limited,238.30,+2.71,+1.15%,7.744M,11.307M,1.236T,26.13,+38.14%
BE,Bloom Energy Corporation,49.88,+0.53,+1.07%,7.75M,8.664M,11.672B,453.46,+319.29%
AVTR,"Avantor, Inc.",13.16,-0.05,-0.38%,7.853M,12.432M,8.972B,13.03,-48.42%
GAP,"The Gap, Inc.",21.64,+0.14,+0.63%,7.698M,9.896M,8.071B,9.41,-7.65%
