Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,4.5746,+0.9746,+27.07%,410.385M,212.451M,3.367B,--,+60.00%
NIO,NIO Inc.,6.45,+0.91,+16.43%,189.247M,54.086M,13.784B,--,+35.78%
NVDA,NVIDIA Corporation,178.26,+3.28,+1.87%,122.317M,179.997M,4.347T,57.50,+35.26%
LCID,"Lucid Group, Inc.",2.0650,-0.0250,-1.20%,105.41M,138.723M,6.345B,--,-50.24%
INTC,Intel Corporation,24.72,+1.22,+5.17%,102.208M,100.807M,108.178B,--,+14.41%
PLTR,Palantir Technologies Inc.,160.57,+4.39,+2.81%,74.92M,76.647M,380.915B,535.22,+391.44%
SOFI,"SoFi Technologies, Inc.",25.14,+1.81,+7.76%,74.181M,70.96M,30.104B,50.28,+210.24%
BMNR,"Bitmine Immersion Technologies, Inc.",55.11,+7.38,+15.46%,65.303M,32.901M,9.561B,--,+515.87%
TSLA,"Tesla, Inc.",337.88,+17.77,+5.55%,63.514M,100.404M,1.09T,203.54,+45.29%
WULF,TeraWulf Inc.,9.36,+0.17,+1.82%,54.962M,54.324M,3.67B,--,+86.41%
CSX,CSX Corporation,34.65,-1.22,-3.39%,46.902M,17.631M,64.607B,21.26,+6.47%
SNAP,Snap Inc.,7.20,+0.14,+2.06%,42.869M,40.942M,12.158B,--,-25.24%
AAL,American Airlines Group Inc.,13.41,+0.85,+6.72%,42.907M,61.852M,8.852B,15.97,+20.98%
MARA,"MARA Holdings, Inc.",16.35,+0.84,+5.42%,41.938M,45.683M,6.057B,8.79,-17.01%
F,Ford Motor Company,11.74,+0.41,+3.62%,41.654M,82.541M,46.724B,15.05,+0.53%
RIVN,"Rivian Automotive, Inc.",12.78,+0.66,+5.46%,40.022M,32.499M,15.509B,--,-13.18%
RIOT,"Riot Platforms, Inc.",13.28,+1.01,+8.27%,39.26M,39.478M,4.91B,--,+44.35%
SOUN,"SoundHound AI, Inc.",12.60,+0.37,+3.03%,36.786M,43.232M,5.137B,--,+143.14%
NU,Nu Holdings Ltd.,13.88,+0.21,+1.54%,34.444M,64.184M,67.073B,29.53,-5.20%
HOOD,"Robinhood Markets, Inc.",109.97,+3.67,+3.45%,32.128M,44.668M,97.728B,55.82,+403.31%
AMD,"Advanced Micro Devices, Inc.",168.00,+4.29,+2.62%,31.795M,56.25M,272.637B,100.60,+5.63%
BBD,Banco Bradesco S.A.,2.9800,+0.0900,+3.11%,29.971M,37.056M,29.183B,8.76,+0.35%
WBD,"Warner Bros. Discovery, Inc.",11.98,+0.39,+3.37%,29.03M,60.837M,29.647B,38.63,+43.98%
GOOGL,Alphabet Inc.,207.41,+7.66,+3.83%,25.592M,37.397M,2.513T,22.09,+20.61%
BTG,B2Gold Corp.,4.0096,+0.1096,+2.81%,26.161M,41.157M,5.313B,--,+35.89%
ITUB,Itaú Unibanco Holding S.A.,6.87,+0.23,+3.47%,24.357M,29.213M,69.856B,9.41,+9.01%
BAC,Bank of America Corporation,49.46,+1.20,+2.49%,23.992M,38.455M,366.348B,14.50,+21.35%
