Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
TSLA,"Tesla, Inc.",302.85,-29.71,-8.93%,114.207M,109.152M,975.466B,172.07,+50.99%
AAL,American Airlines Group Inc.,11.60,-1.08,-8.49%,88.256M,59.622M,7.653B,11.60,+19.62%
NVDA,NVIDIA Corporation,173.43,+2.65,+1.55%,87.506M,198.308M,4.23T,55.77,+52.10%
WBD,"Warner Bros. Discovery, Inc.",13.47,+0.16,+1.20%,83.528M,54.624M,33.326B,--,+66.58%
DNN,Denison Mines Corp.,2.2699,+0.0799,+3.65%,69.6M,113.433M,2.035B,--,+16.49%
INTC,Intel Corporation,22.83,-0.66,-2.83%,67.809M,77.934M,99.563B,--,-24.47%
LCID,"Lucid Group, Inc.",2.9648,-0.1152,-3.74%,68.622M,152.773M,9.043B,--,-10.98%
CMG,"Chipotle Mexican Grill, Inc.",45.39,-7.39,-14.00%,56.157M,12.617M,61.157B,40.17,+3.86%
GOOGL,Alphabet Inc.,193.38,+3.15,+1.66%,55.426M,41.295M,2.354T,20.62,+13.72%
QS,QuantumScape Corporation,12.56,-0.27,-2.07%,51.38M,35.273M,7.023B,--,+86.48%
NIO,NIO Inc.,4.8050,-0.1150,-2.34%,49.749M,43.622M,11.037B,--,+15.22%
MARA,"MARA Holdings, Inc.",17.51,-0.06,-0.31%,44.211M,48.175M,6.164B,--,-13.36%
DOW,Dow Inc.,24.94,-5.43,-17.88%,44.628M,10.778M,17.63B,62.35,-42.54%
BMNR,"Bitmine Immersion Technologies, Inc.",44.13,+4.63,+11.72%,40.884M,16.159M,2.488B,--,+409.68%
RIOT,"Riot Platforms, Inc.",14.73,+0.39,+2.68%,40.903M,39.596M,5.261B,--,+33.64%
VALE,Vale S.A.,10.22,-0.18,-1.78%,39.432M,38.016M,43.606B,7.40,-2.80%
AMD,"Advanced Micro Devices, Inc.",162.11,+3.46,+2.18%,36.764M,46.992M,262.846B,119.20,+14.70%
QBTS,D-Wave Quantum Inc.,19.92,-0.38,-1.85%,35.432M,70.523M,6.226B,--,"+1,870.87%"
F,Ford Motor Company,11.30,-0.09,-0.75%,35.192M,94.044M,44.915B,9.04,+1.97%
GOOG,Alphabet Inc.,194.44,+2.93,+1.53%,33.701M,27.553M,2.351T,20.73,+13.21%
SOUN,"SoundHound AI, Inc.",12.11,-0.09,-0.75%,33.646M,37.191M,4.864B,--,+152.59%
SOFI,"SoFi Technologies, Inc.",21.59,+0.03,+0.14%,32.633M,68.988M,23.865B,50.21,+196.56%
WULF,TeraWulf Inc.,5.35,+0.15,+2.89%,32.597M,46.992M,2.084B,--,+14.79%
OKLO,Oklo Inc.,74.64,+7.67,+11.45%,31.366M,20.409M,11B,--,+696.31%
AEO,"American Eagle Outfitters, Inc.",11.35,+0.53,+4.94%,30.577M,7.874M,1.967B,11.59,-48.99%
AMZN,"Amazon.com, Inc.",232.13,+3.84,+1.68%,30.385M,41.99M,2.464T,37.81,+26.93%
LUV,Southwest Airlines Co.,33.08,-4.35,-11.63%,30.301M,11.657M,18.854B,37.17,+33.33%
BE,Bloom Energy Corporation,33.85,+6.96,+25.89%,29.992M,6.081M,7.861B,"1,692.50",+85.70%
IREN,IREN Limited,18.42,-0.57,-2.97%,29.648M,22.509M,4.456B,--,+101.38%
OSCR,"Oscar Health, Inc.",14.44,-1.43,-8.98%,28.836M,22.255M,3.679B,36.11,+3.59%
