Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
LCID,"Lucid Group, Inc.",2.0500,-0.0600,-2.84%,166.051M,127.93M,6.253B,--,-23.27%
NVDA,NVIDIA Corporation,154.33,-3.66,-2.32%,141.528M,248.597M,3.764T,49.78,+28.79%
TSLA,"Tesla, Inc.",301.23,-16.43,-5.17%,102.974M,121.867M,970.234B,172.13,+37.36%
F,Ford Motor Company,11.31,+0.46,+4.24%,100.995M,115.274M,44.974B,9.05,-15.70%
HOOD,"Robinhood Markets, Inc.",92.35,-1.28,-1.37%,93.709M,43.229M,81.491B,52.77,+316.87%
PLTR,Palantir Technologies Inc.,129.61,-6.71,-4.92%,67.4M,99.903M,305.868B,563.52,+427.76%
SOFI,"SoFi Technologies, Inc.",17.66,-0.55,-3.05%,64.262M,66.835M,19.516B,41.06,+182.33%
SOUN,"SoundHound AI, Inc.",10.24,-0.49,-4.57%,29.184M,30.765M,4.114B,--,+172.34%
NU,Nu Holdings Ltd.,13.59,-0.14,-0.98%,58.266M,61.906M,65.54B,30.88,+11.09%
AAPL,Apple Inc.,208.04,+2.87,+1.40%,56.631M,63.376M,3.107T,32.41,-6.86%
WBD,"Warner Bros. Discovery, Inc.",10.94,-0.52,-4.58%,55.379M,47.095M,27.054B,--,+59.17%
INTC,Intel Corporation,22.97,+0.57,+2.55%,54.365M,91.961M,100.196B,--,-27.90%
SNAP,Snap Inc.,9.44,+0.75,+8.57%,49.365M,38.855M,15.768B,--,-46.56%
QBTS,D-Wave Quantum Inc.,15.10,+0.46,+3.18%,41.556M,65.697M,4.72B,--,"+1,218.92%"
AMD,"Advanced Micro Devices, Inc.",137.15,-4.75,-3.35%,40.471M,47.517M,222.375B,99.38,-13.64%
ACHR,Archer Aviation Inc.,10.05,-0.80,-7.37%,39.832M,33.643M,5.518B,--,+191.67%
AAL,American Airlines Group Inc.,11.59,+0.36,+3.25%,37.637M,62.489M,7.64B,11.59,+1.54%
BMNR,"Bitmine Immersion Technologies, Inc.",62.03,+28.13,+82.98%,36.731M,6.493M,376.106M,--,+337.42%
PFE,Pfizer Inc.,25.00,+0.76,+3.14%,35.074M,47.113M,142.134B,18.12,-12.90%
NIO,NIO Inc.,3.5300,+0.1000,+2.92%,34.159M,38.126M,8.068B,--,-24.28%
HBAN,Huntington Bancshares Incorporated,17.08,+0.32,+1.94%,34.218M,23.985M,24.89B,13.14,+26.87%
VALE,Vale S.A.,9.82,+0.11,+1.18%,32.987M,36.124M,41.941B,7.12,-12.84%
IREN,IREN Limited,15.18,+0.61,+4.15%,32.535M,17.438M,3.67B,--,+1.25%
BBD,Banco Bradesco S.A.,3.0750,-0.0150,-0.49%,32.843M,42.465M,29.624B,9.92,+41.74%
RIOT,"Riot Platforms, Inc.",11.48,+0.18,+1.64%,32.363M,34.689M,4.103B,--,+16.26%
RXRX,"Recursion Pharmaceuticals, Inc.",5.28,+0.22,+4.36%,30.321M,25.339M,2.147B,--,-29.33%
STLA,Stellantis N.V.,10.22,+0.19,+1.89%,29.955M,17.319M,30.346B,4.73,-48.98%
CLF,Cleveland-Cliffs Inc.,7.89,+0.29,+3.82%,23.471M,31.006M,3.903B,--,-51.38%
SMCI,"Super Micro Computer, Inc.",47.96,-1.05,-2.14%,27.813M,48.453M,28.625B,26.07,-41.46%
QS,QuantumScape Corporation,6.41,-0.31,-4.58%,26.979M,19.535M,3.584B,--,+39.13%
MARA,"MARA Holdings, Inc.",15.85,+0.16,+1.05%,26.452M,44.064M,5.576B,--,-29.11%
RUN,Sunrun Inc.,8.98,+0.80,+9.84%,25.008M,22.08M,2.053B,--,-25.30%
JOBY,"Joby Aviation, Inc.",9.82,-0.73,-6.93%,24.813M,20.493M,8.263B,--,+112.70%
AMCR,Amcor plc,9.41,+0.23,+2.45%,24.79M,38.353M,21.573B,16.81,-4.07%
HIMS,"Hims & Hers Health, Inc.",48.05,-1.80,-3.61%,24.711M,45.836M,10.755B,70.66,+135.03%
BAC,Bank of America Corporation,48.19,+0.87,+1.84%,24.183M,48.071M,362.961B,14.39,+15.61%
AZEK,The AZEK Company Inc.,54.35,-0.51,-0.93%,26.82M,4.07M,7.818B,52.77,+30.55%
RIG,Transocean Ltd.,2.6750,+0.0850,+3.28%,23.307M,44.772M,2.363B,--,-49.90%
RIVN,"Rivian Automotive, Inc.",13.45,-0.28,-2.07%,23.033M,30.976M,15.425B,--,-7.72%
CCL,Carnival Corporation & plc,28.67,+0.55,+1.96%,22.146M,26.455M,38.873B,15.01,+60.14%
AMZN,"Amazon.com, Inc.",220.75,+1.36,+0.62%,21.537M,50.482M,2.344T,35.95,+9.70%
RKLB,Rocket Lab Corporation,34.76,-1.01,-2.81%,20.671M,20.571M,16.042B,--,+675.92%
GOOGL,Alphabet Inc.,175.35,-0.88,-0.50%,20.659M,42.651M,2.134T,19.59,-4.86%
CLSK,"CleanSpark, Inc.",11.18,+0.15,+1.31%,20.057M,26.832M,3.14B,--,-34.85%
RGTI,"Rigetti Computing, Inc.",11.54,-0.32,-2.68%,19.81M,48.525M,3.725B,--,"+1,149.74%"
ERIC,Telefonaktiebolaget LM Ericsson (publ),8.53,+0.05,+0.59%,18.704M,25.075M,28.638B,170.60,+36.77%
PSLV,Sprott Physical Silver Trust,12.31,+0.07,+0.53%,15.033M,37.436M,6.484B,4.05,+21.19%
APLD,Applied Digital Corporation,10.17,+0.10,+1.00%,18.489M,52.496M,2.289B,--,+58.83%
AES,The AES Corporation,10.67,+0.15,+1.42%,18.414M,16.585M,7.596B,5.80,-39.99%
BTG,B2Gold Corp.,3.6900,+0.0800,+2.22%,17.943M,53.473M,4.876B,--,+33.70%
AGNC,AGNC Investment Corp.,9.33,+0.14,+1.52%,17.075M,32.287M,9.52B,25.92,-4.87%
CNH,CNH Industrial N.V.,13.39,+0.43,+3.32%,40.415M,17.928M,16.73B,16.74,+32.92%
PCG,PG&E Corporation,14.12,+0.19,+1.33%,16.6M,22.742M,31.042B,12.96,-18.38%
KHC,The Kraft Heinz Company,26.44,+0.62,+2.40%,16.536M,12.32M,31.293B,12.07,-19.31%
AVGO,Broadcom Inc.,265.78,-9.87,-3.58%,16.178M,26.778M,1.25T,97.36,+66.31%
GRAB,Grab Holdings Limited,4.9050,-0.1250,-2.49%,16.159M,37.981M,20.228B,490.50,+43.71%
BCS,Barclays PLC,18.36,-0.23,-1.24%,16.021M,14.667M,64.988B,8.91,+70.71%
MU,"Micron Technology, Inc.",121.10,-2.15,-1.74%,15.929M,24.357M,135.527B,21.82,-7.04%
GOOG,Alphabet Inc.,176.50,-0.89,-0.50%,15.74M,28.338M,2.134T,19.70,-4.94%
QUBT,Quantum Computing Inc.,18.95,-0.22,-1.12%,15.626M,25.931M,2.937B,--,"+4,031.47%"
MLCO,Melco Resorts & Entertainment Limited,8.21,+0.98,+13.55%,15.233M,4.01M,3.376B,58.64,+3.43%
NKE,"NIKE, Inc.",73.07,+2.03,+2.86%,15.213M,21.159M,107.853B,33.83,-6.58%
ABEV,Ambev S.A.,2.4000,-0.0100,-0.42%,15.17M,33.505M,37.48B,14.12,+16.99%
DOW,Dow Inc.,27.85,+1.37,+5.17%,14.739M,10.894M,19.686B,69.62,-49.76%
PR,Permian Resources Corporation,14.02,+0.40,+2.97%,14.725M,11.586M,11.218B,8.55,-16.54%
VLY,Valley National Bancorp,9.20,+0.27,+3.02%,14.607M,10.078M,5.155B,13.33,+29.23%
T,AT&T Inc.,28.80,-0.15,-0.50%,14.365M,35.662M,207.345B,17.67,+53.77%
ITUB,Itaú Unibanco Holding S.A.,6.78,-0.01,-0.22%,14.302M,30.674M,67.233B,9.54,+29.00%
IONQ,"IonQ, Inc.",41.60,-1.37,-3.19%,14.099M,22.127M,10.884B,--,+501.82%
HPE,Hewlett Packard Enterprise Company,20.52,+0.07,+0.37%,14.015M,20.123M,26.933B,19.74,-3.17%
NEE,"NextEra Energy, Inc.",71.78,+2.36,+3.40%,13.831M,13.273M,147.768B,26.88,-1.49%
HL,Hecla Mining Company,6.03,+0.05,+0.75%,13.55M,22.461M,3.818B,50.29,+22.24%
AUR,"Aurora Innovation, Inc.",5.14,-0.10,-1.86%,13.403M,23.573M,9.096B,--,+82.58%
BB,BlackBerry Limited,4.3550,-0.2250,-4.91%,13.265M,15.883M,2.589B,217.75,+86.94%
BMY,Bristol-Myers Squibb Company,47.38,+1.09,+2.35%,12.798M,15.443M,96.422B,17.68,+14.44%
HLN,Haleon plc,10.35,-0.02,-0.19%,12.563M,16.536M,46.551B,24.07,+24.49%
AG,First Majestic Silver Corp.,8.51,+0.23,+2.84%,12.681M,24.318M,4.121B,--,+41.37%
CMCSA,Comcast Corporation,36.35,+0.66,+1.85%,12.404M,23.256M,135.72B,8.95,-6.47%
NOK,Nokia Oyj,5.22,+0.04,+0.77%,12.269M,18.245M,28.134B,20.08,+33.16%
META,"Meta Platforms, Inc.",720.54,-17.55,-2.38%,8.567M,16.16M,1.812T,28.14,+44.87%
UNH,UnitedHealth Group Incorporated,322.41,+10.44,+3.35%,11.610M,17.397M,292.473B,13.49,-37.39%
NCLH,Norwegian Cruise Line Holdings Ltd.,21.02,+0.74,+3.65%,11.464M,16.14M,9.392B,11.94,+15.16%
OSCR,"Oscar Health, Inc.",20.80,-0.65,-3.01%,11.152M,11.657M,5.296B,51.99,+29.23%
TEM,"Tempus AI, Inc.",60.10,-3.44,-5.41%,11.145M,13.127M,10.404B,--,+76.60%
WMB,"The Williams Companies, Inc.",58.96,-3.85,-6.14%,11.031M,8.137M,71.972B,31.69,+48.49%
CMG,"Chipotle Mexican Grill, Inc.",58.02,+1.87,+3.33%,10.929M,13.457M,78.176B,51.35,-8.55%
LYFT,"Lyft, Inc.",16.26,+0.50,+3.20%,10.810M,17.193M,6.842B,108.43,+17.61%
LYG,Lloyds Banking Group plc,4.2400,-0.0100,-0.24%,10.778M,25.642M,63.505B,12.47,+52.88%
KEY,KeyCorp,17.86,+0.44,+2.56%,10.724M,14.433M,19.58B,--,+20.72%
AEG,Aegon Ltd.,7.25,+0.01,+0.14%,10.553M,12.721M,11.563B,16.86,+16.40%
NGD,New Gold Inc.,4.9650,+0.0150,+0.30%,10.464M,26.224M,3.929B,27.58,+151.27%
VZ,Verizon Communications Inc.,43.65,+0.38,+0.89%,10.466M,19.89M,184.06B,10.39,+5.28%
MSFT,Microsoft Corporation,492.65,-4.76,-0.96%,10.447M,23.303M,3.662T,38.10,+8.30%
ORCL,Oracle Corporation,219.42,+0.79,+0.36%,10.377M,12.246M,616.398B,50.45,+52.59%
CORZ,"Core Scientific, Inc.",17.07,0.00,0.00%,10.323M,14.906M,5.084B,--,+66.37%
NBIS,Nebius Group N.V.,51.48,-3.85,-6.96%,10.286M,12.371M,12.344B,--,+176.65%
MRK,"Merck & Co., Inc.",81.88,+2.72,+3.44%,10.171M,16.701M,205.614B,11.90,-38.02%
ET,Energy Transfer LP,17.88,-0.25,-1.41%,9.971M,15.946M,61.343B,13.54,+10.55%
MRNA,"Moderna, Inc.",28.98,+1.39,+5.05%,9.988M,10.856M,11.212B,--,-76.43%
KMI,"Kinder Morgan, Inc.",28.32,-1.08,-3.69%,9.899M,14.02M,62.938B,24.41,+49.09%
WFC,Wells Fargo & Company,81.38,+1.25,+1.57%,9.746M,18.765M,264.809B,14.64,+31.41%
SMR,NuScale Power Corporation,37.21,-2.35,-5.94%,9.666M,12.026M,4.963B,--,+261.94%
PBR,Petróleo Brasileiro S.A. - Petrobras,12.58,+0.07,+0.56%,9.515M,26.262M,77.351B,9.39,-14.02%
MSTR,Strategy Incorporated,381.19,-23.04,-5.70%,9.483M,14.392M,106.483B,--,+206.19%
MRVL,"Marvell Technology, Inc.",76.52,-0.88,-1.14%,9.397M,21.918M,65.976B,--,+8.10%
OKLO,Oklo Inc.,52.58,-3.41,-6.08%,9.379M,18.975M,7.75B,--,+597.26%
KO,The Coca-Cola Company,71.60,+0.85,+1.21%,9.161M,16.778M,308.203B,28.76,+12.03%
ROIV,Roivant Sciences Ltd.,11.06,-0.22,-1.91%,9.154M,6.514M,7.515B,--,+6.72%
CSCO,"Cisco Systems, Inc.",69.07,-0.31,-0.45%,9.096M,22.738M,273.497B,28.19,+46.74%
UBER,"Uber Technologies, Inc.",91.19,-2.11,-2.26%,9.067M,22.739M,190.694B,15.97,+32.02%
ASX,"ASE Technology Holding Co., Ltd.",10.26,-0.07,-0.68%,9.025M,13.664M,22.295B,19.73,-6.26%
VTRS,Viatris Inc.,9.12,+0.19,+2.18%,8.986M,14.702M,10.71B,--,-14.38%
COIN,"Coinbase Global, Inc.",337.51,-12.98,-3.70%,8.974M,13.08M,85.966B,63.32,+54.05%
PTEN,"Patterson-UTI Energy, Inc.",6.16,+0.24,+3.96%,8.95M,13.982M,2.38B,--,-41.05%
RKT,"Rocket Companies, Inc.",14.60,+0.41,+2.93%,8.948M,13.801M,29.005B,729.75,+6.46%
VOD,Vodafone Group Public Limited Company,10.90,+0.24,+2.20%,8.91M,16.02M,26.696B,--,+21.14%
KVUE,Kenvue Inc.,20.95,+0.02,+0.12%,8.745M,19.347M,40.232B,37.42,+14.75%
WMT,Walmart Inc.,98.30,+0.52,+0.53%,8.717M,20.068M,784.475B,42.01,+43.65%
