Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
LCID,"Lucid Group, Inc.",2.0300,-0.0800,-3.79%,211.876M,129.329M,6.192B,--,-31.19%
NVDA,NVIDIA Corporation,153.30,-4.69,-2.97%,211.827M,248.473M,3.739T,49.45,+19.50%
TSLA,"Tesla, Inc.",300.71,-16.95,-5.34%,143.199M,120.786M,968.575B,172.82,+22.05%
F,Ford Motor Company,11.35,+0.50,+4.61%,132.353M,115.327M,45.134B,9.08,-11.81%
HOOD,"Robinhood Markets, Inc.",92.33,-1.30,-1.39%,119.938M,44.515M,81.474B,52.76,+303.36%
SOFI,"SoFi Technologies, Inc.",17.64,-0.57,-3.13%,92.288M,67.46M,19.499B,41.02,+170.55%
WBD,"Warner Bros. Discovery, Inc.",10.94,-0.52,-4.54%,87.987M,47.931M,27.066B,--,+51.31%
PLTR,Palantir Technologies Inc.,130.68,-5.64,-4.14%,90.968M,99.819M,308.393B,544.50,+405.53%
NU,Nu Holdings Ltd.,13.64,-0.08,-0.58%,81.764M,62.369M,65.805B,31.00,+9.73%
INTC,Intel Corporation,22.85,+0.45,+2.01%,78.587M,92.295M,99.672B,--,-26.83%
AAPL,Apple Inc.,207.82,+2.65,+1.29%,77.922M,64.082M,3.104T,32.37,-6.20%
SNAP,Snap Inc.,9.35,+0.66,+7.59%,68.63M,39.509M,15.626B,--,-40.63%
CNH,CNH Industrial N.V.,13.36,+0.40,+3.09%,53.477M,18.601M,16.692B,16.70,+34.68%
QBTS,D-Wave Quantum Inc.,14.82,+0.18,+1.23%,53.39M,65.91M,4.631B,--,"+1,247.27%"
ACHR,Archer Aviation Inc.,9.88,-0.97,-8.94%,52.932M,34.234M,5.424B,--,+134.68%
BBD,Banco Bradesco S.A.,3.0900,0.0000,0.00%,52.134M,42.891M,30.234B,9.97,+37.95%
AMD,"Advanced Micro Devices, Inc.",136.11,-5.79,-4.08%,54.456M,48.082M,220.689B,99.35,-16.96%
VALE,Vale S.A.,9.82,+0.11,+1.13%,49.728M,36.537M,41.919B,7.12,-15.42%
RIOT,"Riot Platforms, Inc.",11.27,-0.03,-0.27%,49.027M,34.999M,4.026B,--,+17.76%
PFE,Pfizer Inc.,25.04,+0.80,+3.30%,59.036M,47.394M,142.362B,18.14,-9.60%
AAL,American Airlines Group Inc.,11.52,+0.30,+2.67%,50.069M,62.258M,7.598B,11.52,+3.60%
BMNR,"Bitmine Immersion Technologies, Inc.",46.00,+12.10,+35.69%,46.748M,8.852M,278.912M,--,+493.55%
HBAN,Huntington Bancshares Incorporated,17.18,+0.42,+2.51%,48.128M,24.511M,25.028B,13.22,+31.75%
NIO,NIO Inc.,3.5100,+0.0800,+2.33%,44.698M,38.127M,7.84B,--,-27.93%
BAC,Bank of America Corporation,48.15,+0.83,+1.75%,43.49M,48.404M,362.66B,14.37,+17.73%
IREN,IREN Limited,15.23,+0.66,+4.53%,40.79M,17.88M,3.684B,--,+6.13%
CLF,Cleveland-Cliffs Inc.,8.12,+0.52,+6.84%,40.368M,31.214M,4.017B,--,-49.09%
MARA,"MARA Holdings, Inc.",15.70,+0.02,+0.13%,40.494M,44.062M,5.525B,--,-25.17%
SOUN,"SoundHound AI, Inc.",10.48,-0.25,-2.33%,40.213M,30.965M,4.21B,--,+166.67%
SMCI,"Super Micro Computer, Inc.",47.20,-1.81,-3.69%,41.222M,48.492M,28.17B,25.65,-44.27%
QS,QuantumScape Corporation,6.36,-0.36,-5.36%,35.781M,19.975M,3.555B,--,+25.69%
STLA,Stellantis N.V.,10.22,+0.19,+1.89%,35.629M,17.628M,29.523B,4.73,-48.57%
GOOGL,Alphabet Inc.,175.84,-0.39,-0.22%,35.552M,42.83M,2.14T,19.60,-5.37%
HIMS,"Hims & Hers Health, Inc.",47.96,-1.89,-3.79%,35.466M,46.008M,10.735B,70.53,+134.07%
AMCR,Amcor plc,9.47,+0.28,+3.05%,33.074M,38.384M,21.699B,16.91,-1.56%
CCL,Carnival Corporation & plc,28.64,+0.52,+1.85%,32.794M,26.695M,38.832B,14.99,+64.13%
RIG,Transocean Ltd.,2.6600,+0.0700,+2.70%,32.787M,44.308M,2.349B,--,-48.65%
AMZN,"Amazon.com, Inc.",220.46,+1.07,+0.49%,37.184M,50.247M,2.34T,35.85,+11.57%
JOBY,"Joby Aviation, Inc.",9.81,-0.74,-7.01%,31.81M,20.83M,8.255B,--,+90.49%
RUN,Sunrun Inc.,9.04,+0.86,+10.51%,32.137M,22.379M,2.066B,--,-25.66%
AVGO,Broadcom Inc.,264.74,-10.91,-3.96%,28.815M,26.931M,1.245T,96.97,+53.10%
RIVN,"Rivian Automotive, Inc.",13.47,-0.27,-1.97%,30.195M,30.576M,15.442B,--,-8.05%
CLSK,"CleanSpark, Inc.",11.08,+0.05,+0.45%,28.406M,26.866M,3.113B,--,-31.39%
APLD,Applied Digital Corporation,9.76,-0.31,-3.08%,28.69M,52.524M,2.197B,--,+44.17%
ABEV,Ambev S.A.,2.4200,+0.0100,+0.41%,26.782M,33.682M,37.949B,14.24,+16.35%
RGTI,"Rigetti Computing, Inc.",11.33,-0.53,-4.47%,27.806M,48.265M,3.657B,--,"+1,080.21%"
HPE,Hewlett Packard Enterprise Company,20.48,+0.03,+0.15%,26.394M,20.168M,26.874B,19.69,-0.92%
GRAB,Grab Holdings Limited,4.9300,-0.1000,-1.99%,27.505M,37.985M,20.331B,493.00,+39.27%
T,AT&T Inc.,28.88,-0.06,-0.21%,25.966M,35.407M,207.957B,17.72,+54.60%
PCG,PG&E Corporation,14.13,+0.19,+1.36%,26.378M,22.805M,31.053B,12.96,-17.94%
BTG,B2Gold Corp.,3.6100,0.0000,0.00%,25.975M,53.226M,4.778B,--,+29.86%
RKLB,Rocket Lab Corporation,34.33,-1.44,-4.03%,26.185M,20.758M,15.841B,--,+643.07%
AES,The AES Corporation,10.77,+0.25,+2.38%,25.445M,16.879M,7.667B,5.85,-39.80%
GOOG,Alphabet Inc.,176.91,-0.48,-0.27%,24.376M,28.48M,2.14T,19.77,-5.59%
AZEK,The AZEK Company Inc.,54.35,-0.51,-0.93%,26.82M,4.022M,7.818B,52.77,+33.67%
AGNC,AGNC Investment Corp.,9.34,+0.15,+1.63%,23.977M,32.302M,9.53B,25.94,-3.61%
ERIC,Telefonaktiebolaget LM Ericsson (publ),8.55,+0.07,+0.83%,22.434M,25.03M,28.695B,171.00,+38.13%
NKE,"NIKE, Inc.",73.41,+2.37,+3.34%,24.694M,21.427M,108.352B,33.99,-2.43%
MU,"Micron Technology, Inc.",120.89,-2.36,-1.91%,24.756M,24.527M,135.292B,21.78,-11.64%
DOW,Dow Inc.,27.83,+1.35,+5.10%,21.422M,11.161M,19.672B,69.57,-47.37%
PR,Permian Resources Corporation,13.99,+0.37,+2.72%,21.288M,11.842M,11.19B,8.53,-16.68%
KHC,The Kraft Heinz Company,26.61,+0.79,+3.06%,23.32M,12.567M,31.494B,12.15,-17.08%
