Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
F,Ford Motor Company,12.40,-0.16 -1.26% 231.83M 69.638M 49.068B 15.37 +13.56%,8.44,12.80
BITF,Bitfarms Ltd.,3.83,-0.66 -14.70% 114.656M 73.321M 2.118B -- +127.92%,0.67,6.60
NVDA,NVIDIA Corporation,178.40,-2.76 -1.52% 96.354M 173.465M 4.357T 52.03 +29.81%,86.62,195.62
PLUG,Plug Power Inc.,2.83,-0.29 -9.46% 79.79M 100.597M 3.29B -- +50.00%,0.69,4.58
RGTI,"Rigetti Computing, Inc.",35.07,"-4.93 -12.32% 75.357M 72.311M 12.174B -- +3,205.78%",1.06,58.15
OPEN,Opendoor Technologies Inc.,6.49,-0.47 -6.68% 72.478M 285.894M 4.82B -- +302.31%,0.51,10.87
BBAI,"BigBear.ai Holdings, Inc.",6.53,-0.55 -7.70% 62.686M 95.183M 2.853B -- +342.50%,1.51,10.36
DNN,Denison Mines Corp.,2.66,-0.06 -2.21% 62.449M 80.307M 2.385B -- +25.35%,1.08,3.42
T,AT&T Inc.,25.44,-0.61 -2.34% 55.522M 35.219M 183.579B 14.85 +15.83%,21.05,29.79
QBTS,D-Wave Quantum Inc.,27.38,"-4.81 -14.94% 52.436M 50.453M 10.434B -- +2,605.04%",0.98,46.75
INTC,Intel Corporation,36.42,-1.70 -4.47% 51.256M 125.754M 173.234B -- +73.43%,17.67,39.65
SOFI,"SoFi Technologies, Inc.",26.86,-1.89 -6.57% 43.304M 71.248M 32.164B 58.60 +175.91%,8.60,30.30
TSLA,"Tesla, Inc.",434.37,-8.23 -1.86% 43.019M 88.445M 1.444T 266.74 +107.16%,212.11,488.54
NOK,Nokia Oyj,5.49,-0.09 -1.52% 43.019M 28.341M 29.558B 29.47 +19.23%,3.91,5.79
RIG,Transocean Ltd.,3.40,+0.10 +2.87% 41.43M 36.591M 3.749B -- -19.46%,1.97,4.74
CIFR,Cipher Mining Inc.,15.53,-2.55 -14.09% 38.025M 40.81M 6.107B -- +250.97%,1.86,22.00
PLTR,Palantir Technologies Inc.,172.31,-9.20 -5.07% 37.9M 62.691M 401.035B 601.92 +326.18%,40.90,190.00
ONDS,Ondas Holdings Inc.,6.59,-0.60 -8.35% 37.185M 46.155M 2.301B -- +739.95%,0.57,11.70
ABEV,Ambev S.A.,2.19,-0.03 -1.13% 36.509M 34.889M 34.246B 13.20 -1.33%,1.76,2.64
NVTS,Navitas Semiconductor Corporation,12.86,-2.16 -14.40% 36.079M 36.307M 2.742B -- +503.61%,1.52,17.79
BBD,Banco Bradesco S.A.,3.30,0.00 0.00% 35.948M 45.827M 35.065B 9.22 +25.95%,1.84,3.41
IREN,IREN Limited,50.04,-5.15 -9.34% 35.321M 34.788M 13.955B 151.85 +535.89%,5.13,74.15
QS,QuantumScape Corporation,13.23,-2.30 -14.79% 35.151M 41.134M 7.124B -- +199.61%,3.40,19.07
ACHR,Archer Aviation Inc.,10.56,-0.85 -7.45% 35.139M 42.402M 6.811B -- +265.71%,3.05,14.62
AMD,"Advanced Micro Devices, Inc.",228.19,-9.84 -4.13% 34.802M 62.897M 370.317B 144.05 +55.67%,76.48,242.88
QUBT,Quantum Computing Inc.,14.25,"-1.75 -10.94% 33.641M 30.636M 3.385B -- +1,438.46%",1.00,27.15
APLD,Applied Digital Corporation,29.92,-2.62 -8.07% 32.705M 32.457M 8.367B -- +277.93%,3.31,40.20
NIO,NIO Inc.,6.71,-0.09 -1.32% 32.49M 82.73M 15.538B -- +31.02%,3.02,8.02
GRAB,Grab Holdings Limited,5.56,-0.04 -0.77% 31.933M 43.379M 22.534B 291.50 +35.27%,3.36,6.62
RF,Regions Financial Corporation,24.29,-0.07 -0.29% 31.172M 21.526M 21.674B 10.60 +3.05%,17.74,27.96
RXRX,"Recursion Pharmaceuticals, Inc.",5.68,-0.43 -6.96% 31.057M 36.414M 2.443B -- -3.48%,3.79,12.36
AAL,American Airlines Group Inc.,12.09,-0.27 -2.15% 29.909M 74.281M 7.974B 13.45 -3.74%,8.50,19.10
VALE,Vale S.A.,11.52,+0.24 +2.17% 28.883M 33.076M 49.155B 8.99 +8.26%,8.06,11.46
WBD,"Warner Bros. Discovery, Inc.",20.45,+0.12 +0.57% 28.238M 59.409M 50.618B 59.03 +177.35%,7.25,20.58
SOUN,"SoundHound AI, Inc.",16.85,-1.38 -7.57% 26.637M 61.462M 6.855B -- +266.06%,4.86,24.98
WULF,TeraWulf Inc.,12.00,-1.14 -8.68% 26.239M 47.186M 4.95B -- +105.31%,2.06,16.19
MARA,"MARA Holdings, Inc.",18.76,-1.31 -6.55% 25.105M 57.391M 6.948B 11.94 +11.07%,9.81,30.28
IONQ,"IonQ, Inc.",53.97,-5.53 -9.29% 25.006M 26.032M 19.689B -- +303.66%,14.07,84.64
OKLO,Oklo Inc.,116.33,-23.11 -16.57% 24.462M 20.606M 17.641B -- +661.97%,17.14,193.84
SMR,NuScale Power Corporation,33.04,-5.33 -13.88% 24.104M 18.04M 4.429B -- +121.54%,11.08,57.42
BTG,B2Gold Corp.,5.15,-0.03 -0.58% 23.751M 44.688M 6.813B -- +51.91%,2.20,5.94
AMZN,"Amazon.com, Inc.",217.98,-4.05 -1.82% 23.308M 43.999M 2.325T 33.02 +20.20%,161.38,242.52
HOOD,"Robinhood Markets, Inc.",122.61,-9.22 -7.00% 23.139M 39.641M 104.239B 69.11 +393.78%,23.00,153.86
RIVN,"Rivian Automotive, Inc.",12.86,-0.34 -2.54% 23.032M 44.063M 15.559B -- +29.92%,9.50,17.15
PFE,Pfizer Inc.,24.78,-0.07 -0.30% 22.52M 49.104M 140.862B 13.06 -13.89%,20.92,29.17
AAPL,Apple Inc.,257.49,-5.27 -2.01% 22.236M 54.998M 3.821T 39.89 +13.87%,169.21,265.29
BMNR,"Bitmine Immersion Technologies, Inc.",47.85,-4.00 -7.72% 21.965M 51.618M 12.392B -- +569.03%,3.92,161.00
HPE,Hewlett Packard Enterprise Company,22.87,-0.40 -1.72% 21.877M 24.779M 30.295B 26.56 +20.51%,11.97,26.44
CLSK,"CleanSpark, Inc.",16.91,-1.86 -9.91% 21.593M 27.906M 4.753B 20.79 +61.39%,6.45,23.61
GOOGL,Alphabet Inc.,250.72,+0.26 +0.10% 21.583M 34.478M 2.996T 27.33 +53.86%,140.53,257.33
UUUU,Energy Fuels Inc.,21.26,+0.63 +3.05% 21.266M 19.701M 4.904B -- +224.37%,3.20,27.33
SMCI,"Super Micro Computer, Inc.",50.83,-3.99 -7.27% 21.158M 32.712M 30.21B 32.80 +20.86%,17.25,66.44
JOBY,"Joby Aviation, Inc.",15.20,-0.90 -5.59% 20.991M 40.664M 13.544B -- +158.01%,4.80,20.95
SNAP,Snap Inc.,7.74,-0.11 -1.36% 20.648M 91.878M 12.95B -- -22.66%,6.90,13.28
BB,BlackBerry Limited,4.51,-0.13 -2.81% 18.93M 9.461M 2.662B 137.91 +87.85%,2.24,6.24
VZ,Verizon Communications Inc.,40.06,-0.24 -0.60% 18.154M 19.953M 168.903B 9.49 -5.97%,37.59,47.36
PATH,UiPath Inc.,14.94,-1.34 -8.20% 17.735M 20.09M 7.692B 431.71 +34.99%,9.38,18.74
ASTS,"AST SpaceMobile, Inc.",68.31,-10.30 -13.10% 17.667M 12.174M 24.895B -- +199.35%,17.50,102.79
RKT,"Rocket Companies, Inc.",17.25,+0.20 +1.20% 17.628M 31.706M 36.399B -- +3.84%,10.06,22.56
NBIS,Nebius Group N.V.,96.50,-7.78 -7.46% 17.338M 16.913M 25.222B 128.19 +507.69%,16.71,141.10
EOSE,"Eos Energy Enterprises, Inc.",14.49,-1.81 -11.10% 17.303M 17.953M 4.054B -- +430.94%,2.06,19.05
BULL,Webull Corporation,10.66,-0.48 -4.27% 17.159M 20.401M 5.058B 32.62 -2.79%,9.54,79.56
GGB,Gerdau S.A.,3.33,-0.04 -1.05% 16.183M 14.686M 6.099B 11.50 +7.67%,2.27,3.62
HIMS,"Hims & Hers Health, Inc.",46.98,-2.38 -4.83% 16.181M 31.771M 10.291B 65.11 +130.87%,18.33,72.98
B,Barrick Mining Corporation,30.82,-0.68 -2.16% 15.988M 20.021M 52.579B 21.84 +51.44%,15.11,36.40
MP,MP Materials Corp.,68.10,-6.01 -8.11% 15.962M 14.597M 12.06B -- +314.72%,15.56,100.25
VRT,Vertiv Holdings Co,167.37,-7.43 -4.25% 15.907M 7.355M 63.915B 83.96 +61.31%,53.60,184.44
ITUB,Itaú Unibanco Holding S.A.,7.03,+0.00 +0.07% 15.898M 28.932M 68.886B 9.54 +24.13%,4.42,7.45
BAC,Bank of America Corporation,50.94,-0.58 -1.12% 15.718M 34.385M 508.851B 14.22 +21.68%,33.07,52.88
CRWV,"CoreWeave, Inc.",115.36,-9.70 -7.76% 15.668M 27.47M 61.525B -- +212.65%,33.52,187.00
AGNC,AGNC Investment Corp.,10.16,+0.11 +1.05% 15.121M 19.464M 10.697B 14.43 +1.11%,7.85,10.63
CLF,Cleveland-Cliffs Inc.,13.20,-0.19 -1.42% 14.859M 26.213M 6.53B -- +3.00%,5.63,16.70
RKLB,Rocket Lab Corporation,59.45,-5.95 -9.10% 14.778M 22.625M 28.771B -- +499.45%,10.29,73.97
TXN,Texas Instruments Incorporated,168.66,-12.18 -6.74% 14.566M 7.281M 153.335B 32.83 -10.36%,139.95,221.69
PBR,Petróleo Brasileiro S.A. - Petrobras,11.62,+0.06 +0.56% 14.428M 22.697M 72.563B 5.49 -15.31%,11.03,15.10
STLA,Stellantis N.V.,10.81,-0.31 -2.74% 14.08M 17.575M 31.242B -- -16.45%,8.39,14.28
USAR,"USA Rare Earth, Inc.",23.87,-2.86 -10.70% 13.88M 11.611M 2.717B -- +147.96%,5.56,43.98
NU,Nu Holdings Ltd.,15.14,-0.10 -0.66% 13.606M 47.144M 71.215B 32.82 +3.32%,9.01,16.43
HAL,Halliburton Company,26.00,+0.76 +3.03% 13.345M 13.419M 22.172B -- -9.24%,18.72,32.57
ERIC,Telefonaktiebolaget LM Ericsson (publ),9.47,-0.11 -1.15% 13.323M 12.484M 31.569B 12.07 +13.78%,6.64,9.87
AG,First Majestic Silver Corp.,12.49,-0.27 -2.08% 13.124M 20.922M 6.125B 375.44 +63.67%,5.09,15.69
GOOG,Alphabet Inc.,251.97,+0.63 +0.25% 12.601M 22.261M 3.004T 27.33 +52.81%,142.66,257.88
CORZ,"Core Scientific, Inc.",17.18,-2.05 -10.63% 12.290M 15.475M 5.337B -- +42.23%,6.20,20.36
RIOT,"Riot Platforms, Inc.",18.74,-1.93 -9.33% 12.237M 36.339M 6.912B -- +111.57%,6.19,23.94
KVUE,Kenvue Inc.,15.45,+0.52 +3.48% 12.125M 28.792M 30.284B 20.21 -34.40%,14.05,25.17
AUR,"Aurora Innovation, Inc.",4.9372,-0.31 -5.96% 11.881M 18.79M 8.764B -- -13.79%,4.75,10.77
MU,"Micron Technology, Inc.",194.49,-7.80 -3.86% 11.822M 23.052M 218.219B 27.24 +92.57%,61.54,214.75
APH,Amphenol Corporation,127.34,+2.90 +2.33% 11.786M 8.543M 155.069B 50.87 +81.74%,56.45,128.12
SBET,"SharpLink Gaming, Inc.",13.19,-1.15 -8.05% 10.812M 31.094M 2.59B -- +59.33%,2.28,124.12
GM,General Motors Company,66.96,+0.34 +0.51% 10.809M 8.303M 64.096B -- +25.89%,41.60,67.55
GLXY,Galaxy Digital,36.26,-6.60 -15.40% 10.736M 8.892M 12.986B -- +87.98%,17.40,45.92
BSX,Boston Scientific Corporation,104.69,+4.79 +4.79% 10.745M 8.558M 154.873B 59.83 +14.24%,80.64,109.50
NFLX,"Netflix, Inc.","1,114.43",-126.92 -10.22% 10.689M 3.044M 473.228B 52.80 +65.67%,744.26,"1,341.15"
INFY,Infosys Limited,17.51,+0.10 +0.57% 10.629M 18.99M 72.605B 21.10 -21.61%,15.82,23.63
DKNG,DraftKings Inc.,34.96,+1.34 +4.00% 10.640M 12.268M 17.575B -- -8.14%,29.64,53.61
PCG,PG&E Corporation,16.69,-0.06 -0.33% 10.703M 25.329M 36.649B 15.45 -18.61%,12.97,21.72
UEC,Uranium Energy Corp.,13.26,-0.25 -1.85% 10.839M 16.128M 6.39B -- +73.87%,3.85,17.80
