Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,9.37,+0.30 +3.27% 199.376M 307.472M 6.896B -- +281.09%,0.51,10.70
TSLA,"Tesla, Inc.",421.31,+25.37 +6.41% 88.464M 90.284M 1.359T 253.80 +74.59%,212.11,488.54
NVDA,NVIDIA Corporation,177.15,-0.68 -0.38% 69.751M 173.952M 4.313T 50.61 +52.27%,86.62,184.48
GRAB,Grab Holdings Limited,6.07,+0.07 +1.25% 57.209M 37.003M 24.765B 303.75 +71.43%,3.36,6.12
INTC,Intel Corporation,24.98,+0.90 +3.73% 47.408M 98.076M 116.653B -- +15.16%,17.67,27.55
SNAP,Snap Inc.,7.53,+0.19 +2.66% 46.573M 53.069M 12.733B -- -23.86%,6.90,13.28
NIO,NIO Inc.,6.48,+0.26 +4.18% 43.023M 71.754M 15.549B -- +15.19%,3.02,7.71
SKX,"Skechers U.S.A., Inc.",63.13,-0.07 -0.11% 41.046M 3.943M 9.487B 14.41 -6.97%,44.50,78.85
BTG,B2Gold Corp.,4.3950,-0.0950 -2.12% 39.141M 37.518M 5.822B -- +34.43%,2.20,4.60
AAL,American Airlines Group Inc.,12.68,-0.23 -1.82% 35.003M 67.48M 8.363B 15.09 +19.43%,8.50,19.10
WBD,"Warner Bros. Discovery, Inc.",19.06,+0.19 +1.01% 34.672M 69.009M 47.188B 61.48 +120.44%,7.25,19.60
SOUN,"SoundHound AI, Inc.",14.80,+0.68 +4.78% 32.713M 52.795M 6.032B -- +196.64%,4.45,24.98
SOFI,"SoFi Technologies, Inc.",27.25,+0.70 +2.64% 30.8M 72.844M 32.631B 54.50 +229.40%,7.57,27.69
GOOGL,Alphabet Inc.,248.98,+8.18 +3.40% 28.22M 38.445M 3.014T 26.52 +52.35%,140.53,252.41
BMNR,"Bitmine Immersion Technologies, Inc.",51.36,-3.73 -6.77% 29.192M 39.851M 8.911B -- +610.84%,3.92,161.00
MARA,"MARA Holdings, Inc.",15.90,-0.41 -2.51% 25.603M 48.548M 5.89B 8.55 +2.77%,9.81,30.28
JOBY,"Joby Aviation, Inc.",14.32,+0.32 +2.32% 24.761M 34.206M 12.262B -- +163.16%,4.78,20.95
PLTR,Palantir Technologies Inc.,168.03,-3.40 -1.98% 23.975M 70.715M 398.624B 579.41 +372.13%,35.56,190.00
ACHR,Archer Aviation Inc.,9.08,+0.33 +3.77% 23.807M 33.883M 5.857B -- +181.35%,2.82,13.92
CRWV,"CoreWeave, Inc.",117.63,+5.67 +5.06% 23.687M 21.239M 57.471B -- +179.90%,33.52,187.00
RZLV,Rezolve AI PLC,7.80,+1.03 +15.31% 23.362M 12.878M 2.055B -- +18.89%,1.07,10.76
BBD,Banco Bradesco S.A.,3.2100,+0.0800 +2.56% 22.761M 34.065M 31.706B 9.44 +12.19%,1.84,3.24
