Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
LCID,"Lucid Group, Inc.",3.1600,+0.0300,+0.96%,102.299M,150.793M,9.639B,--,-4.57%
NIO,NIO Inc.,5.01,+0.00,+0.10%,77.33M,42.75M,10.519B,--,+16.51%
NVDA,NVIDIA Corporation,169.07,+2.04,+1.22%,67.251M,199.403M,4.123T,54.36,+46.20%
MARA,"MARA Holdings, Inc.",18.01,-1.86,-9.38%,50.478M,46.384M,6.34B,--,-3.82%
RKT,"Rocket Companies, Inc.",16.17,+0.17,+1.09%,38.698M,14.337M,34.14B,--,+9.07%
QBTS,D-Wave Quantum Inc.,19.13,+1.54,+8.75%,35.866M,69.716M,5.978B,--,"+1,694.90%"
QS,QuantumScape Corporation,12.98,-0.82,-5.94%,35.525M,34.23M,7.255B,--,+84.99%
HIMS,"Hims & Hers Health, Inc.",56.74,+6.73,+13.45%,34.401M,46.957M,12.7B,83.44,+122.17%
RIOT,"Riot Platforms, Inc.",14.41,+0.14,+1.02%,32.747M,38.925M,5.15B,--,+26.06%
WBD,"Warner Bros. Discovery, Inc.",13.28,+0.43,+3.39%,31.84M,53.429M,32.868B,--,+51.71%
F,Ford Motor Company,11.38,+0.19,+1.70%,31.795M,94.221M,45.253B,9.10,-18.14%
T,AT&T Inc.,27.52,+0.10,+0.36%,30.408M,31.769M,198.164B,16.88,+43.11%
TSLA,"Tesla, Inc.",333.67,+1.56,+0.47%,29.256M,109.275M,1.075T,189.59,+53.76%
AAL,American Airlines Group Inc.,12.59,+0.09,+0.68%,27.018M,59.541M,8.3B,12.59,+22.91%
INTC,Intel Corporation,23.25,+0.01,+0.06%,25.899M,78.722M,101.438B,--,-26.69%
STLA,Stellantis N.V.,10.07,+0.80,+8.68%,24.958M,17.748M,29.338B,--,-52.70%
VALE,Vale S.A.,10.34,-0.03,-0.29%,23.832M,37.493M,44.141B,7.49,-2.81%
OSCR,"Oscar Health, Inc.",14.96,+0.26,+1.77%,22.046M,21.519M,3.81B,37.40,-7.55%
RXRX,"Recursion Pharmaceuticals, Inc.",6.64,+0.10,+1.53%,21.872M,27.428M,2.879B,--,-16.26%
ABVX,ABIVAX Société Anonyme,65.06,+55.06,+550.60%,21.237M,"345,608",4.327B,--,-15.61%
SOFI,"SoFi Technologies, Inc.",21.28,+0.31,+1.45%,20.235M,69.189M,23.528B,49.50,+195.49%
PLTR,Palantir Technologies Inc.,150.92,+1.85,+1.24%,19.371M,85.556M,356.156B,686.00,+460.41%
OKLO,Oklo Inc.,68.74,+7.42,+12.10%,19.302M,20.03M,10.131B,--,+607.27%
NOK,Nokia Oyj,4.4500,-0.0100,-0.22%,19.193M,18.49M,25.827B,17.12,+21.53%
AAPL,Apple Inc.,212.94,-1.46,-0.68%,19.132M,53.125M,3.181T,33.22,-1.89%
AMD,"Advanced Micro Devices, Inc.",158.03,+3.31,+2.14%,19.196M,46.866M,256.23B,114.51,+6.98%
RIVN,"Rivian Automotive, Inc.",14.05,-0.07,-0.53%,18.617M,31.293M,16.825B,--,-13.21%
GOOGL,Alphabet Inc.,189.73,-1.61,-0.84%,17.871M,41.094M,2.306T,21.20,+10.84%
NU,Nu Holdings Ltd.,12.91,+0.12,+0.98%,17.698M,66.11M,62.307B,29.35,+1.99%
ACHR,Archer Aviation Inc.,11.22,+0.23,+2.05%,17.24M,39.284M,6.157B,--,+150.91%
ANSS,"ANSYS, Inc.",374.30,0.00,0.00%,16.995M,1.121M,32.907B,55.53,+20.53%
PSLV,Sprott Physical Silver Trust,13.37,+0.06,+0.45%,17.057M,29.975M,7.045B,4.40,+34.17%
KEY,KeyCorp,18.72,+0.01,+0.03%,16.541M,14.949M,20.82B,--,+18.49%
RIG,Transocean Ltd.,3.0500,+0.1600,+5.54%,16.046M,40.082M,2.694B,--,-45.06%
CIFR,Cipher Mining Inc.,6.65,-0.29,-4.23%,16.006M,30.38M,2.467B,--,+21.33%
HOOD,"Robinhood Markets, Inc.",102.00,+0.15,+0.15%,15.962M,45.007M,90.007B,58.29,+375.71%
FI,"Fiserv, Inc.",136.59,-29.39,-17.71%,15.579M,5.394M,75.73B,24.22,+2.99%
PFE,Pfizer Inc.,25.34,+0.20,+0.80%,15.524M,42.687M,144.067B,18.36,-16.14%
TXN,Texas Instruments Incorporated,187.78,-27.14,-12.63%,15.366M,6.596M,170.593B,35.50,+8.39%
HBAN,Huntington Bancshares Incorporated,16.78,+0.12,+0.75%,14.87M,27.365M,24.598B,12.52,+11.66%
RGTI,"Rigetti Computing, Inc.",15.65,+0.22,+1.39%,14.175M,53.865M,5.049B,--,"+1,412.75%"
ENPH,"Enphase Energy, Inc.",36.33,-6.17,-14.51%,14.186M,8.558M,4.767B,28.17,-63.65%
BCS,Barclays PLC,19.17,+0.23,+1.21%,13.641M,15.011M,67.654B,9.54,+61.88%
SOUN,"SoundHound AI, Inc.",11.66,+0.32,+2.87%,13.614M,37.142M,4.686B,--,+149.23%
IREN,IREN Limited,18.50,-0.09,-0.51%,13.356M,22.162M,4.473B,--,+82.17%
ITUB,Itaú Unibanco Holding S.A.,6.38,+0.07,+1.11%,13.448M,30.12M,65.58B,9.11,+14.73%
GRAB,Grab Holdings Limited,5.38,-0.09,-1.65%,13.182M,37.15M,22.187B,538.00,+62.80%
PONY,Pony AI Inc.,14.93,+0.94,+6.72%,13.144M,15.274M,5.305B,--,+16.58%
JOBY,"Joby Aviation, Inc.",17.22,+0.61,+3.67%,12.953M,27.476M,14.491B,--,+168.77%
AGNC,AGNC Investment Corp.,9.45,+0.09,+0.91%,12.838M,25.938M,9.849B,26.26,-5.73%
SMCI,"Super Micro Computer, Inc.",51.62,+1.76,+3.54%,12.722M,45.73M,30.81B,28.06,-29.93%
