Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
LCID,"Lucid Group, Inc.",3.0800,-0.0500,-1.60%,154.27M,150.793M,9.395B,--,-4.57%
NVDA,NVIDIA Corporation,170.97,+3.94,+2.36%,120.436M,199.403M,4.17T,54.98,+46.20%
MARA,"MARA Holdings, Inc.",17.15,-2.73,-13.76%,108.209M,46.384M,6.034B,--,-3.82%
NIO,NIO Inc.,4.9433,-0.0667,-1.33%,96.299M,42.75M,10.369B,--,+16.51%
WBD,"Warner Bros. Discovery, Inc.",13.22,+0.36,+2.84%,76.672M,53.429M,32.695B,--,+51.71%
HIMS,"Hims & Hers Health, Inc.",57.81,+7.80,+15.60%,69.683M,46.957M,12.94B,85.01,+122.17%
F,Ford Motor Company,11.38,+0.19,+1.70%,63.859M,94.221M,45.253B,9.10,-18.14%
TSLA,"Tesla, Inc.",333.30,+1.19,+0.36%,62.88M,109.275M,1.074T,189.38,+53.76%
QS,QuantumScape Corporation,12.92,-0.88,-6.39%,58.904M,34.23M,7.22B,--,+84.99%
QBTS,D-Wave Quantum Inc.,19.80,+2.20,+12.54%,57.436M,69.716M,6.185B,--,"+1,694.90%"
AAL,American Airlines Group Inc.,12.76,+0.26,+2.04%,57.26M,59.541M,8.412B,12.76,+22.91%
RIOT,"Riot Platforms, Inc.",14.15,-0.12,-0.88%,56.23M,38.925M,5.053B,--,+26.06%
VALE,Vale S.A.,10.40,+0.03,+0.34%,55.098M,37.493M,44.417B,7.54,-2.81%
RKT,"Rocket Companies, Inc.",16.29,+0.29,+1.81%,54.369M,14.337M,34.383B,--,+9.07%
STLA,Stellantis N.V.,10.29,+1.02,+11.00%,48.123M,17.748M,29.964B,--,-52.70%
INTC,Intel Corporation,23.47,+0.23,+0.99%,48.142M,78.722M,102.376B,--,-26.69%
T,AT&T Inc.,27.50,+0.08,+0.29%,47.832M,31.769M,198.02B,16.87,+43.11%
