Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
INTC,Intel Corporation,20.58,-2.05,-9.06%,210.475M,77.592M,89.77B,--,-27.81%
TSLA,"Tesla, Inc.",314.23,+8.93,+2.92%,133.402M,109.068M,1.014T,187.04,+38.90%
NVDA,NVIDIA Corporation,173.92,+0.18,+0.11%,101.089M,196.316M,4.242T,56.29,+53.67%
LCID,"Lucid Group, Inc.",2.9250,-0.0650,-2.17%,67.765M,153.237M,8.922B,--,-11.54%
WBD,"Warner Bros. Discovery, Inc.",13.48,-0.02,-0.17%,64.077M,56.312M,33.345B,--,+62.45%
PSLV,Sprott Physical Silver Trust,12.98,-0.27,-2.08%,61.502M,30.443M,6.837B,4.27,+38.31%
AAL,American Airlines Group Inc.,11.52,+0.06,+0.57%,55.193M,60.526M,7.605B,13.72,+7.91%
CNC,Centene Corporation,28.31,+1.55,+5.77%,54.38M,10.617M,14.085B,4.17,-63.39%
NIO,NIO Inc.,4.9300,+0.1000,+2.07%,54.212M,44.014M,11.112B,--,+9.03%
PLTR,Palantir Technologies Inc.,158.96,+4.10,+2.65%,51.836M,83.588M,375.131B,691.13,+469.76%
QS,QuantumScape Corporation,11.90,-0.73,-5.74%,51.719M,36.25M,6.654B,--,+79.40%
AMD,"Advanced Micro Devices, Inc.",166.27,+4.15,+2.56%,47.236M,47.311M,269.598B,120.49,+15.81%
RIVN,"Rivian Automotive, Inc.",14.01,+0.19,+1.34%,45.213M,31.841M,16.777B,--,-14.74%
VALE,Vale S.A.,9.98,-0.24,-2.39%,43.429M,38.434M,42.674B,7.24,-5.80%
HIMS,"Hims & Hers Health, Inc.",57.50,+0.18,+0.31%,41.802M,48.278M,12.87B,84.56,+163.30%
HBAN,Huntington Bancshares Incorporated,16.83,+0.19,+1.11%,40.198M,28.138M,24.664B,12.56,+9.98%
F,Ford Motor Company,11.45,+0.19,+1.67%,39.282M,93.632M,45.522B,9.16,+0.63%
RIOT,"Riot Platforms, Inc.",14.65,-0.04,-0.27%,38.955M,40.116M,5.234B,--,+31.16%
SOUN,"SoundHound AI, Inc.",11.81,-0.15,-1.21%,34.558M,37.532M,4.746B,--,+133.59%
SOFI,"SoFi Technologies, Inc.",21.29,-0.22,-1.02%,34.481M,68.586M,23.533B,49.51,+190.28%
KEY,KeyCorp,18.57,+0.07,+0.35%,33.941M,16.013M,20.653B,--,+12.39%
MARA,"MARA Holdings, Inc.",17.08,-0.18,-1.07%,33.798M,48.641M,6.009B,--,-19.98%
JOBY,"Joby Aviation, Inc.",18.31,+0.80,+4.59%,32.215M,28.161M,15.412B,--,+177.94%
GOOGL,Alphabet Inc.,193.01,+0.85,+0.44%,32.003M,41.613M,2.34T,20.58,+15.07%
HOOD,"Robinhood Markets, Inc.",104.77,+2.84,+2.79%,29.873M,44.728M,92.452B,59.87,+380.80%
AAPL,Apple Inc.,213.57,-0.19,-0.09%,29.52M,53.248M,3.19T,33.32,-1.93%
DOW,Dow Inc.,25.52,+0.45,+1.78%,29.441M,11.646M,18.086B,--,-52.57%
BTG,B2Gold Corp.,3.4600,-0.0600,-1.70%,29.168M,46.044M,4.573B,--,+20.96%
WULF,TeraWulf Inc.,5.24,-0.08,-1.41%,27.456M,47.146M,2.043B,--,+20.36%
ACHR,Archer Aviation Inc.,11.27,+0.28,+2.52%,27.472M,39.699M,6.186B,--,+134.33%
NU,Nu Holdings Ltd.,12.77,+0.02,+0.13%,27.375M,65.954M,61.59B,29.01,+2.74%
SMCI,"Super Micro Computer, Inc.",54.34,+1.82,+3.47%,27.317M,45.312M,32.434B,29.54,-26.26%
QBTS,D-Wave Quantum Inc.,19.06,-0.70,-3.52%,27.221M,70.719M,5.957B,--,"+1,895.96%"
ADT,ADT Inc.,8.49,-0.18,-2.02%,27.044M,17.54M,7.106B,11.96,+12.16%
NEM,Newmont Corporation,65.62,+4.12,+6.69%,26.167M,12.271M,73.041B,11.89,+31.63%
GOOG,Alphabet Inc.,193.90,+0.70,+0.36%,26.027M,27.724M,2.338T,20.65,+14.54%
CMG,"Chipotle Mexican Grill, Inc.",46.38,+0.64,+1.41%,26.062M,13.46M,62.222B,41.05,-8.21%
BBD,Banco Bradesco S.A.,2.7800,-0.0600,-2.11%,25.316M,40.978M,27.417B,9.27,+27.93%
CSX,CSX Corporation,35.79,+0.79,+2.26%,25.2M,15.442M,66.723B,21.96,+1.98%
PFE,Pfizer Inc.,24.84,-0.08,-0.30%,25.134M,42.636M,141.253B,18.00,-17.61%
CMCSA,Comcast Corporation,33.74,-1.63,-4.62%,24.981M,19.79M,125.956B,8.31,-10.88%
KGC,Kinross Gold Corporation,16.12,+0.28,+1.80%,25.006M,19.846M,19.839B,16.45,+83.97%
ITUB,Itaú Unibanco Holding S.A.,6.36,+0.01,+0.24%,24.651M,30.11M,64.909B,9.09,+15.26%
ASTS,"AST SpaceMobile, Inc.",54.24,-5.83,-9.70%,23.142M,13.524M,18.353B,--,+218.79%
YMM,Full Truck Alliance Co. Ltd.,11.35,-0.48,-4.02%,23.071M,6.888M,11.876B,22.71,+49.56%
OSCR,"Oscar Health, Inc.",14.39,+0.19,+1.30%,22.987M,22.892M,3.664B,35.96,-10.24%
PCG,PG&E Corporation,14.11,+0.26,+1.91%,22.23M,23.76M,31.02B,12.95,-23.18%
T,AT&T Inc.,28.08,+0.16,+0.56%,22.276M,32.299M,201.045B,16.04,+46.87%
CLF,Cleveland-Cliffs Inc.,11.48,+0.57,+5.27%,22.102M,33.73M,5.682B,--,-29.48%
SNAP,Snap Inc.,9.75,+0.01,+0.10%,21.885M,38.674M,16.403B,--,-26.93%
PARA,Paramount Global,13.00,-0.26,-1.96%,20.909M,7.372M,9.16B,--,+18.50%
RXRX,"Recursion Pharmaceuticals, Inc.",6.43,+0.17,+2.76%,20.799M,28.066M,2.789B,--,-25.03%
AMZN,"Amazon.com, Inc.",231.78,-0.45,-0.19%,20.57M,42.097M,2.461T,37.81,+27.25%
STLA,Stellantis N.V.,10.10,+0.52,+5.48%,18.905M,18.88M,30.763B,--,-45.75%
HL,Hecla Mining Company,6.18,-0.00,-0.08%,18.081M,22.074M,3.906B,51.46,+9.38%
IREN,IREN Limited,17.84,-0.30,-1.63%,17.965M,22.93M,4.316B,--,+90.15%
RGTI,"Rigetti Computing, Inc.",15.55,-0.40,-2.54%,17.799M,53.924M,5.017B,--,"+1,390.65%"
GRAB,Grab Holdings Limited,5.36,+0.02,+0.44%,17.298M,36.926M,22.118B,536.33,+60.36%
BAC,Bank of America Corporation,48.47,+0.08,+0.18%,16.735M,40.552M,360.493B,14.22,+16.13%
OKLO,Oklo Inc.,74.96,+0.38,+0.50%,16.606M,20.963M,11.048B,--,+710.76%
RIG,Transocean Ltd.,2.9925,-0.0875,-2.83%,16.557M,40.192M,2.643B,--,-46.90%
NOK,Nokia Oyj,4.3400,0.0000,0.00%,16.498M,18.116M,23.748B,22.84,+13.02%
AEO,"American Eagle Outfitters, Inc.",11.70,+0.43,+3.77%,16.167M,8.559M,2.028B,11.94,-48.11%
RF,Regions Financial Corporation,26.37,+0.07,+0.27%,15.558M,9.356M,23.575B,12.32,+15.55%
BCS,Barclays PLC,19.61,+0.21,+1.08%,14.913M,15.325M,69.181B,9.66,+61.94%
ABEV,Ambev S.A.,2.3850,-0.0350,-1.45%,14.61M,30.408M,37.586B,14.91,+14.69%
CLSK,"CleanSpark, Inc.",11.91,-0.43,-3.44%,14.588M,27.476M,3.347B,--,-27.92%
CIFR,Cipher Mining Inc.,6.53,-0.12,-1.85%,14.334M,31.22M,2.423B,--,+14.26%
APLD,Applied Digital Corporation,10.86,-0.34,-2.99%,14.28M,50.47M,2.445B,--,+152.25%
PATH,UiPath Inc.,12.24,-0.07,-0.61%,14.576M,11.033M,6.552B,--,-0.32%
