Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,4.8350,+1.2350,+34.34%,565.602M,212.451M,3.558B,--,+60.00%
NIO,NIO Inc.,6.37,+0.83,+15.01%,212.592M,54.086M,13.616B,--,+35.78%
INTC,Intel Corporation,24.97,+1.47,+6.23%,159.359M,100.807M,109.272B,--,+14.41%
NVDA,NVIDIA Corporation,177.98,+3.00,+1.71%,144.192M,179.997M,4.34T,57.41,+35.26%
LCID,"Lucid Group, Inc.",2.0235,-0.0665,-3.18%,129.571M,138.723M,6.217B,--,-50.24%
SOFI,"SoFi Technologies, Inc.",25.01,+1.68,+7.20%,90.536M,70.96M,29.948B,50.02,+210.24%
PLTR,Palantir Technologies Inc.,157.95,+1.77,+1.13%,90.032M,76.647M,374.711B,526.50,+391.44%
TSLA,"Tesla, Inc.",338.38,+18.27,+5.71%,78.809M,100.404M,1.091T,203.84,+45.29%
BMNR,"Bitmine Immersion Technologies, Inc.",53.42,+5.69,+11.92%,77.214M,32.901M,9.268B,--,+515.87%
MARA,"MARA Holdings, Inc.",16.44,+0.93,+6.03%,69.673M,45.683M,6.092B,8.84,-17.01%
WULF,TeraWulf Inc.,9.28,+0.10,+1.03%,65.76M,54.324M,3.641B,--,+86.41%
CSX,CSX Corporation,34.85,-1.02,-2.84%,61.559M,17.631M,64.97B,21.38,+6.47%
AAL,American Airlines Group Inc.,13.52,+0.95,+7.60%,54.724M,61.852M,8.924B,16.10,+20.98%
RIVN,"Rivian Automotive, Inc.",12.97,+0.85,+7.01%,53.603M,32.499M,15.738B,--,-13.18%
SNAP,Snap Inc.,7.20,+0.14,+2.06%,51.315M,40.942M,12.158B,--,-25.24%
F,Ford Motor Company,11.73,+0.40,+3.57%,50.253M,82.541M,46.704B,15.04,+0.53%
RIOT,"Riot Platforms, Inc.",13.24,+0.97,+7.91%,47.604M,39.478M,4.894B,--,+44.35%
SOUN,"SoundHound AI, Inc.",12.55,+0.32,+2.62%,44.875M,43.232M,5.116B,--,+143.14%
NU,Nu Holdings Ltd.,13.90,+0.23,+1.68%,44.312M,64.184M,67.169B,29.57,-5.20%
AMD,"Advanced Micro Devices, Inc.",167.32,+3.60,+2.20%,37.181M,56.25M,271.525B,100.19,+5.63%
WBD,"Warner Bros. Discovery, Inc.",11.95,+0.36,+3.15%,37.468M,60.837M,29.585B,38.55,+43.98%
HOOD,"Robinhood Markets, Inc.",109.08,+2.78,+2.62%,36.305M,44.668M,96.937B,55.37,+403.31%
BBD,Banco Bradesco S.A.,2.9850,+0.0950,+3.29%,36.011M,37.056M,29.232B,8.78,+0.35%
GOOGL,Alphabet Inc.,205.99,+6.24,+3.12%,34.695M,37.397M,2.496T,21.94,+20.61%
BAC,Bank of America Corporation,49.60,+1.35,+2.79%,32.529M,38.455M,367.422B,14.55,+21.35%
BTG,B2Gold Corp.,3.9800,+0.0800,+2.05%,32.121M,41.157M,5.274B,--,+35.89%
ITUB,Itaú Unibanco Holding S.A.,6.89,+0.25,+3.74%,31.411M,29.213M,70.04B,9.44,+9.01%
KEY,KeyCorp,19.01,+0.86,+4.77%,30.622M,21.997M,20.85B,--,+6.33%
INFY,Infosys Limited,17.33,+0.28,+1.64%,30.568M,14.326M,72.454B,22.51,-23.68%
AAPL,Apple Inc.,227.97,+3.07,+1.37%,30.553M,55.869M,3.383T,34.59,-0.86%
JOBY,"Joby Aviation, Inc.",14.90,+0.45,+3.08%,29.201M,34.647M,12.75B,--,+182.78%
AMZN,"Amazon.com, Inc.",228.74,+6.79,+3.06%,27.93M,42.263M,2.439T,34.82,+25.37%
VALE,Vale S.A.,10.12,+0.31,+3.21%,27.427M,42.601M,43.221B,8.30,-6.03%
QBTS,D-Wave Quantum Inc.,15.48,+0.67,+4.56%,27.447M,51.258M,5.296B,--,"+1,284.11%"
RGTI,"Rigetti Computing, Inc.",14.78,+0.51,+3.61%,26.878M,46.437M,4.793B,--,"+1,377.23%"
RKT,"Rocket Companies, Inc.",19.32,+1.74,+9.90%,26.527M,17.44M,40.779B,--,-15.52%
IREN,IREN Limited,21.35,+1.76,+9.01%,26.097M,24.257M,5.165B,--,+127.26%
RIG,Transocean Ltd.,3.0500,+0.2200,+7.77%,25.897M,34.731M,2.877B,--,-43.06%
HBAN,Huntington Bancshares Incorporated,17.34,+0.68,+4.11%,25.699M,31.207M,25.305B,12.94,+13.88%
WMT,Walmart Inc.,96.82,-1.14,-1.16%,24.912M,16.06M,772.704B,36.54,+29.41%
PSLV,Sprott Physical Silver Trust,13.15,+0.22,+1.70%,24.751M,27.289M,6.929B,4.33,+27.39%
HIMS,"Hims & Hers Health, Inc.",44.65,+0.69,+1.57%,24.334M,38.753M,10.092B,56.52,+162.76%
PFE,Pfizer Inc.,25.86,+0.12,+0.47%,24.175M,40.515M,147.029B,13.68,-10.93%
APLD,Applied Digital Corporation,16.05,+0.28,+1.78%,23.998M,49.202M,4.197B,--,+246.59%
YMM,Full Truck Alliance Co. Ltd.,12.73,+0.64,+5.33%,23.705M,9.31M,13.319B,22.74,+60.56%
PBR,Petróleo Brasileiro S.A. - Petrobras,12.34,+0.39,+3.22%,23.312M,22.88M,76.527B,5.76,-17.01%
T,AT&T Inc.,28.75,-0.69,-2.36%,22.783M,31.537M,205.538B,16.43,+49.21%
CCL,Carnival Corporation & plc,31.30,+2.03,+6.94%,22.484M,22.23M,42.442B,16.39,+76.22%
AG,First Majestic Silver Corp.,8.98,+0.27,+3.10%,21.997M,21.63M,4.396B,--,+50.69%
GOOG,Alphabet Inc.,206.73,+6.11,+3.05%,21.386M,24.818M,2.494T,22.02,+19.82%
ACHR,Archer Aviation Inc.,9.69,+0.31,+3.25%,20.903M,38.142M,6.247B,--,+145.55%
AGNC,AGNC Investment Corp.,9.90,+0.26,+2.75%,20.779M,21.754M,10.318B,33.02,-5.40%
SMCI,"Super Micro Computer, Inc.",44.04,+1.73,+4.09%,20.092M,39.048M,26.283B,26.21,-31.01%
CIFR,Cipher Mining Inc.,6.37,+0.47,+7.88%,19.795M,31.795M,2.503B,--,+47.50%
CVE,Cenovus Energy Inc.,16.42,+1.21,+7.99%,19.736M,12.476M,29.654B,15.79,-20.16%
UUUU,Energy Fuels Inc.,10.48,+1.09,+11.54%,19.941M,13.357M,2.422B,--,+91.45%
LYFT,"Lyft, Inc.",16.93,+1.12,+7.08%,18.955M,16.153M,6.881B,73.61,+35.36%
IQ,"iQIYI, Inc.",2.4750,+0.1250,+5.32%,18.816M,21.284M,2.383B,61.88,+0.43%
PCG,PG&E Corporation,15.18,+0.51,+3.44%,18.236M,28.541M,33.352B,14.05,-21.97%
MSFT,Microsoft Corporation,506.81,+2.57,+0.51%,17.655M,19.736M,3.767T,37.10,+20.98%
COTY,Coty Inc.,3.9300,+0.1200,+3.15%,17.256M,8.732M,3.428B,--,-61.75%
TEM,"Tempus AI, Inc.",80.71,+4.00,+5.21%,17.18M,11.964M,14.022B,37.54,+18.11%
CMCSA,Comcast Corporation,33.96,+0.36,+1.06%,16.838M,20.927M,125.369B,5.63,-15.62%
DOW,Dow Inc.,25.18,+1.49,+6.29%,16.853M,14.358M,17.849B,--,-55.74%
GRAB,Grab Holdings Limited,5.12,+0.11,+2.30%,16.543M,36.422M,20.892B,256.25,+55.11%
CLF,Cleveland-Cliffs Inc.,10.44,+0.37,+3.62%,16.298M,32.757M,5.162B,--,-24.11%
NCLH,Norwegian Cruise Line Holdings Ltd.,25.12,+1.76,+7.52%,16.12M,14.781M,11.351B,17.20,+33.49%
RKLB,Rocket Lab Corporation,44.44,+2.91,+7.01%,16.041M,22.885M,21.44B,--,+496.70%
JHX,James Hardie Industries plc,20.64,+0.85,+4.32%,15.939M,7.846M,11.947B,26.80,-44.61%
PDD,PDD Holdings Inc.,127.86,+4.90,+3.99%,15.85M,7.657M,181.516B,13.70,-12.09%
NVO,Novo Nordisk A/S,57.06,+1.60,+2.89%,15.745M,15.192M,254.122B,14.67,-59.52%
HL,Hecla Mining Company,7.88,+0.20,+2.56%,15.697M,21.786M,5.282B,49.27,+24.23%
CX,"CEMEX, S.A.B. de C.V.",8.90,+0.11,+1.20%,15.683M,12.653M,12.905B,14.58,+33.59%
AUR,"Aurora Innovation, Inc.",6.05,+0.20,+3.51%,15.659M,22.518M,11.173B,--,+36.05%
CORZ,"Core Scientific, Inc.",13.69,-0.10,-0.76%,15.01M,19.362M,4.18B,--,+28.16%
OSCR,"Oscar Health, Inc.",16.62,+1.20,+7.81%,14.717M,26.347M,4.299B,--,-12.98%
ET,Energy Transfer LP,17.58,+0.12,+0.66%,14.296M,13.217M,60.329B,13.62,+8.11%
