Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
F,Ford Motor Company,12.32,-0.11 -0.85% 160.327M 74.934M 49.048B 15.09 +10.59%,8.44,12.80
RGTI,"Rigetti Computing, Inc.",40.94,"+4.88 +13.52% 77.47M 73.593M 13.27B -- +2,905.00%",1.06,58.15
NOK,Nokia Oyj,6.13,+0.58 +10.39% 66.068M 28.738M 33.168B 22.40 +15.62%,3.91,5.79
QBTS,D-Wave Quantum Inc.,32.46,"+5.17 +18.94% 62.393M 50.488M 11.101B -- +2,293.86%",0.98,46.75
TSLA,"Tesla, Inc.",431.59,-7.38 -1.68% 53.772M 88.274M 1.392T 199.04 +68.52%,214.25,488.54
NVDA,NVIDIA Corporation,181.69,+1.41 +0.78% 49.902M 173.59M 4.424T 49.62 +28.40%,86.62,195.62
AAL,American Airlines Group Inc.,12.77,+0.68 +5.62% 46.474M 74.009M 8.426B 15.53 -5.40%,8.50,19.10
RIG,Transocean Ltd.,3.59,+0.16 +4.83% 40.673M 37.244M 3.381B -- -16.59%,1.97,4.74
BBAI,"BigBear.ai Holdings, Inc.",6.70,+0.09 +1.36% 37.938M 96.053M 2.484B -- +305.52%,1.51,10.36
OPEN,Opendoor Technologies Inc.,7.02,+0.20 +2.93% 37.099M 279.407M 5.166B -- +285.31%,0.51,10.87
T,AT&T Inc.,24.67,-0.88 -3.44% 34.424M 35.686M 176.4B 16.67 +15.09%,21.38,29.79
BITF,Bitfarms Ltd.,4.08,+0.14 +3.44% 33.731M 75.132M 2.252B -- +97.99%,0.67,6.60
IONQ,"IonQ, Inc.",62.52,+7.07 +12.75% 33.423M 26.42M 18.611B -- +252.96%,14.15,84.64
SMCI,"Super Micro Computer, Inc.",48.59,-3.91 -7.45% 30.421M 32.854M 28.876B 24.75 +13.56%,17.25,66.44
INTC,Intel Corporation,37.25,+0.33 +0.88% 29.31M 126.04M 163.027B -- +65.26%,17.67,39.65
PLUG,Plug Power Inc.,2.90,-0.02 -0.51% 28.99M 101.292M 3.355B -- +37.09%,0.69,4.58
QUBT,Quantum Computing Inc.,16.24,"+1.37 +9.18% 28.753M 31.191M 2.596B -- +1,251.82%",1.03,27.15
SOFI,"SoFi Technologies, Inc.",28.15,+0.95 +3.51% 24.243M 71.61M 33.702B 52.18 +148.76%,8.60,30.30
QS,QuantumScape Corporation,14.84,+1.26 +9.28% 23.853M 40.807M 8.4B -- +108.92%,3.40,19.07
DNN,Denison Mines Corp.,2.74,+0.02 +0.82% 21.084M 80.674M 2.459B -- +23.64%,1.08,3.42
ABEV,Ambev S.A.,2.19,-0.01 -0.46% 20.015M 35.417M 34.761B 13.14 -3.08%,1.76,2.64
GRAB,Grab Holdings Limited,5.69,+0.07 +1.24% 17.445M 43.63M 23.196B 256.54 +36.08%,3.36,6.62
DOW,Dow Inc.,23.94,+2.24 +10.32% 17.186M 15.05M 16.97B -- -57.44%,20.40,52.16
PLTR,Palantir Technologies Inc.,180.08,+4.59 +2.62% 16.884M 62.849M 427.211B 519.45 +302.87%,40.90,190.00
AMD,"Advanced Micro Devices, Inc.",232.72,+2.49 +1.08% 16.799M 63.167M 377.667B 97.39 +50.05%,76.48,242.88
UUUU,Energy Fuels Inc.,22.01,-0.73 -3.21% 16.194M 20.176M 5.077B -- +268.56%,3.20,27.33
VZ,Verizon Communications Inc.,38.81,-0.99 -2.49% 16.109M 20.072M 163.635B 10.29 -4.92%,37.59,47.36
RF,Regions Financial Corporation,24.04,-0.07 -0.31% 16.022M 22.116M 21.448B 12.80 +1.47%,17.74,27.96
