Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
ONDS,Ondas Holdings Inc.,7.19,+0.63 +9.60% 181.022M 59.931M 2.649B -- +820.06%,0.57,11.70
OPEN,Opendoor Technologies Inc.,8.12,-0.44 -5.17% 176.131M 263.557M 6.273B -- +415.66%,0.51,10.87
NVDA,NVIDIA Corporation,190.24,+3.38 +1.81% 167.8M 184.081M 4.632T 55.02 +31.61%,86.62,212.19
TSLA,"Tesla, Inc.",404.28,+2.29 +0.57% 102.214M 87.549M 1.345T 303.37 +25.34%,214.25,488.54
PFE,Pfizer Inc.,25.06,-0.73 -2.83% 91.527M 63.612M 142.484B 14.83 +3.99%,20.92,27.69
BBAI,"BigBear.ai Holdings, Inc.",6.05,-0.29 -4.50% 88.705M 110.73M 2.643B -- +272.94%,1.68,10.36
SOFI,"SoFi Technologies, Inc.",27.82,-0.57 -2.01% 84.688M 73.325M 33.548B 57.09 +108.29%,8.60,32.73
PLUG,Plug Power Inc.,2.25,-0.24 -9.69% 78.311M 116.081M 3.129B -- +33.16%,0.69,4.58
NU,Nu Holdings Ltd.,15.82,+0.23 +1.51% 76.942M 44.687M 76.472B 34.91 +10.88%,9.01,16.55
ACHR,Archer Aviation Inc.,7.88,-0.08 -1.01% 74.627M 52.701M 5.133B -- +93.67%,4.05,14.62
INTC,Intel Corporation,35.52,-0.39 -1.09% 65.338M 123.564M 169.43B 841.35 +47.47%,17.67,42.48
RGTI,"Rigetti Computing, Inc.",25.48,"+0.28 +1.11% 65.219M 80.836M 8.409B -- +1,687.23%",1.28,58.15
F,Ford Motor Company,13.19,-0.09 -0.68% 64.369M 89.27M 52.556B 11.37 +20.62%,8.44,13.97
PLTR,Palantir Technologies Inc.,173.86,+1.72 +1.00% 59.869M 62.838M 414.384B 442.31 +161.73%,58.85,207.52
RIVN,"Rivian Automotive, Inc.",15.11,-1.28 -7.81% 56.423M 50.403M 18.524B -- +62.92%,9.55,18.13
SNAP,Snap Inc.,8.57,-0.01 -0.12% 54.659M 92.93M 14.735B -- -19.06%,6.90,13.28
WULF,TeraWulf Inc.,10.99,-0.69 -5.91% 54.542M 46.635M 4.601B -- +62.67%,2.06,17.05
CIFR,Cipher Mining Inc.,14.36,-0.57 -3.82% 53.669M 48.665M 5.674B -- +125.19%,1.86,25.52
NIO,NIO Inc.,6.16,-0.08 -1.28% 53.348M 78.973M 15.518B -- +38.98%,3.02,8.02
WBD,"Warner Bros. Discovery, Inc.",23.03,+0.89 +4.02% 50.526M 51.061M 57.068B 118.74 +140.13%,7.52,23.19
CRWV,"CoreWeave, Inc.",77.32,-1.01 -1.30% 50.101M 30.085M 38.284B -- +95.85%,33.52,187.00
QBTS,D-Wave Quantum Inc.,23.61,"+0.22 +0.94% 49.74M 52.601M 8.266B -- +1,326.22%",1.42,46.75
DNN,Denison Mines Corp.,2.48,-0.01 -0.40% 49.49M 84.662M 2.225B -- +19.14%,1.08,3.42
IREN,IREN Limited,46.37,-2.28 -4.69% 47.57M 39.587M 13.144B 28.85 +355.95%,5.13,76.87
MARA,"MARA Holdings, Inc.",11.99,-0.79 -6.18% 47.196M 56.532M 4.534B 6.89 -39.35%,9.81,30.28
BMNR,"Bitmine Immersion Technologies, Inc.",34.41,-2.16 -5.91% 45.258M 44.659M 9.798B -- +371.87%,3.92,161.00
AMD,"Advanced Micro Devices, Inc.",246.81,-1.15 -0.46% 45.112M 58.18M 401.817B 124.36 +83.81%,76.48,267.08
APLD,Applied Digital Corporation,23.65,+0.59 +2.56% 42.884M 30.845M 6.615B -- +218.95%,3.31,40.20
RKT,"Rocket Companies, Inc.",17.05,-0.10 -0.58% 42.714M 37.498M 48.002B -- +26.10%,10.06,22.56
CLSK,"CleanSpark, Inc.",10.97,-1.01 -8.47% 39.395M 30.387M 3.267B 14.31 -14.61%,6.45,23.61
LNW,"Light & Wonder, Inc.",86.22,0.00 0.00% 38.855M 1.954M 7.029B 19.49 -8.19%,69.56,113.95
AAPL,Apple Inc.,272.34,-0.61 -0.22% 37.495M 50.521M 4.024T 36.90 +21.31%,169.21,277.32
AMZN,"Amazon.com, Inc.",234.69,-2.89 -1.22% 37.196M 45.403M 2.509T 35.20 +17.26%,161.38,258.60
CRCL,Circle Internet Group,81.91,-0.43 -0.52% 36.486M 11.74M 20.509B -- -1.07%,64.00,298.99
GRAB,Grab Holdings Limited,5.41,-0.13 -2.35% 36.34M 50.529M 22.111B 292.68 +17.12%,3.36,6.62
BTG,B2Gold Corp.,4.10,0.00 0.00% 34.305M 48.84M 5.478B 26.56 +52.99%,2.20,5.94
