Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,4.5342,-0.0058,-0.13%,326.718M,230.093M,3.337B,--,+90.76%
NIO,NIO Inc.,6.65,+0.56,+9.19%,109.128M,58.974M,16.537B,--,+52.25%
NVDA,NVIDIA Corporation,181.38,+1.55,+0.86%,85.287M,179.312M,4.423T,58.70,+40.15%
LCID,"Lucid Group, Inc.",2.1100,+0.0300,+1.45%,56.82M,138.71M,6.483B,--,-49.39%
PLTR,Palantir Technologies Inc.,160.55,+3.38,+2.15%,49.013M,77.383M,380.872B,535.16,+409.63%
TSLA,"Tesla, Inc.",346.21,-0.39,-0.11%,42.1M,100.333M,1.117T,208.56,+65.67%
SOFI,"SoFi Technologies, Inc.",26.14,-0.01,-0.04%,41.768M,72.175M,31.301B,52.28,+236.55%
INTC,Intel Corporation,24.20,-0.34,-1.41%,40.706M,103.79M,105.945B,--,+22.32%
WBA,"Walgreens Boots Alliance, Inc.",11.99,+0.02,+0.17%,40.254M,8.636M,10.378B,--,+26.67%
SOUN,"SoundHound AI, Inc.",12.06,-0.05,-0.41%,39.763M,43.841M,4.917B,--,+144.65%
SATS,EchoStar Corporation,52.33,+22.45,+75.12%,37.432M,3.575M,15.055B,--,+52.68%
AMD,"Advanced Micro Devices, Inc.",166.19,+2.83,+1.73%,37.15M,56.139M,269.697B,99.51,+8.54%
AAL,American Airlines Group Inc.,13.04,+0.04,+0.31%,34.642M,62.34M,8.604B,15.52,+27.83%
KDP,Keurig Dr Pepper Inc.,29.33,-1.77,-5.68%,34.295M,10.394M,39.85B,25.96,-14.49%
UUUU,Energy Fuels Inc.,12.46,+1.53,+13.99%,29.402M,13.271M,2.877B,--,+124.90%
BMNR,"Bitmine Immersion Technologies, Inc.",49.48,-0.12,-0.24%,29.036M,34.18M,8.585B,--,+540.00%
MARA,"MARA Holdings, Inc.",15.74,+0.34,+2.23%,28.008M,46.659M,5.833B,8.46,-13.24%
SNAP,Snap Inc.,7.01,+0.01,+0.07%,26.498M,41.914M,11.837B,--,-26.32%
RGTI,"Rigetti Computing, Inc.",15.04,+0.57,+3.94%,26.151M,44.83M,4.875B,--,"+1,490.11%"
NU,Nu Holdings Ltd.,14.19,-0.04,-0.28%,26.097M,63.709M,68.571B,30.19,-3.20%
JOBY,"Joby Aviation, Inc.",14.66,+0.36,+2.49%,25.269M,34.875M,12.545B,--,+182.61%
F,Ford Motor Company,11.82,0.00,0.00%,24.303M,81.596M,47.042B,15.15,+6.10%
