Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
SOFI,"SoFi Technologies, Inc.",23.59,+2.57,+12.23%,135.721M,65.842M,26.081B,54.87,+183.29%
NVDA,NVIDIA Corporation,175.64,-1.11,-0.63%,81.775M,194.416M,4.283T,56.83,+70.39%
NVO,Novo Nordisk A/S,54.04,-14.96,-21.68%,73.611M,9.488M,247.578B,14.62,-46.61%
LCID,"Lucid Group, Inc.",2.5650,-0.2250,-8.06%,69.708M,153.271M,7.824B,--,-19.60%
AMD,"Advanced Micro Devices, Inc.",176.57,+2.91,+1.68%,62.128M,48.474M,286.291B,128.88,+25.44%
QS,QuantumScape Corporation,9.44,-1.54,-14.07%,45.004M,37.852M,5.34B,--,+67.89%
TSLA,"Tesla, Inc.",319.30,-6.29,-1.93%,42.982M,109.077M,1.03T,188.93,+46.25%
INTC,Intel Corporation,20.41,-0.27,-1.33%,36.341M,80.372M,89.313B,--,-31.36%
SMCI,"Super Micro Computer, Inc.",58.91,-1.14,-1.90%,34.67M,45.654M,35.158B,32.02,-9.88%
AAL,American Airlines Group Inc.,11.48,-0.10,-0.91%,28.87M,60.772M,7.572B,13.66,+7.62%
WBD,"Warner Bros. Discovery, Inc.",13.23,-0.47,-3.40%,28.084M,58.088M,32.744B,--,+56.04%
PLTR,Palantir Technologies Inc.,155.80,-2.08,-1.32%,25.049M,82.457M,367.674B,649.17,+498.71%
PYPL,"PayPal Holdings, Inc.",71.19,-7.03,-8.98%,24.44M,9.405M,69.239B,16.00,+22.22%
UNH,UnitedHealth Group Incorporated,267.22,-14.90,-5.28%,24.13M,18.734M,242.406B,11.18,-51.05%
F,Ford Motor Company,11.15,-0.12,-1.11%,23.982M,91.786M,44.358B,8.92,+4.06%
NIO,NIO Inc.,4.7050,-0.1250,-2.59%,21.07M,43.958M,10.773B,--,+9.28%
CSX,CSX Corporation,35.08,-0.62,-1.75%,20.929M,15.946M,65.408B,21.52,+1.97%
GRAB,Grab Holdings Limited,5.28,-0.00,-0.04%,20.562M,36.466M,21.795B,528.50,+60.00%
VALE,Vale S.A.,9.86,+0.02,+0.25%,20.139M,39.226M,43.16B,7.15,-7.95%
STLA,Stellantis N.V.,9.61,-0.09,-0.88%,20.036M,19.459M,28.628B,--,-42.09%
SNAP,Snap Inc.,9.39,-0.30,-3.10%,19.318M,37.41M,15.797B,--,-25.97%
AAPL,Apple Inc.,211.89,-2.16,-1.01%,18.596M,53.29M,3.165T,33.00,-2.17%
QBTS,D-Wave Quantum Inc.,17.80,-0.56,-3.02%,17.743M,70.787M,5.56B,--,"+1,821.47%"
PFE,Pfizer Inc.,24.25,-0.06,-0.25%,17.073M,41.198M,137.87B,17.57,-22.55%
PSLV,Sprott Physical Silver Trust,12.91,-0.01,-0.12%,16.656M,30.955M,6.8B,4.25,+33.33%
KVUE,Kenvue Inc.,22.01,-0.35,-1.57%,16.443M,18.891M,42.256B,39.30,+19.25%
RIVN,"Rivian Automotive, Inc.",13.23,-0.55,-3.96%,16.46M,32.198M,15.855B,--,-15.04%
ACHR,Archer Aviation Inc.,10.18,-0.61,-5.70%,15.913M,40.105M,5.586B,--,+155.08%
MARA,"MARA Holdings, Inc.",16.54,-0.62,-3.61%,15.829M,48.84M,5.821B,--,-13.03%
BCS,Barclays PLC,19.83,+0.42,+2.19%,15.784M,15.659M,70.209B,9.87,+61.88%
MRK,"Merck & Co., Inc.",80.89,-3.17,-3.77%,15.675M,14.926M,203.13B,11.76,-27.06%
LI,Li Auto Inc.,27.29,-1.90,-6.51%,15.636M,4.177M,27.975B,25.50,+55.43%
NU,Nu Holdings Ltd.,12.56,-0.05,-0.36%,15.472M,65.547M,60.619B,28.56,+4.91%
RGTI,"Rigetti Computing, Inc.",14.70,-0.87,-5.59%,15.337M,53.995M,4.744B,--,"+1,472.73%"
SOUN,"SoundHound AI, Inc.",10.69,-0.55,-4.92%,15.317M,38.065M,4.294B,--,+127.07%
HIMS,"Hims & Hers Health, Inc.",57.69,-0.99,-1.70%,14.569M,46.38M,12.912B,84.83,+176.79%
HOOD,"Robinhood Markets, Inc.",103.57,-3.20,-2.99%,14.475M,44.768M,91.395B,59.18,+423.38%
RXRX,"Recursion Pharmaceuticals, Inc.",5.90,-0.41,-6.47%,14.3M,28.465M,2.559B,--,-20.63%
UBER,"Uber Technologies, Inc.",86.74,-3.86,-4.26%,14.294M,21.334M,181.395B,15.19,+43.60%
AMZN,"Amazon.com, Inc.",230.93,-1.86,-0.80%,13.977M,41.771M,2.452T,37.55,+28.11%
IREN,IREN Limited,15.43,-1.15,-6.94%,13.854M,23.404M,3.732B,--,+76.76%
ITUB,Itaú Unibanco Holding S.A.,6.23,+0.05,+0.82%,12.782M,30.031M,65.577B,8.90,+10.90%
GOOGL,Alphabet Inc.,193.81,+1.23,+0.64%,12.868M,41.963M,2.349T,20.66,+13.09%
IONQ,"IonQ, Inc.",40.61,-1.73,-4.09%,12.238M,22.865M,11.829B,--,+442.82%
RIOT,"Riot Platforms, Inc.",13.52,-0.99,-6.79%,12.189M,40.394M,4.832B,--,+39.92%
HBAN,Huntington Bancshares Incorporated,16.73,+0.09,+0.51%,12.166M,28.912M,24.517B,12.48,+9.83%
UPS,"United Parcel Service, Inc.",91.97,-9.61,-9.46%,12.09M,5.215M,77.884B,13.43,-21.27%
APLD,Applied Digital Corporation,9.84,-0.74,-7.00%,12.074M,50.173M,2.215B,--,+165.83%
JOBY,"Joby Aviation, Inc.",16.78,-0.38,-2.19%,12.05M,29.031M,14.125B,--,+181.77%
BTG,B2Gold Corp.,3.4109,+0.0009,+0.03%,12.309M,45.88M,4.523B,--,+15.20%
CCL,Carnival Corporation & plc,29.35,-0.38,-1.26%,11.574M,24.208M,39.802B,15.37,+73.66%
BA,The Boeing Company,227.80,-8.61,-3.64%,11.366M,8.162M,171.763B,--,+26.52%
T,AT&T Inc.,27.77,+0.17,+0.63%,11.653M,32.528M,198.602B,15.87,+45.42%
GOOG,Alphabet Inc.,194.68,+1.26,+0.65%,11.045M,28.05M,2.349T,20.75,+12.55%
NOK,Nokia Oyj,4.1550,-0.0581,-1.38%,10.69M,18.217M,22.556B,21.87,+8.67%
