Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NVDA,NVIDIA Corporation,183.16,+1.01,+0.55%,144.825M,189.57M,4.467T,59.08,+56.76%
BMNR,"Bitmine Immersion Technologies, Inc.",62.44,+3.46,+5.87%,128.359M,26.531M,7.013B,--,+661.03%
INTC,Intel Corporation,21.81,+1.13,+5.46%,131.495M,85.226M,95.462B,--,+0.88%
AAL,American Airlines Group Inc.,12.98,+1.39,+12.04%,114.781M,60.761M,8.565B,15.45,+18.04%
NIO,NIO Inc.,4.4700,-0.4400,-8.96%,100.658M,48.266M,9.992B,--,+26.22%
TSLA,"Tesla, Inc.",340.84,+1.81,+0.53%,79.818M,105.627M,1.099T,200.49,+63.13%
LCID,"Lucid Group, Inc.",2.2700,+0.0800,+3.65%,74.669M,148.163M,6.975B,--,-28.66%
SOUN,"SoundHound AI, Inc.",15.98,+0.08,+0.50%,71.262M,41.938M,6.481B,--,+218.64%
HBI,Hanesbrands Inc.,6.18,+1.35,+27.95%,69.341M,4.899M,2.186B,12.88,-20.17%
ACHR,Archer Aviation Inc.,10.25,+0.71,+7.44%,65.396M,40.807M,5.627B,--,+165.00%
F,Ford Motor Company,11.25,+0.11,+0.99%,62.208M,85.585M,44.773B,14.42,+9.86%
SOFI,"SoFi Technologies, Inc.",23.65,+1.23,+5.46%,55.683M,71.302M,28.32B,47.30,+237.65%
PLTR,Palantir Technologies Inc.,186.97,+4.29,+2.35%,54.603M,75.396M,443.556B,644.72,+501.12%
ITUB,Itaú Unibanco Holding S.A.,7.10,+0.24,+3.50%,50.8M,30.277M,72.146B,9.59,+15.21%
AMD,"Advanced Micro Devices, Inc.",174.95,+2.67,+1.55%,51.944M,54.513M,283.916B,104.76,+22.07%
AAPL,Apple Inc.,229.65,+2.47,+1.09%,54.918M,56.068M,3.408T,34.85,+2.67%
QBTS,D-Wave Quantum Inc.,18.51,+1.14,+6.56%,45.897M,66.553M,6.331B,--,"+1,732.28%"
WBD,"Warner Bros. Discovery, Inc.",11.22,+0.44,+4.08%,45.729M,59.709M,27.778B,36.19,+52.69%
BTG,B2Gold Corp.,3.7800,+0.1800,+5.00%,39.371M,43.598M,5.01B,--,+37.93%
NU,Nu Holdings Ltd.,12.24,+0.32,+2.68%,36.767M,63.518M,59.051B,27.82,-6.22%
