Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
LCID,"Lucid Group, Inc.",2.1000,-0.0600,-2.78%,125.654M,128.798M,6.406B,--,-31.65%
NVDA,NVIDIA Corporation,158.37,-0.97,-0.61%,110.25M,233.17M,3.862T,50.92,+24.29%
TSLA,"Tesla, Inc.",293.00,-22.35,-7.09%,107.977M,117.418M,943.741B,169.36,+24.67%
CORZ,"Core Scientific, Inc.",14.86,-3.14,-17.42%,90.754M,14.223M,4.427B,--,+73.75%
SOFI,"SoFi Technologies, Inc.",19.03,+0.46,+2.48%,62.233M,66.19M,21.035B,44.26,+192.44%
PLTR,Palantir Technologies Inc.,138.14,+3.78,+2.81%,58.393M,96.342M,325.998B,600.61,+385.05%
F,Ford Motor Company,11.57,-0.24,-1.99%,56.281M,109.082M,46.029B,9.26,-9.01%
INTC,Intel Corporation,21.92,-0.57,-2.53%,55.896M,87.817M,95.615B,--,-33.83%
CIFR,Cipher Mining Inc.,5.78,-0.28,-4.54%,48.487M,24.506M,2.144B,--,+30.95%
IREN,IREN Limited,16.95,+0.13,+0.77%,45.218M,18.716M,4.1B,--,+14.97%
HOOD,"Robinhood Markets, Inc.",92.72,-1.68,-1.77%,42.149M,44.355M,81.823B,52.99,+327.34%
AAL,American Airlines Group Inc.,11.54,-0.15,-1.28%,42.06M,60.132M,7.611B,11.54,+6.95%
RGTI,"Rigetti Computing, Inc.",13.44,-0.01,-0.04%,40.941M,48.83M,4.339B,--,"+1,193.27%"
SOUN,"SoundHound AI, Inc.",11.35,+0.26,+2.34%,36.863M,31.396M,4.56B,--,+164.05%
AAPL,Apple Inc.,209.68,-3.87,-1.81%,35.174M,60.37M,3.132T,32.61,-6.26%
CCL,Carnival Corporation & plc,29.17,-0.79,-2.64%,34.626M,25.912M,39.551B,15.27,+70.62%
SAND,Sandstorm Gold Ltd.,10.22,+0.59,+6.13%,34.604M,5.318M,3.014B,102.20,+71.96%
MARA,"MARA Holdings, Inc.",16.60,-1.06,-6.01%,34.652M,44.767M,5.841B,--,-9.44%
RIG,Transocean Ltd.,2.6800,-0.0900,-3.25%,33.846M,42.716M,2.367B,--,-45.26%
BTG,B2Gold Corp.,3.6550,-0.0050,-0.14%,32.275M,52.883M,4.85B,--,+32.13%
NU,Nu Holdings Ltd.,13.28,-0.32,-2.32%,31.197M,60.738M,64.092B,30.19,+5.92%
QBTS,D-Wave Quantum Inc.,16.50,-0.30,-1.76%,29.882M,66.751M,5.154B,--,"+1,254.03%"
AMD,"Advanced Micro Devices, Inc.",134.74,-3.17,-2.30%,29.775M,46.903M,218.464B,98.35,-22.82%
IONQ,"IonQ, Inc.",44.74,+0.35,+0.79%,29.39M,21.791M,11.705B,--,+478.75%
RKLB,Rocket Lab Corporation,38.06,+2.40,+6.73%,28.903M,20.43M,17.562B,--,+617.51%
CLSK,"CleanSpark, Inc.",11.29,-0.96,-7.84%,27.303M,27.152M,3.172B,--,-20.56%
AMZN,"Amazon.com, Inc.",223.25,-0.16,-0.07%,27.176M,46.626M,2.37T,36.36,+12.10%
WBD,"Warner Bros. Discovery, Inc.",11.06,-0.16,-1.38%,26.899M,47.129M,27.376B,--,+57.81%
GRAB,Grab Holdings Limited,4.9750,+0.1050,+2.16%,26.885M,36.287M,20.517B,497.50,+37.18%
APLD,Applied Digital Corporation,9.69,-0.76,-7.27%,26.433M,53.112M,2.181B,--,+46.36%
STLA,Stellantis N.V.,9.81,-0.50,-4.80%,26.354M,17.168M,28.384B,4.52,-47.07%
RIVN,"Rivian Automotive, Inc.",12.62,-0.45,-3.41%,26.344M,30.258M,15.123B,--,-15.62%
VALE,Vale S.A.,9.91,-0.31,-3.02%,26.705M,35.99M,42.309B,7.18,-10.98%
HBAN,Huntington Bancshares Incorporated,17.47,-0.08,-0.43%,25.623M,24.189M,25.443B,13.43,+35.03%
OSCR,"Oscar Health, Inc.",16.95,+0.48,+2.91%,25.435M,13.665M,4.317B,42.38,+2.11%
SMCI,"Super Micro Computer, Inc.",47.08,-1.48,-3.05%,25.544M,47.198M,28.098B,25.59,-46.00%
ACHR,Archer Aviation Inc.,9.86,-0.31,-3.05%,24.706M,34.299M,5.413B,--,+127.01%
PFE,Pfizer Inc.,25.27,-0.11,-0.42%,24.19M,45.591M,143.687B,18.31,-9.13%
AZEK,The AZEK Company Inc.,54.35,-0.51,-0.93%,26.82M,3.92M,7.818B,52.77,+32.53%
NIO,NIO Inc.,3.4050,-0.1050,-2.99%,23.675M,36.269M,7.385B,--,-21.30%
BAC,Bank of America Corporation,48.49,-0.44,-0.89%,23.603M,44.361M,365.259B,14.48,+20.46%
U,Unity Software Inc.,27.69,+1.57,+5.99%,23.551M,11.401M,11.513B,--,+61.80%
ABEV,Ambev S.A.,2.4000,-0.0700,-2.83%,23.435M,32.655M,37.674B,14.12,+19.90%
AMCR,Amcor plc,9.68,+0.05,+0.47%,22.996M,37.268M,22.169B,17.28,0.00%
UBER,"Uber Technologies, Inc.",96.32,+2.69,+2.87%,22.436M,22.001M,201.424B,16.87,+31.41%
CLF,Cleveland-Cliffs Inc.,8.35,-0.47,-5.35%,22.152M,31.162M,4.13B,--,-42.99%
