Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
SOFI,"SoFi Technologies, Inc.",21.65,-0.75,-3.35%,155.616M,68.236M,23.931B,43.30,+197.08%
NVDA,NVIDIA Corporation,179.04,+3.53,+2.01%,119.855M,193.091M,4.366T,57.57,+49.98%
LCID,"Lucid Group, Inc.",2.4900,-0.0700,-2.73%,77.143M,153.302M,7.65B,--,-27.27%
TSLA,"Tesla, Inc.",314.98,-6.22,-1.94%,66.782M,108.396M,1.016T,188.61,+38.41%
AAL,American Airlines Group Inc.,11.39,-0.03,-0.26%,61.102M,60.824M,7.515B,13.56,+7.33%
VALE,Vale S.A.,9.62,-0.27,-2.73%,58.201M,39.467M,41.133B,6.97,-8.85%
NVO,Novo Nordisk A/S,49.87,-4.07,-7.55%,55.352M,11.15M,221.425B,13.48,-59.33%
QS,QuantumScape Corporation,8.62,-0.65,-7.06%,52.222M,38.909M,4.882B,--,+43.65%
AMD,"Advanced Micro Devices, Inc.",178.66,+1.22,+0.69%,51.862M,49.76M,289.684B,130.41,+22.81%
BBD,Banco Bradesco S.A.,2.8050,+0.0250,+0.90%,49.481M,40.795M,27.51B,9.35,+25.23%
MARA,"MARA Holdings, Inc.",16.50,-0.11,-0.69%,49.171M,48.954M,5.805B,--,-15.56%
F,Ford Motor Company,10.88,-0.20,-1.81%,48.413M,90.507M,43.265B,8.70,+2.40%
HIMS,"Hims & Hers Health, Inc.",65.21,+4.94,+8.18%,46.826M,46.325M,14.595B,95.89,+183.76%
INTC,Intel Corporation,20.18,-0.23,-1.10%,45.06M,80.907M,88.35B,--,-33.60%
SMCI,"Super Micro Computer, Inc.",60.81,+2.18,+3.73%,43.971M,44.988M,36.295B,33.05,-16.44%
FCX,Freeport-McMoRan Inc.,39.03,-4.19,-9.70%,42.559M,13.427M,54.649B,29.57,-4.80%
WBD,"Warner Bros. Discovery, Inc.",13.18,+0.06,+0.46%,39.068M,58.525M,32.608B,--,+51.68%
SBUX,Starbucks Corporation,92.28,-0.68,-0.73%,38.848M,9.513M,104.867B,39.95,+19.26%
MRVL,"Marvell Technology, Inc.",81.34,+5.00,+6.55%,38.623M,20.298M,70.131B,--,+13.97%
BTG,B2Gold Corp.,3.3300,-0.1000,-2.92%,36.337M,45.57M,4.427B,--,+14.33%
PANW,"Palo Alto Networks, Inc.",182.57,-11.27,-5.81%,35.88M,4.935M,121.738B,104.93,+19.39%
KEY,KeyCorp,18.12,-0.27,-1.47%,35.689M,17.269M,20.158B,--,+14.01%
PTON,"Peloton Interactive, Inc.",7.20,+1.02,+16.50%,35.12M,13.45M,2.87B,--,+73.60%
ABEV,Ambev S.A.,2.3300,-0.0100,-0.43%,34.247M,29.012M,36.415B,14.56,+13.59%
NIO,NIO Inc.,4.5312,-0.1788,-3.80%,32.208M,44.072M,10.488B,--,+6.08%
PSLV,Sprott Physical Silver Trust,12.52,-0.41,-3.13%,37.462M,30.662M,6.599B,4.12,+30.47%
