Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,4.9376,-0.1524,-3.00%,265.323M,254.242M,3.634B,--,+165.10%
NVDA,NVIDIA Corporation,169.28,-1.46,-0.86%,115.463M,174.746M,4.121T,48.09,+60.79%
GOOGL,Alphabet Inc.,228.41,+17.06,+8.07%,77.36M,36.908M,2.766T,24.35,+35.09%
NIO,NIO Inc.,6.28,-0.30,-4.56%,73.762M,64.215M,14.034B,--,+55.19%
SNAP,Snap Inc.,7.30,-0.03,-0.34%,71.255M,45.511M,12.344B,--,-16.61%
TSLA,"Tesla, Inc.",335.43,+6.07,+1.84%,71.087M,97.845M,1.082T,199.66,+50.11%
AAL,American Airlines Group Inc.,13.44,+0.05,+0.34%,68.603M,63.236M,8.865B,15.99,+25.96%
RIVN,"Rivian Automotive, Inc.",14.61,+0.74,+5.37%,58.469M,34.573M,17.734B,--,+4.44%
PLTR,Palantir Technologies Inc.,154.44,-2.66,-1.69%,53.637M,74.551M,366.394B,514.81,+413.53%
GOOG,Alphabet Inc.,229.12,+17.13,+8.08%,52.999M,24.465M,2.766T,24.45,+34.33%
WBD,"Warner Bros. Discovery, Inc.",11.85,+0.23,+2.02%,51.792M,61.47M,29.35B,38.24,+58.74%
SOUN,"SoundHound AI, Inc.",12.73,-0.69,-5.18%,50.624M,46.538M,5.188B,--,+198.89%
DNN,Denison Mines Corp.,2.3200,+0.0400,+1.75%,51.154M,100.048M,2.08B,--,+49.02%
PSNYW,Polestar Automotive Holding UK PLC,0.3929,+0.0801,+25.61%,44.92M,2.281M,3.488B,--,+59.47%
MARA,"MARA Holdings, Inc.",15.71,-0.35,-2.20%,44.459M,47.242M,5.819B,8.44,+7.93%
AAPL,Apple Inc.,236.97,+7.25,+3.16%,44.24M,54.2M,3.517T,35.96,+4.02%
LYFT,"Lyft, Inc.",17.01,+0.22,+1.28%,40.67M,16.624M,6.916B,73.98,+48.15%
M,"Macy's, Inc.",15.89,+2.40,+17.79%,37.77M,7.214M,4.315B,8.03,-11.83%
SOFI,"SoFi Technologies, Inc.",24.48,-0.43,-1.75%,35.912M,74.276M,29.308B,48.95,+233.02%
ABEV,Ambev S.A.,2.1200,-0.0700,-3.20%,35.451M,30.413M,34.157B,12.47,-5.60%
CIFR,Cipher Mining Inc.,8.03,-0.29,-3.50%,35.131M,33.494M,3.158B,--,+179.66%
