Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,6.18,+0.14 +2.40% 211.689M 277.531M 4.552B -- +208.16%,0.51,7.32
NVDA,NVIDIA Corporation,168.40,+0.09 +0.05% 102.559M 174.051M 4.1T 47.84 +55.70%,86.62,184.48
NBIS,Nebius Group N.V.,94.76,+30.70 +47.92% 77.327M 12.238M 22.619B 105.28 +220.30%,14.09,98.68
SNAP,Snap Inc.,7.25,+0.03 +0.42% 56.679M 49.28M 12.251B -- -16.44%,6.90,13.28
MARA,"MARA Holdings, Inc.",15.82,+0.62 +4.11% 54.567M 47.458M 5.862B 8.51 -4.64%,9.81,30.28
DNN,Denison Mines Corp.,2.4100,+0.0300 +1.26% 52.743M 93.097M 2.161B -- +59.73%,1.08,2.47
SOUN,"SoundHound AI, Inc.",14.80,-0.49 -3.24% 51.693M 50.325M 6.032B -- +232.39%,4.45,24.98
WULF,TeraWulf Inc.,10.14,+0.94 +10.16% 50.287M 53.038M 3.975B -- +116.98%,2.06,10.71
CIFR,Cipher Mining Inc.,9.10,+1.38 +17.81% 49.287M 33.778M 3.577B -- +148.23%,1.86,9.17
PLTR,Palantir Technologies Inc.,161.32,+5.22 +3.34% 48.466M 72.27M 382.706B 537.73 +349.08%,33.62,190.00
ABEV,Ambev S.A.,2.2200,+0.0200 +0.91% 48.097M 31.935M 35.385B 13.06 -7.17%,1.76,2.64
AAL,American Airlines Group Inc.,12.78,-0.17 -1.31% 47.836M 65.823M 8.433B 15.21 +17.83%,8.50,19.10
RIOT,"Riot Platforms, Inc.",15.19,+1.75 +12.99% 47.147M 39.642M 5.613B -- +85.64%,6.19,15.87
AAPL,Apple Inc.,234.00,-3.88 -1.63% 44.473M 54.198M 3.473T 35.51 +8.07%,169.21,260.10
NIO,NIO Inc.,6.24,+0.07 +1.22% 43.5M 66.453M 13.753B -- +12.59%,3.02,7.71
TSLA,"Tesla, Inc.",346.55,+0.15 +0.04% 43.256M 92.063M 1.118T 208.77 +53.16%,212.11,488.54
QS,QuantumScape Corporation,8.40,-1.09 -11.54% 41.928M 44.209M 4.752B -- +70.99%,3.40,15.03
IREN,IREN Limited,29.88,+3.69 +14.09% 37.881M 27.502M 8.127B 76.62 +247.81%,5.13,30.16
UNH,UnitedHealth Group Incorporated,349.62,+29.37 +9.17% 36.321M 16.096M 316.64B 15.14 -46.54%,234.60,630.73
HOOD,"Robinhood Markets, Inc.",116.16,-1.12 -0.95% 35.016M 44.766M 103.228B 58.96 +495.33%,18.83,117.70
SOFI,"SoFi Technologies, Inc.",26.02,+0.07 +0.25% 34.876M 73.892M 31.164B 52.05 +268.23%,6.75,26.61
WBD,"Warner Bros. Discovery, Inc.",12.35,-0.01 -0.04% 32.145M 61.49M 30.563B 39.82 +75.93%,6.78,13.87
AMD,"Advanced Micro Devices, Inc.",155.37,+3.96 +2.62% 31.888M 57.589M 252.141B 93.04 +6.00%,76.48,186.65
TECK,Teck Resources Limited,39.71,+4.60 +13.09% 30.365M 4.331M 19.384B 120.32 -20.66%,28.32,54.13
F,Ford Motor Company,11.52,-0.17 -1.50% 30.004M 70.712M 45.828B 14.76 +13.28%,8.44,11.99
CRWV,"CoreWeave, Inc.",98.59,+5.04 +5.39% 28.989M 19.837M 48.168B -- +133.87%,33.52,187.00
INTC,Intel Corporation,24.46,-0.02 -0.09% 28.692M 102.462M 114.225B -- +28.98%,17.67,27.55
PL,Planet Labs PBC,8.84,-0.82 -8.49% 27.931M 9.542M 2.682B -- +408.42%,1.79,9.71
BABA,Alibaba Group Holding Limited,146.18,+4.98 +3.53% 27.531M 14.818M 348.493B 16.92 +68.50%,80.06,148.43
NU,Nu Holdings Ltd.,15.36,+0.14 +0.95% 27.448M 64.557M 74.249B 32.69 +10.85%,9.01,16.15
BBD,Banco Bradesco S.A.,3.1550,+0.0050 +0.16% 26.811M 34.335M 31.066B 9.28 +12.90%,1.84,3.24
BAC,Bank of America Corporation,50.39,+0.93 +1.87% 25.79M 39.235M 373.201B 14.78 +25.92%,33.07,50.92
BTG,B2Gold Corp.,4.2300,-0.0600 -1.40% 26.087M 38.341M 5.6B -- +56.00%,2.20,4.34
PSLV,Sprott Physical Silver Trust,13.88,-0.11 -0.79% 26.193M 26.627M 7.702B 6.09 +44.67%,9.55,14.09
HL,Hecla Mining Company,10.11,-0.01 -0.05% 25.448M 21.923M 6.777B 63.22 +77.86%,4.46,10.28
QBTS,D-Wave Quantum Inc.,15.98,"+0.56 +3.63% 25.447M 42.438M 5.465B -- +1,547.44%",0.85,20.56
SMCI,"Super Micro Computer, Inc.",42.38,+2.34 +5.84% 25.324M 36.987M 25.183B 25.22 -2.99%,17.25,66.44
RGTI,"Rigetti Computing, Inc.",15.81,"+0.68 +4.49% 24.728M 44.426M 5.127B -- +1,964.03%",0.67,21.42
GRAB,Grab Holdings Limited,5.25,+0.06 +1.18% 24.572M 36.964M 21.406B 262.55 +54.93%,3.31,5.72
NCLH,Norwegian Cruise Line Holdings Ltd.,25.39,+0.85 +3.49% 24.376M 15.119M 11.472B 17.39 +38.04%,14.21,29.29
KEY,KeyCorp,19.14,-0.01 -0.08% 24.094M 24.95M 20.982B -- +20.59%,12.73,20.04
GOOGL,Alphabet Inc.,239.07,+5.04 +2.15% 22.728M 38.629M 2.892T 25.46 +57.43%,140.53,239.09
RIVN,"Rivian Automotive, Inc.",13.81,-0.18 -1.30% 22.562M 37.627M 16.755B -- +5.74%,9.50,17.15
T,AT&T Inc.,29.50,+0.60 +2.09% 22.313M 31.602M 210.972B 16.86 +33.12%,21.05,29.79
PFE,Pfizer Inc.,24.75,+0.20 +0.84% 21.902M 41.089M 140.746B 13.10 -17.45%,20.92,30.43
APLD,Applied Digital Corporation,15.02,+1.11 +7.94% 21.766M 33.713M 3.934B -- +115.99%,3.31,17.60
JD,"JD.com, Inc.",33.74,+0.90 +2.72% 21.633M 10.26M 47.85B 9.43 +26.44%,25.91,47.82
