Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,4.6342,+0.0942,+2.07%,435.254M,230.093M,3.411B,--,+90.76%
NIO,NIO Inc.,6.70,+0.61,+10.02%,128.918M,58.974M,16.649B,--,+52.25%
NVDA,NVIDIA Corporation,182.20,+2.37,+1.32%,115.416M,179.312M,4.443T,58.96,+40.15%
LCID,"Lucid Group, Inc.",2.1200,+0.0400,+1.92%,76.799M,138.71M,6.529B,--,-49.39%
WBA,"Walgreens Boots Alliance, Inc.",11.93,-0.04,-0.33%,66.602M,8.636M,10.326B,--,+26.67%
PLTR,Palantir Technologies Inc.,161.00,+3.83,+2.44%,66.103M,77.383M,381.923B,536.63,+409.63%
SOFI,"SoFi Technologies, Inc.",25.92,-0.23,-0.90%,62.223M,72.175M,31.026B,51.82,+236.55%
SOUN,"SoundHound AI, Inc.",12.07,-0.05,-0.37%,60.085M,43.841M,4.917B,--,+144.65%
TSLA,"Tesla, Inc.",349.69,+3.09,+0.89%,59.672M,100.333M,1.128T,210.66,+65.67%
INTC,Intel Corporation,24.16,-0.39,-1.59%,54.569M,103.79M,105.748B,--,+22.32%
AAL,American Airlines Group Inc.,13.14,+0.14,+1.04%,52.445M,62.34M,8.667B,15.64,+27.83%
KDP,Keurig Dr Pepper Inc.,29.19,-1.91,-6.14%,51.429M,10.394M,39.653B,25.83,-14.49%
AMD,"Advanced Micro Devices, Inc.",166.51,+3.15,+1.93%,44.172M,56.139M,270.219B,99.71,+8.54%
RIVN,"Rivian Automotive, Inc.",13.22,+0.11,+0.80%,43.464M,33.406M,16.035B,--,-9.46%
SATS,EchoStar Corporation,51.22,+21.34,+71.40%,42.384M,3.575M,14.735B,--,+52.68%
MARA,"MARA Holdings, Inc.",15.94,+0.54,+3.47%,41.448M,46.659M,5.903B,8.57,-13.24%
SNAP,Snap Inc.,7.02,+0.02,+0.26%,39.798M,41.914M,11.859B,--,-26.32%
BMNR,"Bitmine Immersion Technologies, Inc.",50.25,+0.65,+1.31%,40.869M,34.18M,8.718B,--,+540.00%
