Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NVDA,NVIDIA Corporation,156.28,+2.98,+1.94%,80.779M,248.473M,3.811T,50.41,+19.50%
INTC,Intel Corporation,22.29,-0.56,-2.44%,74.363M,92.295M,97.242B,--,-26.83%
TSLA,"Tesla, Inc.",314.01,+13.30,+4.42%,72.539M,120.786M,1.011T,180.47,+22.05%
LCID,"Lucid Group, Inc.",2.0550,+0.0250,+1.23%,68.792M,129.329M,6.268B,--,-31.19%
F,Ford Motor Company,11.66,+0.31,+2.73%,66.06M,115.327M,46.367B,9.33,-11.81%
HOOD,"Robinhood Markets, Inc.",98.80,+6.47,+7.01%,59.602M,44.515M,87.183B,56.46,+303.36%
CNC,Centene Corporation,34.70,-21.95,-38.75%,52.359M,5.217M,17.267B,5.12,-15.14%
VALE,Vale S.A.,10.27,+0.45,+4.63%,51.508M,36.537M,43.862B,7.45,-15.42%
OSCR,"Oscar Health, Inc.",17.44,-3.01,-14.69%,42.76M,11.932M,4.443B,43.61,+19.80%
MARA,"MARA Holdings, Inc.",17.42,+1.72,+10.99%,38.741M,44.062M,6.132B,--,-25.17%
AAPL,Apple Inc.,211.39,+3.57,+1.72%,34.559M,64.082M,3.157T,32.93,-6.20%
QBTS,D-Wave Quantum Inc.,15.03,+0.22,+1.45%,30.933M,65.91M,4.698B,--,"+1,247.27%"
SOUN,"SoundHound AI, Inc.",11.02,+0.54,+5.15%,29.973M,30.965M,4.427B,--,+166.67%
RGTI,"Rigetti Computing, Inc.",12.23,+0.90,+7.94%,29.904M,48.265M,3.947B,--,"+1,080.21%"
PLTR,Palantir Technologies Inc.,131.69,+1.01,+0.77%,29.275M,99.819M,310.777B,548.71,+405.53%
SOFI,"SoFi Technologies, Inc.",17.90,+0.26,+1.46%,29.03M,67.46M,19.784B,41.62,+170.55%
SNAP,Snap Inc.,9.55,+0.19,+2.09%,24.253M,39.509M,15.951B,--,-40.63%
NU,Nu Holdings Ltd.,13.53,-0.11,-0.81%,24.091M,62.369M,65.274B,30.75,+9.73%
AZEK,The AZEK Company Inc.,54.35,-0.51,-0.93%,26.82M,4.022M,7.818B,52.77,+33.67%
GRAB,Grab Holdings Limited,5.01,+0.08,+1.62%,23.537M,37.985M,20.661B,501.00,+39.27%
RIOT,"Riot Platforms, Inc.",12.15,+0.88,+7.81%,23.332M,34.999M,4.341B,--,+17.76%
CLSK,"CleanSpark, Inc.",12.30,+1.22,+10.97%,21.747M,26.866M,3.454B,--,-31.39%
CLF,Cleveland-Cliffs Inc.,8.60,+0.48,+5.91%,21.52M,31.214M,4.254B,--,-49.09%
NKE,"NIKE, Inc.",75.91,+2.50,+3.41%,20.758M,21.427M,112.042B,35.14,-2.43%
QUBT,Quantum Computing Inc.,19.26,+0.62,+3.33%,19.913M,26.041M,2.984B,--,"+3,591.09%"
RIVN,"Rivian Automotive, Inc.",13.18,-0.30,-2.19%,19.662M,30.576M,15.104B,--,-8.05%
BBD,Banco Bradesco S.A.,3.0450,+0.0089,+0.29%,19.165M,42.891M,29.793B,9.82,+37.95%
LYG,Lloyds Banking Group plc,4.0300,-0.2000,-4.73%,18.696M,25.497M,60.35B,11.85,+49.47%
AMD,"Advanced Micro Devices, Inc.",138.48,+2.37,+1.74%,18.638M,48.082M,224.526B,101.08,-16.96%
ACHR,Archer Aviation Inc.,9.89,+0.01,+0.05%,18.441M,34.234M,5.427B,--,+134.68%
WBD,"Warner Bros. Discovery, Inc.",11.14,+0.20,+1.78%,17.785M,47.931M,27.549B,--,+51.31%
AAL,American Airlines Group Inc.,11.78,+0.26,+2.26%,17.311M,62.258M,7.769B,11.78,+3.60%
T,AT&T Inc.,28.51,-0.37,-1.28%,16.883M,35.407M,205.293B,17.49,+54.60%
PFE,Pfizer Inc.,25.32,+0.27,+1.10%,16.044M,47.394M,143.925B,18.34,-9.60%
IREN,IREN Limited,14.93,-0.30,-1.97%,15.731M,17.88M,3.611B,--,+6.13%
MU,"Micron Technology, Inc.",122.58,+1.69,+1.40%,15.645M,24.527M,137.189B,22.09,-11.64%
BAC,Bank of America Corporation,48.69,+0.54,+1.13%,15.461M,48.404M,366.765B,14.54,+17.73%
JOBY,"Joby Aviation, Inc.",10.09,+0.27,+2.80%,15.345M,20.83M,8.487B,--,+90.49%
RXRX,"Recursion Pharmaceuticals, Inc.",5.28,+0.15,+3.02%,15.02M,25.676M,2.148B,--,-30.20%
PSLV,Sprott Physical Silver Trust,12.40,+0.16,+1.31%,16.424M,37.043M,6.534B,4.08,+18.15%
CCL,Carnival Corporation & plc,29.45,+0.81,+2.83%,14.445M,26.695M,39.931B,15.42,+64.13%
STLA,Stellantis N.V.,10.34,+0.12,+1.17%,14.39M,17.628M,29.87B,4.79,-48.57%
QS,QuantumScape Corporation,6.65,+0.29,+4.48%,14.21M,19.975M,3.714B,--,+25.69%
APLD,Applied Digital Corporation,10.07,+0.31,+3.18%,13.984M,52.524M,2.266B,--,+44.17%
BTG,B2Gold Corp.,3.6462,+0.0362,+1.00%,13.536M,53.226M,4.826B,--,+29.86%
BCS,Barclays PLC,17.85,-0.48,-2.59%,13.245M,14.659M,63.819B,8.67,+63.95%
SMCI,"Super Micro Computer, Inc.",48.11,+0.91,+1.93%,13.235M,48.492M,28.713B,26.15,-44.27%
RIG,Transocean Ltd.,2.7250,+0.0650,+2.44%,13.118M,44.308M,2.407B,--,-48.65%
AMZN,"Amazon.com, Inc.",221.16,+0.70,+0.32%,12.323M,50.247M,2.348T,35.96,+11.57%
ERIC,Telefonaktiebolaget LM Ericsson (publ),8.54,-0.01,-0.12%,12.12M,25.03M,28.662B,170.80,+38.13%
