Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,5.77,-0.35 -5.66% 217.029M 280.041M 4.239B -- +196.60%,0.51,7.32
NIO,NIO Inc.,5.69,-0.59 -9.39% 215.016M 66.671M 12.481B -- +12.14%,3.02,7.71
NVDA,NVIDIA Corporation,176.44,+5.68 +3.33% 183.077M 174.065M 4.296T 50.12 +46.06%,86.62,184.48
ORCL,Oracle Corporation,325.51,+84.00 +34.78% 115.030M 14.443M 914.485B 74.84 +53.65%,118.86,345.72
AAL,American Airlines Group Inc.,12.82,+0.06 +0.45% 71.571M 66.204M 8.457B 15.26 +18.48%,8.50,19.10
SNAP,Snap Inc.,7.07,-0.22 -2.95% 68.752M 50.122M 11.939B -- -19.11%,6.90,13.28
CRWV,"CoreWeave, Inc.",116.12,+15.90 +15.87% 63.244M 20.099M 56.733B -- +150.55%,33.52,187.00
AAPL,Apple Inc.,226.57,-7.79 -3.32% 60.472M 54.384M 3.362T 34.38 +5.25%,169.21,260.10
CIFR,Cipher Mining Inc.,9.96,+0.74 +7.98% 60.084M 34.493M 3.915B -- +197.42%,1.86,10.43
SOUN,"SoundHound AI, Inc.",14.15,-0.70 -4.71% 60.047M 51.028M 5.769B -- +206.82%,4.45,24.98
TSLA,"Tesla, Inc.",349.76,+2.79 +0.81% 57.615M 90.493M 1.128T 209.44 +52.09%,212.11,488.54
PCG,PG&E Corporation,15.31,+0.34 +2.31% 55.522M 27.108M 33.66B 14.18 -23.82%,12.97,21.72
WULF,TeraWulf Inc.,10.68,+0.38 +3.64% 53.891M 53.59M 4.355B -- +133.03%,2.06,11.04
SOFI,"SoFi Technologies, Inc.",25.46,-0.51 -1.96% 53.55M 73.76M 30.487B 50.92 +255.27%,6.95,26.86
PLTR,Palantir Technologies Inc.,165.56,+3.20 +1.97% 52.042M 72.139M 392.764B 570.90 +365.88%,33.62,190.00
MARA,"MARA Holdings, Inc.",15.90,-0.03 -0.22% 51.753M 47.82M 5.888B 8.55 +0.89%,9.81,30.28
DNN,Denison Mines Corp.,2.4201,+0.0301 +1.26% 52.426M 90.948M 2.178B -- +50.31%,1.08,2.48
AMZN,"Amazon.com, Inc.",230.37,-7.88 -3.31% 45.24M 41.55M 2.457T 35.17 +29.11%,161.38,242.52
INTC,Intel Corporation,24.54,+0.10 +0.43% 44.795M 100.379M 114.628B -- +24.44%,17.67,27.55
RIOT,"Riot Platforms, Inc.",16.20,+0.99 +6.48% 44.259M 39.915M 5.986B -- +114.53%,6.19,16.35
AMD,"Advanced Micro Devices, Inc.",158.77,+2.95 +1.90% 43.072M 57.603M 257.663B 95.07 +3.98%,76.48,186.65
WBD,"Warner Bros. Discovery, Inc.",12.41,+0.15 +1.22% 42.617M 61.037M 30.724B 40.03 +76.66%,6.78,13.87
APLD,Applied Digital Corporation,16.67,+1.47 +9.70% 41.024M 33.219M 4.369B -- +158.94%,3.31,17.60
HOOD,"Robinhood Markets, Inc.",116.79,-1.71 -1.44% 40.148M 44.96M 103.788B 59.28 +474.13%,19.54,123.44
AVGO,Broadcom Inc.,364.65,+27.98 +8.31% 39.082M 20.893M 1.715T 93.26 +112.72%,138.10,372.97
IREN,IREN Limited,32.78,+2.59 +8.56% 36.81M 28.093M 8.914B 84.04 +300.93%,5.13,33.54
JOBY,"Joby Aviation, Inc.",13.28,-0.14 -1.02% 36.473M 33.568M 11.37B -- +152.26%,4.78,20.95
F,Ford Motor Company,11.44,-0.05 -0.48% 36.645M 69.959M 45.51B 14.66 +9.95%,8.44,11.99
TTD,"The Trade Desk, Inc.",46.19,-6.22 -11.86% 36.328M 13.846M 22.582B 55.64 -48.43%,42.96,141.53
