Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NVDA,NVIDIA Corporation,157.25,+3.95,+2.58%,169.931M,245.729M,3.835T,50.73,+24.97%
INTC,Intel Corporation,21.88,-0.97,-4.25%,137.612M,90.576M,95.441B,--,-31.67%
F,Ford Motor Company,11.77,+0.42,+3.70%,116.565M,113.721M,46.804B,9.42,-8.33%
LCID,"Lucid Group, Inc.",2.0500,+0.0200,+0.99%,116.327M,127.851M,6.253B,--,-30.03%
TSLA,"Tesla, Inc.",315.65,+14.94,+4.97%,118.326M,120.515M,1.017T,181.41,+25.50%
VALE,Vale S.A.,10.28,+0.46,+4.68%,109.556M,37.466M,43.883B,7.45,-11.84%
HOOD,"Robinhood Markets, Inc.",97.98,+5.65,+6.12%,109.357M,45.345M,86.46B,55.99,+332.01%
CNC,Centene Corporation,33.78,-22.87,-40.37%,89.458M,6.612M,16.809B,4.98,-49.10%
MARA,"MARA Holdings, Inc.",17.80,+2.10,+13.38%,80.679M,44.974M,6.264B,--,-11.75%
OSCR,"Oscar Health, Inc.",16.62,-3.83,-18.73%,75.147M,13.153M,4.233B,41.55,-0.95%
AAPL,Apple Inc.,212.44,+4.62,+2.22%,67.834M,63.501M,3.173T,33.09,-6.14%
SOFI,"SoFi Technologies, Inc.",18.12,+0.48,+2.72%,66.628M,67.357M,20.029B,42.14,+180.06%
RGTI,"Rigetti Computing, Inc.",13.08,+1.75,+15.45%,63.517M,48.848M,4.222B,--,"+1,218.55%"
QBTS,D-Wave Quantum Inc.,15.98,+1.16,+7.83%,59.91M,66.397M,4.993B,--,"+1,352.73%"
NU,Nu Holdings Ltd.,13.49,-0.15,-1.10%,57.956M,62.187M,65.081B,30.66,+5.23%
PLTR,Palantir Technologies Inc.,132.12,+1.44,+1.10%,58.642M,99.261M,311.791B,600.55,+385.20%
SOUN,"SoundHound AI, Inc.",11.25,+0.77,+7.35%,55.793M,31.555M,4.52B,--,+168.50%
GRAB,Grab Holdings Limited,4.9000,-0.0300,-0.61%,51.491M,38.37M,20.208B,490.00,+38.03%
BBD,Banco Bradesco S.A.,3.0400,+0.0039,+0.13%,48.878M,42.697M,30.2B,9.81,+32.17%
CLF,Cleveland-Cliffs Inc.,8.76,+0.64,+7.88%,47.876M,31.452M,4.333B,--,-43.99%
SNAP,Snap Inc.,9.38,+0.03,+0.32%,45.344M,39.465M,15.676B,--,-42.74%
APLD,Applied Digital Corporation,10.56,+0.80,+8.20%,45.285M,53.002M,2.377B,--,+52.16%
RIOT,"Riot Platforms, Inc.",12.20,+0.93,+8.25%,43.715M,35.426M,4.359B,--,+26.56%
BAC,Bank of America Corporation,48.71,+0.56,+1.16%,42.229M,47.297M,366.878B,14.54,+20.54%
WBD,"Warner Bros. Discovery, Inc.",11.12,+0.18,+1.65%,48.009M,47.861M,27.512B,--,+54.23%
RIVN,"Rivian Automotive, Inc.",12.87,-0.60,-4.45%,41.81M,30.641M,15.417B,--,-12.98%
AAL,American Airlines Group Inc.,11.63,+0.11,+0.95%,40.856M,61.678M,7.67B,11.63,+5.34%
CLSK,"CleanSpark, Inc.",12.48,+1.40,+12.64%,40.533M,27.234M,3.506B,--,-22.24%
ACHR,Archer Aviation Inc.,9.98,+0.10,+1.01%,39.597M,34.522M,5.479B,--,+126.82%
QUBT,Quantum Computing Inc.,20.65,+2.01,+10.78%,38.225M,26.524M,3.199B,--,"+3,307.59%"
BTG,B2Gold Corp.,3.6600,+0.0500,+1.39%,36.076M,52.955M,4.836B,--,+30.71%
AMD,"Advanced Micro Devices, Inc.",138.52,+2.41,+1.77%,39.017M,47.899M,224.596B,101.11,-19.42%
MRVL,"Marvell Technology, Inc.",74.25,-1.99,-2.61%,38.786M,22.209M,64.018B,--,+3.01%
NKE,"NIKE, Inc.",76.39,+2.98,+4.06%,34.172M,20.859M,112.751B,35.37,+1.27%
ABEV,Ambev S.A.,2.4900,+0.0700,+2.89%,33.729M,33.483M,38.885B,14.65,+20.29%
IREN,IREN Limited,15.66,+0.43,+2.82%,33.339M,18.262M,3.788B,--,+4.19%
PFE,Pfizer Inc.,25.32,+0.28,+1.12%,32.574M,47.122M,143.954B,18.35,-9.73%
CCL,Carnival Corporation & plc,29.65,+1.01,+3.53%,31.257M,26.49M,40.202B,15.52,+72.28%
RIG,Transocean Ltd.,2.8000,+0.1400,+5.26%,31.111M,44.14M,2.473B,--,-45.10%
QS,QuantumScape Corporation,6.80,+0.44,+6.92%,30.594M,20.325M,3.801B,--,+34.65%
HPE,Hewlett Packard Enterprise Company,21.25,+0.77,+3.76%,29.491M,20.075M,27.885B,20.43,+3.41%
T,AT&T Inc.,28.31,-0.57,-1.97%,29.472M,35.375M,203.853B,17.37,+50.83%
AMZN,"Amazon.com, Inc.",219.92,-0.54,-0.24%,30.489M,49.187M,2.335T,35.82,+9.96%
JOBY,"Joby Aviation, Inc.",10.16,+0.35,+3.57%,27.183M,21.08M,8.55B,--,+96.90%
HBAN,Huntington Bancshares Incorporated,17.40,+0.22,+1.28%,28.596M,24.512M,25.348B,13.38,+35.51%
MU,"Micron Technology, Inc.",121.74,+0.85,+0.70%,29.09M,24.272M,136.243B,21.94,-7.49%
SMCI,"Super Micro Computer, Inc.",48.74,+1.54,+3.26%,27.086M,48.207M,29.089B,26.49,-42.43%
GOOGL,Alphabet Inc.,178.64,+2.80,+1.59%,29.025M,42.539M,2.174T,19.92,-6.27%
LYG,Lloyds Banking Group plc,4.0300,-0.2000,-4.73%,24.716M,25.247M,62.793B,11.85,+36.61%
ITUB,Itaú Unibanco Holding S.A.,6.81,+0.02,+0.34%,24.707M,30.594M,69.531B,9.46,+24.23%
RXRX,"Recursion Pharmaceuticals, Inc.",5.21,+0.08,+1.56%,24.915M,25.785M,2.118B,--,-28.83%
BMNR,"Bitmine Immersion Technologies, Inc.",58.50,+12.50,+27.17%,24.441M,9.693M,354.703M,--,+654.84%
RKT,"Rocket Companies, Inc.",14.57,+0.09,+0.62%,24.272M,13.602M,28.955B,728.50,+4.59%
PSLV,Sprott Physical Silver Trust,12.43,+0.19,+1.55%,24.145M,36.352M,6.549B,4.09,+16.93%
AG,First Majestic Silver Corp.,8.51,+0.15,+1.79%,24.016M,24.421M,4.124B,--,+32.97%
