Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
HBI,Hanesbrands Inc.,6.47,-0.12 -1.82% 112.068M 8.54M 2.289B 5.52 -27.38%,3.96,8.98
NVDA,NVIDIA Corporation,179.94,+2.96 +1.67% 93.976M 191.772M 4.373T 43.81 +27.68%,86.62,212.19
INTC,Intel Corporation,40.04,-0.52 -1.28% 40.369M 110.636M 190.997B 900.87 +69.49%,17.67,42.48
PLUG,Plug Power Inc.,1.96,-0.05 -2.74% 38.184M 128.108M 2.72B -- -12.61%,0.69,4.58
BMNR,"Bitmine Immersion Technologies, Inc.",29.11,-4.01 -12.11% 35.829M 45.147M 11.18B 2.47 +327.35%,3.92,161.00
AAL,American Airlines Group Inc.,14.10,+0.05 +0.36% 34.654M 69.417M 9.307B 15.53 -3.83%,8.50,19.10
OPEN,Opendoor Technologies Inc.,7.26,-0.44 -5.78% 33.455M 219.274M 6.92B -- +261.50%,0.51,10.87
NIO,NIO Inc.,5.17,-0.33 -5.97% 33.343M 71.268M 13.077B -- +25.00%,3.02,8.02
TSLA,"Tesla, Inc.",428.93,-1.24 -0.29% 30.756M 89.431M 1.427T 296.85 +20.47%,214.25,488.54
ONDS,Ondas Holdings Inc.,7.74,-0.16 -2.09% 29.797M 73.786M 2.882B -- +863.41%,0.57,11.70
BBAI,"BigBear.ai Holdings, Inc.",6.14,-0.20 -3.15% 29.288M 117.731M 2.681B -- +188.18%,2.12,10.36
CLSK,"CleanSpark, Inc.",14.52,-0.59 -3.90% 29.002M 34.286M 3.882B 13.48 +3.99%,6.45,23.61
MARA,"MARA Holdings, Inc.",11.11,-0.70 -5.93% 26.182M 56.075M 4.202B 5.56 -53.92%,9.71,28.07
SNAP,Snap Inc.,7.64,-0.03 -0.46% 25.846M 92.18M 13.144B -- -36.58%,6.90,13.28
SOFI,"SoFi Technologies, Inc.",29.55,-0.17 -0.58% 25.114M 72.532M 35.633B 54.82 +86.80%,8.60,32.73
PFE,Pfizer Inc.,25.43,-0.31 -1.18% 23.226M 67.801M 144.616B 14.96 -0.31%,20.92,27.69
F,Ford Motor Company,13.29,+0.01 +0.11% 23.173M 92.076M 52.973B 11.35 +20.95%,8.44,13.97
