Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
INTC,Intel Corporation,20.50,-2.13,-9.43%,167.731M,77.592M,89.399B,--,-27.81%
TSLA,"Tesla, Inc.",319.11,+13.81,+4.52%,92.346M,109.068M,1.029T,189.95,+38.90%
NVDA,NVIDIA Corporation,174.09,+0.35,+0.20%,76.305M,196.316M,4.246T,56.34,+53.67%
PSLV,Sprott Physical Silver Trust,12.95,-0.30,-2.30%,56.647M,30.443M,6.821B,4.26,+38.31%
WBD,"Warner Bros. Discovery, Inc.",13.44,-0.06,-0.44%,49.456M,56.312M,33.252B,--,+62.45%
CNC,Centene Corporation,27.99,+1.23,+4.60%,46.14M,10.617M,13.928B,4.13,-63.39%
NIO,NIO Inc.,4.9419,+0.1119,+2.32%,44.777M,44.014M,11.139B,--,+9.03%
LCID,"Lucid Group, Inc.",2.8900,-0.1000,-3.34%,43.695M,153.237M,8.815B,--,-11.54%
PLTR,Palantir Technologies Inc.,159.05,+4.19,+2.71%,42.575M,83.588M,375.346B,691.53,+469.76%
QS,QuantumScape Corporation,11.56,-1.07,-8.49%,41.802M,36.25M,6.46B,--,+79.40%
AAL,American Airlines Group Inc.,11.61,+0.15,+1.33%,41.429M,60.526M,7.662B,13.82,+7.91%
AMD,"Advanced Micro Devices, Inc.",166.42,+4.30,+2.65%,36.396M,47.311M,269.833B,120.59,+15.81%
HIMS,"Hims & Hers Health, Inc.",57.81,+0.49,+0.86%,34.625M,48.278M,12.941B,85.02,+163.30%
RIVN,"Rivian Automotive, Inc.",14.10,+0.28,+2.03%,31.752M,31.841M,16.891B,--,-14.74%
VALE,Vale S.A.,9.99,-0.24,-2.32%,31.663M,38.434M,42.707B,7.24,-5.80%
SOUN,"SoundHound AI, Inc.",11.74,-0.22,-1.84%,28.792M,37.532M,4.716B,--,+133.59%
RIOT,"Riot Platforms, Inc.",14.49,-0.20,-1.35%,28.438M,40.116M,5.177B,--,+31.16%
HBAN,Huntington Bancshares Incorporated,16.81,+0.17,+1.03%,27.72M,28.138M,24.643B,12.55,+9.98%
