Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
WULF,TeraWulf Inc.,7.74,+2.28,+41.85%,172.328M,46.552M,3.035B,--,+51.67%
NVDA,NVIDIA Corporation,181.75,+0.20,+0.11%,66.471M,184.951M,4.432T,58.44,+47.80%
BMNR,"Bitmine Immersion Technologies, Inc.",60.26,-1.38,-2.23%,43.019M,30.346M,10.454B,--,+695.23%
AMD,"Advanced Micro Devices, Inc.",180.43,-3.92,-2.12%,40.26M,54.804M,292.809B,107.40,+25.15%
TSLA,"Tesla, Inc.",331.82,-7.42,-2.19%,35.48M,103.603M,1.07T,195.19,+58.49%
AMCR,Amcor plc,8.57,-1.36,-13.73%,34.908M,24.468M,19.648B,15.31,-8.39%
INTC,Intel Corporation,22.40,+0.18,+0.79%,30.942M,86.082M,98.023B,--,+7.39%
NIO,NIO Inc.,4.4150,-0.2050,-4.44%,28.928M,49.684M,9.927B,--,+20.63%
RGTI,"Rigetti Computing, Inc.",16.52,-0.72,-4.15%,27.766M,50.953M,5.357B,--,"+1,845.82%"
SOFI,"SoFi Technologies, Inc.",22.86,-0.95,-3.99%,26.921M,70.929M,27.374B,45.72,+244.57%
AAL,American Airlines Group Inc.,12.77,-0.34,-2.59%,25.667M,61.072M,8.423B,15.20,+29.93%
EQX,Equinox Gold Corp.,7.75,+0.96,+14.14%,25.488M,14.275M,5.853B,10.92,+30.08%
AMZN,"Amazon.com, Inc.",229.27,+4.73,+2.11%,25.28M,42.711M,2.445T,34.95,+26.45%
AAPL,Apple Inc.,231.06,-2.27,-0.97%,24.214M,56.46M,3.429T,35.12,+3.83%
PLTR,Palantir Technologies Inc.,182.22,-2.15,-1.17%,24.31M,73.214M,432.288B,628.34,+490.55%
IREN,IREN Limited,17.93,+0.20,+1.12%,21.871M,23.645M,4.336B,--,+137.35%
CSCO,"Cisco Systems, Inc.",69.28,-0.99,-1.41%,21.723M,20.436M,274.359B,26.55,+45.06%
SOUN,"SoundHound AI, Inc.",16.07,-0.43,-2.58%,21.471M,42.212M,6.552B,--,+233.33%
MARA,"MARA Holdings, Inc.",15.05,-0.81,-5.14%,20.09M,46.269M,5.574B,8.09,+2.59%
SNAP,Snap Inc.,7.08,-0.24,-3.28%,19.989M,38.954M,11.964B,--,-21.29%
LCID,"Lucid Group, Inc.",2.2550,-0.0850,-3.63%,19.858M,146.347M,6.928B,--,-26.65%
F,Ford Motor Company,11.28,-0.15,-1.35%,19.685M,84.935M,44.913B,14.47,+9.37%
HOOD,"Robinhood Markets, Inc.",108.26,-0.36,-0.33%,18.875M,43.882M,96.207B,54.95,+455.60%
TTD,"The Trade Desk, Inc.",50.62,-3.74,-6.88%,18.602M,12.258M,24.75B,60.99,-45.91%
QBTS,D-Wave Quantum Inc.,17.75,-0.90,-4.85%,18.921M,65.859M,6.069B,--,"+1,886.16%"
WBD,"Warner Bros. Discovery, Inc.",11.78,-0.27,-2.20%,17.329M,60.354M,29.177B,38.02,+66.44%
