Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NVDA,NVIDIA Corporation,180.29,+0.87,+0.48%,97.126M,191.85M,4.397T,58.16,+70.93%
INTC,Intel Corporation,19.74,-0.67,-3.31%,91.714M,82.573M,86.38B,--,-0.39%
AMD,"Advanced Micro Devices, Inc.",171.32,+8.21,+5.03%,71.113M,52.914M,278.033B,103.21,+19.66%
AAPL,Apple Inc.,219.24,+5.97,+2.80%,58.806M,54.179M,3.254T,33.27,-0.03%
PLTR,Palantir Technologies Inc.,180.02,+0.48,+0.27%,51.277M,77.098M,427.064B,580.70,+513.18%
QBTS,D-Wave Quantum Inc.,17.59,+0.01,+0.06%,50.011M,71.6M,5.496B,--,"+2,097.50%"
BMNR,"Bitmine Immersion Technologies, Inc.",40.25,+1.78,+4.63%,49.165M,21.289M,4.52B,--,+396.39%
F,Ford Motor Company,11.21,0.00,0.00%,46.1M,86.892M,44.614B,14.37,+10.66%
TSLA,"Tesla, Inc.",318.32,-1.60,-0.50%,43.206M,106.911M,1.027T,187.24,+60.89%
SNAP,Snap Inc.,7.55,-0.23,-2.95%,41.086M,37.608M,12.758B,--,-12.98%
LCID,"Lucid Group, Inc.",2.1672,-0.0178,-0.81%,40.471M,150.82M,6.659B,--,-30.63%
HL,Hecla Mining Company,7.26,+1.15,+18.89%,37.807M,20.654M,4.595B,60.54,+21.96%
BBD,Banco Bradesco S.A.,2.8800,+0.0300,+1.05%,37.675M,41.763M,28.384B,8.47,+10.89%
WBD,"Warner Bros. Discovery, Inc.",11.85,-0.96,-7.50%,36.869M,59.498M,29.305B,--,+82.19%
SOFI,"SoFi Technologies, Inc.",22.12,+0.66,+3.08%,37.172M,71.614M,26.46B,44.24,+223.19%
NBIS,Nebius Group N.V.,67.34,+12.25,+22.23%,35.127M,13.5M,16.074B,--,+175.45%
RUN,Sunrun Inc.,11.73,+2.66,+29.27%,35.481M,24.012M,2.679B,--,-51.83%
FTNT,"Fortinet, Inc.",72.19,-24.39,-25.25%,34.279M,4.606M,55.255B,29.71,+40.62%
PTON,"Peloton Interactive, Inc.",7.13,+0.06,+0.85%,34.083M,14.238M,2.842B,--,+137.25%
HOOD,"Robinhood Markets, Inc.",110.34,+4.69,+4.44%,33.028M,44.275M,98.056B,56.01,+495.88%
NVO,Novo Nordisk A/S,48.60,+3.22,+7.10%,32.725M,13.668M,213.755B,12.56,-64.59%
JOBY,"Joby Aviation, Inc.",16.99,-1.94,-10.25%,31.671M,32.105M,14.297B,--,+264.04%
SMCI,"Super Micro Computer, Inc.",46.96,+0.17,+0.37%,30.533M,45.898M,28.028B,27.95,-8.24%
AAL,American Airlines Group Inc.,11.64,-0.10,-0.85%,29.98M,61.704M,7.68B,13.86,+18.71%
PFE,Pfizer Inc.,24.22,+0.29,+1.21%,26.804M,42.67M,137.704B,12.81,-16.79%
LYFT,"Lyft, Inc.",13.69,-0.35,-2.46%,26.018M,17.674M,5.759B,91.27,+38.93%
AMZN,"Amazon.com, Inc.",222.41,+0.11,+0.05%,25.067M,43.705M,2.372T,33.90,+34.08%
GRAB,Grab Holdings Limited,4.8800,+0.1100,+2.31%,25.069M,37.548M,19.891B,244.00,+47.68%
QS,QuantumScape Corporation,8.78,+0.51,+6.10%,21.449M,41.428M,4.973B,--,+44.25%
HIMS,"Hims & Hers Health, Inc.",51.06,-0.07,-0.14%,20.677M,43.98M,11.541B,64.63,+222.59%
BTG,B2Gold Corp.,3.8000,+0.0400,+1.07%,22.305M,44.291M,5.032B,--,+36.23%
IONQ,"IonQ, Inc.",39.96,-1.27,-3.08%,19.987M,23.615M,11.64B,--,+479.89%
NU,Nu Holdings Ltd.,12.41,+0.19,+1.53%,20.18M,64.308M,59.854B,28.20,+2.78%
APLD,Applied Digital Corporation,13.84,-0.95,-6.42%,19.803M,51.95M,3.619B,--,+257.25%
SOUN,"SoundHound AI, Inc.",10.59,-0.22,-1.99%,19.477M,38.522M,4.252B,--,+107.29%
LLY,Eli Lilly and Company,637.78,-108.59,-14.55%,19.634M,3.688M,572.558B,51.77,-11.70%
RGTI,"Rigetti Computing, Inc.",15.56,-0.43,-2.66%,19.188M,54.502M,5.024B,--,"+1,824.19%"
CDE,"Coeur Mining, Inc.",11.09,+1.19,+12.08%,19.432M,13.988M,7.091B,38.22,+83.83%
ITUB,Itaú Unibanco Holding S.A.,6.76,+0.11,+1.65%,19.125M,31.101M,67.155B,9.26,+21.11%
RIVN,"Rivian Automotive, Inc.",11.84,+0.20,+1.68%,17.619M,33.474M,14.362B,--,-20.92%
NIO,NIO Inc.,4.6354,+0.0254,+0.55%,18.737M,48.213M,10.478B,--,+20.68%
APP,AppLovin Corporation,438.01,+47.44,+12.15%,17.282M,5.767M,148.217B,78.92,+409.02%
T,AT&T Inc.,27.90,+0.41,+1.49%,17.17M,32.816M,199.496B,15.94,+41.70%
UBER,"Uber Technologies, Inc.",90.50,+1.28,+1.43%,17.366M,20.858M,189.251B,15.42,+29.29%
ACHR,Archer Aviation Inc.,9.72,-0.13,-1.32%,16.542M,40.341M,5.336B,--,+146.87%
OSCR,"Oscar Health, Inc.",14.88,+0.54,+3.77%,16.587M,24.557M,3.841B,--,-22.36%
KVUE,Kenvue Inc.,21.76,+0.32,+1.49%,16.124M,19.353M,41.777B,38.86,+0.89%
DKNG,DraftKings Inc.,44.61,-0.75,-1.65%,16.254M,9.878M,22.139B,--,+48.53%
MARA,"MARA Holdings, Inc.",15.67,-0.22,-1.38%,16.108M,48.14M,5.805B,8.42,-8.63%
RIOT,"Riot Platforms, Inc.",11.48,-0.18,-1.54%,16.291M,39.84M,4.243B,--,+40.65%
CELH,"Celsius Holdings, Inc.",50.20,+7.46,+17.45%,15.62M,6.356M,12.949B,152.12,+7.96%
PSLV,Sprott Physical Silver Trust,12.95,+0.12,+0.94%,15.559M,29.337M,6.823B,4.26,+37.22%
BAC,Bank of America Corporation,45.12,-0.30,-0.67%,16.009M,40.074M,334.165B,13.23,+18.87%
ABEV,Ambev S.A.,2.2750,+0.0150,+0.66%,14.94M,30.211M,35.472B,13.38,+0.44%
CLSK,"CleanSpark, Inc.",10.52,-0.48,-4.32%,14.972M,27.075M,2.957B,--,-10.06%
GOOGL,Alphabet Inc.,195.83,-0.26,-0.13%,14.716M,41.024M,2.373T,20.90,+21.02%
IREN,IREN Limited,17.89,-0.43,-2.35%,14.862M,23.938M,4.327B,--,+141.05%
STLA,Stellantis N.V.,9.26,+0.30,+3.29%,13.88M,20.152M,26.735B,--,-42.27%
APA,APA Corporation,19.38,+1.32,+7.28%,13.813M,7.376M,6.991B,6.94,-36.52%
VALE,Vale S.A.,9.98,+0.13,+1.32%,14.534M,42.431M,42.602B,8.18,-3.15%
TSM,Taiwan Semiconductor Manufacturing Company Limited,242.42,+11.05,+4.78%,13.448M,11.59M,1.257T,29.03,+40.61%
OXY,Occidental Petroleum Corporation,44.15,+1.61,+3.78%,13.362M,11.67M,43.449B,17.87,-27.32%
U,Unity Software Inc.,32.73,+0.81,+2.54%,13.368M,14.6M,13.761B,--,+122.28%
CRBG,"Corebridge Financial, Inc.",33.06,-1.17,-3.40%,13.336M,3.022M,17.812B,--,+32.16%
ZETA,Zeta Global Holdings Corp.,18.78,-1.44,-7.14%,13.1M,8.243M,4.425B,--,-14.02%
EXAS,Exact Sciences Corporation,41.12,-5.78,-12.33%,12.832M,2.793M,7.758B,--,-18.08%
HBAN,Huntington Bancshares Incorporated,15.94,-0.11,-0.65%,13.201M,30.881M,23.359B,11.89,+18.90%
RIG,Transocean Ltd.,2.9350,-0.0950,-3.14%,12.56M,38.048M,2.768B,--,-42.61%
AMCR,Amcor plc,9.59,+0.18,+1.86%,13.303M,25.368M,21.962B,17.12,-11.31%
HLN,Haleon plc,9.47,+0.22,+2.32%,12.19M,15.059M,42.739B,21.51,-3.85%
CMCSA,Comcast Corporation,31.83,-0.33,-1.01%,12.218M,20.713M,117.542B,5.28,-18.27%
PBR,Petróleo Brasileiro S.A. - Petrobras,13.10,+0.09,+0.69%,12.362M,22.656M,80.517B,9.78,-8.25%
PRMB,Primo Brands Corporation,24.19,-2.22,-8.41%,12.568M,7.324M,9.029B,--,+23.41%
MU,"Micron Technology, Inc.",111.77,+2.99,+2.75%,11.873M,21.959M,125.085B,20.14,+18.15%
BCS,Barclays PLC,19.67,+0.11,+0.57%,12.124M,15.95M,69.294B,9.15,+77.82%
MQ,"Marqeta, Inc.",6.55,+0.87,+15.32%,12.324M,6.925M,3.067B,65.50,+6.17%
UWMC,UWM Holdings Corporation,4.4900,+0.2700,+6.39%,11.944M,6.706M,10.5B,--,-50.18%
NOK,Nokia Oyj,4.0850,-0.0350,-0.85%,11.485M,18.636M,21.974B,21.50,+8.71%
AG,First Majestic Silver Corp.,8.67,+0.29,+3.44%,11.391M,22.686M,4.201B,--,+69.98%
SHOP,Shopify Inc.,149.89,-5.01,-3.23%,11.482M,11.051M,194.325B,83.27,+125.97%
DDOG,"Datadog, Inc.",131.78,-5.18,-3.78%,11.360M,6.657M,45.543B,280.59,+20.08%
CROX,"Crocs, Inc.",76.82,-28.31,-26.93%,11.211M,1.401M,4.307B,4.74,-20.20%
KGC,Kinross Gold Corporation,18.87,+0.16,+0.88%,10.957M,19.924M,23.004B,15.22,+121.95%
CSCO,"Cisco Systems, Inc.",69.55,+0.34,+0.49%,11.098M,19.915M,275.438B,28.39,+51.01%
PR,Permian Resources Corporation,13.35,-0.23,-1.73%,10.699M,11.091M,10.67B,8.13,-6.54%
ABNB,"Airbnb, Inc.",118.01,-12.49,-9.57%,10.161M,4.739M,72.887B,29.97,+13.83%
CLF,Cleveland-Cliffs Inc.,9.38,+0.01,+0.05%,10.055M,34.475M,4.638B,--,-29.76%
ET,Energy Transfer LP,17.55,-0.31,-1.74%,10.512M,13.02M,60.211B,13.29,+9.91%
OKLO,Oklo Inc.,78.42,-4.68,-5.64%,10.007M,22.014M,11.566B,--,"+1,041.48%"
PCG,PG&E Corporation,15.01,-0.13,-0.83%,9.945M,26.189M,33.001B,13.90,-16.50%
PINS,"Pinterest, Inc.",38.96,-0.14,-0.36%,10.092M,10.646M,26.365B,14.33,+33.58%
ALIT,"Alight, Inc.",4.0600,-0.2800,-6.45%,9.937M,7.415M,2.231B,--,-37.10%
AVGO,Broadcom Inc.,302.87,+1.20,+0.40%,9.668M,20.982M,1.425T,110.17,+106.99%
CPNG,"Coupang, Inc.",27.91,-0.18,-0.66%,9.762M,11.301M,50.873B,139.52,+23.31%
COIN,"Coinbase Global, Inc.",311.05,+7.47,+2.46%,9.582M,15.567M,79.972B,29.99,+57.85%
KEY,KeyCorp,17.44,-0.05,-0.29%,9.664M,20.07M,19.123B,--,+20.29%
NGD,New Gold Inc.,4.8050,+0.0450,+0.95%,9.274M,21.207M,3.81B,24.05,+124.53%
INFY,Infosys Limited,16.08,+0.01,+0.03%,9.127M,12.824M,67.909B,20.88,-23.98%
BROS,Dutch Bros Inc.,68.74,+10.95,+18.94%,8.935M,2.964M,11.318B,176.44,+91.23%
PANW,"Palo Alto Networks, Inc.",166.82,-6.07,-3.51%,8.964M,6.452M,111.385B,95.29,+8.95%
CWAN,"Clearwater Analytics Holdings, Inc.",18.45,-1.97,-9.62%,8.906M,3.772M,5.23B,10.86,-11.10%
ADMA,"ADMA Biologics, Inc.",16.91,-1.63,-8.79%,8.736M,3.088M,4.037B,20.13,+52.09%
MP,MP Materials Corp.,69.69,+2.18,+3.23%,8.723M,14.836M,12.34B,--,+515.41%
LYG,Lloyds Banking Group plc,4.3355,+0.0055,+0.13%,8.562M,16.581M,64.703B,12.39,+49.83%
AGNC,AGNC Investment Corp.,9.43,+0.01,+0.05%,8.576M,24.434M,9.818B,31.42,-6.45%
RXRX,"Recursion Pharmaceuticals, Inc.",5.43,-0.05,-1.00%,8.348M,28.332M,2.355B,--,-17.47%
NCLH,Norwegian Cruise Line Holdings Ltd.,24.37,-0.44,-1.77%,8.749M,15.128M,11.014B,16.69,+59.86%
RKLB,Rocket Lab Corporation,44.06,-0.04,-0.09%,8.803M,22.917M,21.121B,--,+824.53%
DIS,The Walt Disney Company,112.08,-3.09,-2.68%,8.002M,9.424M,201.512B,17.57,+33.98%
AEO,"American Eagle Outfitters, Inc.",12.56,-0.26,-2.07%,8.592M,11.12M,2.175B,12.81,-38.48%
UNH,UnitedHealth Group Incorporated,242.73,-3.05,-1.24%,7.994M,20.585M,220.19B,10.51,-56.59%
RKT,"Rocket Companies, Inc.",17.75,-0.38,-2.07%,7.802M,17.572M,37.454B,--,+0.95%
RELY,"Remitly Global, Inc.",18.90,+2.43,+14.76%,7.728M,3.719M,3.853B,--,+20.48%
VTRS,Viatris Inc.,9.19,+0.44,+5.09%,7.664M,12.276M,10.792B,--,-27.69%
GOOG,Alphabet Inc.,196.56,-0.36,-0.18%,7.748M,27.529M,2.372T,20.98,+20.19%
GGB,Gerdau S.A.,2.9550,+0.0750,+2.60%,7.589M,14.264M,5.783B,10.19,-7.40%
AUR,"Aurora Innovation, Inc.",6.07,+0.03,+0.41%,7.555M,25.143M,11.192B,--,+71.10%
ELAN,Elanco Animal Health Incorporated,16.11,+2.16,+15.52%,7.441M,5.586M,8.003B,21.49,+7.39%
VZ,Verizon Communications Inc.,42.76,+0.41,+0.96%,7.852M,17.763M,180.269B,9.94,+4.52%
IAG,IAMGOLD Corporation,7.79,-0.08,-1.07%,7.627M,15.251M,4.477B,5.33,+113.86%
CORZ,"Core Scientific, Inc.",14.23,+0.12,+0.89%,7.357M,17.812M,4.323B,--,+39.15%
CMG,"Chipotle Mexican Grill, Inc.",42.65,-0.04,-0.11%,7.372M,15.138M,57.182B,37.74,-21.41%
TEVA,Teva Pharmaceutical Industries Limited,16.21,+0.20,+1.25%,7.412M,11.811M,18.595B,--,-6.70%
MSFT,Microsoft Corporation,521.64,-3.30,-0.63%,7.555M,19.704M,3.877T,38.22,+30.36%
MRVL,"Marvell Technology, Inc.",75.00,-0.32,-0.42%,7.336M,20.721M,64.665B,--,+23.15%
KO,The Coca-Cola Company,70.35,+0.83,+1.20%,7.199M,15.618M,302.742B,24.95,+1.13%
ASTS,"AST SpaceMobile, Inc.",48.50,-3.29,-6.35%,7.106M,13.685M,16.87B,--,+132.03%
CSX,CSX Corporation,35.38,-0.62,-1.74%,7.09M,16.838M,65.968B,21.71,+5.14%
MSTR,Strategy Incorporated,400.37,+16.96,+4.42%,7.339M,12.149M,113.526B,28.08,+181.94%
CNC,Centene Corporation,25.42,+0.21,+0.83%,7.164M,13.189M,12.485B,6.17,-66.62%
WFC,Wells Fargo & Company,77.10,-0.51,-0.66%,6.893M,16.981M,246.985B,13.25,+47.10%
BP,BP p.l.c.,34.13,+0.25,+0.75%,6.834M,9.739M,88.072B,136.54,+1.13%
SMR,NuScale Power Corporation,44.46,-1.47,-3.21%,6.826M,14.639M,5.93B,--,+434.69%
PAAS,Pan American Silver Corp.,31.33,+1.98,+6.76%,6.724M,5.725M,11.349B,36.44,+57.97%
CVE,Cenovus Energy Inc.,14.82,-0.03,-0.20%,6.783M,13.053M,26.672B,14.11,-18.54%
ERIC,Telefonaktiebolaget LM Ericsson (publ),7.46,+0.07,+0.95%,6.724M,20.675M,25.061B,13.81,+9.97%
ANET,Arista Networks Inc,137.01,-1.77,-1.28%,6.954M,9.736M,172.197B,53.73,+65.96%
HPE,Hewlett Packard Enterprise Company,20.16,+0.03,+0.12%,6.621M,18.049M,26.448B,19.38,+16.29%
PGY,Pagaya Technologies Ltd.,30.47,-0.90,-2.85%,6.693M,2.74M,2.306B,--,+107.68%
ORCL,Oracle Corporation,249.73,-6.70,-2.61%,6.573M,13.002M,701.449B,57.67,+98.84%
KMI,"Kinder Morgan, Inc.",27.00,+0.25,+0.95%,6.585M,14.248M,60.007B,22.14,+26.96%
XOM,Exxon Mobil Corporation,106.25,-0.26,-0.24%,6.618M,16.884M,452.97B,15.09,-9.65%
VST,Vistra Corp.,204.68,+3.82,+1.90%,6.509M,5.313M,69.453B,32.44,+153.98%
GLW,Corning Incorporated,64.47,+0.49,+0.77%,6.443M,4.976M,55.231B,68.59,+65.71%
