Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
WBA,"Walgreens Boots Alliance, Inc.",11.98,0.00,0.00%,451.754M,16.121M,10.369B,--,+33.56%
OPEN,Opendoor Technologies Inc.,4.4500,+0.1800,+4.22%,320.288M,248.812M,3.275B,--,+129.38%
NVDA,NVIDIA Corporation,174.11,-6.01,-3.34%,243.258M,174.658M,4.239T,49.46,+61.28%
LCID,"Lucid Group, Inc.",1.9800,-0.0900,-4.35%,127.642M,13.25M,6.084B,--,-48.17%
MRVL,"Marvell Technology, Inc.",62.87,-14.37,-18.60%,96.831M,20.189M,54.196B,--,-10.21%
BABA,Alibaba Group Holding Limited,135.00,+15.43,+12.90%,81.63M,13.941M,335.395B,15.64,+64.09%
IREN,IREN Limited,26.48,+3.44,+14.93%,76.549M,26.328M,7.202B,67.90,+283.77%
TSLA,"Tesla, Inc.",333.86,-12.12,-3.50%,81.146M,98.508M,1.077T,199.92,+58.53%
DNN,Denison Mines Corp.,2.3200,+0.1200,+5.45%,74.62M,102.647M,2.08B,--,+51.63%
ELAN,Elanco Animal Health Incorporated,18.35,-0.10,-0.54%,71.269M,6.889M,9.117B,20.85,+21.20%
AAL,American Airlines Group Inc.,13.37,+0.12,+0.91%,69.403M,62.465M,8.822B,15.92,+26.13%
INTC,Intel Corporation,24.35,-0.58,-2.33%,63.734M,104.324M,106.579B,--,+21.14%
WBD,"Warner Bros. Discovery, Inc.",11.64,-0.41,-3.44%,60.193M,61.148M,28.818B,37.55,+58.15%
SOUN,"SoundHound AI, Inc.",13.02,+0.49,+3.91%,81.675M,45.658M,5.308B,--,+185.53%
SNAP,Snap Inc.,7.14,+0.04,+0.56%,71.465M,44.273M,12.065B,--,-19.41%
NIO,NIO Inc.,6.38,-0.13,-2.00%,56.57M,63.058M,15.255B,--,+53.73%
CIFR,Cipher Mining Inc.,7.64,+0.62,+8.83%,70.175M,32.9M,3.005B,--,+138.75%
MARA,"MARA Holdings, Inc.",15.98,+0.02,+0.13%,66.807M,47.141M,5.92B,8.59,+4.72%
SOFI,"SoFi Technologies, Inc.",25.54,-0.50,-1.92%,54.433M,73.925M,30.583B,51.08,+239.18%
AFRM,"Affirm Holdings, Inc.",88.45,+8.46,+10.58%,43.193M,6.515M,28.804B,589.66,+112.70%
PSLV,Sprott Physical Silver Trust,13.48,+0.23,+1.74%,43.352M,26.668M,7.48B,5.91,+41.30%
F,Ford Motor Company,11.77,+0.06,+0.51%,39.948M,75.9M,46.843B,15.09,+7.19%
GOOGL,Alphabet Inc.,212.91,+1.27,+0.60%,39.728M,36.878M,2.578T,22.67,+35.30%
RIVN,"Rivian Automotive, Inc.",13.57,-0.07,-0.51%,39.634M,34.118M,16.466B,--,+3.19%
AAPL,Apple Inc.,232.14,-0.42,-0.18%,39.418M,54.241M,3.445T,35.23,+4.21%
NU,Nu Holdings Ltd.,14.80,+0.03,+0.20%,34.119M,63.802M,71.519B,31.49,-0.27%
IQ,"iQIYI, Inc.",2.6500,+0.1400,+5.58%,39.742M,21.966M,2.552B,265.00,+26.79%
RIOT,"Riot Platforms, Inc.",13.76,-0.04,-0.29%,35.73M,40.084M,5.086B,--,+102.95%
RGTI,"Rigetti Computing, Inc.",16.23,-0.34,-2.06%,42.451M,44.583M,5.261B,--,"+1,853.07%"
WULF,TeraWulf Inc.,9.45,+0.01,+0.11%,35.705M,54.939M,3.706B,--,+147.38%
SMCI,"Super Micro Computer, Inc.",41.54,-2.43,-5.53%,36.836M,37.836M,24.686B,24.73,-5.97%
AMD,"Advanced Micro Devices, Inc.",162.63,-5.95,-3.53%,37.517M,56.995M,263.922B,96.80,+18.76%
PLTR,Palantir Technologies Inc.,156.71,-1.41,-0.89%,45.271M,74.97M,371.769B,522.37,+413.63%
BBD,Banco Bradesco S.A.,3.1100,0.0000,0.00%,29.248M,35.296M,30.53B,9.15,+10.68%
BMNR,"Bitmine Immersion Technologies, Inc.",43.62,-1.95,-4.28%,33.965M,34.971M,7.568B,--,+462.84%
APLD,Applied Digital Corporation,15.98,-0.62,-3.73%,28.061M,45.886M,4.187B,--,+407.30%
BTG,B2Gold Corp.,4.1300,+0.0900,+2.23%,27.555M,38.885M,5.464B,--,+54.10%
GAP,"The Gap, Inc.",22.01,+0.33,+1.52%,24.567M,9.14M,8.167B,9.49,-3.59%
GRAB,Grab Holdings Limited,4.9900,+0.0200,+0.40%,36.146M,36.685M,20.342B,249.50,+50.30%
PFE,Pfizer Inc.,24.76,+0.16,+0.65%,36.493M,40.562M,140.774B,13.10,-12.51%
JOBY,"Joby Aviation, Inc.",14.15,-0.12,-0.84%,25.178M,34.129M,12.112B,--,+187.60%
DELL,Dell Technologies Inc.,122.15,-11.90,-8.88%,24.239M,5.411M,82.62B,17.55,+10.27%
CRWV,"CoreWeave, Inc.",103.04,+0.25,+0.24%,24.208M,21.45M,50.342B,--,+157.60%
RIG,Transocean Ltd.,3.0300,-0.0700,-2.26%,22.278M,33.773M,2.858B,--,-29.86%
HOOD,"Robinhood Markets, Inc.",104.03,+0.34,+0.33%,22.269M,44.951M,92.449B,52.81,+437.07%
KDP,Keurig Dr Pepper Inc.,29.09,-0.20,-0.68%,22.203M,11.963M,39.517B,25.74,-21.70%
AG,First Majestic Silver Corp.,9.14,+0.18,+2.06%,21.917M,20.968M,4.47B,--,+73.11%
