Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
PROK,ProKidney Corp.,2.9100,+2.3035,+379.80%,226.954M,1.137M,8.693B,--,-75.72%
LCID,"Lucid Group, Inc.",2.2400,+0.1300,+6.16%,79.057M,128.196M,6.833B,--,-31.72%
SOUN,"SoundHound AI, Inc.",12.49,+1.11,+9.71%,69.96M,31.542M,5.016B,--,+174.88%
SOFI,"SoFi Technologies, Inc.",20.08,+0.84,+4.39%,65.054M,66.401M,22.201B,46.71,+201.57%
NVDA,NVIDIA Corporation,159.01,+0.76,+0.48%,56.561M,227.563M,3.878T,51.29,+20.44%
INTC,Intel Corporation,23.23,+1.23,+5.61%,51.962M,86.428M,101.351B,--,-36.40%
TSLA,"Tesla, Inc.",302.39,+8.45,+2.87%,46.646M,116.733M,973.986B,171.81,+12.05%
QS,QuantumScape Corporation,7.96,+0.95,+13.54%,37.349M,20.671M,4.449B,--,+32.26%
BAC,Bank of America Corporation,47.26,-1.40,-2.89%,36.902M,43.633M,355.919B,14.11,+17.48%
HOOD,"Robinhood Markets, Inc.",91.76,-1.70,-1.82%,35.546M,44.122M,80.967B,52.43,+313.54%
F,Ford Motor Company,11.73,+0.14,+1.21%,35.205M,106.991M,46.647B,9.38,-10.16%
RXRX,"Recursion Pharmaceuticals, Inc.",5.52,+0.59,+11.97%,30.158M,25.813M,2.244B,--,-33.74%
PLTR,Palantir Technologies Inc.,137.07,-2.05,-1.47%,29.045M,95.282M,323.473B,571.13,+407.92%
NU,Nu Holdings Ltd.,13.43,+0.07,+0.49%,28.051M,60.076M,64.768B,30.51,+1.60%
AAL,American Airlines Group Inc.,11.73,+0.14,+1.21%,25.06M,59.671M,7.736B,11.73,+5.56%
WBD,"Warner Bros. Discovery, Inc.",11.25,+0.23,+2.13%,25.105M,46.966M,27.845B,--,+50.14%
AZEK,The AZEK Company Inc.,54.35,-0.51,-0.93%,26.82M,3.828M,7.818B,52.77,+30.59%
STLA,Stellantis N.V.,10.14,+0.34,+3.42%,22.382M,17.173M,30.147B,4.67,-49.61%
AMZN,"Amazon.com, Inc.",220.14,-3.33,-1.49%,21.623M,45.774M,2.337T,35.80,+12.10%
QBTS,D-Wave Quantum Inc.,16.40,-0.36,-2.15%,21.14M,66.72M,5.125B,--,"+1,396.43%"
CORZ,"Core Scientific, Inc.",14.60,-0.23,-1.52%,20.07M,15.604M,4.35B,--,+55.13%
RGTI,"Rigetti Computing, Inc.",13.36,-0.39,-2.84%,19.417M,48.962M,4.312B,--,"+1,222.12%"
BTG,B2Gold Corp.,3.5050,-0.1750,-4.76%,19.219M,52.388M,4.644B,--,+31.90%
AMD,"Advanced Micro Devices, Inc.",137.80,+3.00,+2.23%,18.6M,46.359M,223.437B,100.59,-23.88%
RIG,Transocean Ltd.,2.9000,+0.1900,+7.01%,18.338M,42.116M,2.561B,--,-45.91%
OSCR,"Oscar Health, Inc.",17.33,+0.52,+3.12%,18.049M,14.102M,4.415B,43.34,+6.73%
GOOGL,Alphabet Inc.,174.03,-2.76,-1.56%,17.718M,40.991M,2.116T,19.42,-6.45%
NIO,NIO Inc.,3.4550,+0.0450,+1.32%,17.437M,35.486M,7.755B,--,-24.22%
RUN,Sunrun Inc.,9.85,-1.26,-11.39%,16.985M,23.001M,2.249B,--,-15.90%
PFE,Pfizer Inc.,25.80,+0.56,+2.22%,16.979M,44.966M,146.683B,18.70,-8.95%
AAPL,Apple Inc.,209.89,-0.06,-0.03%,15.905M,59.191M,3.135T,32.69,-8.19%
ACHR,Archer Aviation Inc.,10.10,+0.07,+0.75%,15.842M,34.355M,5.542B,--,+134.11%
IONQ,"IonQ, Inc.",45.03,-0.17,-0.39%,15.821M,21.917M,11.78B,--,+469.99%
CNH,CNH Industrial N.V.,13.77,+0.30,+2.26%,15.782M,18.421M,17.211B,17.22,+42.24%
MARA,"MARA Holdings, Inc.",17.30,+0.55,+3.25%,15.6M,44.892M,6.087B,--,-11.98%
IREN,IREN Limited,17.24,+0.28,+1.68%,15.417M,19.285M,4.169B,--,+32.22%
