Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
SOFI,"SoFi Technologies, Inc.",18.15,+0.97,+5.62%,131.982M,65.154M,20.057B,42.20,+167.19%
NVDA,NVIDIA Corporation,157.92,+0.17,+0.11%,126.533M,249.8M,3.851T,50.78,+26.91%
NU,Nu Holdings Ltd.,13.77,+0.52,+3.96%,109.627M,61.205M,66.455B,31.31,+7.20%
LCID,"Lucid Group, Inc.",2.1050,-0.0150,-0.71%,87.125M,127.438M,6.421B,--,-19.70%
HOOD,"Robinhood Markets, Inc.",92.77,+9.74,+11.73%,84.283M,42.274M,81.862B,53.01,+264.33%
PLTR,Palantir Technologies Inc.,135.26,+4.52,+3.46%,78.463M,99.718M,319.201B,563.58,+405.18%
F,Ford Motor Company,10.80,0.00,0.00%,64.967M,116.429M,42.947B,8.64,-15.36%
TSLA,"Tesla, Inc.",317.51,-6.28,-1.94%,61.318M,123.22M,1.023T,181.43,+54.21%
BBD,Banco Bradesco S.A.,3.0950,+0.0650,+2.15%,60.134M,41.858M,29.975B,10.32,+37.73%
JOBY,"Joby Aviation, Inc.",10.47,+1.03,+10.96%,58.738M,19.378M,8.815B,--,+93.84%
AAPL,Apple Inc.,206.83,+5.75,+2.86%,58.86M,62.515M,3.089T,32.27,-7.23%
SOUN,"SoundHound AI, Inc.",10.75,+0.92,+9.36%,57.052M,29.932M,4.319B,--,+152.70%
INTC,Intel Corporation,22.41,-0.28,-1.23%,54.89M,91.331M,97.752B,--,-26.43%
QS,QuantumScape Corporation,6.70,+0.08,+1.13%,45.958M,18.733M,3.742B,--,+35.93%
GOOGL,Alphabet Inc.,176.20,-2.33,-1.31%,44.771M,42.316M,2.137T,19.67,-2.44%
ABEV,Ambev S.A.,2.4050,+0.0450,+1.91%,44.083M,32.919M,38.119B,15.03,+15.69%
BTG,B2Gold Corp.,3.6150,+0.0850,+2.41%,42.867M,53.061M,4.79B,--,+31.23%
SMCI,"Super Micro Computer, Inc.",49.10,+1.52,+3.20%,42.247M,48.258M,29.305B,26.69,-41.43%
HPE,Hewlett Packard Enterprise Company,20.39,+1.98,+10.75%,42.189M,19.744M,26.756B,19.61,-13.00%
RIOT,"Riot Platforms, Inc.",11.30,+0.75,+7.10%,42.171M,34.036M,4.034B,--,+6.03%
RGTI,"Rigetti Computing, Inc.",11.87,+0.80,+7.22%,41.968M,48.03M,3.832B,--,"+1,008.11%"
MARA,"MARA Holdings, Inc.",15.69,+0.66,+4.36%,41.009M,43.713M,5.52B,--,-33.38%
ITUB,Itaú Unibanco Holding S.A.,6.81,+0.19,+2.87%,40.577M,29.863M,68.479B,9.74,+27.09%
ACHR,Archer Aviation Inc.,10.69,+0.22,+2.15%,39M,33.082M,5.871B,--,+206.14%
VALE,Vale S.A.,9.72,-0.02,-0.21%,38.843M,35.603M,41.493B,7.04,-13.04%
SOFI,"SoFi Technologies, Inc.",18.15,+0.97,+5.64%,131.99M,65.154M,20.061B,42.21,+167.19%
NVDA,NVIDIA Corporation,157.93,+0.18,+0.11%,126.548M,249.8M,3.851T,50.78,+26.91%
ENPH,"Enphase Energy, Inc.",39.90,-0.98,-2.40%,9.237M,7.684M,5.235B,36.61,-57.97%
COIN,"Coinbase Global, Inc.",348.85,-4.58,-1.30%,9.02M,12.902M,88.854B,65.33,+51.45%
BE,Bloom Energy Corporation,24.03,+1.85,+8.34%,8.985M,5.847M,5.58B,"1,201.50",+95.07%
EQX,Equinox Gold Corp.,5.76,+0.08,+1.41%,9.183M,14.964M,4.353B,8.11,+9.02%
TEM,"Tempus AI, Inc.",64.51,-2.00,-3.01%,8.956M,12.963M,11.169B,--,+99.52%
FSM,Fortuna Mining Corp.,6.55,+0.19,+3.07%,8.975M,16.589M,2.026B,12.61,+31.40%
SMR,NuScale Power Corporation,39.49,+1.29,+3.38%,8.846M,11.842M,5.268B,--,+249.50%
KMI,"Kinder Morgan, Inc.",29.32,+0.34,+1.18%,8.705M,13.928M,65.179B,25.28,+46.44%
MRNA,"Moderna, Inc.",27.64,+0.48,+1.75%,8.617M,11.034M,10.688B,--,-76.58%
CVE,Cenovus Energy Inc.,13.65,-0.00,-0.04%,8.569M,12.781M,24.849B,12.29,-31.03%
CMG,"Chipotle Mexican Grill, Inc.",56.20,+1.15,+2.09%,8.517M,13.426M,75.722B,49.73,-10.94%
PTON,"Peloton Interactive, Inc.",6.86,+0.06,+0.96%,8.504M,14.311M,2.736B,--,+109.23%
PARA,Paramount Global,12.82,+0.29,+2.31%,8.527M,8.078M,9.059B,--,+23.57%
USB,U.S. Bancorp,45.28,+0.02,+0.03%,8.273M,10.489M,70.54B,11.21,+16.62%
RDDT,"Reddit, Inc.",150.54,+7.53,+5.27%,8.24M,8.749M,27.778B,30.17,+114.76%
SLB,Schlumberger Limited,33.80,-0.21,-0.62%,8.199M,17.379M,45.662B,11.46,-26.99%
BABA,Alibaba Group Holding Limited,112.98,-1.10,-0.96%,8.188M,18.601M,269.918B,15.12,+58.05%
JHX,James Hardie Industries plc,26.81,-0.78,-2.85%,8.153M,4.168M,11.522B,27.35,-12.80%
INFY,Infosys Limited,18.51,-0.01,-0.05%,8.161M,12.076M,77.748B,24.36,-1.28%
CMCSA,Comcast Corporation,35.56,+0.24,+0.69%,8.138M,23.366M,132.789B,8.76,-7.47%
KO,The Coca-Cola Company,70.59,+0.26,+0.37%,8.098M,16.893M,303.838B,28.35,+11.14%
ANET,Arista Networks Inc,102.30,+2.91,+2.93%,8.029M,11.044M,128.481B,43.16,+11.46%
RKT,"Rocket Companies, Inc.",14.07,-0.15,-1.02%,7.939M,14.307M,27.971B,703.75,+8.05%
GGB,Gerdau S.A.,2.9400,+0.0700,+2.44%,7.912M,13.392M,5.727B,10.50,-11.15%
PINS,"Pinterest, Inc.",35.95,0.00,0.00%,7.889M,12.586M,24.325B,13.22,-16.55%
TMC,TMC the metals company Inc.,6.57,-0.24,-3.52%,7.751M,11.808M,3.177B,--,+412.03%
HAL,Halliburton Company,20.42,-0.15,-0.71%,7.76M,15.409M,17.56B,8.55,-38.47%
ET,Energy Transfer LP,18.15,-0.06,-0.30%,7.581M,15.891M,62.27B,13.75,+11.25%
PR,Permian Resources Corporation,13.73,-0.01,-0.11%,7.459M,11.463M,10.978B,8.37,-14.66%
BMY,Bristol-Myers Squibb Company,46.49,+0.15,+0.31%,7.448M,15.254M,94.621B,17.35,+12.23%
GMS,GMS Inc.,108.75,+11.42,+11.73%,7.367M,"528,383",4.139B,37.24,+24.51%
CDE,"Coeur Mining, Inc.",8.87,+0.16,+1.84%,7.463M,17.099M,5.674B,30.59,+61.30%
EQT,EQT Corporation,57.88,-0.43,-0.74%,7.376M,8.145M,34.648B,94.89,+58.93%
