Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NIO,NIO Inc.,5.68,-0.61 -9.63% 203.668M 66.671M 12.448B -- +12.14%,3.02,7.71
OPEN,Opendoor Technologies Inc.,5.72,-0.39 -6.47% 203.381M 280.041M 4.206B -- +196.60%,0.51,7.32
NVDA,NVIDIA Corporation,177.13,+6.38 +3.73% 166.526M 174.065M 4.313T 50.32 +46.06%,86.62,184.48
ORCL,Oracle Corporation,330.11,+88.60 +36.68% 97.785M 14.443M 927.209B 75.89 +53.65%,118.86,345.72
AAL,American Airlines Group Inc.,12.80,+0.03 +0.27% 62.532M 66.204M 8.443B 15.23 +18.48%,8.50,19.10
SNAP,Snap Inc.,7.07,-0.22 -2.95% 61.69M 50.122M 11.939B -- -19.11%,6.90,13.28
CRWV,"CoreWeave, Inc.",116.14,+15.92 +15.89% 57.795M 20.099M 56.744B -- +150.55%,33.52,187.00
AAPL,Apple Inc.,226.94,-7.41 -3.16% 54.705M 54.384M 3.368T 34.44 +5.25%,169.21,260.10
CIFR,Cipher Mining Inc.,10.16,+0.94 +10.20% 53.051M 34.493M 3.996B -- +197.42%,1.86,10.43
SOUN,"SoundHound AI, Inc.",14.24,-0.61 -4.07% 52.311M 51.028M 5.807B -- +206.82%,4.45,24.98
PCG,PG&E Corporation,15.34,+0.37 +2.47% 51.413M 27.108M 33.715B 14.20 -23.82%,12.97,21.72
TSLA,"Tesla, Inc.",354.09,+7.12 +2.05% 50.876M 90.493M 1.142T 212.03 +52.09%,212.11,488.54
WULF,TeraWulf Inc.,10.82,+0.52 +5.05% 49.805M 53.59M 4.414B -- +133.03%,2.06,11.04
SOFI,"SoFi Technologies, Inc.",25.45,-0.51 -1.98% 47.497M 73.76M 30.481B 50.91 +255.27%,6.95,26.86
PLTR,Palantir Technologies Inc.,167.06,+4.70 +2.89% 47.421M 72.139M 396.323B 576.07 +365.88%,33.62,190.00
DNN,Denison Mines Corp.,2.4697,+0.0797 +3.34% 45.085M 90.948M 2.223B -- +50.31%,1.08,2.48
MARA,"MARA Holdings, Inc.",16.10,+0.17 +1.08% 43.427M 47.82M 5.965B 8.66 +0.89%,9.81,30.28
INTC,Intel Corporation,24.48,+0.04 +0.16% 41.332M 100.379M 114.328B -- +24.44%,17.67,27.55
AMZN,"Amazon.com, Inc.",230.97,-7.27 -3.05% 39.437M 41.55M 2.463T 35.26 +29.11%,161.38,242.52
RIOT,"Riot Platforms, Inc.",16.15,+0.94 +6.18% 37.696M 39.915M 5.969B -- +114.53%,6.19,16.25
APLD,Applied Digital Corporation,16.84,+1.64 +10.79% 36.729M 33.219M 4.413B -- +158.94%,3.31,17.60
AMD,"Advanced Micro Devices, Inc.",159.22,+3.40 +2.18% 36.695M 57.603M 258.389B 95.34 +3.98%,76.48,186.65
HOOD,"Robinhood Markets, Inc.",118.27,-0.23 -0.19% 36.368M 44.96M 105.104B 60.04 +474.13%,19.54,123.44
AVGO,Broadcom Inc.,363.98,+27.31 +8.11% 36.12M 20.893M 1.712T 93.09 +112.72%,138.10,372.97
WBD,"Warner Bros. Discovery, Inc.",12.31,+0.05 +0.37% 34.62M 61.037M 30.464B 39.69 +76.66%,6.78,13.87
JOBY,"Joby Aviation, Inc.",13.36,-0.06 -0.41% 34.162M 33.568M 11.44B -- +152.26%,4.78,20.95
BMNR,"Bitmine Immersion Technologies, Inc.",46.24,+1.64 +3.68% 33.902M 37.473M 8.023B -- +475.48%,3.92,161.00
TTD,"The Trade Desk, Inc.",46.74,-5.67 -10.81% 32.853M 13.846M 22.851B 56.31 -48.43%,42.96,141.53
IREN,IREN Limited,33.24,+3.05 +10.12% 32.466M 28.093M 9.042B 85.24 +300.93%,5.13,33.54
GME,GameStop Corp.,25.01,+1.42 +6.02% 31.775M 12.623M 11.188B 31.26 +14.29%,19.31,35.81
NBIS,Nebius Group N.V.,93.13,-2.59 -2.71% 31.541M 13.369M 22.231B 103.48 +378.60%,14.09,100.51
SMCI,"Super Micro Computer, Inc.",43.69,+0.77 +1.79% 31.423M 37.243M 25.964B 26.01 -3.64%,17.25,66.44
ABEV,Ambev S.A.,2.2600,+0.0400 +1.79% 31.083M 32.341M 35.585B 13.29 -4.72%,1.76,2.64
F,Ford Motor Company,11.35,-0.14 -1.19% 30.645M 69.959M 45.185B 14.56 +9.95%,8.44,11.99
CORZ,"Core Scientific, Inc.",15.82,+1.30 +8.91% 30.356M 19.127M 4.833B -- +45.74%,6.20,18.63
CHWY,"Chewy, Inc.",34.92,-7.18 -17.05% 28.2M 7.316M 14.415B 38.37 +39.22%,26.28,48.62
RKT,"Rocket Companies, Inc.",20.95,+0.49 +2.40% 27.463M 19.603M 44.219B -- +10.83%,10.06,22.08
BTG,B2Gold Corp.,4.3550,+0.1450 +3.44% 27.414M 38.145M 5.795B -- +54.38%,2.20,4.38
PL,Planet Labs PBC,8.76,-0.27 -2.94% 26.153M 10.102M 2.696B -- +364.95%,1.84,9.71
GRAB,Grab Holdings Limited,5.30,+0.01 +0.28% 25.852M 35.81M 21.626B 265.25 +53.33%,3.33,5.72
NU,Nu Holdings Ltd.,15.51,+0.05 +0.32% 25.589M 64.583M 74.95B 33.00 +8.26%,9.01,16.15
RGTI,"Rigetti Computing, Inc.",16.31,"-0.19 -1.18% 25.488M 44.161M 5.286B -- +1,952.24%",0.71,21.42
QBTS,D-Wave Quantum Inc.,16.05,"-0.10 -0.60% 23.48M 41.951M 5.49B -- +1,519.86%",0.87,20.56
RIVN,"Rivian Automotive, Inc.",14.14,+0.20 +1.40% 22.631M 37.805M 17.152B -- +0.07%,9.50,17.15
GOOGL,Alphabet Inc.,240.10,+0.47 +0.20% 22.58M 38.246M 2.905T 25.62 +58.53%,140.53,241.66
CVE,Cenovus Energy Inc.,16.95,+0.66 +4.08% 22.592M 13.325M 30.643B 16.30 +0.74%,10.23,18.61
HIMS,"Hims & Hers Health, Inc.",48.67,+0.88 +1.84% 22.529M 35.787M 11B 61.61 +212.97%,14.53,72.98
PBR,Petróleo Brasileiro S.A. - Petrobras,12.69,+0.36 +2.92% 21.503M 22.775M 78.735B 5.93 -15.32%,11.03,15.34
PFE,Pfizer Inc.,24.56,-0.15 -0.63% 21.396M 40.965M 139.609B 12.99 -16.69%,20.92,30.43
IQ,"iQIYI, Inc.",2.5650,-0.2250 -8.06% 21.204M 21.604M 2.47B 256.50 +40.20%,1.50,3.35
CLSK,"CleanSpark, Inc.",9.99,+0.32 +3.36% 20.92M 23.443M 2.809B 11.62 +4.09%,6.45,17.97
BBD,Banco Bradesco S.A.,3.1200,-0.0100 -0.32% 20.809M 34.39M 30.943B 9.18 +13.00%,1.84,3.24
HL,Hecla Mining Company,10.88,+0.70 +6.87% 20.413M 22.255M 7.289B 68.00 +71.96%,4.46,10.89
HBAN,Huntington Bancshares Incorporated,17.62,-0.01 -0.09% 20.076M 31.677M 25.713B 13.15 +24.05%,11.92,18.45
ITUB,Itaú Unibanco Holding S.A.,7.04,+0.05 +0.65% 19.994M 28.377M 72.489B 9.51 +16.15%,4.42,7.23
VALE,Vale S.A.,10.44,+0.09 +0.90% 19.425M 40.819M 44.828B 8.56 +1.27%,8.06,12.05
LYFT,"Lyft, Inc.",18.90,+0.51 +2.75% 19.359M 17.584M 7.68B 82.15 +53.89%,9.66,19.35
LUMN,"Lumen Technologies, Inc.",6.05,+0.42 +7.55% 19.361M 12.317M 6.213B -- +3.49%,3.01,10.33
FSM,Fortuna Mining Corp.,7.86,+0.12 +1.57% 19.258M 13.388M 2.422B 14.29 +77.93%,4.13,8.07
EQX,Equinox Gold Corp.,10.61,+0.66 +6.68% 19.95M 15.077M 8.33B -- +76.11%,4.95,10.85
KEY,KeyCorp,19.15,+0.05 +0.26% 18.567M 25.321M 20.998B -- +19.97%,12.73,20.04
MU,"Micron Technology, Inc.",140.15,+4.91 +3.63% 18.411M 21.598M 156.846B 25.30 +49.19%,61.54,142.24
SBET,"SharpLink Gaming, Inc.",16.39,-0.30 -1.80% 18.018M 40.912M 3.181B -- +98.69%,2.28,124.12
NOK,Nokia Oyj,4.5450,-0.0450 -0.98% 17.93M 20.524M 24.448B 23.92 +9.55%,3.91,5.48
PSLV,Sprott Physical Silver Trust,14.01,+0.15 +1.12% 17.786M 26.381M 7.771B 6.14 +42.34%,9.55,14.09
RIG,Transocean Ltd.,3.2350,+0.0950 +3.03% 17.521M 30.941M 3.051B -- -22.66%,1.97,4.76
BE,Bloom Energy Corporation,62.21,+7.21 +13.11% 17.262M 9.515M 14.557B 565.55 +416.92%,9.02,65.63
OSCR,"Oscar Health, Inc.",19.00,-1.05 -5.24% 17.084M 27.127M 4.912B -- -3.00%,11.20,23.79
IAG,IAMGOLD Corporation,10.85,+0.83 +8.28% 16.904M 13.238M 6.255B 7.59 +102.83%,4.44,11.32
BAC,Bank of America Corporation,50.13,-0.16 -0.31% 16.136M 39.361M 371.347B 14.70 +28.95%,33.07,50.92
SNPS,"Synopsys, Inc.",390.11,-214.26 -35.45% 16.046M 1.597M 72.188B 45.15 +25.52%,365.74,651.73
QS,QuantumScape Corporation,8.32,-0.20 -2.40% 15.898M 44.917M 4.712B -- +45.56%,3.40,15.03
MRVL,"Marvell Technology, Inc.",67.09,+0.25 +0.37% 15.407M 20.815M 57.838B -- -10.75%,47.09,127.48
T,AT&T Inc.,29.12,-0.30 -1.00% 15.025M 31.525M 208.255B 16.64 +37.16%,21.05,29.79
JD,"JD.com, Inc.",33.24,-0.63 -1.87% 14.931M 10.61M 47.127B 9.28 +27.52%,26.00,47.82
QUBT,Quantum Computing Inc.,15.48,"-0.71 -4.38% 14.823M 22.697M 2.476B -- +2,372.52%",0.60,27.15
RBRK,"Rubrik, Inc.",84.08,-14.42 -14.64% 14.306M 3.701M 16.269B -- +194.03%,30.09,103.00
CMG,"Chipotle Mexican Grill, Inc.",38.74,-0.72 -1.84% 14.086M 17.15M 51.939B 34.28 -29.27%,38.54,66.74
AG,First Majestic Silver Corp.,9.27,+0.13 +1.38% 13.891M 19.713M 4.552B -- +76.79%,4.73,9.83
AGNC,AGNC Investment Corp.,10.34,-0.01 -0.10% 13.819M 20.577M 10.891B 34.47 +1.67%,7.85,10.85
MSFT,Microsoft Corporation,500.58,+2.17 +0.44% 13.779M 20.199M 3.721T 36.65 +17.82%,344.79,555.45
ANET,Arista Networks Inc,150.70,+8.79 +6.19% 13.696M 9.223M 189.41B 59.10 +65.53%,59.43,151.71
ACHR,Archer Aviation Inc.,8.34,-0.10 -1.13% 13.555M 35.726M 5.376B -- +155.45%,2.82,13.92
TSM,Taiwan Semiconductor Manufacturing Company Limited,260.83,+9.91 +3.95% 13.372M 11.123M 1.353T 28.57 +47.40%,134.25,264.58
APH,Amphenol Corporation,119.18,+2.39 +2.04% 13.262M 8.644M 145.503B 47.48 +88.19%,56.45,120.80
RF,Regions Financial Corporation,27.02,+0.20 +0.75% 13.338M 14.406M 24.11B 12.63 +21.91%,17.74,27.96
NVO,Novo Nordisk A/S,54.26,-0.04 -0.07% 13.073M 15.853M 237.028B 13.84 -59.85%,45.05,138.22
NEXT,NextDecade Corporation,8.18,-1.76 -17.72% 12.816M 2.77M 2.142B -- +115.98%,4.44,12.12
BABA,Alibaba Group Holding Limited,144.00,-3.10 -2.11% 12.758M 15.204M 343.296B 16.65 +73.45%,80.06,148.43
HPE,Hewlett Packard Enterprise Company,24.45,+0.58 +2.41% 12.667M 19.113M 32.267B 28.77 +45.61%,11.97,24.68
CCL,Carnival Corporation & plc,31.03,-0.54 -1.71% 12.635M 21.578M 42.073B 16.25 +90.87%,15.07,32.77
UPST,"Upstart Holdings, Inc.",62.06,-6.86 -9.96% 12.297M 6.482M 5.971B -- +96.13%,31.40,96.43
GOOG,Alphabet Inc.,240.44,+0.50 +0.21% 12.097M 25.417M 2.906T 25.64 +57.70%,142.66,242.08
UNH,UnitedHealth Group Incorporated,345.61,-2.32 -0.67% 11.715M 16.66M 313.005B 14.96 -41.01%,234.60,630.73
KVUE,Kenvue Inc.,18.16,-0.71 -3.76% 11.522M 21.095M 34.851B 24.21 -18.28%,17.15,25.17
NGD,New Gold Inc.,6.47,+0.13 +2.13% 11.328M 16.868M 5.151B 32.38 +140.15%,2.43,6.60
AEO,"American Eagle Outfitters, Inc.",19.01,+1.01 +5.61% 11.265M 14.221M 3.296B 18.65 -5.81%,9.27,22.63
IONQ,"IonQ, Inc.",44.10,+0.10 +0.22% 11.142M 19.879M 13.126B -- +508.58%,6.80,54.74
AUR,"Aurora Innovation, Inc.",5.45,-0.25 -4.47% 10.751M 22.515M 10.048B -- +27.80%,4.22,10.77
CMCSA,Comcast Corporation,33.28,-0.39 -1.16% 10.522M 21.042M 122.84B 5.52 -12.95%,31.03,45.31
CLF,Cleveland-Cliffs Inc.,11.19,+0.38 +3.56% 10.566M 24.984M 5.538B -- -2.88%,5.63,14.34
NCLH,Norwegian Cruise Line Holdings Ltd.,24.90,-0.47 -1.84% 10.399M 15.51M 11.254B 17.06 +35.67%,14.21,29.29
PINS,"Pinterest, Inc.",35.54,-0.96 -2.62% 10.354M 9.495M 24.168B 12.88 +24.91%,23.68,40.90
KGC,Kinross Gold Corporation,22.84,+0.47 +2.12% 10.359M 18.397M 27.966B 18.42 +144.48%,8.89,22.91
TVTX,"Travere Therapeutics, Inc.",27.16,+5.52 +25.51% 10.161M 1.639M 2.421B -- +76.80%,11.89,28.69
RXRX,"Recursion Pharmaceuticals, Inc.",4.5850,-0.1150 -2.45% 10.058M 24.691M 2.002B -- -27.13%,3.79,12.36
B,Barrick Mining Corporation,29.50,+0.34 +1.15% 10.092M 14.436M 50.566B 18.55 +47.57%,15.11,29.79
UEC,Uranium Energy Corp.,12.80,+0.71 +5.87% 10.451M 13.436M 5.688B -- +133.40%,3.85,12.95
CPNG,"Coupang, Inc.",32.31,-0.02 -0.05% 10.053M 10.91M 58.913B 161.57 +38.04%,19.02,32.89
GLW,Corning Incorporated,74.26,+1.87 +2.58% 9.795M 5.431M 63.613B 79.00 +72.97%,37.31,75.05
AMCR,Amcor plc,8.20,+0.02 +0.18% 9.571M 25.262M 18.911B 25.64 -24.86%,8.16,11.48
FCX,Freeport-McMoRan Inc.,44.99,+1.10 +2.49% 9.477M 14.322M 64.588B 34.08 +6.27%,27.66,52.61
KDP,Keurig Dr Pepper Inc.,27.37,-0.24 -0.87% 9.51M 13.792M 37.181B 24.22 -25.46%,27.10,38.28
VZ,Verizon Communications Inc.,43.35,-0.22 -0.52% 9.32M 18.403M 182.756B 10.08 -0.53%,37.59,47.36
VRT,Vertiv Holdings Co,138.64,+13.06 +10.40% 9.195M 7.156M 52.942B 66.65 +52.42%,53.60,155.84
PATH,UiPath Inc.,11.77,-0.13 -1.13% 9.032M 11.624M 6.295B 392.17 -1.00%,9.38,15.93
SMR,NuScale Power Corporation,35.11,-0.23 -0.65% 8.903M 13.537M 4.701B -- +304.35%,8.15,53.50
SLB,Schlumberger Limited,35.95,+0.17 +0.48% 8.738M 16.043M 53.705B 12.31 -9.58%,31.11,46.16
CSCO,"Cisco Systems, Inc.",67.97,+0.64 +0.94% 8.684M 20.245M 268.719B 26.66 +37.12%,47.85,72.55
UUUU,Energy Fuels Inc.,12.92,-0.16 -1.26% 8.911M 13.74M 2.996B -- +166.94%,3.20,13.46
RKLB,Rocket Lab Corporation,46.12,-0.91 -1.95% 8.654M 22.61M 22.246B -- +604.04%,6.15,53.44
PYPL,"PayPal Holdings, Inc.",65.71,-1.97 -2.90% 8.653M 10.778M 62.783B 14.07 -2.41%,55.85,93.66
UBER,"Uber Technologies, Inc.",94.24,-1.21 -1.27% 8.627M 17.85M 196.53B 16.05 +36.14%,59.33,97.72
KO,The Coca-Cola Company,67.79,-0.07 -0.10% 8.483M 16.1M 291.767B 24.04 -4.53%,60.62,74.38
WFC,Wells Fargo & Company,80.26,-0.50 -0.62% 8.467M 16.693M 257.108B 13.79 +50.31%,50.22,84.83
PTEN,"Patterson-UTI Energy, Inc.",5.47,-0.03 -0.45% 8.431M 9.637M 2.109B -- -29.76%,5.12,9.57
STLA,Stellantis N.V.,8.73,-0.19 -2.19% 8.408M 19.776M 25.224B -- -41.35%,8.39,16.29
TECK,Teck Resources Limited,40.19,+1.12 +2.85% 8.362M 4.974M 19.716B 125.58 -12.75%,28.32,54.13
FL,"Foot Locker, Inc.",24.01,-0.09 -0.37% 8.308M 3.989M 2.295B -- -0.91%,11.00,29.24
OKLO,Oklo Inc.,74.30,"+0.33 +0.44% 8.3M 18.134M 10.967B -- +1,112.62%",5.81,85.35
FHN,First Horizon Corporation,22.57,-0.24 -1.07% 8.124M 8.802M 11.457B 14.56 +49.57%,14.83,23.05
WMT,Walmart Inc.,101.42,-0.88 -0.86% 8.028M 16.36M 808.567B 38.27 +29.74%,77.49,105.30
INFY,Infosys Limited,17.02,+0.01 +0.09% 7.962M 16.399M 70.939B 22.11 -25.79%,15.82,23.63
ET,Energy Transfer LP,17.39,+0.22 +1.25% 7.913M 13.045M 59.679B 13.48 +8.19%,14.60,21.45
CRCL,Circle Internet Group,114.86,-3.13 -2.65% 7.905M 22.023M 28.832B -- +41.76%,64.00,298.99
CNC,Centene Corporation,30.83,-0.23 -0.72% 7.746M 16.473M 15.144B 7.48 -57.72%,25.08,77.29
