Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
WBA,"Walgreens Boots Alliance, Inc.",11.98,0.00,0.00%,451.754M,16.801M,10.369B,--,+29.51%
OPEN,Opendoor Technologies Inc.,4.4084,+0.1384,+3.25%,287.256M,242.308M,3.242B,--,+98.60%
NVDA,NVIDIA Corporation,174.01,-6.11,-3.39%,186.655M,176.45M,4.244T,49.58,+50.93%
LCID,"Lucid Group, Inc.",1.9850,-0.0850,-4.12%,99.425M,135.631M,6.099B,--,-48.51%
MRVL,"Marvell Technology, Inc.",62.76,-14.48,-18.74%,76.633M,19.371M,54.137B,--,+1.30%
BABA,Alibaba Group Holding Limited,135.00,+15.43,+12.90%,73.643M,12.894M,321.943B,18.01,+43.47%
IREN,IREN Limited,25.91,+2.86,+12.43%,68.777M,25.028M,6.264B,--,+191.28%
SOUN,"SoundHound AI, Inc.",12.82,+0.30,+2.35%,66.940M,44.371M,5.229B,--,+156.24%
DNN,Denison Mines Corp.,2.3100,+0.1100,+5.00%,66.33M,105.61M,2.071B,--,+31.74%
TSLA,"Tesla, Inc.",332.21,-13.77,-3.98%,63.383M,98.913M,1.072T,195.42,+61.59%
CIFR,Cipher Mining Inc.,7.50,+0.48,+6.85%,60.311M,31.899M,2.95B,--,+100.00%
SNAP,Snap Inc.,7.11,+0.01,+0.21%,60.492M,43.088M,12.023B,--,-23.98%
MARA,"MARA Holdings, Inc.",15.78,-0.18,-1.14%,57.788M,46.472M,5.845B,8.48,-4.43%
AAL,American Airlines Group Inc.,13.31,+0.06,+0.42%,54.942M,62.158M,8.779B,15.84,+24.76%
SOFI,"SoFi Technologies, Inc.",25.39,-0.65,-2.51%,43.815M,73.699M,30.399B,50.77,+225.91%
NIO,NIO Inc.,6.34,-0.18,-2.69%,43.654M,62.358M,14.178B,--,+61.14%
INTC,Intel Corporation,24.40,-0.53,-2.15%,42.305M,104.549M,106.776B,--,+13.11%
WBD,"Warner Bros. Discovery, Inc.",11.58,-0.48,-3.94%,42.053M,60.8M,28.669B,37.35,+53.83%
PSLV,Sprott Physical Silver Trust,13.48,+0.23,+1.70%,41.928M,27.164M,7.477B,5.91,+34.93%
RGTI,"Rigetti Computing, Inc.",16.28,-0.30,-1.78%,38.1M,44.53M,5.276B,--,"+1,710.04%"
AFRM,"Affirm Holdings, Inc.",86.92,+6.93,+8.66%,37.011M,5.846M,28.04B,--,+81.75%
PLTR,Palantir Technologies Inc.,157.15,-0.97,-0.62%,35.573M,77.49M,372.801B,523.82,+402.29%
F,Ford Motor Company,11.77,+0.06,+0.47%,33.053M,79.115M,46.823B,15.08,+4.65%
RIVN,"Rivian Automotive, Inc.",13.47,-0.18,-1.28%,31.448M,34.017M,16.339B,--,-3.47%
IQ,"iQIYI, Inc.",2.6350,+0.1250,+4.99%,30.466M,21.688M,2.537B,263.50,+16.74%
BMNR,"Bitmine Immersion Technologies, Inc.",43.78,-1.79,-3.94%,29.036M,34.977M,7.595B,--,+488.00%
RIOT,"Riot Platforms, Inc.",13.69,-0.11,-0.80%,28.497M,39.961M,5.06B,--,+83.27%
WULF,TeraWulf Inc.,9.28,-0.15,-1.64%,28.442M,54.575M,3.641B,--,+116.51%
AMD,"Advanced Micro Devices, Inc.",163.21,-5.37,-3.19%,27.866M,56.609M,264.864B,97.73,+13.48%
NU,Nu Holdings Ltd.,14.73,-0.05,-0.30%,25.951M,63.982M,71.156B,31.33,-1.34%
PFE,Pfizer Inc.,24.75,+0.15,+0.59%,25.709M,40.711M,140.689B,13.09,-15.20%
SMCI,"Super Micro Computer, Inc.",41.72,-2.25,-5.11%,25.676M,37.615M,24.902B,24.84,+0.46%
GOOGL,Alphabet Inc.,213.66,+2.02,+0.95%,25.664M,37.11M,2.588T,22.78,+29.54%
ABEV,Ambev S.A.,2.2450,+0.0150,+0.67%,24.865M,29.971M,35.096B,13.21,-1.76%
AAPL,Apple Inc.,232.73,+0.17,+0.07%,24.413M,54.441M,3.454T,35.37,+1.55%
APLD,Applied Digital Corporation,15.91,-0.69,-4.15%,23.718M,48.889M,4.169B,--,+354.79%
BBD,Banco Bradesco S.A.,3.1100,0.0000,0.00%,23.291M,36.289M,29.659B,9.15,+11.87%
BTG,B2Gold Corp.,4.1250,+0.0850,+2.10%,22.655M,39.764M,5.457B,--,+44.29%
DELL,Dell Technologies Inc.,122.33,-11.72,-8.74%,20.378M,5.383M,82.742B,19.17,+16.02%
JOBY,"Joby Aviation, Inc.",14.02,-0.25,-1.75%,20.009M,33.845M,12.001B,--,+185.40%
CRWV,"CoreWeave, Inc.",102.20,-0.59,-0.57%,19.985M,21.514M,49.932B,--,+156.98%
GAP,"The Gap, Inc.",21.88,+0.20,+0.92%,19.601M,9.78M,8.163B,9.51,-3.34%
AG,First Majestic Silver Corp.,9.15,+0.20,+2.23%,19.398M,21.206M,4.473B,--,+60.29%
UP,Wheels Up Experience Inc.,2.9250,-0.3750,-11.36%,18.551M,2.897M,2.044B,--,+86.44%
SBET,"SharpLink Gaming, Inc.",17.66,-0.80,-4.33%,18.105M,37.801M,2.982B,--,+126.23%
FSM,Fortuna Mining Corp.,7.72,+0.27,+3.56%,17.635M,14.304M,2.369B,14.03,+62.31%
BAC,Bank of America Corporation,50.81,+0.32,+0.63%,17.409M,38.803M,376.33B,14.90,+23.90%
DNB,"Dun & Bradstreet Holdings, Inc.",9.15,+0.04,+0.44%,17.827M,4.192M,4.083B,--,-23.75%
HOOD,"Robinhood Markets, Inc.",103.62,-0.07,-0.07%,17.189M,44.93M,92.085B,52.60,+415.36%
HBAN,Huntington Bancshares Incorporated,17.84,+0.04,+0.22%,17.1M,31.119M,26.027B,13.31,+18.90%
BULL,Webull Corporation,13.69,-0.98,-6.71%,16.681M,13.017M,6.634B,11.04,+30.40%
ACHR,Archer Aviation Inc.,8.98,-0.22,-2.34%,16.585M,37.487M,5.796B,--,+170.59%
QBTS,D-Wave Quantum Inc.,15.82,-0.10,-0.63%,16.463M,46.388M,5.411B,--,"+1,476.24%"
RIG,Transocean Ltd.,3.0550,-0.0450,-1.45%,16.105M,33.99M,2.881B,--,-34.60%
KEY,KeyCorp,19.42,+0.07,+0.34%,16.125M,22.882M,21.289B,--,+13.42%
T,AT&T Inc.,29.27,+0.33,+1.15%,15.731M,31.528M,209.31B,16.73,+45.43%
