Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
PLUG,Plug Power Inc.,2.5709,-0.0826 -3.10% 330.451M 69.374M 2.994B -- +27.40%,0.69,3.32
OPEN,Opendoor Technologies Inc.,7.41,-0.97 -11.57% 214.336M 328.769M 5.499B -- +287.96%,0.51,10.87
BBAI,"BigBear.ai Holdings, Inc.",7.90,+0.82 +11.58% 193.894M 117.176M 2.929B -- +356.77%,1.36,10.36
NVDA,NVIDIA Corporation,177.94,-5.67 -3.09% 136.951M 176.214M 4.332T 50.70 +51.91%,86.62,184.55
DNN,Denison Mines Corp.,2.8100,+0.0300 +1.08% 99.575M 73.628M 2.525B -- +54.44%,1.08,2.92
SOUN,"SoundHound AI, Inc.",17.81,+0.50 +2.86% 98.759M 57.525M 7.259B -- +253.27%,4.45,24.98
SNAP,Snap Inc.,8.58,+0.05 +0.59% 98.533M 66.835M 14.499B -- -19.30%,6.90,13.28
INTC,Intel Corporation,29.51,+0.75 +2.60% 97.048M 106.101M 137.806B -- +26.09%,17.67,32.38
BBD,Banco Bradesco S.A.,3.3850,+0.0650 +1.96% 80.419M 35.481M 33.36B 9.67 +28.68%,1.84,3.41
RGTI,"Rigetti Computing, Inc.",30.33,"+1.96 +6.91% 73.808M 46.436M 9.832B -- +3,632.89%",0.71,31.42
NIO,NIO Inc.,6.97,+0.06 +0.87% 60.192M 78.287M 18.27B -- +16.33%,3.02,7.71
TSLA,"Tesla, Inc.",424.61,-9.60 -2.21% 59.225M 90.249M 1.412T 251.25 +70.77%,212.11,488.54
AAL,American Airlines Group Inc.,12.27,-0.06 -0.48% 53.434M 70.751M 8.097B 14.61 +11.68%,8.50,19.10
BTG,B2Gold Corp.,4.9450,+0.1850 +3.89% 54.273M 38.579M 6.561B -- +43.81%,2.20,4.99
ACHR,Archer Aviation Inc.,9.96,+0.41 +4.29% 50.162M 34.095M 6.424B -- +214.14%,2.82,13.92
QBTS,D-Wave Quantum Inc.,26.53,"+0.86 +3.35% 47.651M 43.818M 9.074B -- +2,630.85%",0.87,27.36
MARA,"MARA Holdings, Inc.",17.68,-0.67 -3.62% 46.821M 52.07M 6.552B 9.51 +11.82%,9.81,30.28
RIG,Transocean Ltd.,3.5600,+0.1700 +5.01% 45.289M 27.865M 3.358B -- -25.82%,1.97,4.74
AMZN,"Amazon.com, Inc.",221.21,-6.42 -2.82% 45.091M 42.704M 2.359T 33.72 +17.36%,161.38,242.52
GRAB,Grab Holdings Limited,6.32,-0.13 -2.09% 42.135M 42.222M 25.744B 315.75 +74.32%,3.36,6.62
F,Ford Motor Company,11.72,+0.06 +0.51% 41.374M 65.804M 46.644B 15.03 +7.27%,8.44,11.99
PLTR,Palantir Technologies Inc.,178.66,-0.67 -0.37% 40.64M 69.719M 423.843B 595.53 +385.99%,36.05,190.00
CLSK,"CleanSpark, Inc.",13.82,+0.08 +0.58% 40.326M 24.096M 3.885B 16.07 +42.68%,6.45,17.97
ONDS,Ondas Holdings Inc.,7.68,+0.41 +5.72% 40.041M 36.272M 2.509B -- +940.11%,0.57,7.90
PSLV,Sprott Physical Silver Trust,14.81,-0.01 -0.03% 39.076M 26.915M 8.221B 6.50 +36.72%,9.60,14.98
