Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,3.3148,+0.1048,+3.26%,650.156M,137.631M,2.419B,--,+24.42%
LCID,"Lucid Group, Inc.",3.1000,+0.2800,+9.90%,143.147M,148.618M,9.457B,--,-18.85%
NVDA,NVIDIA Corporation,168.07,-3.31,-1.93%,112.026M,200.302M,4.1T,54.23,+39.80%
NIO,NIO Inc.,4.9820,+0.4620,+10.22%,70.437M,41.343M,10.952B,--,+0.89%
QS,QuantumScape Corporation,13.20,+0.68,+5.44%,61.852M,32.733M,7.388B,--,+55.53%
OSCR,"Oscar Health, Inc.",13.88,+0.26,+1.91%,48.760M,20.217M,3.535B,34.70,-12.64%
SOFI,"SoFi Technologies, Inc.",20.81,-0.35,-1.66%,41.569M,69.07M,23.008B,48.41,+184.79%
F,Ford Motor Company,11.26,-0.05,-0.47%,43.653M,95.522M,44.776B,9.01,-18.22%
TSLA,"Tesla, Inc.",331.53,+3.04,+0.93%,37.277M,110.475M,1.068T,190.53,+33.33%
WBD,"Warner Bros. Discovery, Inc.",12.81,+0.01,+0.04%,34.557M,52.898M,31.68B,--,+48.49%
ACHR,Archer Aviation Inc.,11.07,-0.78,-6.58%,31.731M,38.877M,6.078B,--,+159.87%
PLTR,Palantir Technologies Inc.,148.74,-3.05,-2.01%,30.796M,86.591M,351.013B,646.70,+426.87%
AMD,"Advanced Micro Devices, Inc.",153.26,-3.74,-2.38%,29.848M,46.737M,248.496B,111.87,+1.95%
HOOD,"Robinhood Markets, Inc.",102.49,-1.85,-1.77%,29.975M,45.077M,90.44B,58.57,+356.23%
JOBY,"Joby Aviation, Inc.",16.49,-0.35,-2.11%,27.272M,26.989M,13.872B,--,+152.10%
CLF,Cleveland-Cliffs Inc.,11.24,+0.58,+5.44%,27.522M,32.658M,5.56B,--,-32.87%
VALE,Vale S.A.,10.43,+0.30,+2.96%,31.835M,36.776M,44.523B,7.56,-5.94%
AAL,American Airlines Group Inc.,12.40,+0.08,+0.65%,26.768M,60.323M,8.178B,12.40,+17.56%
QBTS,D-Wave Quantum Inc.,17.31,-1.08,-5.90%,24.593M,69.668M,5.408B,--,"+1,602.78%"
RXRX,"Recursion Pharmaceuticals, Inc.",6.43,+0.03,+0.47%,24.895M,27.179M,2.788B,--,-25.41%
RIVN,"Rivian Automotive, Inc.",14.39,+0.69,+5.00%,24.521M,31.01M,17.232B,--,-21.71%
GRAB,Grab Holdings Limited,5.47,+0.12,+2.24%,25.218M,36.937M,22.558B,546.99,+58.28%
IREN,IREN Limited,18.51,+0.36,+2.01%,22.306M,21.841M,4.478B,--,+66.67%
INTC,Intel Corporation,23.42,+0.16,+0.69%,23.099M,79.437M,102.158B,--,-29.41%
PSLV,Sprott Physical Silver Trust,13.26,+0.11,+0.84%,23.316M,30.32M,6.987B,4.36,+31.37%
RGTI,"Rigetti Computing, Inc.",15.12,-0.95,-5.94%,21.616M,53.624M,4.882B,--,"+1,335.71%"
AAPL,Apple Inc.,213.19,+0.71,+0.33%,20.45M,53.232M,3.184T,33.21,-5.57%
RKT,"Rocket Companies, Inc.",15.79,+0.75,+4.98%,19.432M,13.722M,33.328B,--,-0.73%
SNAP,Snap Inc.,10.26,+0.38,+3.80%,20.365M,38.625M,17.252B,--,-31.05%
RIOT,"Riot Platforms, Inc.",14.03,+0.01,+0.11%,18.925M,38.678M,5.014B,--,+20.97%
MPW,"Medical Properties Trust, Inc.",4.4152,+0.3852,+9.56%,18.127M,8.679M,2.653B,--,-18.91%
