Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
LCID,"Lucid Group, Inc.",3.0800,-0.0500,-1.60%,174.947M,150.793M,9.395B,--,-4.57%
NVDA,NVIDIA Corporation,170.78,+3.75,+2.25%,150.721M,199.403M,4.165T,54.91,+46.20%
MARA,"MARA Holdings, Inc.",17.57,-2.31,-11.62%,137.677M,46.384M,6.183B,--,-3.82%
NIO,NIO Inc.,4.9200,-0.0900,-1.80%,105.63M,42.75M,10.32B,--,+16.51%
WBD,"Warner Bros. Discovery, Inc.",13.31,+0.46,+3.58%,101.89M,53.429M,32.93B,--,+51.71%
HIMS,"Hims & Hers Health, Inc.",58.02,+8.01,+16.02%,78.662M,46.957M,12.987B,85.32,+122.17%
QBTS,D-Wave Quantum Inc.,20.30,+2.71,+15.41%,73.684M,69.716M,6.343B,--,"+1,694.90%"
F,Ford Motor Company,11.38,+0.19,+1.70%,72.977M,94.221M,45.253B,9.10,-18.14%
TSLA,"Tesla, Inc.",332.56,+0.45,+0.14%,76.007M,109.275M,1.071T,188.95,+53.76%
AAL,American Airlines Group Inc.,12.68,+0.18,+1.44%,74.391M,59.541M,8.363B,12.68,+22.91%
QS,QuantumScape Corporation,12.83,-0.97,-7.03%,67.461M,34.23M,7.171B,--,+84.99%
RIOT,"Riot Platforms, Inc.",14.34,+0.07,+0.49%,65.353M,38.925M,5.123B,--,+26.06%
RKT,"Rocket Companies, Inc.",16.21,+0.21,+1.31%,63.895M,14.337M,34.214B,--,+9.07%
VALE,Vale S.A.,10.40,+0.03,+0.29%,60.374M,37.493M,44.395B,7.54,-2.81%
WULF,TeraWulf Inc.,5.20,-0.06,-1.14%,59.291M,46.704M,2.026B,--,+3.34%
T,AT&T Inc.,27.75,+0.33,+1.20%,57.152M,31.769M,199.821B,17.02,+43.11%
STLA,Stellantis N.V.,10.34,+1.07,+11.54%,55.097M,17.748M,30.109B,--,-52.70%
INTC,Intel Corporation,23.49,+0.25,+1.08%,67.747M,78.722M,102.463B,--,-26.69%
OSCR,"Oscar Health, Inc.",15.87,+1.17,+7.96%,50.006M,21.519M,4.042B,39.67,-7.55%
NU,Nu Holdings Ltd.,12.96,+0.17,+1.33%,47.59M,66.11M,62.524B,29.45,+1.99%
PSLV,Sprott Physical Silver Trust,13.31,0.00,0.00%,47.216M,29.975M,7.013B,4.38,+34.17%
SOFI,"SoFi Technologies, Inc.",21.56,+0.58,+2.76%,48.878M,69.189M,23.832B,50.14,+195.49%
PLTR,Palantir Technologies Inc.,154.63,+5.56,+3.73%,46.998M,85.556M,364.913B,702.86,+460.41%
KEY,KeyCorp,18.80,+0.09,+0.48%,42.731M,14.949M,20.914B,--,+18.49%
NOK,Nokia Oyj,4.5200,+0.0600,+1.35%,41.163M,18.49M,26.233B,17.38,+21.53%
RXRX,"Recursion Pharmaceuticals, Inc.",6.43,-0.11,-1.68%,41.399M,27.428M,2.788B,--,-16.26%
GOOGL,Alphabet Inc.,190.23,-1.11,-0.58%,49.015M,41.094M,2.313T,21.25,+10.84%
HBAN,Huntington Bancshares Incorporated,16.82,+0.16,+0.99%,38.909M,27.365M,24.656B,12.55,+11.66%
ACHR,Archer Aviation Inc.,11.36,+0.37,+3.37%,39.404M,39.284M,6.237B,--,+150.91%
CIFR,Cipher Mining Inc.,6.68,-0.26,-3.75%,38.757M,30.38M,2.48B,--,+21.33%
AMD,"Advanced Micro Devices, Inc.",158.65,+3.93,+2.54%,40.263M,46.866M,257.235B,114.96,+6.98%
