Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
WBA,"Walgreens Boots Alliance, Inc.",11.98,0.00,0.00%,451.754M,16.94M,10.369B,--,+29.51%
NVDA,NVIDIA Corporation,180.17,-1.43,-0.79%,278.311M,177.79M,4.394T,57.93,+54.43%
OPEN,Opendoor Technologies Inc.,4.2700,+0.2500,+6.22%,215.317M,240.002M,3.143B,--,+91.43%
LCID,"Lucid Group, Inc.",2.0700,-0.0100,-0.48%,83.042M,138.462M,6.36B,--,-47.47%
RGTI,"Rigetti Computing, Inc.",16.58,+1.19,+7.73%,74.38M,44.086M,5.375B,--,"+1,646.88%"
NIO,NIO Inc.,6.51,+0.17,+2.68%,71.835M,61.537M,15.283B,--,+60.91%
AAL,American Airlines Group Inc.,13.25,+0.12,+0.91%,66.544M,62.069M,8.743B,15.77,+26.37%
SOFI,"SoFi Technologies, Inc.",26.04,+1.08,+4.33%,66.934M,73.409M,31.182B,52.08,+210.83%
TSLA,"Tesla, Inc.",345.98,-3.62,-1.04%,66.972M,99.23M,1.116T,205.94,+69.48%
SOUN,"SoundHound AI, Inc.",12.53,+0.62,+5.21%,63.753M,43.944M,5.108B,--,+146.07%
NU,Nu Holdings Ltd.,14.77,+0.13,+0.89%,59.231M,64.029M,71.374B,31.43,+2.88%
SNAP,Snap Inc.,7.10,+0.11,+1.57%,53.603M,42.54M,11.998B,--,-24.19%
INTC,Intel Corporation,24.93,+0.08,+0.32%,59.469M,104.647M,109.118B,--,+23.45%
PLTR,Palantir Technologies Inc.,158.12,+1.40,+0.89%,57.504M,77.485M,375.114B,527.07,+405.55%
CRWV,"CoreWeave, Inc.",102.79,+5.86,+6.05%,44.926M,21.399M,50.22B,--,+142.32%
F,Ford Motor Company,11.71,-0.20,-1.68%,43.797M,79.971M,46.604B,15.01,+7.20%
SNOW,Snowflake Inc.,241.00,+40.61,+20.27%,41.149M,4.194M,80.412B,--,+75.57%
