Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,5.97,+0.84,+16.28%,416.085M,257.583M,4.394B,--,+157.79%
NVDA,NVIDIA Corporation,170.96,+0.34,+0.20%,105.246M,174.68M,4.162T,48.70,+59.15%
AEO,"American Eagle Outfitters, Inc.",18.51,+4.89,+35.94%,94.827M,11.902M,3.21B,18.90,-29.25%
SOUN,"SoundHound AI, Inc.",13.31,+0.57,+4.43%,78.430M,47.096M,5.42B,--,+184.38%
RIVN,"Rivian Automotive, Inc.",13.59,-0.85,-5.91%,71.869M,35.403M,16.491B,--,+5.09%
AAL,American Airlines Group Inc.,12.90,-0.54,-4.06%,69.546M,63.871M,8.508B,15.35,+24.44%
NIO,NIO Inc.,6.09,-0.24,-3.72%,62.347M,64.486M,14.278B,--,+30.31%
SNAP,Snap Inc.,7.10,-0.15,-2.07%,61.691M,46.578M,11.989B,--,-18.26%
WBD,"Warner Bros. Discovery, Inc.",11.77,-0.15,-1.30%,58.448M,62.122M,29.127B,37.95,+60.65%
DNN,Denison Mines Corp.,2.2850,-0.0650,-2.77%,55.582M,98.849M,2.049B,--,+57.72%
TSLA,"Tesla, Inc.",336.91,+2.82,+0.84%,51.291M,97.681M,1.087T,201.74,+45.15%
AMZN,"Amazon.com, Inc.",235.02,+9.03,+4.00%,47.904M,41.611M,2.506T,35.88,+27.04%
MARA,"MARA Holdings, Inc.",15.16,-0.73,-4.62%,46.409M,47.337M,5.615B,8.15,+14.81%
PLTR,Palantir Technologies Inc.,155.44,+0.54,+0.35%,46.032M,74.047M,368.757B,536.00,+413.59%
HPE,Hewlett Packard Enterprise Company,23.33,+0.51,+2.21%,45.035M,18.169M,30.608B,22.43,+29.37%
SOFI,"SoFi Technologies, Inc.",25.51,+1.02,+4.17%,43.98M,74.179M,30.548B,51.02,+237.33%
INTC,Intel Corporation,24.56,+0.56,+2.33%,42.451M,103.583M,107.499B,--,+23.71%
NOK,Nokia Oyj,4.5950,+0.2150,+4.91%,40.325M,18.951M,24.717B,24.18,+1.15%
BMNR,"Bitmine Immersion Technologies, Inc.",41.77,-3.09,-6.89%,38.236M,35.074M,7.247B,--,+478.84%
NU,Nu Holdings Ltd.,14.88,-0.02,-0.17%,36.395M,64.262M,71.881B,31.65,+3.91%
SBET,"SharpLink Gaming, Inc.",15.43,-1.39,-8.30%,36.145M,39.212M,2.759B,--,+92.01%
GOOGL,Alphabet Inc.,231.57,+0.91,+0.39%,35.427M,38.138M,2.803T,24.66,+46.69%
HIMS,"Hims & Hers Health, Inc.",47.59,+3.13,+7.04%,34.852M,36.09M,10.756B,60.24,+208.11%
PFE,Pfizer Inc.,24.51,-0.28,-1.11%,33.638M,40.776M,139.381B,12.97,-13.05%
AAPL,Apple Inc.,238.82,+0.35,+0.15%,33.08M,54.571M,3.544T,36.30,+7.24%
RIOT,"Riot Platforms, Inc.",13.31,-0.14,-1.00%,32.868M,40.185M,4.922B,--,+101.05%
BTG,B2Gold Corp.,4.0700,-0.0500,-1.21%,31.871M,39.159M,5.404B,--,+53.16%
AGNC,AGNC Investment Corp.,10.23,+0.28,+2.76%,31.113M,20.139M,10.652B,34.08,-2.93%
PSLV,Sprott Physical Silver Trust,13.75,-0.11,-0.79%,30.46M,27.091M,7.63B,6.03,+41.86%
HBAN,Huntington Bancshares Incorporated,17.88,+0.26,+1.50%,30.154M,31.504M,26.078B,13.34,+20.20%
JOBY,"Joby Aviation, Inc.",12.93,-0.11,-0.88%,29.665M,34.157M,11.064B,--,+169.98%
ITUB,Itaú Unibanco Holding S.A.,7.01,+0.07,+1.08%,29.244M,28.409M,72.281B,9.61,+13.26%
F,Ford Motor Company,11.66,+0.04,+0.37%,26.499M,73.652M,46.419B,14.95,+7.89%
FIG,"Figma, Inc.",55.08,-13.05,-19.15%,26.282M,14.351M,26.978B,--,-41.01%
AMD,"Advanced Micro Devices, Inc.",161.76,-0.37,-0.23%,26.287M,57.015M,262.511B,96.86,+16.27%
GRAB,Grab Holdings Limited,5.07,+0.15,+3.15%,26.224M,36.727M,20.689B,253.75,+47.31%
RGTI,"Rigetti Computing, Inc.",15.12,+0.08,+0.53%,25.975M,44.899M,4.901B,--,"+1,780.00%"
CRM,"Salesforce, Inc.",243.71,-12.74,-4.97%,25.896M,7.689M,232.987B,35.47,+4.20%
KDP,Keurig Dr Pepper Inc.,29.19,+0.10,+0.36%,25.837M,12.611M,39.66B,25.84,-21.31%
LUMN,"Lumen Technologies, Inc.",4.9955,+0.2755,+5.84%,25.32M,11.555M,5.126B,--,-14.18%
HOOD,"Robinhood Markets, Inc.",103.71,+2.89,+2.87%,25.105M,44.786M,92.164B,52.64,+412.56%
AI,"C3.ai, Inc.",15.53,-1.15,-6.86%,25.089M,7.859M,2.136B,--,-21.02%
BAC,Bank of America Corporation,50.66,+0.60,+1.19%,24.882M,38.821M,375.201B,14.85,+24.71%
ABEV,Ambev S.A.,2.1965,+0.0465,+2.17%,25.249M,31.039M,35.598B,12.92,-7.33%
WULF,TeraWulf Inc.,8.84,-0.14,-1.56%,24.672M,54.551M,3.467B,--,+113.30%
IREN,IREN Limited,26.11,-2.09,-7.43%,24.173M,27.237M,7.103B,66.96,+316.69%
QBTS,D-Wave Quantum Inc.,15.19,-0.11,-0.73%,23.776M,44.41M,5.195B,--,"+1,559.44%"
BBD,Banco Bradesco S.A.,3.0819,+0.0619,+2.05%,23.427M,34.321M,30.326B,9.06,+5.59%
CIFR,Cipher Mining Inc.,7.53,-0.58,-7.14%,23.031M,33.663M,2.961B,--,+180.62%
GOOG,Alphabet Inc.,232.12,+1.02,+0.44%,22.602M,25.315M,2.804T,24.75,+45.71%
PATH,UiPath Inc.,10.81,-0.07,-0.69%,22.167M,10.678M,5.781B,--,-14.60%
T,AT&T Inc.,29.58,+0.53,+1.84%,21.946M,31.238M,211.473B,16.90,+40.63%
MRVL,"Marvell Technology, Inc.",64.14,+1.83,+2.93%,21.819M,20.58M,55.291B,--,-10.85%
RIG,Transocean Ltd.,3.0850,+0.0950,+3.17%,22.313M,32.845M,2.91B,--,-28.30%
BABA,Alibaba Group Holding Limited,130.95,-5.50,-4.03%,21.44M,14.359M,314.356B,15.14,+65.53%
M,"Macy's, Inc.",17.08,+0.80,+4.94%,20.812M,7.901M,4.572B,9.71,+9.48%
KEY,KeyCorp,19.23,+0.27,+1.45%,20.724M,23.638M,21.081B,--,+16.69%
LCID,"Lucid Group, Inc.",15.72,-1.06,-6.34%,20.355M,13.509M,4.831B,--,-53.76%
RKT,"Rocket Companies, Inc.",18.97,+1.09,+6.07%,20.033M,18.7M,40.029B,--,-9.61%
PPBI,"Pacific Premier Bancorp, Inc.",24.49,0.00,0.00%,19.567M,1.329M,2.375B,17.13,-0.41%
PBR,Petróleo Brasileiro S.A. - Petrobras,12.39,+0.08,+0.65%,19.001M,22.901M,78.175B,5.79,-17.99%
OSCR,"Oscar Health, Inc.",18.40,+0.72,+4.08%,18.764M,27.013M,4.758B,--,+1.61%
SMCI,"Super Micro Computer, Inc.",40.42,+0.33,+0.81%,18.065M,37.472M,24.023B,24.06,-3.28%
AG,First Majestic Silver Corp.,9.14,-0.34,-3.54%,18.061M,20.798M,4.471B,--,+94.46%
CNC,Centene Corporation,28.50,-1.56,-5.21%,18.031M,15.461M,13.995B,6.92,-58.63%
SMR,NuScale Power Corporation,36.02,-4.40,-10.89%,17.088M,13.592M,4.823B,--,+444.01%
HL,Hecla Mining Company,8.90,-0.08,-0.89%,16.807M,22.15M,5.963B,55.62,+58.10%
CMCSA,Comcast Corporation,33.99,+0.10,+0.28%,16.901M,20.637M,125.48B,5.64,-14.85%
AMCR,Amcor plc,8.31,-0.04,-0.42%,16.628M,25.251M,19.165B,25.98,-25.58%
AVGO,Broadcom Inc.,306.35,+3.96,+1.31%,16.326M,20.149M,1.441T,111.40,+97.87%
CDE,"Coeur Mining, Inc.",14.22,+0.24,+1.75%,15.153M,12.959M,9.136B,35.54,+154.46%
RKLB,Rocket Lab Corporation,43.03,-0.50,-1.16%,14.858M,24.003M,20.756B,--,+615.95%
BRKR,Bruker Corporation,29.78,+0.43,+1.47%,14.816M,3.207M,4.518B,57.27,-55.09%
CRWV,"CoreWeave, Inc.",87.97,-1.91,-2.12%,14.323M,20.528M,42.98B,--,+124.70%
VALE,Vale S.A.,10.25,+0.04,+0.44%,14.3M,41.437M,43.775B,8.41,-0.29%
LYFT,"Lyft, Inc.",16.74,-0.18,-1.06%,14.143M,17.279M,6.804B,72.78,+50.40%
OWL,Blue Owl Capital Inc.,17.98,+0.07,+0.36%,14.249M,6.876M,27.852B,163.41,+8.55%
GTLB,GitLab Inc.,42.82,-4.09,-8.72%,14.168M,5.021M,7.074B,475.78,-16.01%
RF,Regions Financial Corporation,27.31,+0.37,+1.37%,14.114M,13.752M,24.369B,12.76,+19.15%
