Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
PLUG,Plug Power Inc.,3.8250,-0.3050 -7.38% 157.352M 88.473M 4.455B -- +100.49%,0.69,4.58
OPEN,Opendoor Technologies Inc.,8.89,-0.40 -4.27% 132.072M 346.872M 6.597B -- +418.44%,0.51,10.87
RGTI,"Rigetti Computing, Inc.",43.60,"+1.89 +4.53% 129.233M 57.775M 14.133B -- +5,254.30%",0.73,46.18
DNN,Denison Mines Corp.,2.8407,+0.0307 +1.09% 123.948M 74.394M 2.547B -- +47.12%,1.08,2.97
F,Ford Motor Company,11.94,-0.76 -5.99% 108.941M 62.739M 47.519B 15.31 +21.07%,8.44,12.80
NVDA,NVIDIA Corporation,185.72,+0.21 +0.11% 103.649M 172.385M 4.522T 52.91 +39.62%,86.62,191.05
AMD,"Advanced Micro Devices, Inc.",211.05,+7.34 +3.60% 92.139M 56.771M 342.501B 126.38 +17.89%,76.48,226.71
SOFI,"SoFi Technologies, Inc.",27.80,+1.44 +5.46% 88.241M 70.146M 33.289B 55.60 +213.44%,8.26,30.30
ACHR,Archer Aviation Inc.,13.20,-0.44 -3.19% 82.778M 37.914M 8.518B -- +350.17%,2.85,13.92
INTC,Intel Corporation,37.40,+0.85 +2.31% 81.156M 118.374M 177.896B -- +56.90%,17.67,38.68
PSLV,Sprott Physical Silver Trust,16.11,-0.24 -1.47% 76.697M 36.852M 8.939B 7.07 +57.67%,9.60,16.42
QBTS,D-Wave Quantum Inc.,35.60,"+0.58 +1.66% 73.588M 47.321M 12.176B -- +3,723.14%",0.87,37.90
BBAI,"BigBear.ai Holdings, Inc.",7.36,-0.33 -4.29% 71.259M 93.658M 2.728B -- +409.27%,1.48,10.36
LAC,Lithium Americas Corp.,8.28,-0.17 -1.95% 65.472M 28.233M 2.002B -- +211.81%,2.31,9.48
SNAP,Snap Inc.,8.20,-0.32 -3.70% 59.135M 87.352M 13.865B -- -20.15%,6.90,13.28
BBD,Banco Bradesco S.A.,3.1000,-0.0800 -2.52% 56.363M 39.069M 30.71B 8.86 +16.06%,1.84,3.41
NIO,NIO Inc.,7.49,-0.10 -1.30% 56.312M 84.86M 18.692B -- +21.63%,3.02,8.02
TSLA,"Tesla, Inc.",447.84,-5.41 -1.19% 56.321M 89.588M 1.489T 266.57 +85.38%,212.11,488.54
QUBT,Quantum Computing Inc.,21.74,"-0.42 -1.92% 54.157M 25.554M 4.059B -- +2,977.78%",0.65,27.15
IREN,IREN Limited,59.09,+1.34 +2.32% 51.217M 31.218M 16.071B 151.51 +617.39%,5.13,60.25
BMNR,"Bitmine Immersion Technologies, Inc.",59.60,-3.62 -5.73% 50.439M 48.1M 16.66B -- +715.74%,3.92,161.00
PLTR,Palantir Technologies Inc.,183.73,+4.20 +2.34% 43.319M 65.436M 435.86B 592.66 +333.12%,39.02,190.00
MARA,"MARA Holdings, Inc.",19.75,-0.82 -3.99% 41.005M 55.775M 7.317B 10.62 +29.94%,9.81,30.28
ONDS,Ondas Holdings Inc.,10.84,"+0.18 +1.64% 39.568M 42.055M 3.542B -- +1,054.93%",0.57,11.63
