Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
LCID,"Lucid Group, Inc.",2.0300,-0.0800,-3.79%,211.876M,127.93M,6.192B,--,-23.27%
NVDA,NVIDIA Corporation,153.30,-4.69,-2.97%,211.827M,248.597M,3.739T,49.45,+28.79%
TSLA,"Tesla, Inc.",300.71,-16.95,-5.34%,143.199M,121.867M,968.575B,171.83,+37.36%
F,Ford Motor Company,11.35,+0.50,+4.61%,132.353M,115.274M,45.134B,9.08,-15.70%
HOOD,"Robinhood Markets, Inc.",92.33,-1.30,-1.39%,119.938M,43.229M,81.474B,52.76,+316.87%
SOFI,"SoFi Technologies, Inc.",17.64,-0.57,-3.13%,92.288M,66.835M,19.499B,41.02,+182.33%
PLTR,Palantir Technologies Inc.,130.68,-5.64,-4.14%,89.855M,99.903M,308.393B,568.17,+427.76%
WBD,"Warner Bros. Discovery, Inc.",10.94,-0.52,-4.54%,86.969M,47.095M,27.066B,--,+59.17%
NU,Nu Holdings Ltd.,13.64,-0.08,-0.58%,81.764M,61.906M,65.805B,31.00,+11.09%
INTC,Intel Corporation,22.85,+0.45,+2.01%,78.587M,91.961M,99.672B,--,-27.90%
AAPL,Apple Inc.,207.82,+2.65,+1.29%,77.922M,63.376M,3.104T,32.37,-6.86%
SNAP,Snap Inc.,9.35,+0.66,+7.59%,68.63M,38.855M,15.626B,--,-46.56%
SOUN,"SoundHound AI, Inc.",10.48,-0.25,-2.33%,40.213M,30.765M,4.21B,--,+172.34%
ACHR,Archer Aviation Inc.,9.88,-0.97,-8.94%,52.932M,33.643M,5.424B,--,+191.67%
QBTS,D-Wave Quantum Inc.,14.82,+0.18,+1.23%,53.39M,65.697M,4.631B,--,"+1,218.92%"
BBD,Banco Bradesco S.A.,3.0900,0.0000,0.00%,52.09M,42.465M,29.768B,9.97,+41.74%
AMD,"Advanced Micro Devices, Inc.",136.11,-5.79,-4.08%,54.456M,47.517M,220.689B,98.63,-13.64%
VALE,Vale S.A.,9.82,+0.11,+1.13%,49.728M,36.124M,41.919B,7.12,-12.84%
PFE,Pfizer Inc.,25.04,+0.80,+3.30%,48.633M,47.113M,142.362B,18.14,-12.90%
AAL,American Airlines Group Inc.,11.52,+0.30,+2.67%,50.069M,62.489M,7.598B,11.52,+1.54%
RIOT,"Riot Platforms, Inc.",11.27,-0.03,-0.27%,49.027M,34.689M,4.026B,--,+16.26%
BMNR,"Bitmine Immersion Technologies, Inc.",46.00,+12.10,+35.69%,46.24M,6.493M,278.912M,--,+337.42%
HBAN,Huntington Bancshares Incorporated,17.18,+0.42,+2.51%,48.128M,23.985M,25.028B,13.22,+26.87%
NIO,NIO Inc.,3.5100,+0.0800,+2.33%,44.698M,38.126M,8.023B,--,-24.28%
BAC,Bank of America Corporation,48.15,+0.83,+1.75%,43.49M,48.071M,362.66B,14.37,+15.61%
IREN,IREN Limited,15.23,+0.66,+4.53%,40.708M,17.438M,3.684B,--,+1.25%
MARA,"MARA Holdings, Inc.",15.70,+0.02,+0.13%,40.494M,44.064M,5.525B,--,-29.11%
SMCI,"Super Micro Computer, Inc.",47.20,-1.81,-3.69%,41.222M,48.453M,28.17B,25.65,-41.46%
QS,QuantumScape Corporation,6.36,-0.36,-5.36%,35.781M,19.535M,3.555B,--,+39.13%
STLA,Stellantis N.V.,10.22,+0.19,+1.89%,35.62M,17.319M,30.346B,4.73,-48.98%
HIMS,"Hims & Hers Health, Inc.",47.96,-1.89,-3.79%,35.383M,45.836M,10.735B,70.53,+135.03%
AMZN,"Amazon.com, Inc.",220.46,+1.07,+0.49%,37.184M,50.482M,2.34T,35.91,+9.70%
CCL,Carnival Corporation & plc,28.64,+0.52,+1.85%,32.794M,26.455M,38.832B,14.99,+60.14%
AMCR,Amcor plc,9.47,+0.28,+3.05%,33.074M,38.353M,21.699B,16.91,-4.07%
RIG,Transocean Ltd.,2.6600,+0.0700,+2.70%,32.787M,44.772M,2.349B,--,-49.90%
RUN,Sunrun Inc.,9.04,+0.86,+10.51%,32.137M,22.08M,2.066B,--,-25.30%
JOBY,"Joby Aviation, Inc.",9.81,-0.74,-7.01%,31.81M,20.493M,8.255B,--,+112.70%
CLF,Cleveland-Cliffs Inc.,8.12,+0.52,+6.84%,40.368M,31.006M,4.017B,--,-51.38%
RIVN,"Rivian Automotive, Inc.",13.47,-0.27,-1.97%,30.195M,30.976M,15.442B,--,-7.72%
GOOGL,Alphabet Inc.,175.84,-0.39,-0.22%,35.552M,42.651M,2.14T,19.65,-4.86%
APLD,Applied Digital Corporation,9.76,-0.31,-3.08%,28.69M,52.496M,2.197B,--,+58.83%
CLSK,"CleanSpark, Inc.",11.08,+0.05,+0.45%,28.406M,26.832M,3.113B,--,-34.85%
ABEV,Ambev S.A.,2.4200,+0.0100,+0.41%,26.778M,33.505M,37.792B,14.24,+16.99%
RGTI,"Rigetti Computing, Inc.",11.33,-0.53,-4.47%,27.806M,48.525M,3.657B,--,"+1,149.74%"
PCG,PG&E Corporation,14.13,+0.19,+1.36%,26.378M,22.742M,31.053B,12.96,-18.38%
RKLB,Rocket Lab Corporation,34.33,-1.44,-4.03%,26.185M,20.571M,15.841B,--,+675.92%
GRAB,Grab Holdings Limited,4.9300,-0.1000,-1.99%,27.505M,37.981M,20.331B,493.00,+43.71%
AES,The AES Corporation,10.77,+0.25,+2.38%,25.445M,16.585M,7.667B,5.85,-39.99%
BTG,B2Gold Corp.,3.6100,0.0000,0.00%,25.89M,53.473M,4.77B,--,+33.70%
AZEK,The AZEK Company Inc.,54.35,-0.51,-0.93%,26.82M,4.07M,7.818B,52.77,+30.55%
AGNC,AGNC Investment Corp.,9.34,+0.15,+1.63%,23.977M,32.287M,9.53B,25.94,-4.87%
HPE,Hewlett Packard Enterprise Company,20.48,+0.03,+0.15%,22.197M,20.123M,26.874B,19.69,-3.17%
ERIC,Telefonaktiebolaget LM Ericsson (publ),8.55,+0.07,+0.83%,22.434M,25.075M,28.705B,171.00,+36.77%
NKE,"NIKE, Inc.",73.41,+2.37,+3.34%,21.609M,21.159M,108.352B,33.99,-6.58%
MU,"Micron Technology, Inc.",120.89,-2.36,-1.91%,24.679M,24.357M,135.292B,21.78,-7.04%
GOOG,Alphabet Inc.,176.91,-0.48,-0.27%,24.329M,28.338M,2.139T,19.74,-4.94%
T,AT&T Inc.,28.88,-0.06,-0.21%,21.327M,35.662M,207.957B,17.72,+53.77%
PR,Permian Resources Corporation,13.99,+0.37,+2.72%,21.285M,11.586M,11.19B,8.53,-16.54%
