Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
WBA,"Walgreens Boots Alliance, Inc.",11.98,0.00,0.00%,451.754M,16.121M,0,--,+33.56%
OPEN,Opendoor Technologies Inc.,4.9427,+0.4927,+11.07%,335.141M,248.812M,3.638B,--,+129.38%
NVDA,NVIDIA Corporation,169.82,-4.30,-2.47%,187.945M,174.658M,4.135T,48.24,+61.28%
NIO,NIO Inc.,6.47,+0.09,+1.49%,99.906M,63.058M,15.482B,--,+53.73%
SNAP,Snap Inc.,7.19,+0.05,+0.67%,77.891M,44.273M,12.146B,--,-19.41%
AAL,American Airlines Group Inc.,13.31,-0.06,-0.49%,78.13M,62.465M,8.779B,15.84,+26.13%
SOFI,"SoFi Technologies, Inc.",24.92,-0.62,-2.41%,68.17M,73.925M,29.846B,49.85,+239.18%
SOUN,"SoundHound AI, Inc.",12.81,-0.21,-1.57%,61.19M,45.658M,5.224B,--,+185.53%
PLTR,Palantir Technologies Inc.,157.40,+0.69,+0.44%,57.28M,74.97M,373.404B,524.66,+413.63%
BTG,B2Gold Corp.,4.2600,+0.1300,+3.15%,56.436M,38.885M,5.636B,--,+54.10%
RGTI,"Rigetti Computing, Inc.",15.34,-0.89,-5.45%,56.643M,44.583M,4.974B,--,"+1,853.07%"
CIFR,Cipher Mining Inc.,8.30,+0.66,+8.57%,53.996M,32.9M,3.262B,--,+138.75%
MARA,"MARA Holdings, Inc.",15.98,+0.01,+0.03%,49.543M,47.141M,5.922B,8.59,+4.72%
TSLA,"Tesla, Inc.",329.21,-4.65,-1.39%,47.278M,98.508M,1.062T,197.13,+58.53%
IREN,IREN Limited,29.03,+2.55,+9.62%,44.067M,26.328M,7.895B,74.43,+283.77%
DNN,Denison Mines Corp.,2.2600,-0.0600,-2.58%,45.968M,102.647M,2.026B,--,+51.63%
F,Ford Motor Company,11.65,-0.12,-0.98%,42.44M,75.9M,46.385B,14.94,+7.19%
