Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,3.6950,+0.5250,+16.56%,335.333M,199.65M,2.719B,--,+61.73%
INTC,Intel Corporation,23.80,-0.76,-3.09%,176.608M,92.134M,104.173B,--,+14.13%
WULF,TeraWulf Inc.,9.70,+0.73,+8.14%,124.806M,51.801M,3.804B,--,+106.21%
NVDA,NVIDIA Corporation,182.21,+1.76,+0.98%,97.15M,182.258M,4.444T,58.78,+38.81%
IQ,"iQIYI, Inc.",2.3350,+0.3450,+17.29%,87.173M,19.654M,2.249B,58.38,-39.88%
PPCB,"Propanc Biopharma, Inc. Common Stock",6.15,+3.28,+112.55%,65.754M,"10,072",71.378M,--,"+239,066.67%"
NU,Nu Holdings Ltd.,13.35,+0.24,+1.87%,65.572M,63.181M,64.488B,28.39,-9.34%
APLD,Applied Digital Corporation,16.28,+2.19,+15.52%,61.51M,49.797M,4.257B,--,+242.82%
PLTR,Palantir Technologies Inc.,173.26,-3.91,-2.21%,50.353M,73.009M,411.032B,577.53,+445.14%
LCID,"Lucid Group, Inc.",2.1975,+0.0175,+0.81%,44.207M,144.383M,6.752B,--,-32.92%
TSLA,"Tesla, Inc.",335.24,+4.68,+1.42%,43.336M,102.887M,1.081T,198.37,+48.42%
RUN,Sunrun Inc.,15.16,+1.24,+8.94%,41.893M,24.218M,3.499B,--,-31.29%
MARA,"MARA Holdings, Inc.",16.03,+0.36,+2.33%,41.53M,46.477M,5.94B,8.62,-4.68%
BMNR,"Bitmine Immersion Technologies, Inc.",55.99,-1.82,-3.15%,40.742M,31.746M,9.714B,--,+645.94%
NIO,NIO Inc.,4.8750,+0.0650,+1.35%,38.441M,50.607M,10.407B,--,+18.18%
AAL,American Airlines Group Inc.,13.18,+0.01,+0.04%,36.042M,61.151M,8.693B,15.68,+27.74%
SOUN,"SoundHound AI, Inc.",14.88,-0.71,-4.55%,33.921M,42.721M,6.066B,--,+214.95%
RIOT,"Riot Platforms, Inc.",12.27,+0.94,+8.25%,32.831M,39.093M,4.533B,--,+40.75%
SOFI,"SoFi Technologies, Inc.",24.19,+0.42,+1.78%,32.722M,70.489M,28.971B,48.39,+218.63%
UNH,UnitedHealth Group Incorporated,310.11,+6.10,+2.01%,32.391M,17.987M,280.859B,13.42,-47.47%
SNAP,Snap Inc.,7.36,+0.21,+2.94%,32.32M,39.661M,12.437B,--,-24.74%
AMD,"Advanced Micro Devices, Inc.",176.18,-1.33,-0.75%,29.671M,55.3M,285.906B,105.49,+14.32%
CIFR,Cipher Mining Inc.,6.03,+0.82,+15.66%,29.611M,31.912M,2.37B,--,+30.58%
HOOD,"Robinhood Markets, Inc.",114.32,+0.15,+0.13%,28.694M,43.969M,101.594B,57.74,+462.97%
RIVN,"Rivian Automotive, Inc.",12.40,+0.16,+1.34%,27.923M,32.624M,15.051B,--,-9.53%
NVO,Novo Nordisk A/S,53.96,+2.13,+4.12%,27.082M,14.432M,232.98B,13.77,-61.25%
F,Ford Motor Company,11.44,-0.00,-0.00%,26.464M,84.332M,45.529B,14.67,+6.72%
BBD,Banco Bradesco S.A.,3.0199,+0.0599,+2.03%,25.671M,37.777M,29.814B,8.88,+1.37%
WBD,"Warner Bros. Discovery, Inc.",11.85,+0.00,+0.00%,25.117M,60.954M,29.338B,38.23,+55.31%
BAC,Bank of America Corporation,47.85,+0.92,+1.95%,24.22M,38.77M,354.46B,14.03,+18.33%
AAPL,Apple Inc.,231.16,-0.43,-0.19%,23.941M,56.592M,3.43T,35.02,+2.52%
PFE,Pfizer Inc.,25.14,-0.00,-0.02%,23.567M,41.002M,142.906B,13.30,-12.71%
OSCR,"Oscar Health, Inc.",16.67,+1.03,+6.62%,23.556M,25.437M,4.311B,--,-11.24%
JOBY,"Joby Aviation, Inc.",15.97,-0.66,-4.00%,23.522M,33.49M,13.666B,--,+221.04%
QBTS,D-Wave Quantum Inc.,16.68,-0.33,-1.91%,22.257M,63.648M,5.707B,--,"+1,734.95%"
RGTI,"Rigetti Computing, Inc.",16.70,+0.06,+0.33%,21.903M,50.817M,5.415B,--,"+1,813.79%"
IREN,IREN Limited,20.58,+0.89,+4.50%,21.441M,23.912M,4.976B,--,+142.49%
ACHR,Archer Aviation Inc.,9.89,+0.07,+0.71%,20.977M,39.059M,6.379B,--,+159.79%
AMCR,Amcor plc,8.54,-0.19,-2.18%,19.429M,26.146M,19.568B,26.69,-17.80%
PCG,PG&E Corporation,15.10,+0.08,+0.57%,17.954M,27.312M,33.198B,13.99,-19.12%
RKLB,Rocket Lab Corporation,45.47,+1.20,+2.70%,17.734M,22.733M,21.933B,--,+515.72%
ITUB,Itaú Unibanco Holding S.A.,6.98,+0.01,+0.14%,16.489M,29.979M,71.51B,9.43,+11.60%
AMZN,"Amazon.com, Inc.",231.04,+0.01,+0.00%,16.449M,42.606M,2.464T,35.22,+29.63%
NOK,Nokia Oyj,4.2400,+0.0400,+0.95%,16.094M,18.426M,22.863B,22.32,+0.96%
VALE,Vale S.A.,9.78,-0.14,-1.36%,15.798M,42.831M,41.77B,8.02,-5.61%
SMCI,"Super Micro Computer, Inc.",46.13,+0.76,+1.67%,15.35M,40.232M,27.529B,27.46,-27.25%
BTG,B2Gold Corp.,3.8800,-0.0200,-0.51%,15.673M,43.033M,5.135B,--,+41.82%
RXRX,"Recursion Pharmaceuticals, Inc.",5.57,-0.20,-3.38%,14.674M,27.871M,2.42B,--,-19.30%
HIMS,"Hims & Hers Health, Inc.",45.18,-0.84,-1.82%,14.201M,39.772M,10.213B,57.20,+177.90%
CMCSA,Comcast Corporation,33.47,+0.02,+0.07%,13.718M,20.63M,123.589B,5.55,-16.92%
HBAN,Huntington Bancshares Incorporated,16.64,+0.07,+0.42%,13.678M,31.203M,24.276B,12.42,+18.10%
CSX,CSX Corporation,35.90,-0.42,-1.14%,13.584M,17.145M,66.937B,22.03,+7.97%
META,"Meta Platforms, Inc.",767.67,-17.56,-2.24%,13.15M,11.952M,1.928T,27.85,+48.36%
QS,QuantumScape Corporation,8.86,-0.16,-1.83%,13.199M,42.846M,5.018B,--,+55.69%
TTD,"The Trade Desk, Inc.",55.00,+2.88,+5.53%,12.834M,12.839M,26.892B,66.27,-49.22%
RIG,Transocean Ltd.,2.9500,0.0000,0.00%,12.746M,35.808M,2.782B,--,-43.27%
KEY,KeyCorp,18.14,+0.09,+0.53%,12.752M,21.167M,19.885B,--,+8.02%
CLSK,"CleanSpark, Inc.",9.85,+0.10,+0.98%,12.506M,26.261M,2.767B,11.45,-18.82%
KGC,Kinross Gold Corporation,19.32,-0.01,-0.05%,12.353M,19.613M,23.579B,15.58,+106.52%
AG,First Majestic Silver Corp.,8.72,-0.13,-1.49%,12.236M,21.942M,4.267B,--,+53.38%
AUR,"Aurora Innovation, Inc.",6.47,+0.08,+1.17%,12.169M,22.409M,11.93B,--,+69.05%
MSFT,Microsoft Corporation,515.75,-4.42,-0.85%,12.093M,19.456M,3.834T,37.84,+23.40%
GOOGL,Alphabet Inc.,202.99,-0.91,-0.45%,11.994M,39.556M,2.46T,21.64,+22.34%
TEM,"Tempus AI, Inc.",78.00,+4.22,+5.72%,11.848M,11.979M,13.551B,36.28,+28.07%
CSCO,"Cisco Systems, Inc.",66.86,+0.66,+0.99%,11.61M,20.267M,264.746B,25.61,+32.45%
PSLV,Sprott Physical Silver Trust,12.88,-0.02,-0.19%,11.738M,27.558M,6.784B,4.24,+28.61%
T,AT&T Inc.,28.97,+0.09,+0.33%,11.525M,31.608M,207.111B,16.55,+48.13%
PBR,Petróleo Brasileiro S.A. - Petrobras,12.09,+0.02,+0.17%,11.502M,22.866M,75.616B,5.65,-21.01%
LUMN,"Lumen Technologies, Inc.",4.6600,+0.2300,+5.19%,11.498M,11.631M,4.782B,--,-23.09%
ABEV,Ambev S.A.,2.1946,+0.0046,+0.21%,11.424M,30.039M,34.818B,12.91,-9.50%
CCL,Carnival Corporation & plc,30.05,+0.28,+0.96%,11.239M,22.557M,40.737B,15.73,+90.77%
EQX,Equinox Gold Corp.,7.88,-0.11,-1.32%,11.286M,14.95M,5.988B,--,+40.25%
HL,Hecla Mining Company,7.74,+0.07,+0.85%,11.035M,21.539M,5.182B,48.34,+27.62%
LYFT,"Lyft, Inc.",15.90,+0.09,+0.54%,10.848M,16.023M,6.464B,69.15,+36.38%
CLF,Cleveland-Cliffs Inc.,10.57,+0.16,+1.59%,10.619M,32.916M,5.231B,--,-18.03%
ET,Energy Transfer LP,17.25,+0.01,+0.09%,10.527M,13.019M,59.231B,13.38,+5.77%
UAA,"Under Armour, Inc.",5.18,+0.01,+0.29%,10.254M,12.116M,2.19B,23.57,-37.79%
ENPH,"Enphase Energy, Inc.",36.12,+1.28,+3.67%,10.18M,9.266M,4.723B,28.00,-70.90%
UBER,"Uber Technologies, Inc.",94.10,+1.50,+1.62%,10.074M,19.873M,196.238B,16.03,+24.83%
U,Unity Software Inc.,38.68,+0.67,+1.76%,10.027M,14.949M,16.343B,--,+127.33%
CMG,"Chipotle Mexican Grill, Inc.",43.78,-0.26,-0.59%,10.003M,15.801M,58.697B,38.74,-16.34%
MP,MP Materials Corp.,72.77,-2.26,-3.02%,9.919M,15.777M,12.88B,--,+501.68%
GRAB,Grab Holdings Limited,5.10,-0.03,-0.52%,9.806M,36.937M,20.802B,255.18,+54.05%
AVGO,Broadcom Inc.,304.45,-1.89,-0.62%,9.682M,20.452M,1.432T,111.53,+82.66%
CORZ,"Core Scientific, Inc.",14.49,+0.36,+2.58%,9.299M,19.063M,4.428B,--,+36.00%
LRCX,Lam Research Corporation,98.75,-0.76,-0.76%,9.236M,10.653M,124.993B,23.80,+12.92%
RBLX,Roblox Corporation,120.46,+3.12,+2.65%,9.032M,8.718M,83.55B,--,+187.18%
AGNC,AGNC Investment Corp.,9.59,-0.05,-0.47%,8.963M,23.206M,9.985B,31.95,-5.22%
IAG,IAMGOLD Corporation,8.22,+0.07,+0.92%,8.908M,15.435M,4.724B,5.74,+58.98%
CNC,Centene Corporation,28.99,+0.50,+1.74%,8.897M,14.124M,14.231B,7.03,-63.61%
