Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,3.3190,+0.2790,+9.18%,297.222M,194.061M,2.443B,--,+69.83%
INTC,Intel Corporation,25.60,+1.74,+7.29%,205.68M,87.982M,112.051B,--,+14.33%
NVDA,NVIDIA Corporation,179.31,-2.71,-1.49%,92.989M,183.388M,4.373T,58.03,+46.11%
NU,Nu Holdings Ltd.,13.16,+1.15,+9.58%,90.936M,61.716M,63.49B,29.91,-14.76%
WULF,TeraWulf Inc.,8.98,+0.27,+3.04%,68.915M,50.714M,3.518B,--,+116.13%
UNH,UnitedHealth Group Incorporated,309.24,+37.75,+13.90%,49.529M,18.005M,280.068B,13.39,-53.00%
NIO,NIO Inc.,4.7650,+0.3150,+7.09%,43.192M,49.91M,10.926B,--,+12.66%
TSLA,"Tesla, Inc.",329.18,-6.40,-1.91%,42.366M,103.234M,1.062T,195.94,+55.27%
PLTR,Palantir Technologies Inc.,175.95,-5.05,-2.79%,41.789M,72.956M,417.412B,567.58,+464.28%
BMNR,"Bitmine Immersion Technologies, Inc.",56.13,-4.32,-7.14%,42.097M,31.166M,9.739B,--,+680.00%
RGTI,"Rigetti Computing, Inc.",16.33,-1.65,-9.15%,34.164M,51.126M,5.295B,--,"+1,902.23%"
AMCR,Amcor plc,8.73,-0.03,-0.29%,33.644M,25.447M,20.015B,27.30,-16.17%
AMD,"Advanced Micro Devices, Inc.",177.08,-3.87,-2.14%,31.146M,55.168M,287.373B,106.67,+21.80%
AAL,American Airlines Group Inc.,13.15,+0.34,+2.61%,29.824M,61.109M,8.68B,15.66,+27.56%
QBTS,D-Wave Quantum Inc.,16.84,-1.34,-7.34%,29.349M,64.727M,5.761B,--,"+1,854.84%"
RIVN,"Rivian Automotive, Inc.",12.40,+0.34,+2.86%,26.318M,32.305M,15.053B,--,-8.71%
SOUN,"SoundHound AI, Inc.",15.69,-0.86,-5.17%,26.22M,42.495M,6.395B,--,+232.80%
LCID,"Lucid Group, Inc.",2.2350,-0.0150,-0.67%,25.309M,145.481M,6.867B,--,-28.57%
JOBY,"Joby Aviation, Inc.",17.19,-0.18,-1.01%,24.71M,33.19M,14.719B,--,+237.28%
AAPL,Apple Inc.,230.66,-2.12,-0.91%,23.124M,56.571M,3.423T,35.00,+2.98%
AMZN,"Amazon.com, Inc.",230.17,-0.81,-0.35%,22.791M,42.665M,2.455T,35.09,+30.45%
F,Ford Motor Company,11.49,+0.05,+0.44%,22.621M,84.635M,45.729B,14.73,+8.85%
SNAP,Snap Inc.,7.20,+0.12,+1.74%,22.279M,39.403M,12.173B,--,-23.29%
AMAT,"Applied Materials, Inc.",162.06,-26.18,-13.91%,21.245M,6.853M,130.053B,19.69,-9.46%
CORZ,"Core Scientific, Inc.",14.67,+0.84,+6.04%,20.918M,18.587M,4.48B,--,+37.12%
WBD,"Warner Bros. Discovery, Inc.",11.97,+0.19,+1.58%,20.945M,60.832M,29.626B,38.60,+58.97%
LYFT,"Lyft, Inc.",15.98,+1.36,+9.27%,20.451M,15.812M,6.493B,69.46,+30.54%
SOFI,"SoFi Technologies, Inc.",23.30,+0.00,+0.02%,20.171M,70.707M,27.895B,46.59,+232.71%
HOOD,"Robinhood Markets, Inc.",112.66,+1.95,+1.76%,19.595M,43.845M,100.117B,57.19,+454.10%
RUN,Sunrun Inc.,12.95,+2.48,+23.62%,19.133M,23.193M,2.989B,--,-45.98%
MARA,"MARA Holdings, Inc.",15.65,-0.10,-0.67%,18.575M,46.538M,5.796B,8.41,-3.02%
BTG,B2Gold Corp.,3.9100,+0.0800,+2.09%,19.167M,43.101M,5.224B,--,+42.38%
RIOT,"Riot Platforms, Inc.",11.40,-0.85,-6.90%,18.239M,39.187M,4.216B,--,+53.32%
