Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
F,Ford Motor Company,13.84,+1.50 +12.16% 298.367M 85.282M 55.081B 15.09 +21.72%,8.44,13.97
BBAI,"BigBear.ai Holdings, Inc.",7.05,+0.27 +3.98% 293.443M 100.328M 2.613B -- +307.51%,1.51,10.36
INTC,Intel Corporation,38.28,+0.12 +0.31% 246.38M 125.9M 167.551B -- +67.02%,17.67,41.12
OPEN,Opendoor Technologies Inc.,7.97,+0.94 +13.37% 207.912M 272.788M 5.866B -- +326.20%,0.51,10.87
NVDA,NVIDIA Corporation,186.26,+4.10 +2.25% 131.297M 173.456M 4.535T 49.62 +32.55%,86.62,195.62
BITF,Bitfarms Ltd.,4.61,+0.45 +10.68% 103.117M 77.296M 2.547B -- +115.42%,0.67,6.60
TSLA,"Tesla, Inc.",433.72,-15.26 -3.40% 94.728M 87.003M 1.399T 199.04 +65.22%,214.25,488.54
AAL,American Airlines Group Inc.,13.78,+1.01 +7.91% 94.353M 74.035M 9.092B 15.53 +1.32%,8.50,19.10
DNN,Denison Mines Corp.,2.81,+0.08 +2.93% 90.256M 80.636M 2.519B -- +26.01%,1.08,3.42
RGTI,"Rigetti Computing, Inc.",38.84,"-0.76 -1.91% 87.713M 76.653M 12.591B -- +2,489.33%",1.06,58.15
PLUG,Plug Power Inc.,2.95,+0.07 +2.43% 80.963M 100.923M 3.407B -- +31.70%,0.69,4.58
T,AT&T Inc.,25.14,+0.52 +2.11% 80.554M 37.35M 179.761B 16.67 +13.70%,21.38,29.79
RIG,Transocean Ltd.,3.90,+0.01 +0.26% 78.302M 39.716M 3.678B -- -3.23%,1.97,4.74
NOK,Nokia Oyj,6.30,+0.13 +2.11% 71.565M 30.836M 34.105B 22.40 +27.27%,3.91,6.34
AMD,"Advanced Micro Devices, Inc.",252.92,+17.93 +7.63% 71.221M 63.31M 410.449B 97.39 +58.15%,76.48,253.39
QBTS,D-Wave Quantum Inc.,32.65,"+1.59 +5.12% 67.661M 52.061M 11.167B -- +2,620.83%",0.98,46.75
ABEV,Ambev S.A.,2.19,-0.02 -0.90% 67.436M 37.008M 34.761B 13.14 -3.95%,1.76,2.64
RF,Regions Financial Corporation,24.57,+0.47 +1.95% 58.105M 23.046M 21.924B 12.80 +2.12%,17.74,27.96
SOFI,"SoFi Technologies, Inc.",29.01,+0.93 +3.31% 53.155M 71.891M 34.738B 52.18 +159.25%,8.60,30.30
ONDS,Ondas Holdings Inc.,7.46,+0.40 +5.67% 51.307M 47.896M 2.048B -- +757.47%,0.57,11.70
GRAB,Grab Holdings Limited,5.85,+0.13 +2.27% 50.349M 44.475M 23.848B 256.54 +40.29%,3.36,6.62
QS,QuantumScape Corporation,16.82,+2.16 +14.73% 48.383M 40.277M 9.52B -- +195.61%,3.40,19.07
SNAP,Snap Inc.,7.95,+0.08 +1.02% 47.646M 92.163M 13.434B -- -25.77%,6.90,13.28
CIFR,Cipher Mining Inc.,20.66,+3.41 +19.73% 47.036M 41.59M 8.125B -- +265.02%,1.86,22.00
JOBY,"Joby Aviation, Inc.",16.13,+0.46 +2.94% 40.337M 41.084M 13.807B -- +206.07%,4.80,20.95
