Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,3.3700,+0.3300,+10.86%,285.068M,194.061M,2.48B,--,+69.83%
INTC,Intel Corporation,25.14,+1.28,+5.36%,184.667M,87.982M,110.031B,--,+14.33%
NVDA,NVIDIA Corporation,179.51,-2.51,-1.38%,86.567M,183.388M,4.378T,58.10,+46.11%
NU,Nu Holdings Ltd.,13.24,+1.23,+10.26%,85.672M,61.716M,63.887B,30.10,-14.76%
WULF,TeraWulf Inc.,8.81,+0.10,+1.21%,64.383M,50.714M,3.455B,--,+116.13%
UNH,UnitedHealth Group Incorporated,307.99,+36.50,+13.44%,45.532M,18.005M,278.939B,13.33,-53.00%
NIO,NIO Inc.,4.7500,+0.3000,+6.75%,40.222M,49.91M,10.892B,--,+12.66%
PLTR,Palantir Technologies Inc.,176.54,-4.46,-2.46%,39.023M,72.956M,418.823B,569.50,+464.28%
BMNR,"Bitmine Immersion Technologies, Inc.",55.34,-5.11,-8.45%,39.143M,31.166M,9.601B,--,+680.00%
TSLA,"Tesla, Inc.",328.54,-7.04,-2.10%,37.127M,103.234M,1.06T,195.56,+55.27%
RGTI,"Rigetti Computing, Inc.",16.36,-1.62,-9.03%,30.409M,51.126M,5.302B,--,"+1,902.23%"
AMCR,Amcor plc,8.74,-0.02,-0.17%,30.407M,25.447M,20.038B,27.33,-16.17%
AMD,"Advanced Micro Devices, Inc.",177.59,-3.36,-1.86%,29.298M,55.168M,288.201B,106.98,+21.80%
QBTS,D-Wave Quantum Inc.,16.90,-1.28,-7.01%,27.366M,64.727M,5.782B,--,"+1,854.84%"
AAL,American Airlines Group Inc.,13.11,+0.29,+2.27%,25.732M,61.109M,8.651B,15.61,+27.56%
SOUN,"SoundHound AI, Inc.",15.50,-1.04,-6.29%,24.755M,42.495M,6.319B,--,+232.80%
JOBY,"Joby Aviation, Inc.",17.18,-0.19,-1.07%,23.405M,33.19M,14.71B,--,+237.28%
RIVN,"Rivian Automotive, Inc.",12.20,+0.14,+1.13%,22.128M,32.305M,14.799B,--,-8.71%
AMZN,"Amazon.com, Inc.",230.45,-0.53,-0.23%,21.184M,42.665M,2.458T,35.13,+30.45%
AAPL,Apple Inc.,231.25,-1.53,-0.66%,20.205M,56.571M,3.432T,35.09,+2.98%
