Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
APLD,Applied Digital Corporation,13.57,+3.54,+35.29%,104.276M,49.574M,3.054B,--,+123.39%
NVDA,NVIDIA Corporation,180.85,+1.58,+0.88%,115.463M,192.763M,4.411T,58.34,+64.15%
SOFI,"SoFi Technologies, Inc.",22.98,+1.11,+5.07%,79.655M,70.142M,25.587B,45.96,+205.45%
GRAB,Grab Holdings Limited,5.0000,-0.2900,-5.48%,51.237M,36.63M,20.62B,500.00,+63.27%
NIO,NIO Inc.,4.9300,+0.4200,+9.30%,88.36M,44.018M,11.244B,--,+11.08%
F,Ford Motor Company,11.14,+0.27,+2.44%,57.768M,90.321M,44.279B,8.91,+1.68%
ABEV,Ambev S.A.,2.2050,-0.0950,-4.13%,43.779M,29.233M,35.273B,13.78,+12.20%
HOOD,"Robinhood Markets, Inc.",104.42,-1.68,-1.58%,39.361M,44.368M,92.143B,53.01,+424.21%
AMD,"Advanced Micro Devices, Inc.",179.39,-0.12,-0.07%,41.1M,49.993M,290.863B,131.90,+35.44%
AMZN,"Amazon.com, Inc.",234.92,+4.73,+2.05%,44.345M,41.276M,2.494T,38.20,+25.06%
INTC,Intel Corporation,19.93,-0.41,-2.02%,40.253M,80.688M,87.234B,--,-29.98%
CFLT,"Confluent, Inc.",18.01,-8.39,-31.76%,33.679M,6.262M,6.132B,--,+27.97%
MSFT,Microsoft Corporation,535.70,+22.46,+4.38%,31.239M,19.726M,3.982T,39.25,+23.05%
TSLA,"Tesla, Inc.",312.61,-6.43,-2.02%,43.005M,108.001M,1.008T,184.98,+47.12%
RGTI,"Rigetti Computing, Inc.",15.45,+1.28,+9.07%,31.861M,53.793M,4.988B,--,"+1,394.73%"
NCLH,Norwegian Cruise Line Holdings Ltd.,25.50,+2.10,+8.95%,28.802M,14.861M,11.391B,14.49,+34.87%
META,"Meta Platforms, Inc.",778.52,+83.30,+11.98%,26.895M,12.595M,1.957T,28.28,+39.67%
NVO,Novo Nordisk A/S,48.49,-1.54,-3.08%,29.025M,12.033M,232.124B,13.28,-62.23%
AAL,American Airlines Group Inc.,11.45,-0.06,-0.56%,41.404M,61.023M,7.552B,13.63,+13.51%
GOOGL,Alphabet Inc.,192.65,-3.88,-1.97%,28.351M,41.912M,2.335T,20.56,+15.09%
SMCI,"Super Micro Computer, Inc.",60.85,+0.15,+0.24%,27.495M,45.116M,36.319B,33.07,-9.69%
PLTR,Palantir Technologies Inc.,158.77,+0.16,+0.10%,25.676M,80.693M,374.683B,661.54,+508.17%
INDV,Indivior PLC,19.89,+2.49,+14.30%,17.852M,1.839M,2.481B,--,+27.75%
HIMS,"Hims & Hers Health, Inc.",69.73,+4.20,+6.41%,24.452M,46.469M,15.608B,102.54,+254.02%
BMY,Bristol-Myers Squibb Company,43.92,-2.06,-4.49%,22.139M,13.906M,89.371B,16.39,-4.55%
QBTS,D-Wave Quantum Inc.,18.00,+0.94,+5.48%,24.418M,70.393M,5.623B,--,"+1,666.05%"
CMCSA,Comcast Corporation,33.29,+0.79,+2.45%,19.848M,20.153M,124.314B,8.20,-19.27%
MARA,"MARA Holdings, Inc.",16.55,-0.00,-0.03%,23.184M,49.114M,6.129B,8.90,-8.77%
AAPL,Apple Inc.,209.08,+0.03,+0.01%,24.1M,53.124M,3.123T,32.57,-4.26%
LCID,"Lucid Group, Inc.",2.4950,-0.0050,-0.20%,28.22M,152.635M,7.666B,--,-23.55%
PCG,PG&E Corporation,13.98,-0.04,-0.29%,21.132M,24.259M,30.724B,12.83,-23.97%
PFE,Pfizer Inc.,23.80,-0.01,-0.06%,23.1M,40.86M,135.283B,17.24,-22.32%
BAX,Baxter International Inc.,22.71,-5.34,-19.04%,21.718M,4.192M,11.654B,--,-22.10%
SNAP,Snap Inc.,9.62,+0.30,+3.22%,24.21M,35.484M,16.184B,--,-27.24%
BTG,B2Gold Corp.,3.3800,+0.0600,+1.81%,23.801M,45.563M,4.502B,--,+12.54%
WULF,TeraWulf Inc.,5.32,+0.31,+6.12%,21.782M,46.664M,2.071B,--,+21.90%
QS,QuantumScape Corporation,8.89,+0.11,+1.20%,22.662M,39.268M,5.029B,--,+44.17%
RBLX,Roblox Corporation,139.35,+14.41,+11.53%,16.251M,8.749M,94.519B,--,+221.60%
BBD,Banco Bradesco S.A.,2.8150,+0.0450,+1.62%,20.09M,41.136M,27.572B,9.38,+25.34%
WBD,"Warner Bros. Discovery, Inc.",13.16,-0.10,-0.72%,24.44M,58.425M,32.571B,--,+58.23%
NU,Nu Holdings Ltd.,12.35,-0.27,-2.10%,21.181M,64.833M,59.606B,28.08,+9.55%
ARM,Arm Holdings plc,143.64,-19.68,-12.05%,14.401M,4.99M,152.152B,220.98,+34.41%
VALE,Vale S.A.,9.60,-0.03,-0.36%,26.585M,39.947M,41.712B,6.95,-8.11%
NBIS,Nebius Group N.V.,56.36,+5.07,+9.89%,16.059M,13.209M,13.454B,--,+156.45%
GOOG,Alphabet Inc.,193.73,-3.71,-1.88%,14.944M,28.119M,2.337T,20.65,+14.49%
LRCX,Lam Research Corporation,94.30,-4.79,-4.83%,15.024M,10.035M,120.621B,22.72,+19.34%
MU,"Micron Technology, Inc.",109.91,-4.83,-4.21%,15.521M,21.576M,123.004B,19.80,+13.03%
RIOT,"Riot Platforms, Inc.",13.74,+0.22,+1.66%,14.833M,40.093M,4.911B,--,+45.06%
PANW,"Palo Alto Networks, Inc.",174.99,-8.04,-4.39%,16.346M,5.536M,116.683B,100.57,+15.98%
KGC,Kinross Gold Corporation,15.97,+0.55,+3.53%,14.289M,20.127M,19.695B,16.29,+68.52%
UNH,UnitedHealth Group Incorporated,253.47,-12.57,-4.72%,15.739M,19.318M,229.933B,10.98,-53.55%
SOUN,"SoundHound AI, Inc.",10.67,+0.28,+2.65%,13.661M,37.932M,4.285B,--,+122.96%
IONQ,"IonQ, Inc.",41.28,+1.40,+3.51%,12.836M,22.964M,12.024B,--,+430.32%
FCX,Freeport-McMoRan Inc.,40.42,+1.28,+3.27%,13.867M,14.259M,56.588B,30.62,-10.29%
CORZ,"Core Scientific, Inc.",13.57,+0.51,+3.95%,12.42M,17.53M,4.121B,--,+38.00%
CVS,CVS Health Corporation,63.32,+1.02,+1.64%,14.462M,8.572M,80.101B,15.11,+3.78%
OKLO,Oklo Inc.,79.02,+3.39,+4.48%,12.46M,21.514M,11.646B,--,+802.51%
HBAN,Huntington Bancshares Incorporated,16.58,-0.00,-0.01%,19.222M,29.328M,24.302B,12.37,+15.38%
IREN,IREN Limited,16.73,+0.59,+3.66%,12.814M,23.456M,4.046B,--,+73.74%
WRD,WeRide Inc.,9.24,-0.11,-1.12%,11.753M,15.113M,2.63B,--,-43.50%
PSLV,Sprott Physical Silver Trust,12.40,-0.07,-0.60%,21.18M,30.868M,6.536B,4.08,+27.74%
ALHC,"Alignment Healthcare, Inc.",13.69,+0.69,+5.31%,9.657M,3.437M,2.708B,--,+50.81%
CCL,Carnival Corporation & plc,30.17,+0.03,+0.12%,12.263M,24.083M,40.914B,15.80,+91.24%
EBAY,eBay Inc.,91.75,+14.19,+18.30%,11.228M,5.349M,42.282B,20.39,+37.93%
MRVL,"Marvell Technology, Inc.",81.79,+0.05,+0.06%,13.83M,20.703M,70.519B,--,+29.62%
AGNC,AGNC Investment Corp.,9.48,+0.01,+0.05%,12.489M,25.066M,9.881B,26.35,-4.76%
TAL,TAL Education Group,11.06,+0.97,+9.66%,9.863M,6.154M,6.733B,79.04,+11.12%
RIG,Transocean Ltd.,2.9300,-0.0200,-0.68%,14.829M,39.119M,2.588B,--,-45.97%
VFC,V.F. Corporation,11.75,-0.97,-7.63%,11.448M,8.358M,4.58B,43.52,-23.10%
AUR,"Aurora Innovation, Inc.",6.20,+0.41,+7.05%,10.518M,24.56M,10.963B,--,+42.26%
RIVN,"Rivian Automotive, Inc.",13.10,+0.07,+0.58%,16.288M,32.125M,15.699B,--,-14.50%
CLSK,"CleanSpark, Inc.",11.63,+0.21,+1.80%,11.21M,27.19M,3.266B,--,-24.32%
BCS,Barclays PLC,19.69,-0.17,-0.86%,12.853M,15.688M,69.447B,9.12,+75.60%
QCOM,QUALCOMM Incorporated,148.82,-10.24,-6.44%,11.626M,8.306M,163.401B,14.38,-3.01%
OSCR,"Oscar Health, Inc.",14.36,+0.36,+2.57%,10.27M,23.719M,3.657B,35.90,-22.48%
ACHR,Archer Aviation Inc.,10.19,+0.04,+0.39%,11.374M,39.851M,5.594B,--,+153.12%
