Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
WBA,"Walgreens Boots Alliance, Inc.",11.98,0.00,0.00%,451.754M,16.94M,10.369B,--,+29.51%
NVDA,NVIDIA Corporation,178.73,-2.87,-1.58%,185.666M,177.79M,4.359T,57.47,+54.43%
OPEN,Opendoor Technologies Inc.,4.1599,+0.1399,+3.48%,164.73M,240.002M,3.061B,--,+91.43%
RGTI,"Rigetti Computing, Inc.",17.00,+1.61,+10.49%,56.119M,44.086M,5.512B,--,"+1,646.88%"
TSLA,"Tesla, Inc.",344.12,-5.48,-1.57%,45.401M,99.23M,1.11T,204.84,+69.48%
AAL,American Airlines Group Inc.,13.29,+0.16,+1.22%,43.523M,62.069M,8.769B,15.82,+26.37%
SOUN,"SoundHound AI, Inc.",12.65,+0.74,+6.25%,40.754M,43.944M,5.159B,--,+146.07%
LCID,"Lucid Group, Inc.",2.0550,-0.0250,-1.20%,39.446M,138.462M,6.314B,--,-47.47%
NIO,NIO Inc.,6.36,+0.02,+0.37%,39.628M,61.537M,14.939B,--,+60.91%
NU,Nu Holdings Ltd.,14.95,+0.31,+2.12%,37.646M,64.029M,72.244B,31.81,+2.88%
PLTR,Palantir Technologies Inc.,155.68,-1.04,-0.66%,36.43M,77.485M,369.326B,518.93,+405.55%
INTC,Intel Corporation,24.70,-0.15,-0.58%,36.066M,104.647M,108.133B,--,+23.45%
SOFI,"SoFi Technologies, Inc.",25.92,+0.96,+3.86%,36.181M,73.409M,31.042B,51.85,+210.83%
SNAP,Snap Inc.,7.12,+0.13,+1.86%,33.462M,42.54M,12.032B,--,-24.19%
F,Ford Motor Company,11.69,-0.22,-1.85%,29.807M,79.971M,46.524B,14.99,+7.20%
WULF,TeraWulf Inc.,9.45,+0.32,+3.56%,27.578M,54.425M,3.708B,--,+117.38%
IQ,"iQIYI, Inc.",2.5000,+0.1400,+5.93%,25.93M,21.449M,2.407B,250.00,+5.36%
SNOW,Snowflake Inc.,242.22,+41.83,+20.87%,25.952M,4.194M,80.819B,--,+75.57%
AMD,"Advanced Micro Devices, Inc.",167.36,+0.23,+0.14%,25.474M,56.516M,271.599B,100.22,+14.87%
BMNR,"Bitmine Immersion Technologies, Inc.",45.70,-0.33,-0.71%,25.051M,34.923M,7.93B,--,+493.94%
RIOT,"Riot Platforms, Inc.",13.94,+0.39,+2.92%,22.706M,39.864M,5.154B,--,+76.43%
BBD,Banco Bradesco S.A.,3.1200,+0.1000,+3.31%,22.241M,36.146M,30.641B,9.18,+8.24%
PSLV,Sprott Physical Silver Trust,13.25,+0.20,+1.53%,21.87M,27.066M,7.352B,5.81,+30.63%
