Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NVDA,NVIDIA Corporation,157.27,+3.97,+2.59%,107.321M,248.473M,3.835T,50.73,+19.50%
INTC,Intel Corporation,21.91,-0.94,-4.11%,95.359M,92.295M,95.571B,--,-26.83%
TSLA,"Tesla, Inc.",314.86,+14.15,+4.70%,86.254M,120.786M,1.014T,180.95,+22.05%
LCID,"Lucid Group, Inc.",2.0593,+0.0293,+1.44%,84.55M,129.329M,6.281B,--,-31.19%
F,Ford Motor Company,11.66,+0.31,+2.73%,79.199M,115.327M,46.367B,9.33,-11.81%
HOOD,"Robinhood Markets, Inc.",99.84,+7.51,+8.13%,78.307M,44.515M,88.101B,57.05,+303.36%
VALE,Vale S.A.,10.23,+0.41,+4.23%,70.801M,36.537M,43.691B,7.42,-15.42%
CNC,Centene Corporation,34.07,-22.58,-39.86%,65.876M,5.217M,16.953B,5.03,-15.14%
MARA,"MARA Holdings, Inc.",17.50,+1.80,+11.43%,55.34M,44.062M,6.157B,--,-25.17%
OSCR,"Oscar Health, Inc.",17.10,-3.35,-16.36%,49.908M,11.932M,4.356B,42.76,+19.80%
AAPL,Apple Inc.,210.76,+2.94,+1.41%,43.267M,64.082M,3.148T,32.83,-6.20%
QBTS,D-Wave Quantum Inc.,15.40,+0.59,+3.95%,42.207M,65.91M,4.814B,--,"+1,247.27%"
SOFI,"SoFi Technologies, Inc.",18.04,+0.40,+2.26%,41.104M,67.46M,19.94B,41.95,+170.55%
RGTI,"Rigetti Computing, Inc.",12.36,+1.03,+9.14%,39.883M,48.265M,3.991B,--,"+1,080.21%"
PLTR,Palantir Technologies Inc.,132.86,+2.18,+1.67%,38.844M,99.819M,313.538B,553.58,+405.53%
SOUN,"SoundHound AI, Inc.",11.19,+0.72,+6.82%,38.724M,30.965M,4.497B,--,+166.67%
NU,Nu Holdings Ltd.,13.44,-0.20,-1.50%,36.403M,62.369M,64.817B,30.53,+9.73%
GRAB,Grab Holdings Limited,4.9300,0.0000,0.00%,31.529M,37.985M,20.331B,493.00,+39.27%
SNAP,Snap Inc.,9.41,+0.06,+0.70%,30.985M,39.509M,15.734B,--,-40.63%
CLF,Cleveland-Cliffs Inc.,8.71,+0.59,+7.27%,30.663M,31.214M,4.308B,--,-49.09%
RIOT,"Riot Platforms, Inc.",12.04,+0.77,+6.82%,30.505M,34.999M,4.301B,--,+17.76%
BBD,Banco Bradesco S.A.,3.0567,+0.0206,+0.68%,28.838M,42.891M,29.908B,9.86,+37.95%
CLSK,"CleanSpark, Inc.",12.23,+1.15,+10.42%,27.89M,26.866M,3.437B,--,-31.39%
QUBT,Quantum Computing Inc.,19.64,+1.00,+5.34%,25.237M,26.041M,3.042B,--,"+3,591.09%"
NKE,"NIKE, Inc.",76.07,+2.66,+3.62%,25.235M,21.427M,112.279B,35.22,-2.43%
ACHR,Archer Aviation Inc.,9.99,+0.11,+1.08%,24.931M,34.234M,5.483B,--,+134.68%
AMD,"Advanced Micro Devices, Inc.",138.96,+2.85,+2.09%,24.704M,48.082M,225.31B,101.43,-16.96%
AAL,American Airlines Group Inc.,11.62,+0.10,+0.91%,24.607M,62.258M,7.667B,11.62,+3.60%
AZEK,The AZEK Company Inc.,54.35,-0.51,-0.93%,26.82M,4.022M,7.818B,52.77,+33.67%
WBD,"Warner Bros. Discovery, Inc.",11.11,+0.18,+1.60%,23.185M,47.931M,27.499B,--,+51.31%
RIVN,"Rivian Automotive, Inc.",13.18,-0.29,-2.15%,22.773M,30.576M,15.11B,--,-8.05%
BTG,B2Gold Corp.,3.6600,+0.0500,+1.39%,22.691M,53.226M,4.844B,--,+29.86%
MRVL,"Marvell Technology, Inc.",75.27,-0.97,-1.27%,22.31M,21.977M,64.898B,--,+5.60%
LYG,Lloyds Banking Group plc,4.0400,-0.1900,-4.50%,21.562M,25.497M,60.499B,11.88,+49.47%
BAC,Bank of America Corporation,48.49,+0.33,+0.70%,21.631M,48.404M,365.183B,14.47,+17.73%
IREN,IREN Limited,15.06,-0.17,-1.15%,21.531M,17.88M,3.641B,--,+6.13%
PFE,Pfizer Inc.,25.23,+0.19,+0.76%,21.383M,47.394M,143.442B,18.28,-9.60%
PSLV,Sprott Physical Silver Trust,12.39,+0.15,+1.18%,20.73M,37.043M,6.526B,4.07,+18.15%
T,AT&T Inc.,28.48,-0.40,-1.39%,20.543M,35.407M,205.077B,17.47,+54.60%
APLD,Applied Digital Corporation,10.23,+0.47,+4.82%,20.548M,52.524M,2.302B,--,+44.17%
QS,QuantumScape Corporation,6.78,+0.42,+6.68%,19.707M,19.975M,3.792B,--,+25.69%
CCL,Carnival Corporation & plc,29.33,+0.69,+2.43%,19.291M,26.695M,39.775B,15.36,+64.13%
JOBY,"Joby Aviation, Inc.",10.18,+0.36,+3.72%,19.259M,20.83M,8.562B,--,+90.49%
MU,"Micron Technology, Inc.",122.18,+1.29,+1.06%,19.109M,24.527M,136.73B,22.01,-11.64%
RXRX,"Recursion Pharmaceuticals, Inc.",5.20,+0.07,+1.46%,18.899M,25.676M,2.116B,--,-30.20%
STLA,Stellantis N.V.,10.27,+0.05,+0.44%,18.317M,17.628M,29.653B,4.75,-48.57%
SMCI,"Super Micro Computer, Inc.",48.35,+1.15,+2.43%,17.901M,48.492M,28.854B,26.27,-44.27%
RIG,Transocean Ltd.,2.7350,+0.0750,+2.82%,17.453M,44.308M,2.416B,--,-48.65%
ABEV,Ambev S.A.,2.4600,+0.0400,+1.65%,17.225M,33.682M,38.576B,14.47,+16.35%
BCS,Barclays PLC,17.84,-0.49,-2.65%,17.164M,14.659M,63.783B,8.66,+63.95%
RKT,"Rocket Companies, Inc.",14.73,+0.26,+1.76%,16.836M,13.468M,29.283B,736.75,+4.55%
AMZN,"Amazon.com, Inc.",220.67,+0.21,+0.10%,16.194M,50.247M,2.343T,35.88,+11.57%
HBAN,Huntington Bancshares Incorporated,17.26,+0.08,+0.49%,16.129M,24.511M,25.152B,13.28,+31.75%
AG,First Majestic Silver Corp.,8.40,+0.05,+0.54%,15.694M,24.367M,4.073B,--,+34.19%
ITUB,Itaú Unibanco Holding S.A.,6.82,+0.03,+0.48%,15.578M,30.815M,69.057B,9.47,+24.48%
GOOGL,Alphabet Inc.,178.29,+2.45,+1.40%,15.45M,42.83M,2.169T,19.88,-5.37%
NIO,NIO Inc.,3.4800,-0.0300,-0.85%,15.231M,38.127M,7.773B,--,-27.93%
HIMS,"Hims & Hers Health, Inc.",47.44,-0.51,-1.07%,14.885M,46.008M,10.62B,69.77,+134.07%
BMNR,"Bitmine Immersion Technologies, Inc.",56.50,+10.50,+22.83%,15.701M,8.852M,342.576M,--,+493.55%
ERIC,Telefonaktiebolaget LM Ericsson (publ),8.52,-0.03,-0.29%,14.537M,25.03M,28.611B,170.50,+38.13%
CNH,CNH Industrial N.V.,13.56,+0.20,+1.46%,14.36M,18.601M,16.936B,16.94,+34.68%
RUN,Sunrun Inc.,9.34,+0.30,+3.26%,14.305M,22.379M,2.133B,--,-25.66%
