Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
LCID,"Lucid Group, Inc.",2.1800,+0.1300,+6.34%,169.219M,127.851M,6.65B,--,-30.03%
NVDA,NVIDIA Corporation,159.63,+2.38,+1.51%,108.347M,245.729M,3.893T,51.49,+24.97%
HOOD,"Robinhood Markets, Inc.",94.22,-3.76,-3.84%,47.613M,45.345M,83.142B,53.84,+332.01%
F,Ford Motor Company,11.84,+0.06,+0.55%,47.095M,113.721M,47.062B,9.47,-8.33%
TSLA,"Tesla, Inc.",317.73,+2.08,+0.66%,46.361M,120.515M,1.023T,182.60,+25.50%
WULF,TeraWulf Inc.,5.22,+0.18,+3.67%,44.954M,43.023M,2.036B,--,-9.68%
INTC,Intel Corporation,22.52,+0.64,+2.93%,44.557M,90.576M,98.232B,--,-31.67%
CIFR,Cipher Mining Inc.,6.22,+0.54,+9.49%,38.495M,24.024M,2.309B,--,+20.85%
IREN,IREN Limited,16.96,+1.30,+8.30%,37.359M,18.262M,4.102B,--,+4.19%
SOFI,"SoFi Technologies, Inc.",18.53,+0.41,+2.25%,34.224M,67.357M,20.48B,43.09,+180.06%
PLTR,Palantir Technologies Inc.,134.37,+2.25,+1.70%,31.697M,99.261M,317.101B,610.77,+385.20%
RUN,Sunrun Inc.,10.44,+1.45,+16.18%,26.954M,22.423M,2.387B,--,-26.37%
MARA,"MARA Holdings, Inc.",17.78,-0.02,-0.10%,26.486M,44.974M,6.258B,--,-11.75%
CNC,Centene Corporation,33.53,-0.25,-0.75%,26.383M,6.612M,16.682B,4.94,-49.10%
NU,Nu Holdings Ltd.,13.62,+0.14,+1.00%,26.082M,62.187M,65.733B,30.97,+5.23%
BMNR,"Bitmine Immersion Technologies, Inc.",112.57,+54.07,+92.42%,28.16M,9.693M,682.517M,--,+654.84%
AAPL,Apple Inc.,214.18,+1.74,+0.82%,24.806M,63.501M,3.199T,33.36,-6.14%
RGTI,"Rigetti Computing, Inc.",13.14,+0.06,+0.46%,24.717M,48.848M,4.241B,--,"+1,218.55%"
AZEK,The AZEK Company Inc.,54.35,-0.51,-0.93%,26.82M,4.004M,7.818B,52.77,+33.67%
OSCR,"Oscar Health, Inc.",16.42,-0.20,-1.22%,22.982M,13.153M,4.181B,41.04,-0.95%
STLA,Stellantis N.V.,10.28,-0.05,-0.44%,23.111M,17.49M,29.711B,4.74,-47.19%
DDOG,"Datadog, Inc.",154.73,+19.72,+14.61%,23.002M,4.928M,53.435B,329.20,+0.33%
QBTS,D-Wave Quantum Inc.,16.67,+0.69,+4.35%,22.99M,66.397M,5.211B,--,"+1,352.73%"
AAL,American Airlines Group Inc.,11.72,+0.09,+0.73%,23.171M,61.678M,7.726B,11.72,+5.34%
AMD,"Advanced Micro Devices, Inc.",138.13,-0.39,-0.28%,21.468M,47.899M,223.956B,100.82,-19.42%
RIOT,"Riot Platforms, Inc.",12.24,+0.04,+0.33%,21.416M,35.426M,4.373B,--,+26.56%
PSLV,Sprott Physical Silver Trust,12.53,+0.10,+0.80%,21.801M,36.352M,6.602B,4.12,+16.93%
BTG,B2Gold Corp.,3.6250,-0.0350,-0.96%,24.161M,52.955M,4.79B,--,+30.71%
AMZN,"Amazon.com, Inc.",223.22,+3.30,+1.50%,21.515M,49.187M,2.37T,36.35,+9.96%
SOUN,"SoundHound AI, Inc.",11.19,-0.06,-0.53%,19.426M,31.555M,4.495B,--,+168.50%
VALE,Vale S.A.,10.19,-0.09,-0.83%,18.688M,37.466M,43.52B,7.39,-11.84%
PFE,Pfizer Inc.,25.49,+0.17,+0.65%,18.341M,47.122M,144.892B,18.47,-9.73%
JOBY,"Joby Aviation, Inc.",10.58,+0.42,+4.18%,17.478M,21.08M,8.907B,--,+96.90%
SNAP,Snap Inc.,9.30,-0.08,-0.87%,17.129M,39.465M,15.539B,--,-42.74%
CLSK,"CleanSpark, Inc.",12.31,-0.16,-1.32%,16.702M,27.234M,3.46B,--,-22.24%
TMC,TMC the metals company Inc.,7.02,+0.64,+10.03%,16.624M,12.067M,3.532B,--,+319.74%
QS,QuantumScape Corporation,7.05,+0.24,+3.60%,16.267M,20.325M,3.938B,--,+34.65%
WBD,"Warner Bros. Discovery, Inc.",11.24,+0.12,+1.08%,16.104M,47.861M,27.81B,--,+54.23%
HBAN,Huntington Bancshares Incorporated,17.57,+0.17,+0.95%,15.935M,24.512M,25.589B,13.51,+35.51%
RIVN,"Rivian Automotive, Inc.",13.24,+0.38,+2.91%,15.908M,30.641M,15.867B,--,-12.98%
BBD,Banco Bradesco S.A.,3.0899,+0.0533,+1.76%,15.922M,42.697M,30.696B,9.97,+32.17%
GOOGL,Alphabet Inc.,178.75,+0.11,+0.06%,14.838M,42.539M,2.175T,19.93,-6.27%
CLF,Cleveland-Cliffs Inc.,8.82,+0.06,+0.74%,14.608M,31.452M,4.365B,--,-43.99%
ACHR,Archer Aviation Inc.,10.12,+0.14,+1.40%,14.179M,34.522M,5.556B,--,+126.82%
QUBT,Quantum Computing Inc.,21.16,+0.51,+2.47%,14.154M,26.524M,3.279B,--,"+3,307.59%"
CCL,Carnival Corporation & plc,30.04,+0.39,+1.32%,14.111M,26.49M,40.734B,15.73,+72.28%
CNH,CNH Industrial N.V.,13.70,-0.06,-0.40%,13.852M,18.541M,17.123B,17.13,+42.59%
BCS,Barclays PLC,18.24,+0.36,+2.01%,13.8M,14.6M,65.375B,8.85,+57.26%
HIMS,"Hims & Hers Health, Inc.",48.22,+0.76,+1.60%,13.707M,46.083M,10.793B,70.91,+128.39%
APLD,Applied Digital Corporation,10.38,-0.19,-1.75%,13.446M,53.002M,2.335B,--,+52.16%
SMCI,"Super Micro Computer, Inc.",48.92,+0.17,+0.36%,13.637M,48.207M,29.193B,26.58,-42.43%
AMCR,Amcor plc,9.66,-0.03,-0.31%,13.386M,38.206M,22.134B,17.25,+2.00%
GRAB,Grab Holdings Limited,4.8750,-0.0250,-0.51%,13.508M,38.37M,20.104B,487.50,+38.03%
RXRX,"Recursion Pharmaceuticals, Inc.",5.22,+0.01,+0.10%,13.032M,25.785M,2.12B,--,-28.83%
ITUB,Itaú Unibanco Holding S.A.,6.91,+0.11,+1.54%,12.946M,30.594M,70.603B,9.60,+24.23%
