Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,4.7799,+2.5299,+112.69%,1.284B,107.673M,3.485B,--,-10.71%
LCID,"Lucid Group, Inc.",2.8199,-0.2201,-7.24%,190.648M,145.785M,8.601B,--,-15.32%
QS,QuantumScape Corporation,12.70,-1.94,-13.22%,112.419M,30.716M,7.101B,--,+84.15%
RIOT,"Riot Platforms, Inc.",14.45,+0.60,+4.29%,100.255M,37.236M,5.164B,--,+13.24%
NVDA,NVIDIA Corporation,172.67,+0.26,+0.15%,80.633M,202.237M,4.211T,55.70,+39.56%
QBTS,D-Wave Quantum Inc.,19.21,+0.32,+1.69%,66.358M,68.584M,6.003B,--,"+1,770.30%"
RXRX,"Recursion Pharmaceuticals, Inc.",6.57,+0.72,+12.41%,64.949M,26.188M,2.846B,--,-28.26%
TSLA,"Tesla, Inc.",329.68,+0.03,+0.01%,59.098M,111.214M,1.062T,188.39,+31.07%
IREN,IREN Limited,19.47,+1.53,+8.53%,55.937M,21.075M,4.709B,--,+54.92%
VALE,Vale S.A.,10.10,+0.33,+3.43%,49.396M,36.393M,43.135B,7.32,-10.53%
SOUN,"SoundHound AI, Inc.",11.88,-0.93,-7.22%,48.722M,36.409M,4.775B,--,+157.23%
CLF,Cleveland-Cliffs Inc.,10.76,+1.28,+13.45%,48.48M,31.842M,5.32B,--,-37.67%
F,Ford Motor Company,11.38,+0.22,+1.97%,47.673M,96.437M,45.253B,9.10,-20.96%
NU,Nu Holdings Ltd.,12.99,-0.03,-0.19%,47.52M,65.745M,62.693B,29.53,+0.23%
WBD,"Warner Bros. Discovery, Inc.",12.79,+0.04,+0.31%,47.272M,52.561M,31.643B,--,+49.12%
NIO,NIO Inc.,4.5319,+0.1419,+3.23%,45.314M,41.011M,10.044B,--,-6.40%
JOBY,"Joby Aviation, Inc.",17.39,-0.40,-2.22%,44.536M,26.094M,14.629B,--,+174.81%
GRAB,Grab Holdings Limited,5.32,-0.02,-0.28%,41.405M,36.159M,21.96B,532.50,+57.99%
INTC,Intel Corporation,23.28,+0.18,+0.80%,39.455M,79.793M,101.569B,--,-30.78%
ACHR,Archer Aviation Inc.,12.25,-1.04,-7.83%,39.223M,38.169M,6.725B,--,+188.91%
AAL,American Airlines Group Inc.,12.35,-0.16,-1.32%,38.417M,60.513M,8.142B,12.35,+17.03%
STLA,Stellantis N.V.,9.32,+0.12,+1.36%,36.976M,17.345M,27.843B,4.36,-55.58%
AAPL,Apple Inc.,212.96,+1.78,+0.84%,37.141M,53.259M,3.181T,33.17,-5.71%
OSCR,"Oscar Health, Inc.",13.87,+0.45,+3.34%,36.32M,19.488M,3.532B,34.67,-12.52%
RGTI,"Rigetti Computing, Inc.",16.39,-0.77,-4.48%,33.852M,53.137M,5.29B,--,"+1,534.29%"
VZ,Verizon Communications Inc.,42.76,+1.92,+4.71%,33.639M,17.515M,180.308B,10.18,+4.48%
PLTR,Palantir Technologies Inc.,152.20,-1.32,-0.86%,33.066M,87.347M,359.181B,661.74,+439.42%
APLD,Applied Digital Corporation,11.42,-0.51,-4.29%,31.946M,51.103M,2.57B,--,+124.67%
SOFI,"SoFi Technologies, Inc.",21.39,-0.42,-1.92%,31.634M,69.143M,23.644B,49.74,+189.26%
HOOD,"Robinhood Markets, Inc.",107.21,-2.53,-2.30%,30.771M,44.954M,94.608B,61.62,+368.57%
GOOGL,Alphabet Inc.,189.72,+4.66,+2.52%,29.691M,40.564M,2.307T,21.17,+1.87%
AMD,"Advanced Micro Devices, Inc.",159.17,+2.18,+1.39%,29.543M,46.675M,258.079B,116.18,+0.72%
PSLV,Sprott Physical Silver Trust,13.21,+0.34,+2.62%,30.913M,31.033M,6.959B,4.34,+28.70%
MARA,"MARA Holdings, Inc.",19.06,-0.45,-2.33%,29.303M,46.85M,6.706B,--,-18.54%
ABEV,Ambev S.A.,2.3650,+0.0150,+0.64%,28.128M,32.5M,37.922B,14.78,+10.33%
AMZN,"Amazon.com, Inc.",229.52,+3.39,+1.50%,28.177M,42.938M,2.437T,37.32,+23.87%
SMCI,"Super Micro Computer, Inc.",52.08,+0.31,+0.60%,25.821M,46.041M,31.082B,28.30,-34.16%
SNAP,Snap Inc.,10.01,-0.01,-0.05%,25.737M,38.439M,16.832B,--,-32.27%
HBAN,Huntington Bancshares Incorporated,16.91,+0.20,+1.20%,25.469M,26.672M,24.788B,12.62,+11.33%
BMNR,"Bitmine Immersion Technologies, Inc.",40.16,-2.19,-5.17%,25.649M,14.997M,2.073B,--,+446.45%
WULF,TeraWulf Inc.,5.20,+0.07,+1.27%,23.765M,46.814M,2.024B,--,-10.31%
RIVN,"Rivian Automotive, Inc.",13.73,+0.03,+0.26%,23.112M,30.804M,16.454B,--,-20.44%
RKT,"Rocket Companies, Inc.",15.27,+1.28,+9.16%,22.989M,13.249M,32.23B,--,-6.11%
RKLB,Rocket Lab Corporation,47.92,-3.47,-6.75%,22.27M,21.976M,22.97B,--,+862.36%
DJT,Trump Media & Technology Group Corp.,19.58,+0.91,+4.90%,21.999M,7.869M,5.427B,17.64,-46.20%
T,AT&T Inc.,27.42,+0.48,+1.80%,20.542M,32.143M,197.48B,16.83,+45.23%
BAC,Bank of America Corporation,47.76,+0.44,+0.92%,19.717M,41.053M,355.139B,14.00,+11.87%
CIFR,Cipher Mining Inc.,6.49,+0.12,+1.97%,19.605M,29.383M,2.407B,--,-1.55%
KEY,KeyCorp,18.45,-0.05,-0.24%,19.089M,14.318M,20.226B,--,+17.31%
BBD,Banco Bradesco S.A.,2.8150,+0.0050,+0.18%,18.98M,41.148M,28.343B,9.38,+23.79%
QUBT,Quantum Computing Inc.,18.12,-1.39,-7.13%,18.912M,28.381M,2.861B,--,"+2,856.06%"
MP,MP Materials Corp.,61.14,-2.08,-3.29%,18.443M,13.488M,9.995B,--,+343.96%
PFE,Pfizer Inc.,24.48,+0.01,+0.02%,18.267M,42.771M,139.149B,17.74,-17.33%
IONQ,"IonQ, Inc.",45.13,-1.38,-2.97%,18.261M,22.675M,13.146B,--,+475.62%
HIMS,"Hims & Hers Health, Inc.",48.07,-2.31,-4.59%,18.316M,46.855M,10.76B,70.69,+147.69%
BTG,B2Gold Corp.,3.4350,+0.1050,+3.15%,17.933M,48.35M,4.539B,--,+11.37%
CLSK,"CleanSpark, Inc.",12.78,-0.00,-0.04%,17.916M,28.198M,3.589B,--,-29.51%
CNC,Centene Corporation,27.50,-0.45,-1.63%,17.675M,9.126M,13.682B,4.06,-57.74%
PATH,UiPath Inc.,12.48,-0.11,-0.91%,17.458M,10.566M,6.675B,--,+2.86%
ANSS,"ANSYS, Inc.",374.30,0.00,0.00%,16.995M,1.097M,32.907B,55.53,+17.47%
NBIS,Nebius Group N.V.,53.04,+0.25,+0.47%,16.788M,12.765M,12.717B,--,+163.95%
RIG,Transocean Ltd.,2.6750,+0.0450,+1.71%,16.79M,40.277M,2.363B,--,-51.30%
AGNC,AGNC Investment Corp.,9.33,+0.08,+0.90%,16.391M,26.182M,9.523B,25.92,-9.76%
S,"SentinelOne, Inc.",20.83,+2.82,+15.65%,16.632M,5.528M,6.926B,--,-22.30%
GOOG,Alphabet Inc.,190.75,+4.81,+2.59%,16.325M,27.236M,2.309T,21.29,+1.41%
OKLO,Oklo Inc.,64.57,-4.41,-6.39%,15.822M,19.888M,9.517B,--,+665.59%
BCS,Barclays PLC,19.11,+0.23,+1.22%,14.317M,15.017M,67.467B,9.51,+57.46%
