Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
LCID,"Lucid Group, Inc.",3.2347,+0.9447,+41.25%,583.823M,128.668M,9.867B,--,-35.85%
BBAI,"BigBear.ai Holdings, Inc.",8.07,+0.95,+13.42%,113.799M,127.647M,2.351B,--,+381.08%
NVDA,NVIDIA Corporation,173.25,+1.88,+1.10%,66.555M,205.295M,4.225T,55.89,+41.52%
NIO,NIO Inc.,4.4403,+0.3303,+8.04%,63.817M,38.932M,10.185B,--,-9.47%
QS,QuantumScape Corporation,13.45,+2.10,+18.50%,57.222M,27.006M,7.518B,--,+35.60%
RGTI,"Rigetti Computing, Inc.",16.63,+0.07,+0.45%,40.082M,51.904M,5.366B,--,"+1,419.27%"
NU,Nu Holdings Ltd.,14.06,+0.21,+1.55%,39.757M,64.385M,67.855B,31.97,+5.64%
JOBY,"Joby Aviation, Inc.",17.56,+1.23,+7.50%,38.52M,24.172M,14.773B,--,+134.29%
AAL,American Airlines Group Inc.,12.50,+0.23,+1.87%,36.288M,59.866M,8.244B,12.50,+15.54%
QBTS,D-Wave Quantum Inc.,18.72,+1.81,+10.70%,33.709M,67.421M,5.849B,--,"+1,480.37%"
ACHR,Archer Aviation Inc.,12.68,+0.59,+4.88%,31.733M,36.875M,6.961B,--,+150.31%
TSLA,"Tesla, Inc.",323.01,+1.33,+0.42%,30.881M,111.898M,1.04T,185.64,+29.07%
APLD,Applied Digital Corporation,11.10,+1.03,+10.29%,30.481M,50.765M,2.497B,--,+77.11%
WBD,"Warner Bros. Discovery, Inc.",12.73,+0.15,+1.15%,27.276M,49.84M,31.483B,--,+47.65%
SOUN,"SoundHound AI, Inc.",12.49,+0.71,+6.03%,25.932M,35.741M,5.018B,--,+135.60%
F,Ford Motor Company,11.15,-0.09,-0.82%,25.507M,97.294M,44.329B,8.92,-22.75%
PLTR,Palantir Technologies Inc.,153.27,+2.36,+1.56%,23.955M,88.439M,361.692B,666.37,+426.92%
VALE,Vale S.A.,9.80,+0.02,+0.20%,23.031M,35.875M,41.834B,7.10,-10.60%
RIVN,"Rivian Automotive, Inc.",13.12,+0.73,+5.89%,22.54M,30.05M,15.717B,--,-26.69%
GRAB,Grab Holdings Limited,5.24,+0.11,+2.24%,22.139M,35.397M,21.63B,524.50,+50.44%
AMD,"Advanced Micro Devices, Inc.",159.55,-0.53,-0.33%,21.226M,46.357M,258.694B,115.62,+2.77%
RKLB,Rocket Lab Corporation,52.41,+4.72,+9.90%,21.314M,21.168M,25.122B,--,+806.65%
MP,MP Materials Corp.,58.96,+0.41,+0.70%,20.627M,12.734M,9.637B,--,+304.63%
U,Unity Software Inc.,37.67,+3.74,+11.01%,20.002M,12.831M,15.661B,--,+107.33%
PFE,Pfizer Inc.,24.66,+0.05,+0.20%,19.759M,42.622M,140.201B,17.87,-17.17%
OSCR,"Oscar Health, Inc.",14.42,-0.93,-6.07%,19.4M,17.976M,3.672B,36.05,+2.61%
SOFI,"SoFi Technologies, Inc.",21.74,+0.35,+1.61%,18.58M,69.376M,24.025B,50.55,+184.06%
MU,"Micron Technology, Inc.",113.24,-3.19,-2.74%,18.106M,21.618M,126.73B,20.40,-0.87%
HOOD,"Robinhood Markets, Inc.",105.87,+2.62,+2.54%,17.873M,44.29M,93.422B,60.84,+352.26%
INTC,Intel Corporation,22.82,+0.13,+0.59%,17.692M,80.503M,99.555B,--,-34.93%
WULF,TeraWulf Inc.,5.39,+0.14,+2.67%,17.644M,46.609M,2.1B,--,-1.87%
ANSS,"ANSYS, Inc.",374.30,0.00,0.00%,16.995M,1.104M,32.907B,55.53,+18.57%
RIOT,"Riot Platforms, Inc.",13.28,+0.71,+5.65%,16.056M,36.574M,4.744B,--,+14.79%
HBAN,Huntington Bancshares Incorporated,16.83,+0.19,+1.11%,15.966M,25.736M,24.548B,12.94,+16.36%
STWD,"Starwood Property Trust, Inc.",19.88,-0.97,-4.65%,15.036M,2.285M,6.941B,21.15,+3.17%
BMNR,"Bitmine Immersion Technologies, Inc.",44.28,-0.52,-1.16%,14.507M,13.899M,2.285B,--,+478.06%
TSM,Taiwan Semiconductor Manufacturing Company Limited,246.28,+8.72,+3.67%,14.185M,12.185M,1.277T,28.97,+38.22%
SMCI,"Super Micro Computer, Inc.",53.80,+0.58,+1.09%,13.913M,46.343M,32.109B,29.24,-33.61%
GOOGL,Alphabet Inc.,182.49,-0.48,-0.26%,13.807M,40.575M,2.219T,20.34,+2.97%
BAC,Bank of America Corporation,46.23,+0.20,+0.43%,13.709M,40.573M,343.787B,13.56,+7.02%
CSX,CSX Corporation,34.25,+0.99,+2.98%,13.557M,14.602M,64.34B,20.39,-5.03%
SNAP,Snap Inc.,9.90,+0.24,+2.43%,13.517M,38.299M,16.647B,--,-33.70%
AAPL,Apple Inc.,210.59,+0.43,+0.20%,13.46M,53.308M,3.145T,32.85,-6.25%
MARA,"MARA Holdings, Inc.",19.88,+0.44,+2.28%,13.465M,46.852M,6.997B,--,-17.80%
UAL,"United Airlines Holdings, Inc.",92.28,+3.81,+4.31%,12.691M,7.461M,30.139B,9.26,+90.71%
BBD,Banco Bradesco S.A.,2.8950,+0.0150,+0.52%,12.572M,40.953M,28.46B,9.65,+28.00%
SRPT,"Sarepta Therapeutics, Inc.",22.25,+3.88,+21.08%,12.257M,5.667M,2.187B,--,-87.22%
PEP,"PepsiCo, Inc.",144.17,+8.82,+6.52%,12.231M,9.498M,197.669B,21.23,-20.56%
RXRX,"Recursion Pharmaceuticals, Inc.",5.64,+0.25,+4.64%,12.139M,25.514M,2.445B,--,-31.51%
AUR,"Aurora Innovation, Inc.",6.34,+0.28,+4.54%,11.851M,24.082M,11.206B,--,+41.26%
CIFR,Cipher Mining Inc.,6.40,+0.13,+2.07%,11.466M,29.027M,2.376B,--,+4.50%
UEC,Uranium Energy Corp.,7.97,+0.34,+4.52%,12.11M,13.101M,3.544B,--,+28.67%
OKLO,Oklo Inc.,65.34,+0.97,+1.51%,11.249M,19.737M,9.631B,--,+659.98%
RIG,Transocean Ltd.,2.5900,+0.0400,+1.57%,11.131M,40.338M,2.288B,--,-52.87%
USB,U.S. Bancorp,44.69,-0.99,-2.17%,11.235M,9.769M,69.628B,11.06,+2.86%
