Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
NVDA,NVIDIA Corporation,170.29,+6.21,+3.79%,196.294M,210.268M,4.153T,54.93,+29.84%
NU,Nu Holdings Ltd.,13.49,+0.42,+3.21%,106.856M,61.884M,65.076B,30.66,-3.76%
LCID,"Lucid Group, Inc.",2.3300,+0.0600,+2.64%,85.93M,128.194M,7.107B,--,-42.82%
AMD,"Advanced Micro Devices, Inc.",154.82,+8.58,+5.87%,81.924M,45.426M,251.025B,113.01,-17.63%
QS,QuantumScape Corporation,10.72,+0.67,+6.66%,79.887M,24.437M,5.991B,--,+9.96%
WBD,"Warner Bros. Discovery, Inc.",12.12,+0.11,+0.96%,78.333M,47.848M,29.998B,--,+50.50%
MP,MP Materials Corp.,59.11,+10.59,+21.83%,67.132M,11.509M,9.662B,--,+217.54%
TSLA,"Tesla, Inc.",311.00,-5.90,-1.86%,65.989M,112.251M,1.002T,178.74,+23.52%
ERIC,Telefonaktiebolaget LM Ericsson (publ),7.20,-0.64,-8.17%,62.556M,22.627M,24.73B,143.99,+15.98%
ACHR,Archer Aviation Inc.,11.35,+0.55,+5.14%,58.115M,35.267M,6.234B,--,+100.37%
SMCI,"Super Micro Computer, Inc.",53.32,+3.59,+7.22%,54.882M,45.906M,31.822B,28.98,-43.29%
NIO,NIO Inc.,4.2350,+0.0650,+1.56%,55.015M,37.601M,9.4B,--,-14.90%
F,Ford Motor Company,11.56,-0.32,-2.69%,53.628M,98.793M,45.969B,9.25,-17.44%
SOFI,"SoFi Technologies, Inc.",21.01,-0.32,-1.48%,53.616M,68.781M,23.229B,48.87,+175.23%
AAL,American Airlines Group Inc.,12.19,-0.19,-1.49%,53.308M,59.85M,8.043B,12.19,+10.63%
PLTR,Palantir Technologies Inc.,148.48,-0.67,-0.45%,52.784M,89.924M,350.399B,674.91,+420.23%
HBAN,Huntington Bancshares Incorporated,16.66,-0.41,-2.43%,50.825M,24.96M,24.3B,12.81,+19.62%
INTC,Intel Corporation,23.00,-0.30,-1.31%,50.349M,81.336M,100.304B,--,-32.15%
HOOD,"Robinhood Markets, Inc.",100.02,+0.06,+0.06%,41.528M,43.791M,88.26B,57.15,+305.85%
WFC,Wells Fargo & Company,78.77,-4.66,-5.59%,40.79M,16.711M,256.332B,14.17,+38.50%
PFE,Pfizer Inc.,24.57,-0.78,-3.08%,40.572M,42.503M,139.688B,17.80,-14.07%
JOBY,"Joby Aviation, Inc.",13.81,+1.18,+9.30%,39.871M,22.482M,11.617B,--,+69.30%
VALE,Vale S.A.,9.69,-0.21,-2.17%,39.362M,35.217M,42.258B,7.02,-13.84%
STLA,Stellantis N.V.,9.48,-0.39,-3.90%,39.033M,16.542M,27.889B,4.41,-51.16%
