Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
OPEN,Opendoor Technologies Inc.,3.2900,+0.2500,+8.25%,256.72M,194.061M,2.421B,--,+69.83%
INTC,Intel Corporation,25.12,+1.26,+5.30%,163.205M,87.982M,109.972B,--,+14.33%
NU,Nu Holdings Ltd.,13.38,+1.37,+11.41%,77.763M,61.716M,64.552B,30.41,-14.76%
NVDA,NVIDIA Corporation,179.06,-2.96,-1.63%,76.302M,183.388M,4.367T,57.95,+46.11%
WULF,TeraWulf Inc.,8.80,+0.09,+1.03%,57.141M,50.714M,3.449B,--,+116.13%
UNH,UnitedHealth Group Incorporated,308.30,+36.82,+13.56%,40.456M,18.005M,279.224B,13.35,-53.00%
NIO,NIO Inc.,4.7400,+0.2900,+6.52%,36.473M,49.91M,10.869B,--,+12.66%
PLTR,Palantir Technologies Inc.,176.60,-4.40,-2.43%,34.824M,72.956M,418.955B,569.68,+464.28%
BMNR,"Bitmine Immersion Technologies, Inc.",56.97,-3.48,-5.76%,34.736M,31.166M,9.884B,--,+680.00%
TSLA,"Tesla, Inc.",332.56,-3.02,-0.90%,27.901M,103.234M,1.073T,197.95,+55.27%
RGTI,"Rigetti Computing, Inc.",16.59,-1.39,-7.73%,27.11M,51.126M,5.378B,--,"+1,902.23%"
AMD,"Advanced Micro Devices, Inc.",177.04,-3.91,-2.16%,26.582M,55.168M,287.308B,106.65,+21.80%
AMCR,Amcor plc,8.69,-0.07,-0.74%,26.274M,25.447M,19.923B,27.17,-16.17%
QBTS,D-Wave Quantum Inc.,17.05,-1.14,-6.24%,25.189M,64.727M,5.83B,--,"+1,854.84%"
SOUN,"SoundHound AI, Inc.",15.68,-0.86,-5.20%,21.834M,42.495M,6.393B,--,+232.80%
JOBY,"Joby Aviation, Inc.",17.02,-0.35,-1.99%,21.529M,33.19M,14.572B,--,+237.28%
AAL,American Airlines Group Inc.,13.06,+0.24,+1.91%,20.082M,61.109M,8.621B,15.55,+27.56%
AMZN,"Amazon.com, Inc.",230.69,-0.29,-0.13%,18.96M,42.665M,2.46T,35.17,+30.45%
