Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
LCID,"Lucid Group, Inc.",3.1550,+0.8650,+37.86%,850.709M,128.668M,9.624B,--,-35.85%
BBAI,"BigBear.ai Holdings, Inc.",8.14,+1.02,+14.26%,183.021M,127.647M,2.369B,--,+381.08%
NVDA,NVIDIA Corporation,173.53,+2.16,+1.26%,123.022M,205.295M,4.232T,55.98,+41.52%
NIO,NIO Inc.,4.4000,+0.2900,+7.06%,97.709M,38.932M,10.093B,--,-9.47%
QS,QuantumScape Corporation,13.43,+2.07,+18.29%,92.426M,27.006M,7.504B,--,+35.60%
QBTS,D-Wave Quantum Inc.,19.40,+2.49,+14.72%,85.04M,67.421M,6.062B,--,"+1,480.37%"
WBD,"Warner Bros. Discovery, Inc.",12.90,+0.32,+2.58%,82.17M,49.84M,31.928B,--,+47.65%
NU,Nu Holdings Ltd.,14.08,+0.23,+1.67%,77.596M,64.385M,67.936B,32.00,+5.64%
JOBY,"Joby Aviation, Inc.",17.32,+0.99,+6.03%,73.907M,24.172M,14.571B,--,+134.29%
AAL,American Airlines Group Inc.,12.55,+0.28,+2.28%,71.22M,59.866M,8.277B,12.55,+15.54%
RGTI,"Rigetti Computing, Inc.",16.78,+0.23,+1.37%,68.661M,51.904M,5.415B,--,"+1,419.27%"
TSLA,"Tesla, Inc.",319.03,-2.64,-0.82%,61.849M,111.898M,1.028T,183.35,+29.07%
ACHR,Archer Aviation Inc.,13.21,+1.12,+9.26%,58.34M,36.875M,7.252B,--,+150.31%
F,Ford Motor Company,11.18,-0.06,-0.58%,52.418M,97.294M,44.438B,8.94,-22.75%
PLTR,Palantir Technologies Inc.,154.54,+3.62,+2.40%,49.392M,88.439M,364.689B,671.89,+426.92%
APLD,Applied Digital Corporation,10.93,+0.87,+8.65%,47.468M,50.765M,2.46B,--,+77.11%
VALE,Vale S.A.,9.82,+0.05,+0.46%,46.356M,35.875M,41.941B,7.12,-10.60%
RIVN,"Rivian Automotive, Inc.",12.98,+0.59,+4.72%,43.454M,30.05M,15.543B,--,-26.69%
SOUN,"SoundHound AI, Inc.",12.35,+0.57,+4.79%,42.341M,35.741M,4.959B,--,+135.60%
GRAB,Grab Holdings Limited,5.28,+0.15,+2.92%,41.645M,35.397M,21.775B,528.00,+50.44%
HBAN,Huntington Bancshares Incorporated,17.00,+0.36,+2.13%,41.558M,25.736M,24.796B,13.07,+16.36%
AMD,"Advanced Micro Devices, Inc.",159.14,-0.94,-0.59%,38.732M,46.357M,258.03B,115.32,+2.77%
RKLB,Rocket Lab Corporation,51.94,+4.25,+8.90%,38.006M,21.168M,24.894B,--,+806.65%
SOFI,"SoFi Technologies, Inc.",21.99,+0.60,+2.78%,37.904M,69.376M,24.301B,51.13,+184.06%
INTC,Intel Corporation,22.82,+0.13,+0.57%,37.12M,80.503M,99.54B,--,-34.93%
BAC,Bank of America Corporation,47.12,+1.10,+2.38%,35.87M,40.573M,350.454B,13.82,+7.02%
MP,MP Materials Corp.,60.46,+1.91,+3.26%,35.389M,12.734M,9.883B,--,+304.63%
PFE,Pfizer Inc.,24.56,-0.05,-0.20%,35.145M,42.622M,139.633B,17.80,-17.17%
WULF,TeraWulf Inc.,5.36,+0.11,+2.19%,34.828M,46.609M,2.09B,--,-1.87%
OSCR,"Oscar Health, Inc.",14.19,-1.16,-7.55%,34.718M,17.976M,3.614B,35.48,+2.61%
SNAP,Snap Inc.,10.03,+0.37,+3.82%,33.336M,38.299M,16.872B,--,-33.70%
U,Unity Software Inc.,36.38,+2.44,+7.19%,33.089M,12.831M,15.123B,--,+107.33%
RIOT,"Riot Platforms, Inc.",13.35,+0.78,+6.25%,31.88M,36.574M,4.771B,--,+14.79%
AAPL,Apple Inc.,211.04,+0.88,+0.42%,30.657M,53.308M,3.152T,32.92,-6.25%
RIG,Transocean Ltd.,2.6050,+0.0550,+2.16%,30.583M,40.338M,2.301B,--,-52.87%
HOOD,"Robinhood Markets, Inc.",105.58,+2.33,+2.26%,30.517M,44.29M,93.17B,60.68,+352.26%
MARA,"MARA Holdings, Inc.",20.06,+0.61,+3.16%,28.997M,46.852M,7.058B,--,-17.80%
MU,"Micron Technology, Inc.",113.11,-3.32,-2.85%,27.414M,21.618M,126.585B,20.38,-0.87%
UEC,Uranium Energy Corp.,8.16,+0.53,+6.95%,27.395M,13.101M,3.626B,--,+28.67%
CIFR,Cipher Mining Inc.,6.41,+0.14,+2.24%,25.937M,29.027M,2.38B,--,+4.50%
BBD,Banco Bradesco S.A.,2.9000,+0.0200,+0.70%,25.564M,40.953M,28.509B,9.67,+28.00%
ITUB,Itaú Unibanco Holding S.A.,6.45,+0.12,+1.89%,25.336M,29.99M,65.248B,9.21,+14.71%
SMCI,"Super Micro Computer, Inc.",53.10,-0.12,-0.23%,24.774M,46.343M,31.691B,28.86,-33.61%
PSLV,Sprott Physical Silver Trust,12.87,+0.11,+0.86%,24.09M,31.115M,6.781B,4.23,+24.98%
STWD,"Starwood Property Trust, Inc.",19.81,-1.04,-4.99%,23.406M,2.285M,6.917B,21.07,+3.17%
RXRX,"Recursion Pharmaceuticals, Inc.",5.48,+0.09,+1.58%,23.094M,25.514M,2.374B,--,-31.51%
GOOGL,Alphabet Inc.,183.60,+0.63,+0.35%,22.78M,40.575M,2.232T,20.47,+2.97%
BMNR,"Bitmine Immersion Technologies, Inc.",42.11,-2.69,-6.01%,23.064M,13.899M,2.173B,--,+478.06%
TSM,Taiwan Semiconductor Manufacturing Company Limited,247.35,+9.79,+4.12%,22.132M,12.185M,1.283T,29.10,+38.22%
KEY,KeyCorp,18.39,+0.42,+2.31%,21.761M,13.753M,20.149B,--,+15.49%
QUBT,Quantum Computing Inc.,19.61,+1.21,+6.58%,20.949M,28.151M,3.097B,--,"+2,784.01%"
CSX,CSX Corporation,34.36,+1.10,+3.31%,20.652M,14.602M,64.547B,20.45,-5.03%
AUR,"Aurora Innovation, Inc.",6.39,+0.33,+5.36%,20.437M,24.082M,11.294B,--,+41.26%
CLSK,"CleanSpark, Inc.",13.00,+0.43,+3.44%,20.29M,28.136M,3.653B,--,-26.36%
CNH,CNH Industrial N.V.,12.97,+0.06,+0.46%,20.053M,19.684M,16.205B,16.21,+23.30%
ERIC,Telefonaktiebolaget LM Ericsson (publ),7.36,-0.01,-0.20%,19.838M,23.495M,24.695B,13.62,+10.99%
ABT,Abbott Laboratories,121.01,-10.73,-8.14%,19.837M,6.101M,210.547B,15.74,+31.65%
SLB,Schlumberger Limited,34.51,-0.08,-0.25%,19.582M,14.655M,46.615B,11.70,-29.00%
BTG,B2Gold Corp.,3.3900,-0.0600,-1.74%,19.82M,49.729M,4.479B,--,+15.77%
USB,U.S. Bancorp,45.35,-0.33,-0.73%,19.35M,9.769M,70.649B,11.22,+2.86%
AMZN,"Amazon.com, Inc.",223.69,+0.50,+0.22%,19.209M,43.293M,2.375T,36.43,+21.46%
PEP,"PepsiCo, Inc.",145.35,+10.00,+7.39%,19.173M,9.498M,199.286B,21.41,-20.56%
BCS,Barclays PLC,18.99,+0.26,+1.41%,19.113M,14.655M,67.065B,9.45,+59.54%
UAL,"United Airlines Holdings, Inc.",92.67,+4.20,+4.75%,18.858M,7.461M,30.266B,9.29,+90.71%
IREN,IREN Limited,18.17,+0.86,+4.97%,18.543M,20.712M,4.395B,--,+69.21%
OKLO,Oklo Inc.,66.69,+2.32,+3.60%,17.849M,19.737M,9.829B,--,+659.98%
KMI,"Kinder Morgan, Inc.",27.42,-0.49,-1.76%,17.166M,13.142M,60.948B,22.48,+32.59%
ANSS,"ANSYS, Inc.",374.30,0.00,0.00%,16.995M,1.104M,32.907B,55.53,+18.57%
ABEV,Ambev S.A.,2.3900,-0.0300,-1.24%,16.861M,32.789M,37.265B,14.94,+15.24%
CLF,Cleveland-Cliffs Inc.,9.37,+0.23,+2.52%,16.824M,31.779M,4.635B,--,-41.26%
TTD,"The Trade Desk, Inc.",81.14,+0.01,+0.01%,16.492M,9.318M,39.875B,98.95,-15.24%
HIMS,"Hims & Hers Health, Inc.",49.95,-1.90,-3.66%,16.393M,47.099M,11.18B,73.46,+154.54%
AGNC,AGNC Investment Corp.,9.24,-0.03,-0.27%,16.224M,26.547M,9.433B,25.68,-9.91%
C,Citigroup Inc.,92.79,+2.77,+3.08%,16.188M,13.283M,170.817B,13.71,+38.73%
SRPT,"Sarepta Therapeutics, Inc.",21.97,+3.59,+19.53%,16.01M,5.667M,2.159B,--,-87.22%
NOK,Nokia Oyj,4.7650,+0.0150,+0.32%,16.04M,17.506M,25.723B,18.33,+31.22%
STLA,Stellantis N.V.,9.47,+0.05,+0.48%,15.423M,17.21M,28.882B,4.42,-54.09%
IONQ,"IonQ, Inc.",44.46,+0.92,+2.11%,15.328M,22.491M,12.95B,--,+430.33%
GOOG,Alphabet Inc.,184.78,+1.01,+0.55%,14.779M,27.249M,2.237T,20.60,+2.54%
T,AT&T Inc.,26.99,+0.04,+0.15%,14.195M,32.583M,194.346B,16.56,+40.73%
WFC,Wells Fargo & Company,79.92,+0.01,+0.01%,13.972M,17.515M,257.344B,13.73,+34.89%
HLN,Haleon plc,9.57,-0.12,-1.24%,13.032M,15.733M,43.271B,22.77,+8.75%
GE,GE Aerospace,261.71,-4.47,-1.68%,12.963M,6.608M,279.085B,41.28,+67.63%
ASTS,"AST SpaceMobile, Inc.",57.59,+4.96,+9.42%,12.880M,13.261M,19.495B,--,+325.12%
ORCL,Oracle Corporation,247.96,+6.66,+2.76%,12.852M,12.701M,696.365B,57.12,+74.82%
CNC,Centene Corporation,29.22,-1.19,-3.91%,12.935M,8.654M,14.535B,4.31,-53.71%
SMR,NuScale Power Corporation,46.55,+0.46,+1.00%,12.186M,12.899M,6.209B,--,+258.40%
HL,Hecla Mining Company,5.97,-0.05,-0.91%,12.173M,22.311M,3.773B,49.71,+0.17%
UBER,"Uber Technologies, Inc.",90.60,-0.15,-0.17%,12.140M,21.781M,189.466B,15.87,+36.96%
COIN,"Coinbase Global, Inc.",410.94,+12.74,+3.20%,11.971M,13.761M,104.628B,76.93,+70.73%
UNH,UnitedHealth Group Incorporated,288.42,-4.07,-1.39%,11.650M,18.086M,261.673B,12.07,-48.17%
CCL,Carnival Corporation & plc,29.42,+0.38,+1.33%,11.601M,24.713M,39.883B,15.40,+59.12%
GSK,GSK plc,36.04,-2.24,-5.84%,11.577M,5.23M,72.809B,17.67,-2.74%
AVGO,Broadcom Inc.,286.24,+5.43,+1.93%,11.261M,21.628M,1.347T,104.11,+74.94%
RKT,"Rocket Companies, Inc.",13.81,+0.21,+1.51%,11.172M,13.188M,29.138B,--,-8.54%
KHC,The Kraft Heinz Company,28.02,+0.44,+1.60%,11.138M,14M,33.164B,12.80,-18.33%
CSCO,"Cisco Systems, Inc.",68.32,+0.95,+1.42%,11.196M,20.384M,270.567B,27.89,+40.24%
ZETA,Zeta Global Holdings Corp.,15.74,+0.77,+5.14%,11.129M,6.674M,3.706B,--,-26.18%
PATH,UiPath Inc.,12.40,0.00,0.00%,10.965M,10.521M,6.634B,--,+2.56%
BABA,Alibaba Group Holding Limited,117.35,+1.62,+1.40%,10.989M,13.981M,280.484B,15.69,+51.20%
KO,The Coca-Cola Company,70.00,+0.73,+1.05%,10.727M,15.74M,301.299B,28.11,+6.26%
BMY,Bristol-Myers Squibb Company,47.83,+0.67,+1.41%,10.727M,14.868M,97.348B,17.85,+11.28%
VZ,Verizon Communications Inc.,41.03,-0.22,-0.55%,10.394M,17.545M,172.972B,9.77,-1.95%
AG,First Majestic Silver Corp.,8.52,-0.12,-1.45%,10.367M,24.495M,4.126B,--,+40.26%
HPE,Hewlett Packard Enterprise Company,20.84,+0.49,+2.43%,10.305M,18.196M,27.353B,20.04,-1.55%
INFA,Informatica Inc.,24.52,+0.05,+0.18%,10.115M,5.083M,7.471B,--,-2.12%
TMC,TMC the metals company Inc.,7.98,+0.30,+3.86%,10.115M,12.19M,4.013B,--,+468.89%
IAG,IAMGOLD Corporation,7.04,-0.11,-1.53%,10.071M,15.595M,4.049B,4.82,+76.54%
ENVX,Enovix Corporation,15.33,+0.23,+1.52%,10.075M,5.881M,2.943B,--,-5.92%
PCG,PG&E Corporation,13.24,+0.09,+0.65%,10.011M,23.251M,29.108B,12.15,-26.27%
MSFT,Microsoft Corporation,511.67,+6.05,+1.20%,9.984M,20.301M,3.803T,39.54,+14.82%
KGC,Kinross Gold Corporation,15.44,-0.12,-0.74%,9.863M,20.381M,18.948B,15.76,+74.64%
CX,"CEMEX, S.A.B. de C.V.",7.74,+0.37,+4.95%,9.816M,13.1M,11.222B,14.59,+16.25%
CMCSA,Comcast Corporation,34.79,+0.39,+1.15%,9.81M,20.997M,129.914B,8.57,-14.30%
FITB,Fifth Third Bancorp,42.51,-0.54,-1.27%,9.44M,4.683M,28.372B,13.49,+7.01%
EQX,Equinox Gold Corp.,6.26,+0.06,+0.89%,9.842M,14.569M,4.71B,8.81,+10.91%
NGD,New Gold Inc.,4.3500,-0.0800,-1.81%,9.167M,24.775M,3.444B,24.17,+95.15%
SHOP,Shopify Inc.,126.45,+6.45,+5.37%,9.194M,11.073M,163.554B,101.98,+90.14%
PBR,Petróleo Brasileiro S.A. - Petrobras,12.31,-0.05,-0.36%,9.206M,22.66M,77.033B,9.19,-17.32%
LUV,Southwest Airlines Co.,36.60,-0.81,-2.15%,9.173M,11.889M,20.86B,41.13,+36.48%
MRVL,"Marvell Technology, Inc.",72.62,+1.77,+2.50%,9.131M,20.734M,62.613B,--,+3.87%
MO,"Altria Group, Inc.",57.93,-0.93,-1.58%,9.115M,8.65M,97.58B,9.72,+19.32%
DAL,"Delta Air Lines, Inc.",56.43,+0.87,+1.57%,9.073M,10.917M,36.846B,8.20,+23.69%
JD,"JD.com, Inc.",32.72,+1.08,+3.40%,8.99M,11.306M,47.638B,7.94,+20.40%
PTON,"Peloton Interactive, Inc.",6.22,-0.17,-2.65%,8.887M,13.716M,2.477B,--,+73.04%
TEM,"Tempus AI, Inc.",60.94,+0.97,+1.62%,8.866M,13.059M,10.55B,--,+49.40%
CFG,"Citizens Financial Group, Inc.",49.06,+2.08,+4.44%,8.655M,4.846M,21.273B,15.57,+15.26%
TOST,"Toast, Inc.",46.34,+1.20,+2.66%,8.663M,7.428M,26.809B,171.63,+70.28%
NBIS,Nebius Group N.V.,53.44,+0.13,+0.24%,8.6M,12.709M,12.813B,--,+166.55%
GGB,Gerdau S.A.,2.9200,-0.0300,-1.02%,8.621M,13.94M,5.636B,10.43,-11.68%
NXE,NexGen Energy Ltd.,6.98,+0.04,+0.58%,8.539M,9.288M,3.976B,--,+5.95%
NCLH,Norwegian Cruise Line Holdings Ltd.,23.65,+0.60,+2.58%,8.557M,15.344M,10.565B,13.43,+17.36%
META,"Meta Platforms, Inc.",701.04,-1.87,-0.27%,8.491M,13.343M,1.763T,27.40,+47.72%
NEM,Newmont Corporation,57.83,-0.62,-1.07%,8.457M,12.658M,64.359B,13.17,+23.03%
AMCR,Amcor plc,9.52,+0.06,+0.63%,8.415M,34.022M,21.814B,17.00,-8.33%
WRD,WeRide Inc.,9.19,+0.41,+4.66%,8.319M,14.916M,2.615B,--,-46.95%
ET,Energy Transfer LP,17.50,+0.06,+0.37%,8.032M,13.411M,60.073B,13.26,+6.67%
AA,Alcoa Corporation,29.67,+1.11,+3.89%,7.991M,6.291M,7.682B,7.93,-19.89%
CORZ,"Core Scientific, Inc.",13.49,-0.43,-3.05%,7.939M,17.517M,4.098B,--,+37.01%
AES,The AES Corporation,13.25,+0.23,+1.77%,7.911M,18.291M,9.433B,7.20,-23.77%
PGY,Pagaya Technologies Ltd.,29.36,+5.83,+24.80%,7.884M,2.242M,2.223B,--,+64.09%
INFY,Infosys Limited,18.51,+0.01,+0.05%,7.833M,11.043M,77.537B,24.36,-16.85%
PR,Permian Resources Corporation,13.51,+0.40,+3.09%,7.809M,11.045M,10.802B,8.23,-19.38%
FHN,First Horizon Corporation,22.13,+0.47,+2.17%,7.666M,5.191M,11.225B,15.37,+33.70%
RUN,Sunrun Inc.,10.06,-0.28,-2.76%,7.53M,23.839M,2.297B,--,-39.35%
