Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
SOFI,"SoFi Technologies, Inc.",18.81,+1.62,+9.46%,51.203M,65.154M,20.786B,43.73,+167.19%
NVDA,NVIDIA Corporation,157.36,-0.39,-0.25%,51.525M,249.8M,3.838T,50.60,+26.91%
PLTR,Palantir Technologies Inc.,137.45,+6.71,+5.13%,36.162M,99.718M,324.362B,572.70,+405.18%
JOBY,"Joby Aviation, Inc.",11.14,+1.70,+17.96%,30.775M,19.378M,9.37B,--,+93.84%
LCID,"Lucid Group, Inc.",2.1399,+0.0199,+0.94%,29.264M,127.438M,6.527B,--,-19.70%
TSLA,"Tesla, Inc.",319.64,-4.14,-1.28%,26.528M,123.22M,1.03T,182.65,+54.21%
NU,Nu Holdings Ltd.,13.64,+0.39,+2.91%,24.746M,61.205M,65.781B,30.99,+7.20%
QS,QuantumScape Corporation,6.74,+0.12,+1.74%,22.416M,18.733M,3.764B,--,+35.93%
SOUN,"SoundHound AI, Inc.",10.67,+0.84,+8.59%,23.386M,29.932M,4.288B,--,+152.70%
SMCI,"Super Micro Computer, Inc.",50.15,+2.57,+5.40%,21.361M,48.258M,29.93B,27.26,-41.43%
HPE,Hewlett Packard Enterprise Company,20.93,+2.52,+13.72%,20.681M,19.744M,27.471B,20.13,-13.00%
HOOD,"Robinhood Markets, Inc.",87.52,+4.49,+5.41%,19.423M,42.274M,77.229B,50.01,+264.33%
F,Ford Motor Company,10.69,-0.11,-0.97%,19.041M,116.429M,42.529B,8.56,-15.36%
GRAB,Grab Holdings Limited,5.07,+0.15,+3.05%,19.001M,37.254M,20.909B,507.00,+39.38%
INTC,Intel Corporation,22.37,-0.32,-1.42%,18.784M,91.331M,97.564B,--,-26.43%
ACHR,Archer Aviation Inc.,10.85,+0.38,+3.58%,17.988M,33.082M,5.954B,--,+206.14%
GOOGL,Alphabet Inc.,176.57,-1.96,-1.10%,17.222M,42.316M,2.141T,19.71,-2.44%
AMZN,"Amazon.com, Inc.",222.34,-0.96,-0.43%,16.829M,50.409M,2.36T,36.21,+13.24%
AMD,"Advanced Micro Devices, Inc.",143.14,-0.67,-0.47%,16.176M,46.935M,232.055B,104.47,-8.80%
JNPR,"Juniper Networks, Inc.",39.92,+3.10,+8.41%,14.813M,2.503M,13.347B,38.01,+0.19%
IONQ,"IonQ, Inc.",43.79,+3.54,+8.79%,14.692M,21.907M,11.457B,--,+488.45%
RGTI,"Rigetti Computing, Inc.",11.60,+0.53,+4.83%,14.26M,48.03M,3.746B,--,"+1,008.11%"
BTG,B2Gold Corp.,3.5454,+0.0154,+0.44%,14.037M,53.061M,4.697B,--,+31.23%
HIMS,"Hims & Hers Health, Inc.",49.57,+0.16,+0.32%,13.026M,45.573M,11.098B,72.91,+130.67%
GOOG,Alphabet Inc.,177.34,-0.93,-0.52%,12.779M,28.038M,2.154T,19.77,-3.37%
