Symbol,Name,Price,Change,Change %,Volume,Avg Vol (3M),Market Cap,P/E Ratio (TTM),52 Wk Change %
BMNR,"Bitmine Immersion Technologies, Inc.",61.90,+2.92,+4.95%,91.153M,26.531M,6.952B,--,+661.03%
NVDA,NVIDIA Corporation,181.99,-0.16,-0.09%,87.776M,189.57M,4.438T,58.70,+56.76%
NIO,NIO Inc.,4.4800,-0.4300,-8.76%,70.251M,48.266M,10.014B,--,+26.22%
INTC,Intel Corporation,21.30,+0.62,+3.00%,67.002M,85.226M,93.23B,--,+0.88%
AAL,American Airlines Group Inc.,12.82,+1.23,+10.63%,67.384M,60.761M,8.457B,15.26,+18.04%
HBI,Hanesbrands Inc.,6.11,+1.28,+26.40%,55.127M,4.899M,2.16B,12.72,-20.17%
TSLA,"Tesla, Inc.",339.00,-0.03,-0.01%,50.592M,105.627M,1.093T,199.41,+63.13%
SOUN,"SoundHound AI, Inc.",15.72,-0.18,-1.16%,50.15M,41.938M,6.374B,--,+218.64%
ACHR,Archer Aviation Inc.,10.02,+0.48,+5.03%,45.207M,40.807M,5.501B,--,+165.00%
LCID,"Lucid Group, Inc.",2.2354,+0.0454,+2.07%,39.303M,148.163M,6.868B,--,-28.66%
AMD,"Advanced Micro Devices, Inc.",173.10,+0.82,+0.48%,34.935M,54.513M,280.914B,103.65,+22.07%
SOFI,"SoFi Technologies, Inc.",23.62,+1.20,+5.35%,34.985M,71.302M,28.29B,47.25,+237.65%
F,Ford Motor Company,11.27,+0.13,+1.21%,33.419M,85.585M,44.873B,14.46,+9.86%
PLTR,Palantir Technologies Inc.,186.20,+3.52,+1.93%,30.42M,75.396M,441.73B,642.07,+501.12%
AAPL,Apple Inc.,230.36,+3.18,+1.40%,30.001M,56.068M,3.419T,34.96,+2.67%
ITUB,Itaú Unibanco Holding S.A.,7.11,+0.25,+3.58%,29.828M,30.277M,72.2B,9.60,+15.21%
QBTS,D-Wave Quantum Inc.,17.63,+0.26,+1.50%,24.246M,66.553M,6.03B,--,"+1,732.28%"
HOOD,"Robinhood Markets, Inc.",114.90,+1.28,+1.13%,23.454M,44.088M,102.108B,58.32,+517.16%
NU,Nu Holdings Ltd.,12.18,+0.26,+2.14%,19.062M,63.518M,58.737B,27.67,-6.22%
HIMS,"Hims & Hers Health, Inc.",48.05,-1.93,-3.86%,19.029M,42.042M,10.86B,60.82,+212.77%
RIVN,"Rivian Automotive, Inc.",11.74,-0.19,-1.55%,18.961M,32.973M,14.252B,--,-11.89%
AMZN,"Amazon.com, Inc.",222.02,+0.72,+0.33%,18.875M,43.049M,2.368T,33.90,+30.00%
WBD,"Warner Bros. Discovery, Inc.",11.12,+0.34,+3.15%,18.384M,59.709M,27.531B,35.87,+52.69%
BAC,Bank of America Corporation,47.58,+1.42,+3.09%,17.551M,39.902M,352.46B,13.95,+20.02%
GOOGL,Alphabet Inc.,204.07,+3.07,+1.53%,17.281M,40.334M,2.471T,21.73,+22.44%
SNAP,Snap Inc.,7.20,+0.01,+0.21%,17.119M,38.52M,12.175B,--,-22.10%
SMCI,"Super Micro Computer, Inc.",46.12,+0.92,+2.04%,16.893M,45.805M,27.525B,27.45,-20.34%
VALE,Vale S.A.,10.40,+0.20,+1.91%,16.939M,42.779M,44.481B,8.52,-1.35%
QS,QuantumScape Corporation,9.26,+0.18,+1.93%,16.412M,42.477M,5.239B,--,+57.64%
BTG,B2Gold Corp.,3.7250,+0.1250,+3.47%,17.479M,43.598M,4.937B,--,+37.93%
OKLO,Oklo Inc.,76.43,+4.57,+6.36%,16.222M,22.055M,11.264B,--,+868.46%
PFE,Pfizer Inc.,24.53,-0.05,-0.18%,15.846M,41.828M,139.495B,12.98,-14.80%
ASTS,"AST SpaceMobile, Inc.",50.05,+4.13,+8.99%,15.755M,13.663M,17.409B,--,+119.08%
RGTI,"Rigetti Computing, Inc.",15.84,-0.14,-0.88%,15.448M,52.23M,5.112B,--,"+1,681.49%"
MU,"Micron Technology, Inc.",126.77,+3.01,+2.44%,15.32M,22.362M,141.872B,22.80,+26.97%
HBAN,Huntington Bancshares Incorporated,16.36,+0.35,+2.22%,15.227M,30.919M,23.989B,12.21,+18.77%
JOBY,"Joby Aviation, Inc.",17.97,+0.90,+5.24%,15.217M,33.036M,15.378B,--,+236.69%
BBD,Banco Bradesco S.A.,3.0050,+0.1050,+3.61%,14.295M,38.857M,30.01B,8.84,+5.45%
SE,Sea Limited,174.95,+28.72,+19.64%,14.25M,4.308M,103.574B,122.34,+95.36%
APLD,Applied Digital Corporation,14.48,+0.45,+3.24%,14.191M,51.538M,3.788B,--,+255.19%
RKT,"Rocket Companies, Inc.",18.40,+1.29,+7.57%,14.18M,17.263M,38.847B,--,-8.16%
